time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.02732992172241211,1,FAR_GUIDANCE,41.45950196848159,6.411122684485813,-4.992983826635269,2.711148910188622,-2.873950295202626,0.0034732515615457362,45.11833754011013,2.8741748373347793,0.04649159530974794,2.839482079493433,-2.8173287916456697,0.2240163278932435,7.161940403415027,5.088917155317102,5.039475421945017,0.26137070518081557,-0.19278351880161043,FAR_GUIDANCE,0,0.03568291664123535,0.0,,0,531,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7683779589065045,SAFE,4.92254283618332,0.9980595111846924,20.05941390991211,19.86083221435547,19.897262573242188,19.87721061706543,0.005124748218804598,0.002292363904416561,0.002922001061961055,0.0,0.0010908260010182858,0.0,,,
0.07196855545043945,1,FAR_GUIDANCE,41.58272933959961,6.284550189971924,-4.992724895477295,2.7144651412963867,-2.8714115619659424,0.0025256886146962643,45.24496729330638,2.7484850264271725,0.05634547761720542,2.838530930299203,-2.818287056941226,0.2182882368551477,7.169996883044355,5.090750796336934,5.049070373094501,0.25449559968342395,-0.18910845314939048,FAR_GUIDANCE,0,0.03569602966308594,0.0,,0,532,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.767950439579081,SAFE,4.9223931274580055,0.9980595111846924,20.05941390991211,19.86083221435547,19.897262573242188,19.87721061706543,0.005124748218804598,0.002292363904416561,0.002922001061961055,20.221699386739694,0.0007629270112374797,0.0,,,
0.127366304397583,1,FAR_GUIDANCE,41.72220996799947,6.141477108287286,-4.992456852667785,2.718269306287161,-2.86842006340681,0.0015271454165141363,45.402260652313736,2.59225537362791,0.06823479129413364,2.8374040492512096,-2.819421618221163,0.20982930668452768,7.193771463993445,5.11270456421065,5.060691643961919,0.24491575082188233,-0.18330698428516035,FAR_GUIDANCE,0,0.03563332557678223,0.0,,0,533,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7669942563478487,SAFE,4.922254462208334,1.0000810623168945,19.98117446899414,19.959575653076172,19.83690071105957,19.83299446105957,0.004592199809849262,0.002292363904416561,0.004157477989792824,20.14864916797971,0.0006555419968208298,0.0,,,
0.1739037036895752,1,MINCO_READY,41.8404541015625,6.0203938484191895,-4.99229097366333,2.7216362953186035,-2.8661210536956787,0.0007527986308559775,45.53430482986099,2.461003200587777,0.07779587885268437,2.836513660867162,-2.8203173823051872,0.20140005081764287,7.212459752322835,5.129697358209452,5.070086852516014,0.23569918378800828,-0.17727733949666802,PLAN_ACCEPTED,1,0.04530930519104004,0.08085179328918457,,533,534,0.09267854690551758,0.008253097534179688,3.3396360218220686,1789547104.687904,3.258784055709839,False,0.031128654327248984,-0.7668448629692306,HOLD,0.0,1.0000810623168945,19.98117446899414,19.959575653076172,19.83690071105957,19.83299446105957,0.004592199809849262,0.002292363904416561,0.004157477989792824,25.13353996791122,0.00029077900398988277,0.06144670399953611,,,
0.2285749912261963,1,MINCO_TRACKING,41.97567708268551,5.88202375182034,-4.992166339315627,2.7257976998970013,-2.86385627807554,-9.989225734451692e-05,45.68922530480176,2.3069155987943066,0.08851426118394978,2.835525336240468,-2.821311054729411,0.19022353613552845,7.237758911991248,5.154787939752323,5.080680600499577,0.22377054677127,-0.16888482461530183,TRACKING,1,0.03591203689575195,0.12134051322937012,,533,535,0.09267854690551758,0.008253097534179688,3.3396360218220686,1789547104.687904,3.2182953357696533,False,0.031128654327248984,-0.7665388533640396,SAFE,4.922180747995792,0.9996626377105713,19.915390014648438,19.83907127380371,20.00071144104004,19.764041900634766,0.018356144428253174,0.01116433460265398,0.0036346230190247297,23.84842733466232,0.004571044002659619,0.06144670399953611,,,
0.273388147354126,1,MINCO_TRACKING,42.09836196899414,5.756606101989746,-4.99209451675415,2.72955322265625,-2.862156391143799,0.0027314946055412292,45.81610311974673,2.180636359386537,0.09677992852170561,2.834767476714917,-2.822072508930395,0.17994576674682378,7.246088736952818,5.158406620654564,5.088874445275856,0.2099563171733214,-0.15865687470449494,TRACKING,1,0.08590888977050781,0.17133736610412598,,533,536,0.09267854690551758,0.008253097534179688,3.3396360218220686,1789547104.687904,3.1682984828948975,False,0.031128654327248984,-0.7657281214684906,SAFE,4.922124557495117,0.9996626377105713,19.915390014648438,19.83907127380371,20.00071144104004,19.764041900634766,0.018356144428253174,0.01116433460265398,0.0036346230190247297,24.010716452884626,0.0008449309971183538,0.06144670399953611,,,
0.3274102210998535,1,MINCO_TRACKING,42.25167650473691,5.599914353193611,-4.9908995621747225,2.7332672097269954,-2.859693677136796,0.057396303025667145,45.969497777892364,2.0278843979190335,0.10618118123489671,2.8339045844899506,-2.8229390368916643,0.16642701427344575,7.249953456770828,5.155733994350961,5.097080743409619,0.15286098512676485,-0.11015262929898725,TRACKING,1,0.03558063507080078,0.22131109237670898,,533,537,0.09267854690551758,0.008253097534179688,3.3396360218220686,1789547104.687904,3.1183247566223145,False,0.031128654327248984,-0.7650867060333755,SAFE,4.91762856479555,1.0013806819915771,19.91503143310547,19.920297622680664,19.776580810546875,19.764850616455078,0.005339629016816616,0.01116433460265398,0.002741762902587652,23.378299204297257,0.0005745389935327694,0.06144670399953611,,,
0.3748905658721924,1,MINCO_TRACKING,42.37832260131836,5.470850467681885,-4.985930919647217,2.734600305557251,-2.856765031814575,0.17061443626880646,46.10349988332994,1.8943652852315982,0.11373273239980163,2.833205716866974,-2.8236404348659914,0.15356257125777548,7.257738036517381,5.164125486730705,5.099663652047019,0.10540888085413033,-0.02230643086347303,TRACKING,1,0.035576581954956055,0.2711629867553711,,533,538,0.09267854690551758,0.008253097534179688,3.3396360218220686,1789547104.687904,3.0684728622436523,False,0.031128654327248984,-0.7648842293392306,SAFE,4.900975256882497,1.0013806819915771,19.91503143310547,19.920297622680664,19.776580810546875,19.764850616455078,0.005339629016816616,0.01116433460265398,0.002741762902587652,22.830477349102313,0.0006190150015754625,0.06144670399953611,,,
0.4306638240814209,1,MINCO_TRACKING,42.52186176171506,5.324790987847119,-4.972650872633809,2.734854743744068,-2.8548128623988296,0.31407542541923744,46.25750553568753,1.7408403313060958,0.12167683830601626,2.832458762977631,-2.8243897316112783,0.13778979375519462,7.263051117883551,5.176846213143684,5.094327710939825,0.20378600390765997,0.08845840691389908,TRACKING,1,0.03531050682067871,0.3213074207305908,,533,539,0.09267854690551758,0.008253097534179688,3.3396360218220686,1789547104.687904,3.0183284282684326,False,0.031128654327248984,-0.7647287214807306,SAFE,4.871435087771862,1.0003758668899536,19.858964920043945,19.941421508789062,19.69723892211914,19.70526695251465,1.741500454954803e-05,0.00351319694891572,0.0029611759819090366,22.0338708415878,0.002918154001235962,0.06144670399953611,,,
0.47226715087890625,1,MINCO_TRACKING,42.63731384277344,5.207273006439209,-4.955995082855225,2.7364957332611084,-2.8569095134735107,0.4257955849170685,46.37931537364074,1.6193509228904062,0.1272853662539562,2.831916557456492,-2.824933368822138,0.12453621054889892,7.260544088353577,5.184183670996856,5.083280449109181,0.3176237052891248,0.17754164391480942,TRACKING,1,0.08537149429321289,0.371368408203125,,533,541,0.09267854690551758,0.008253097534179688,3.3396360218220686,1789547104.687904,2.9682674407958984,False,0.031128654327248984,-0.7640804792071076,SAFE,4.806202576460252,1.0003758668899536,19.858964920043945,19.941421508789062,19.69723892211914,19.70526695251465,1.741500454954803e-05,0.00351319694891572,0.0029611759819090366,22.22138396234612,0.0009470310033066198,0.06144670399953611,,,
