time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.700566,0.019343,-0.015807,-0.073633,0.003409,-0.004310,0.001542,8.000910,0.269811,0.134769,0.004594,0.699985,0.106969,1,7.981250,1.273425,0.187532,1.005192,1.000000,1,7.992418,1.156659,0.144832,-0.021604,0.123556,0.095396,0.886945,0.035812,8.000072,0.127142,0.160796,0.145026,0.500111,,,,,,,,,,,8.008132,1.053145,0.038897,0.789212,0.500111,,,,,,,,,,,CTRV,-0.014021,7.989394,7.986675,0.208401,8.016949,1.249293,0.284468,0.018327,0.699760,0.106969,0.009811,-0.000257,0.000000,1.399470,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132985,0.035789,0.000000,0.000000,-0.751222,0.000000,0.000000,-1.000000,-0.003123,-0.005228,0.000882,0,takeoff,,7.989394,0.712143,-0.029112,0,,,
0.750516,0.019449,-0.016540,-0.073308,0.003124,-0.004765,0.001600,8.001185,0.307951,0.139538,0.005626,0.749979,0.090168,1,7.980351,1.300813,0.187551,0.994240,1.000000,1,7.989734,1.180144,0.155666,-0.023935,0.148713,0.104213,0.872418,0.035982,8.000137,0.165118,0.168524,0.145749,0.500187,,,,,,,,,,,8.005787,1.055020,0.052694,0.752114,0.500187,,,,,,,,,,,CTRV,-0.015215,7.991165,7.988330,0.212846,8.020234,1.357427,0.265733,0.021594,0.749689,0.090168,0.011407,-0.000329,0.000000,1.399558,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132951,0.040649,0.000000,0.000000,-0.801222,0.000000,0.000000,-1.000000,-0.002686,-0.009330,-0.003300,0,takeoff,,7.991165,0.759927,-0.035505,0,,,
0.800708,0.019491,-0.017048,-0.073132,0.002931,-0.005198,0.001666,8.001521,0.348823,0.143462,0.006801,0.799971,0.072810,1,7.980351,1.300813,0.187551,0.953246,1.000000,1,7.987236,1.205158,0.165179,-0.025831,0.174315,0.110476,0.856730,0.035661,8.000236,0.205765,0.175353,0.146575,0.500262,,,,,,,,,,,8.005227,1.056599,0.064501,0.712177,0.500262,,,,,,,,,,,CTRV,-0.016454,7.993345,7.990410,0.216594,8.023932,1.468308,0.245372,0.025221,0.799602,0.072810,0.013157,-0.000415,0.000000,1.399667,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132951,0.045828,0.000000,0.000000,-0.851222,0.000000,0.000000,-1.000000,-0.006709,-0.014213,0.004522,0,takeoff,,7.993345,0.808315,-0.042647,0,,,
0.850665,0.019489,-0.017849,-0.072780,0.002819,-0.005905,0.001933,8.001917,0.391614,0.146446,0.008129,0.849961,0.055004,1,7.965186,1.381496,0.214960,0.992929,1.000000,1,7.985943,1.213880,0.170707,-0.025831,0.174315,0.110476,0.822778,0.035984,8.000682,0.248430,0.180793,0.147252,0.500141,,,,,,,,,,,8.003878,1.065253,0.074680,0.677454,0.500141,,,,,,,,,,,CTRV,-0.017625,7.995929,7.992923,0.219226,8.027971,1.581126,0.223440,0.029095,0.849502,0.055004,0.014972,-0.000513,0.000000,1.399796,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132938,0.051275,0.000000,0.000000,-0.901222,0.000000,0.000000,-1.000000,-0.003557,-0.013067,0.005121,0,takeoff,,7.995929,0.857527,-0.050584,0,,,
0.900450,0.019474,-0.018539,-0.072450,0.002591,-0.006515,0.002142,8.002387,0.436970,0.148541,0.009621,0.899949,0.036859,1,7.957298,1.407204,0.215499,0.973587,1.000000,1,7.981260,1.250189,0.183136,-0.030768,0.214477,0.120529,0.814229,0.035808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTRV,-0.018836,7.998951,7.995898,0.220992,8.032464,1.696527,0.200142,0.033346,0.899382,0.036859,0.016941,-0.000628,0.000000,1.399948,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132927,0.057017,0.000000,0.000000,-0.951222,0.000000,0.000000,-1.000000,-0.005801,-0.013801,0.003856,0,takeoff,,7.998951,0.907155,-0.059595,0,,,
0.950655,0.019376,-0.019852,-0.071832,0.002497,-0.007504,0.002534,8.002945,0.485333,0.149739,0.011284,0.949933,0.018486,1,7.956494,1.462647,0.215662,0.980636,1.000000,1,7.975918,1.285761,0.193850,-0.036293,0.250575,0.127336,0.802098,0.035958,8.001292,0.342104,0.188835,0.148478,0.500207,,,,,,,,,,,8.000249,1.081622,0.093435,0.598948,0.500207,,,,,,,,,,,CTRV,-0.020081,8.002604,7.999536,0.221571,8.037438,1.814965,0.175622,0.037984,0.949240,0.018486,0.019062,-0.000763,0.000000,1.400130,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132909,0.063212,0.000000,0.000000,-1.001222,0.000000,0.000000,-1.000000,-0.000670,-0.018271,0.005124,0,takeoff,,8.002604,0.957610,-0.069648,0,,,
1.000710,0.019341,-0.020831,-0.071443,0.002506,-0.008197,0.002611,8.003591,0.535947,0.150000,0.013129,0.999914,-0.000000,1,7.950447,1.516300,0.216212,0.984022,1.000000,1,7.971160,1.325552,0.203025,-0.040574,0.290229,0.131424,0.792048,0.035948,8.001718,0.392857,0.191157,0.148903,0.500186,,,,,,,,,,,7.994654,1.102473,0.116771,0.567569,0.500186,,,,,,,,,,,CTRV,-0.021338,8.006703,8.003640,0.221443,8.042892,1.935679,0.150000,0.042997,0.999075,-0.000000,0.021319,-0.000917,0.000000,1.400335,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132886,0.069649,0.000000,0.000000,-1.051222,0.000000,0.000000,-1.000000,-0.002086,-0.016078,0.004436,0,takeoff,,8.006703,1.008170,-0.080624,0,,,
1.050253,0.019374,-0.022310,-0.070994,0.002326,-0.009336,0.002889,8.004331,0.588559,0.149343,0.015165,1.049890,-0.018486,1,7.941915,1.569954,0.216511,0.985668,1.000000,1,7.966063,1.368772,0.210974,-0.045032,0.331937,0.133431,0.783578,0.035570,,,,,,8.000000,-0.000000,0.000000,0.607227,1.047965,,,,,,,,,,,8.009620,1.051188,0.021938,0.479880,1.047965,,,,,,CTRV,-0.022553,8.011320,8.008290,0.220337,8.048789,2.058420,0.123451,0.048315,1.048888,-0.018486,0.023655,-0.001090,0.000000,1.400566,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132850,0.076368,0.000000,0.000000,-1.101222,0.000000,0.000000,-1.000000,-0.004553,-0.021603,0.001112,0,takeoff,,8.011320,1.059520,-0.092976,0,,,
1.100520,0.019478,-0.023389,-0.070719,0.002215,-0.010023,0.002937,8.005183,0.643836,0.147772,0.017402,1.099862,-0.036859,1,7.935548,1.623453,0.216818,0.984513,1.000000,1,7.960282,1.415011,0.217795,-0.050165,0.375039,0.133649,0.775648,0.035962,8.002849,0.501259,0.192046,0.149312,0.500035,8.000003,0.053028,0.249143,0.599464,1.050087,,,,,,7.990080,1.152678,0.152953,0.509092,0.500035,8.009099,1.049649,0.019959,0.425483,1.050087,,,,,,CTRV,-0.023745,8.016509,8.013530,0.218491,8.055177,2.183862,0.096139,0.053970,1.098675,-0.036859,0.026088,-0.001282,0.000000,1.400825,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132830,0.083381,0.000000,0.000000,-1.151222,0.000000,0.000000,-1.000000,-0.003429,-0.017633,0.000862,0,takeoff,,8.016509,1.110702,-0.106421,0,,,
1.150671,0.019861,-0.025112,-0.070327,0.002249,-0.011261,0.003178,8.006172,0.702539,0.145254,0.019848,1.149829,-0.055004,1,7.929463,1.677630,0.216890,0.980724,1.000000,1,7.954230,1.463878,0.223613,-0.055325,0.418892,0.132386,0.767121,0.035943,8.003581,0.559332,0.190748,0.150282,0.500266,8.000060,0.166613,0.266590,0.549523,1.000100,,,,,,7.985670,1.184324,0.174424,0.483103,0.500266,8.008474,1.047916,0.016907,0.368461,1.000100,,,,,,CTRV,-0.025080,8.022288,8.019391,0.215581,8.062279,2.312760,0.068187,0.060232,1.148422,-0.055004,0.028802,-0.001511,0.000000,1.401114,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132798,0.090892,0.000000,0.000000,-1.201222,0.000000,0.000000,-1.000000,-0.000512,-0.018884,0.003727,0,takeoff,,8.022288,1.162680,-0.121272,0,,,
1.200721,0.020244,-0.026098,-0.070164,0.002421,-0.011938,0.003168,8.007285,0.763235,0.141853,0.022515,1.199789,-0.072810,1,7.923284,1.702582,0.217272,0.946106,1.000000,1,7.947982,1.515183,0.228516,-0.060397,0.463123,0.129868,0.759245,0.035876,8.004434,0.619793,0.188253,0.150787,0.500155,8.000134,0.227142,0.272840,0.551910,1.000266,,,,,,7.981616,1.218437,0.192530,0.458733,0.500155,8.006381,1.051803,0.027468,0.310413,1.000266,,,,,,CTRV,-0.026333,8.028750,8.025950,0.212016,8.069852,2.443701,0.039813,0.066766,1.198141,-0.072810,0.031550,-0.001758,0.000000,1.401437,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132776,0.098534,0.000000,0.000000,-1.251222,0.000000,0.000000,-1.000000,0.005271,-0.014046,-0.000983,0,takeoff,,8.028750,1.214273,-0.137112,0,,,
1.250554,0.020819,-0.027239,-0.070090,0.002698,-0.012792,0.003222,8.008524,0.825561,0.137636,0.025410,1.249742,-0.090168,1,7.917366,1.785417,0.217170,0.967450,1.000000,1,7.941558,1.564143,0.232634,-0.065373,0.500841,0.126416,0.747671,0.035848,8.005425,0.682926,0.184622,0.150207,0.500038,8.000254,0.290118,0.277366,0.553437,1.000225,,,,,,7.977766,1.254501,0.207772,0.435723,0.500038,8.003122,1.054523,0.047549,0.246106,1.000225,,,,,,CTRV,-0.027528,8.035785,8.033100,0.207725,8.077931,2.576314,0.011240,0.073605,1.247831,-0.090168,0.034351,-0.002026,0.000000,1.401789,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132768,0.106396,0.000000,0.000000,-1.301222,0.000000,0.000000,-1.000000,0.000300,-0.014991,-0.004968,0,takeoff,,8.035785,1.266187,-0.154149,0,,,
1.300579,0.021168,-0.027806,-0.070133,0.002743,-0.013212,0.003233,8.009910,0.890116,0.132607,0.028544,1.299687,-0.106969,1,7.915883,1.840313,0.189917,0.956556,1.000000,1,7.935012,1.619663,0.235986,-0.070165,0.545411,0.122073,0.740632,0.035909,,,,,,8.000432,0.355765,0.280322,0.554473,1.000133,,,,,,,,,,,8.002439,1.056788,0.064544,0.180188,1.000133,,,,,,CTRV,-0.028672,8.043860,8.041305,0.202739,8.086552,2.711232,-0.017384,0.080759,1.297489,-0.106969,0.037202,-0.002316,0.000000,1.402193,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132761,0.114434,0.000000,0.000000,-1.351222,0.000000,0.000000,-1.000000,-0.001933,-0.011555,-0.003325,0,takeoff,,8.043860,1.317768,-0.172668,0,,,
1.350423,0.021527,-0.028326,-0.070350,0.002777,-0.013343,0.003036,8.011507,0.959105,0.126601,0.031926,1.349622,-0.123111,1,7.915883,1.840313,0.189917,0.888639,1.000000,1,7.929022,1.676917,0.234619,-0.073790,0.589253,0.111106,0.730565,0.035552,8.006567,0.748790,0.179867,0.217012,0.549714,,,,,,,,,,,7.974320,1.292315,0.220417,0.348157,0.549714,,,,,,,,,,,CTRV,-0.030100,8.053172,8.050763,0.196951,8.096232,2.850657,-0.046081,0.088862,1.347072,-0.123111,0.040547,-0.002675,0.000000,1.402659,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132767,0.122988,0.000000,0.000000,-1.401222,0.000000,0.000000,-1.000000,-0.005129,-0.001706,-0.005456,0,takeoff,,8.053172,1.369101,-0.192954,0,,,
1.400486,0.021628,-0.028404,-0.070528,0.002740,-0.013393,0.003037,8.013274,1.030080,0.119850,0.035567,1.399548,-0.138494,1,7.901231,1.978810,0.189652,0.957870,1.000000,1,7.925340,1.706316,0.240163,-0.073790,0.589253,0.111106,0.692462,0.035854,8.009316,0.886915,0.166971,0.150772,0.500036,8.001915,0.423425,0.281243,0.627859,1.049962,,,,,,7.965876,1.357427,0.243401,0.353083,0.500036,8.000639,1.069078,0.079007,0.057867,1.049962,,,,,,CTRV,-0.031423,8.063686,8.061438,0.190378,8.106452,2.992167,-0.074483,0.097221,1.396620,-0.138494,0.043885,-0.003055,0.000000,1.403184,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132801,0.131714,0.000000,0.000000,-1.451222,0.000000,0.000000,-1.000000,-0.001374,-0.002224,-0.000455,0,takeoff,,8.063686,1.420391,-0.214662,0,,,
