time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
1.596995,-0.050297,0.021835,-0.021663,0.005810,0.017176,0.000128,95.035413,-16.904916,0.142492,3.420375,3.647058,0.090168,CTRV,0.486939,96.580713,96.580573,0.164155,97.565165,-7.634404,0.322828,-1.093800,4.878893,0.090168,-2.375724,-0.532614,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133160,-0.176160,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.004957,0.005267,0.013183,0,takeoff,,96.580713,4.984316,-2.725690,0,,,
1.647498,-0.049648,0.023191,-0.019712,0.005861,0.017385,0.000646,95.199455,-16.719368,0.145782,3.340319,3.720520,0.072810,CTRV,0.472337,96.709525,96.709384,0.165494,97.668898,-7.409007,0.291403,-1.057313,4.886930,0.072810,-2.308280,-0.499408,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133176,-0.173983,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.000348,0.002314,0.008790,0,takeoff,,96.709525,4.983676,-2.643132,0,,,
1.697334,-0.049359,0.023948,-0.018544,0.005945,0.017661,0.001094,95.362821,-16.526578,0.148245,3.261074,3.790171,0.055004,CTRV,0.461082,96.837141,96.836997,0.166789,97.744707,-7.175753,0.258254,-1.050424,4.888416,0.055004,-2.253961,-0.484332,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133199,-0.171741,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.004071,0.004670,0.010908,0,takeoff,,96.837141,4.983031,-2.562560,0,,,
1.747185,-0.049026,0.024800,-0.017236,0.005939,0.017683,0.001281,95.518408,-16.335292,0.149729,3.182768,3.856162,0.036859,CTRV,0.447067,96.957800,96.957656,0.166966,97.844775,-6.949092,0.223447,-1.013496,4.896205,0.036859,-2.188934,-0.453101,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133214,-0.169531,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.001744,0.002715,0.001275,0,takeoff,,96.957800,4.982713,-2.483653,0,,,
1.797809,-0.048815,0.025320,-0.016540,0.005985,0.017679,0.001505,95.674977,-16.134815,0.150344,3.105507,3.918651,0.018486,CTRV,0.435876,97.078433,97.078289,0.166885,97.923513,-6.713062,0.187317,-1.001206,4.898733,0.018486,-2.135238,-0.436401,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133224,-0.167220,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.003997,0.000083,0.007640,0,takeoff,,97.078433,4.982460,-2.406926,0,,,
1.847183,-0.048395,0.026033,-0.015645,0.006211,0.017267,0.001657,95.823243,-15.937342,0.150000,3.029377,3.977797,-0.000000,CTRV,0.422631,97.191706,97.191565,0.165645,98.019071,-6.484065,0.150000,-0.965871,4.905822,-0.000000,-2.073353,-0.408207,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133216,-0.164981,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.002987,-0.003551,0.001049,0,takeoff,,97.191706,4.982503,-2.331600,0,,,
1.897085,-0.048149,0.026392,-0.015049,0.006427,0.017016,0.001721,95.970225,-15.733853,0.148738,2.954451,4.033760,-0.018486,CTRV,0.410908,97.303341,97.303203,0.163788,98.103522,-6.249863,0.111765,-0.942592,4.910348,-0.018486,-2.017699,-0.387318,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133202,-0.162677,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.006025,-0.006608,0.000675,0,takeoff,,97.303341,4.982518,-2.258466,0,,,
1.947251,-0.047925,0.026793,-0.014062,0.006629,0.016551,0.002089,96.113309,-15.528083,0.146555,2.880781,4.086698,-0.036859,CTRV,0.396091,97.411307,97.411175,0.160617,98.219281,-6.017907,0.072837,-0.886112,4.920854,-0.036859,-1.949105,-0.350981,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133194,-0.160354,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.002707,-0.014695,0.005584,0,takeoff,,97.411307,4.982807,-2.187273,0,,,
1.997445,-0.047842,0.026935,-0.013310,0.006622,0.016112,0.002231,96.251997,-15.320995,0.143479,2.808411,4.136766,-0.055004,CTRV,0.387522,97.515345,97.515219,0.156788,98.274275,-5.781405,0.033470,-0.888391,4.920443,-0.055004,-1.906780,-0.344271,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133174,-0.158031,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.004357,-0.008281,0.002496,0,takeoff,,97.515345,4.983280,-2.118224,0,,,
2.047635,-0.047726,0.026972,-0.012183,0.006502,0.015529,0.002617,96.388181,-15.110039,0.139496,2.737368,4.184115,-0.072810,CTRV,0.376304,97.616783,97.616665,0.151679,98.357391,-5.544983,-0.006124,-0.861997,4.925136,-0.072810,-1.853346,-0.324372,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133151,-0.155675,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.000863,-0.009020,0.008502,0,takeoff,,97.616783,4.984017,-2.051308,0,,,
2.097397,-0.047701,0.026838,-0.011526,0.006699,0.015214,0.002850,96.519651,-14.898887,0.134689,2.667671,4.228892,-0.090168,CTRV,0.364800,97.714134,97.714024,0.146215,98.443144,-5.310239,-0.045647,-0.830270,4.930583,-0.090168,-1.798678,-0.302883,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133105,-0.153335,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.004038,-0.006382,0.006997,0,takeoff,,97.714134,4.984427,-1.985969,0,,,
2.147444,-0.047969,0.026591,-0.010678,0.006808,0.014595,0.003016,96.647332,-14.686414,0.129078,2.599330,4.271239,-0.106969,CTRV,0.353314,97.808349,97.808249,0.139756,98.529371,-5.075715,-0.084860,-0.796262,4.936189,-0.106969,-1.744024,-0.281330,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133054,-0.150984,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.003925,-0.011028,-0.001212,0,takeoff,,97.808349,4.985206,-1.922549,0,,,
2.197109,-0.048378,0.026465,-0.010133,0.006602,0.014080,0.003094,96.772494,-14.470687,0.122647,2.532345,4.311291,-0.123111,CTRV,0.342345,97.900288,97.900198,0.132780,98.612272,-4.839016,-0.123575,-0.765010,4.941129,-0.123111,-1.691572,-0.261898,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133029,-0.148616,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.006335,-0.013496,-0.002405,0,takeoff,,97.900288,4.986113,-1.861390,0,,,
2.247511,-0.049284,0.026324,-0.009626,0.005971,0.013349,0.002976,96.894812,-14.252374,0.115441,2.466711,4.349176,-0.138494,CTRV,0.332980,97.990074,97.989994,0.125067,98.680667,-4.599961,-0.161547,-0.747352,4.943831,-0.138494,-1.646199,-0.248854,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133006,-0.146221,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.007531,-0.008477,-0.001273,0,takeoff,,97.990074,4.987450,-1.802495,0,,,
2.297263,-0.049812,0.026243,-0.009521,0.005742,0.012921,0.002838,97.014236,-14.031727,0.107501,2.402416,4.385020,-0.153023,CTRV,0.323951,98.076856,98.076786,0.117022,98.746834,-4.359678,-0.198544,-0.730855,4.946297,-0.153023,-1.602358,-0.236761,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132999,-0.143817,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.004445,-0.009018,-0.006279,0,takeoff,,98.076856,4.988345,-1.745058,0,,,
