time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.522674,-0.005491,-0.012859,0.013690,0.001620,-0.004422,0.002475,20.101174,2.836004,0.116767,0.346753,4.987962,0.153023,CTRV,-0.127145,20.307748,20.307486,0.103077,22.048801,12.617060,0.422812,1.590368,4.740330,0.153023,0.602711,-0.202208,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133480,0.140796,0.001620,-0.004422,0.002475,0.000000,0.000000,0.000000,-0.010193,-0.009682,0.003800,0,takeoff,,20.307748,5.006563,-1.042834,0,,,
0.572811,-0.005580,-0.013875,0.014452,0.001208,-0.004731,0.002821,20.119882,3.085288,0.123801,0.378904,4.985622,0.138494,CTRV,-0.127556,20.362981,20.362688,0.109349,22.134507,12.852586,0.400788,1.624782,4.728645,0.138494,0.603167,-0.207251,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133433,0.152858,0.001208,-0.004731,0.002821,0.000000,0.000000,0.000000,-0.006123,-0.001333,0.007381,0,takeoff,,20.362981,5.006465,-1.133531,0,,,
0.622777,-0.005670,-0.014457,0.015076,0.000998,-0.004983,0.003025,20.140168,3.334006,0.130061,0.411222,4.983061,0.123111,CTRV,-0.128040,20.422542,20.422218,0.114985,22.222758,13.086828,0.376283,1.659974,4.716406,0.123111,0.603889,-0.212543,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133435,0.164765,0.000998,-0.004983,0.003025,0.000000,0.000000,0.000000,-0.006409,-0.008086,0.007476,0,takeoff,,20.422542,5.006324,-1.223178,0,,,
0.672817,-0.005815,-0.015148,0.016253,0.000592,-0.005160,0.003537,20.162095,3.582843,0.135528,0.443721,4.980272,0.106969,CTRV,-0.128599,20.486686,20.486339,0.119275,22.313659,13.320436,0.349466,1.695969,4.703583,0.106969,0.604877,-0.218100,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133429,0.176606,0.000592,-0.005160,0.003537,0.000000,0.000000,0.000000,-0.011048,-0.003610,0.018612,0,takeoff,,20.486686,5.006156,-1.312407,0,,,
0.722737,-0.005970,-0.015568,0.017203,0.000338,-0.005152,0.003885,20.185765,3.832686,0.140182,0.476417,4.977251,0.090168,CTRV,-0.129479,20.555543,20.555176,0.122979,22.409698,13.553619,0.320517,1.735074,4.689298,0.090168,0.607166,-0.224656,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133426,0.188380,0.000338,-0.005152,0.003885,0.000000,0.000000,0.000000,-0.009059,0.000847,0.005853,0,takeoff,,20.555543,5.005840,-1.400937,0,,,
0.772729,-0.006103,-0.016034,0.018689,0.000115,-0.004966,0.004295,20.210879,4.080324,0.143934,0.509324,4.973991,0.072810,CTRV,-0.129987,20.628189,20.627809,0.125245,22.503930,13.784961,0.289555,1.770798,4.675925,0.072810,0.607809,-0.230180,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133399,0.199974,0.000115,-0.004966,0.004295,0.000000,0.000000,0.000000,-0.004473,0.002817,0.009405,0,takeoff,,20.628189,5.005398,-1.488198,0,,,
0.823069,-0.006073,-0.016217,0.019514,-0.000027,-0.004680,0.004554,20.237989,4.330987,0.146843,0.542458,4.970487,0.055004,CTRV,-0.130787,20.705951,20.705560,0.127329,22.603331,14.017900,0.256851,1.809382,4.661130,0.055004,0.609616,-0.236644,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133391,0.211595,-0.000027,-0.004680,0.004554,0.000000,0.000000,0.000000,-0.004873,0.007354,0.008106,0,takeoff,,20.705951,5.004910,-1.575227,0,,,
0.872755,-0.005999,-0.016329,0.020612,-0.000045,-0.004287,0.004802,20.266485,4.578843,0.148811,0.575835,4.966731,0.036859,CTRV,-0.131948,20.787151,20.786756,0.128200,22.707949,14.246327,0.222529,1.851444,4.644584,0.036859,0.612845,-0.244295,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133400,0.222970,-0.000045,-0.004287,0.004802,0.000000,0.000000,0.000000,-0.003157,0.009111,0.004025,0,takeoff,,20.787151,5.004367,-1.660705,0,,,
0.922749,-0.005965,-0.016227,0.021167,-0.000144,-0.003823,0.004879,20.296597,4.826047,0.149864,0.609472,4.962715,0.018486,CTRV,-0.132657,20.872427,20.872030,0.128697,22.810268,14.474686,0.186837,1.889437,4.629258,0.018486,0.614106,-0.250648,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133411,0.234185,-0.000144,-0.003823,0.004879,0.000000,0.000000,0.000000,-0.005715,0.007636,0.001222,0,takeoff,,20.872427,5.003831,-1.745262,0,,,
0.972704,-0.006064,-0.015936,0.021674,-0.000264,-0.002928,0.004855,20.328498,5.073860,0.150000,0.643385,4.958433,-0.000000,CTRV,-0.133659,20.962273,20.961880,0.128326,22.917601,14.702072,0.150000,1.930281,4.612376,-0.000000,0.616485,-0.257999,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133422,0.245310,-0.000264,-0.002928,0.004855,0.000000,0.000000,0.000000,-0.002637,0.014981,-0.000757,0,takeoff,,20.962273,5.002940,-1.829001,0,,,
1.023058,-0.006241,-0.015653,0.021714,-0.000501,-0.002372,0.004794,20.362158,5.321828,0.149211,0.677592,4.953874,-0.018486,CTRV,-0.134369,21.056510,21.056124,0.127497,23.024387,14.929749,0.112238,1.968596,4.596154,-0.018486,0.617580,-0.264518,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133449,0.256343,-0.000501,-0.002372,0.004794,0.000000,0.000000,0.000000,-0.006132,0.014086,-0.001388,0,takeoff,,21.056510,5.002472,-1.912119,0,,,
1.072868,-0.006499,-0.015250,0.021531,-0.000800,-0.001576,0.004809,20.397337,5.568131,0.147511,0.712108,4.949030,-0.036859,CTRV,-0.135859,21.154351,21.153975,0.125980,23.140582,15.152538,0.073793,2.014238,4.576335,-0.036859,0.621737,-0.273653,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133454,0.267162,-0.000800,-0.001576,0.004809,0.000000,0.000000,0.000000,-0.005459,0.016319,-0.003280,0,takeoff,,21.154351,5.001848,-1.994008,0,,,
1.122804,-0.006557,-0.014972,0.021348,-0.000709,-0.001168,0.004741,20.434716,5.817291,0.144875,0.746953,4.943891,-0.055004,CTRV,-0.137405,21.257380,21.257021,0.123527,23.259993,15.377105,0.034867,2.060521,4.555684,-0.055004,0.625974,-0.283126,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133459,0.277987,-0.000709,-0.001168,0.004741,0.000000,0.000000,0.000000,0.000701,0.011003,-0.001312,0,takeoff,,21.257380,5.001618,-2.075358,0,,,
1.172828,-0.006326,-0.014482,0.020885,-0.000366,-0.000620,0.004526,20.473151,6.061646,0.141399,0.782144,4.938446,-0.072810,CTRV,-0.138308,21.362182,21.361842,0.120514,23.374931,15.598084,-0.004222,2.101109,4.537107,-0.072810,0.627518,-0.290600,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133469,0.288479,-0.000366,-0.000620,0.004526,0.000000,0.000000,0.000000,0.008624,0.010886,-0.001536,0,takeoff,,21.362182,5.001267,-2.154578,0,,,
1.222983,-0.005891,-0.014204,0.020491,-0.000159,-0.000252,0.004321,20.512889,6.303142,0.137117,0.817701,4.932683,-0.090168,CTRV,-0.138939,21.469578,21.469262,0.116627,23.489213,15.816274,-0.043218,2.139447,4.519156,-0.090168,0.627887,-0.297253,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133469,0.298739,-0.000159,-0.000252,0.004321,0.000000,0.000000,0.000000,0.006386,0.009678,-0.003877,0,takeoff,,21.469578,5.001167,-2.232625,0,,,
1.272530,-0.004942,-0.013879,0.019892,0.000722,0.000137,0.004082,20.556298,6.555455,0.131785,0.853642,4.926591,-0.106969,CTRV,-0.141680,21.585488,21.585198,0.111892,23.627513,16.037033,-0.082153,2.196996,4.491460,-0.106969,0.636352,-0.311271,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133471,0.309285,0.000722,0.000137,0.004082,0.000000,0.000000,0.000000,0.023109,0.007949,-0.004066,0,takeoff,,21.585488,5.000975,-2.311191,0,,,
1.322733,-0.004012,-0.013704,0.019414,0.001392,0.000458,0.003786,20.600888,6.803504,0.125698,0.889987,4.920155,-0.123111,CTRV,-0.143347,21.703630,21.703369,0.106284,23.757522,16.256154,-0.120524,2.244996,4.467661,-0.123111,0.640426,-0.321814,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133464,0.319560,0.001392,0.000458,0.003786,0.000000,0.000000,0.000000,0.018600,0.011065,-0.008297,0,takeoff,,21.703630,5.000912,-2.388288,0,,,
1.372833,-0.002237,-0.013491,0.018495,0.002647,0.001050,0.003546,20.646411,7.046341,0.118961,0.926756,4.913362,-0.138494,CTRV,-0.144548,21.822420,21.822188,0.100466,23.884781,16.470694,-0.158026,2.289028,4.445262,-0.138494,0.642554,-0.330875,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133496,0.329499,0.002647,0.001050,0.003546,0.000000,0.000000,0.000000,0.021362,0.005328,-0.002324,0,takeoff,,21.822420,5.000496,-2.462945,0,,,
1.422937,-0.001048,-0.013411,0.017912,0.003523,0.001215,0.003392,20.695013,7.295179,0.111310,0.963970,4.906196,-0.153023,CTRV,-0.146791,21.948831,21.948632,0.093398,24.025434,16.686244,-0.194735,2.342496,4.417320,-0.153023,0.648424,-0.343858,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133511,0.339522,0.003523,0.001215,0.003392,0.000000,0.000000,0.000000,0.019485,0.003044,-0.003459,0,takeoff,,21.948831,5.000577,-2.538238,0,,,
1.473042,0.000790,-0.013411,0.016954,0.004787,0.001221,0.003112,20.743800,7.535193,0.103240,1.001651,4.898642,-0.166608,CTRV,-0.147733,22.073996,22.073827,0.086286,24.154963,16.896740,-0.229976,2.384661,4.394701,-0.166608,0.649243,-0.352293,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133530,0.349076,0.004787,0.001221,0.003112,0.000000,0.000000,0.000000,0.027782,-0.002710,-0.002934,0,takeoff,,22.073996,5.000728,-2.610855,0,,,
1.522693,0.002232,-0.013531,0.016299,0.005645,0.001230,0.002949,20.796190,7.783075,0.094258,1.039820,4.890682,-0.179166,CTRV,-0.150171,22.207698,22.207561,0.077960,24.302574,17.108085,-0.264075,2.440167,4.364125,-0.179166,0.655365,-0.366443,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133541,0.358764,0.005645,0.001230,0.002949,0.000000,0.000000,0.000000,0.021019,-0.006252,-0.004756,0,takeoff,,22.207698,5.000943,-2.684273,0,,,
1.572705,0.004522,-0.013837,0.015132,0.007165,0.001133,0.002440,20.849648,8.026443,0.084839,1.078500,4.882299,-0.190620,CTRV,-0.152267,22.342118,22.342010,0.069707,24.448830,17.314900,-0.296402,2.492824,4.334262,-0.190620,0.659964,-0.379574,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133555,0.368166,0.007165,0.001133,0.002440,0.000000,0.000000,0.000000,0.023150,-0.001741,-0.009720,0,takeoff,,22.342118,5.001080,-2.755539,0,,,
1.623035,0.005883,-0.014095,0.014342,0.008102,0.000973,0.002131,20.905477,8.271214,0.074824,1.117714,4.873471,-0.200899,CTRV,-0.154474,22.482060,22.481979,0.060482,24.599220,17.521262,-0.326974,2.546602,4.302885,-0.200899,0.664682,-0.393383,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133554,0.377480,0.008102,0.000973,0.002131,0.000000,0.000000,0.000000,0.019297,-0.005088,-0.008534,0,takeoff,,22.482060,5.001369,-2.826623,0,,,
1.672863,0.007680,-0.014660,0.013375,0.008990,0.000537,0.001889,20.963221,8.515164,0.064359,1.157486,4.864178,-0.209938,CTRV,-0.156867,22.625101,22.625043,0.050983,24.753988,17.724535,-0.355518,2.602137,4.269530,-0.209938,0.669750,-0.408191,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133544,0.386604,0.008990,0.000537,0.001889,0.000000,0.000000,0.000000,0.012909,-0.005009,-0.005071,0,takeoff,,22.625101,5.001891,-2.896895,0,,,
1.722490,0.008846,-0.015277,0.012635,0.009493,0.000183,0.001463,21.021160,8.751297,0.053823,1.197840,4.854398,-0.217684,CTRV,-0.158258,22.767781,22.767744,0.041188,24.900750,17.922813,-0.381545,2.649307,4.240421,-0.217684,0.671081,-0.419274,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133537,0.395285,0.009493,0.000183,0.001463,0.000000,0.000000,0.000000,0.011362,-0.009636,-0.013637,0,takeoff,,22.767781,5.002359,-2.965406,0,,,
1.772787,0.010429,-0.016379,0.011440,0.010073,-0.000610,0.000981,21.083703,8.997283,0.042497,1.238803,4.844106,-0.224087,CTRV,-0.161524,22.920077,22.920056,0.031057,25.069755,18.121139,-0.405678,2.712523,4.200264,-0.224087,0.678442,-0.438137,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133541,0.404225,0.010073,-0.000610,0.000981,0.000000,0.000000,0.000000,0.011356,-0.012944,-0.007911,0,takeoff,,22.920077,5.003170,-3.034676,0,,,
1.823492,0.011214,-0.017131,0.010532,0.010343,-0.001167,0.000611,21.148533,9.243267,0.030874,1.280400,4.833278,-0.229109,CTRV,-0.163801,23.076864,23.076855,0.020342,25.233055,18.322116,-0.427344,2.767527,4.164228,-0.229109,0.682106,-0.453324,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133525,0.412958,0.010343,-0.001167,0.000611,0.000000,0.000000,0.000000,0.006317,-0.015102,-0.010265,0,takeoff,,23.076864,5.003766,-3.103100,0,,,
1.873200,0.012041,-0.018195,0.009079,0.010466,-0.001897,-0.000042,21.213842,9.482531,0.019349,1.322657,4.821885,-0.232719,CTRV,-0.166339,23.233171,23.233169,0.010271,25.400025,18.513421,-0.446088,2.824846,4.125560,-0.232719,0.686241,-0.469882,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133524,0.421330,0.010466,-0.001897,-0.000042,0.000000,0.000000,0.000000,0.000443,-0.007060,-0.010888,0,takeoff,,23.233171,5.004483,-3.169944,0,,,
1.922858,0.012537,-0.018927,0.008060,0.010581,-0.002424,-0.000503,21.281157,9.720847,0.007725,1.365602,4.809899,-0.234893,CTRV,-0.169809,23.392678,23.392678,-0.000334,25.578044,18.697443,-0.462061,2.889906,4.080251,-0.234893,0.692862,-0.490731,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133506,0.429481,0.010581,-0.002424,-0.000503,0.000000,0.000000,0.000000,0.002382,-0.015884,-0.013908,0,takeoff,,23.392678,5.004945,-3.235647,0,,,
1.973932,0.013241,-0.020068,0.006375,0.010689,-0.003297,-0.001215,21.351663,9.962104,-0.004120,1.409264,4.797288,-0.235619,CTRV,-0.173217,23.557846,23.557844,-0.010494,25.759543,18.882555,-0.475358,2.954442,4.033766,-0.235619,0.698719,-0.511761,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133467,0.437597,0.010689,-0.003297,-0.001215,0.000000,0.000000,0.000000,0.001478,-0.014517,-0.008918,0,takeoff,,23.557846,5.005655,-3.301070,0,,,
2.022859,0.013685,-0.020741,0.005449,0.010813,-0.003598,-0.001580,21.423913,10.201087,-0.015860,1.453671,4.784019,-0.234893,CTRV,-0.176006,23.725179,23.725169,-0.021309,25.938296,19.066300,-0.485646,3.014000,3.989462,-0.234893,0.702168,-0.530481,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133463,0.445468,0.010813,-0.003598,-0.001580,0.000000,0.000000,0.000000,0.001128,-0.008888,-0.011222,0,takeoff,,23.725179,5.005752,-3.364995,0,,,
2.072858,0.014278,-0.021732,0.004420,0.010833,-0.004320,-0.001955,21.498321,10.439095,-0.027489,1.498853,4.770057,-0.232719,CTRV,-0.179205,23.895481,23.895459,-0.031909,26.123671,19.244787,-0.492926,3.076878,3.941170,-0.232719,0.706278,-0.551392,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133447,0.453156,0.010833,-0.004320,-0.001955,0.000000,0.000000,0.000000,-0.000234,-0.020650,-0.008897,0,takeoff,,23.895481,5.006209,-3.428262,0,,,
2.122935,0.014690,-0.022437,0.003758,0.010934,-0.004755,-0.002137,21.575759,10.678660,-0.039059,1.544840,4.755362,-0.229109,CTRV,-0.182568,24.070626,24.070588,-0.042818,26.314391,19.421615,-0.497278,3.141026,3.890238,-0.229109,0.710234,-0.573452,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133464,0.460728,0.010934,-0.004755,-0.002137,0.000000,0.000000,0.000000,0.000764,-0.011240,-0.005107,0,takeoff,,24.070626,5.006306,-3.490597,0,,,
2.172699,0.015215,-0.023437,0.002901,0.010782,-0.005525,-0.002386,21.654422,10.914074,-0.050226,1.591663,4.739895,-0.224087,CTRV,-0.186436,24.246385,24.246327,-0.053127,26.511490,19.589073,-0.498401,3.209000,3.834361,-0.224087,0.714865,-0.598275,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133469,0.468031,0.010782,-0.005525,-0.002386,0.000000,0.000000,0.000000,-0.001312,-0.012573,-0.006453,0,takeoff,,24.246385,5.006730,-3.552030,0,,,
2.222790,0.015541,-0.023981,0.002542,0.010633,-0.005949,-0.002554,21.736290,11.151150,-0.061201,1.639354,4.723613,-0.217684,CTRV,-0.190443,24.427004,24.426921,-0.063743,26.713807,19.754707,-0.496569,3.277841,3.775680,-0.217684,0.719052,-0.624242,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133470,0.475206,0.010633,-0.005949,-0.002554,0.000000,0.000000,0.000000,-0.005534,-0.010805,-0.005530,0,takeoff,,24.427004,5.006772,-3.612569,0,,,
2.272670,0.015884,-0.024624,0.002146,0.010587,-0.006417,-0.002604,21.820508,11.387125,-0.071785,1.687946,4.706468,-0.209938,CTRV,-0.194442,24.610467,24.610356,-0.073931,26.919270,19.916410,-0.491662,3.346396,3.715055,-0.209938,0.722362,-0.650679,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133475,0.482194,0.010587,-0.006417,-0.002604,0.000000,0.000000,0.000000,-0.005272,-0.003218,0.002056,0,takeoff,,24.610467,5.006776,-3.672086,0,,,
2.322666,0.016034,-0.025016,0.001957,0.010403,-0.006624,-0.002626,21.906968,11.621567,-0.081898,1.737470,4.688411,-0.200899,CTRV,-0.198574,24.796430,24.796288,-0.083855,27.128923,20.072822,-0.483695,3.415666,3.651469,-0.200899,0.725085,-0.678261,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133474,0.488969,0.010403,-0.006624,-0.002626,0.000000,0.000000,0.000000,-0.007455,-0.005384,-0.001051,0,takeoff,,24.796430,5.006538,-3.730571,0,,,
2.372846,0.016217,-0.025495,0.001872,0.010106,-0.007005,-0.002675,21.995550,11.854050,-0.091464,1.787961,4.669389,-0.190620,CTRV,-0.202543,24.984463,24.984289,-0.093337,27.340254,20.225079,-0.472705,3.483456,3.586856,-0.190620,0.726493,-0.705550,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133455,0.495546,0.010106,-0.007005,-0.002675,0.000000,0.000000,0.000000,-0.006237,-0.005327,0.002034,0,takeoff,,24.984463,5.006471,-3.788236,0,,,
2.422908,0.016316,-0.025704,0.001909,0.009921,-0.007012,-0.002549,22.087865,12.088523,-0.100587,1.839451,4.649346,-0.179166,CTRV,-0.207559,25.177733,25.177525,-0.102496,27.564483,20.369758,-0.458920,3.558295,3.512625,-0.179166,0.729077,-0.738556,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133439,0.502003,0.009921,-0.007012,-0.002549,0.000000,0.000000,0.000000,-0.003326,0.001608,0.003831,0,takeoff,,25.177733,5.006001,-3.844938,0,,,
2.472789,0.016460,-0.025893,0.002116,0.009802,-0.007134,-0.002457,22.182120,12.320193,-0.109017,1.891975,4.628221,-0.166608,CTRV,-0.212439,25.372321,25.372078,-0.111133,27.790270,20.508803,-0.442234,3.631554,3.436832,-0.166608,0.730117,-0.771483,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133434,0.508228,0.009802,-0.007134,-0.002457,0.000000,0.000000,0.000000,-0.003580,0.000658,0.003717,0,takeoff,,25.372321,5.005601,-3.900563,0,,,
