time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.530290,-0.012580,0.006438,0.037994,0.009273,0.000908,0.006465,20.100804,2.830840,0.116608,0.346753,4.987962,0.153023,CTRV,-0.127389,20.310874,20.310722,0.078614,22.050793,12.611319,0.422654,1.592677,4.739555,0.153023,0.603767,-0.202889,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133458,0.139569,0.832355,0.001024,-0.545164,1.499999,-0.001376,-1.000000,0.004931,0.004375,0.000473,0,takeoff,,20.310874,5.000608,-1.028259,0,,,
0.580174,-0.011666,0.006024,0.038872,0.009736,0.000912,0.006763,20.119198,3.076537,0.123558,0.378904,4.985622,0.138494,CTRV,-0.127430,20.363863,20.363687,0.084686,22.132599,12.844142,0.400545,1.623587,4.729056,0.138494,0.602622,-0.206893,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133461,0.151423,0.907355,0.000957,-0.595164,1.499999,-0.001333,-1.000000,0.011115,0.000384,0.004474,0,takeoff,,20.363863,5.000097,-1.117099,0,,,
0.630461,-0.011042,0.005719,0.039610,0.009956,0.000912,0.007138,20.139694,3.328416,0.129923,0.411222,4.983061,0.123111,CTRV,-0.128210,20.423043,20.422843,0.090313,22.223929,13.080813,0.376145,1.661579,4.715841,0.123111,0.604619,-0.213032,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133463,0.163495,0.982354,0.000892,-0.645164,1.499999,-0.001300,-1.000000,-0.000262,-0.002547,0.010298,0,takeoff,,20.423043,4.999627,-1.206992,0,,,
0.680197,-0.010133,0.005284,0.040918,0.010197,0.000852,0.007660,20.161558,3.576963,0.135402,0.443721,4.980272,0.106969,CTRV,-0.128596,20.485676,20.485458,0.094484,22.313094,13.314564,0.349340,1.695942,4.703592,0.106969,0.604865,-0.218092,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133466,0.175308,1.057354,0.000829,-0.695164,1.499999,-0.001252,-1.000000,0.005203,0.001607,0.006371,0,takeoff,,20.485676,4.999243,-1.295500,0,,,
0.730317,-0.009661,0.005117,0.041605,0.010369,0.000916,0.008003,20.185219,3.827103,0.140080,0.476417,4.977251,0.090168,CTRV,-0.129484,20.553599,20.553363,0.098475,22.409197,13.548024,0.320416,1.735119,4.689282,0.090168,0.607186,-0.224670,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133462,0.187099,1.132354,0.000768,-0.745164,1.499999,-0.001233,-1.000000,0.006445,0.000412,0.008840,0,takeoff,,20.553599,4.998786,-1.383668,0,,,
0.780495,-0.009126,0.005087,0.042592,0.010538,0.001105,0.008362,20.209462,4.066779,0.143736,0.509324,4.973991,0.072810,CTRV,-0.129084,20.622776,20.622528,0.101144,22.493842,13.773860,0.289357,1.762354,4.679114,0.072810,0.604000,-0.227492,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133488,0.198314,1.207354,0.000706,-0.795164,1.499999,-0.001229,-1.000000,0.004365,0.002539,0.003131,0,takeoff,,20.622776,4.998254,-1.468745,0,,,
0.830282,-0.008864,0.005187,0.043212,0.010596,0.001465,0.008409,20.237147,4.323428,0.146759,0.542458,4.970487,0.055004,CTRV,-0.131375,20.701664,20.701405,0.103547,22.608126,14.008698,0.256768,1.814865,4.658998,0.055004,0.612078,-0.238429,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133489,0.210209,1.282354,0.000644,-0.845164,1.499999,-0.001242,-1.000000,0.000328,0.012436,0.002630,0,takeoff,,20.701664,4.997623,-1.556896,0,,,
0.880239,-0.008612,0.005449,0.044035,0.010593,0.002003,0.008566,20.265632,4.571629,0.148757,0.575835,4.966731,0.036859,CTRV,-0.131804,20.782347,20.782083,0.104723,22.705718,14.239527,0.222476,1.850104,4.645117,0.036859,0.612246,-0.243851,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133520,0.221592,1.357354,0.000580,-0.895164,1.499999,-0.001276,-1.000000,-0.001159,0.008348,0.003058,0,takeoff,,20.782347,4.996881,-1.642387,0,,,
0.930270,-0.008422,0.005729,0.044484,0.010490,0.002396,0.008701,20.295779,4.819505,0.149840,0.609472,4.962715,0.018486,CTRV,-0.132626,20.867298,20.867032,0.105355,22.809147,14.468237,0.186813,1.889143,4.629378,0.018486,0.613975,-0.250549,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133536,0.232849,1.432354,0.000515,-0.945164,1.499999,-0.001314,-1.000000,-0.004344,0.011831,0.002885,0,takeoff,,20.867298,4.996363,-1.727140,0,,,
0.980436,-0.008073,0.006240,0.045018,0.010532,0.003080,0.008891,20.327631,5.067294,0.150000,0.643385,4.958433,-0.000000,CTRV,-0.133937,20.956291,20.956028,0.104982,22.919384,14.694665,0.150000,1.932851,4.611300,-0.000000,0.617626,-0.258881,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133554,0.243992,1.507354,0.000445,-0.995164,1.499999,-0.001388,-1.000000,-0.001275,0.009658,-0.000370,0,takeoff,,20.956291,4.995608,-1.810812,0,,,
1.030694,-0.007781,0.006599,0.045254,0.010669,0.003262,0.008998,20.361318,5.315787,0.149233,0.677592,4.953874,-0.018486,CTRV,-0.134989,21.049905,21.049648,0.103979,23.029429,14.921788,0.112260,1.974294,4.593709,-0.018486,0.620099,-0.266508,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133558,0.255054,1.582354,0.000373,-1.045164,1.499999,-0.001442,-1.000000,0.000287,0.005034,0.003372,0,takeoff,,21.049905,4.995408,-1.893856,0,,,
1.080246,-0.007177,0.007249,0.045565,0.010798,0.003931,0.009007,20.396583,5.562977,0.147549,0.712108,4.949030,-0.036859,CTRV,-0.136180,21.146866,21.146620,0.101984,23.142860,15.146365,0.073831,2.017171,4.575043,-0.036859,0.623028,-0.274698,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133570,0.265899,1.657354,0.000296,-1.095164,1.499999,-0.001545,-1.000000,0.002626,0.011599,0.002786,0,takeoff,,21.146866,4.994792,-1.975627,0,,,
1.130520,-0.006739,0.007628,0.045642,0.010960,0.004168,0.008900,20.433450,5.809045,0.144967,0.746953,4.943891,-0.055004,CTRV,-0.136956,21.247768,21.247536,0.099324,23.254494,15.370323,0.034958,2.056430,4.557532,-0.055004,0.624183,-0.281641,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133588,0.276600,1.732354,0.000215,-1.145164,1.499999,-0.001608,-1.000000,0.001344,0.004148,-0.002559,0,takeoff,,21.247768,4.994660,-2.056445,0,,,
1.180247,-0.006010,0.008023,0.045798,0.011098,0.004521,0.009026,20.472505,6.057625,0.141459,0.782144,4.938446,-0.072810,CTRV,-0.138810,21.353604,21.353389,0.095661,23.379007,15.592383,-0.004162,2.105666,4.534994,-0.072810,0.629503,-0.292288,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133599,0.287298,1.807354,0.000132,-1.195164,1.499999,-0.001678,-1.000000,0.001896,0.008486,0.003467,0,takeoff,,21.353604,4.994480,-2.136892,0,,,
1.230347,-0.005383,0.008196,0.045824,0.011120,0.004731,0.008944,20.512946,6.303478,0.137111,0.817701,4.932683,-0.090168,CTRV,-0.139941,21.462543,21.462349,0.091287,23.498661,15.813180,-0.043224,2.148498,4.514860,-0.090168,0.631814,-0.300663,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133602,0.297755,1.882354,0.000046,-1.245164,1.499999,-0.001711,-1.000000,-0.002820,0.007971,-0.007114,0,takeoff,,21.462543,4.994508,-2.216116,0,,,
1.280153,-0.004254,0.008381,0.045810,0.011547,0.004903,0.008813,20.554524,6.545359,0.132004,0.853642,4.926591,-0.106969,CTRV,-0.140861,21.573198,21.573026,0.086194,23.618088,16.029817,-0.081934,2.189633,4.495054,-0.106969,0.633178,-0.308434,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133612,0.307910,1.957354,-0.000041,-1.295164,1.499999,-0.001749,-1.000000,0.006086,0.000429,0.001048,0,takeoff,,21.573198,4.994551,-2.293374,0,,,
1.330478,-0.003503,0.008405,0.045866,0.011831,0.004946,0.008875,20.598934,6.792848,0.125965,0.889987,4.920155,-0.123111,CTRV,-0.142712,21.690908,21.690760,0.080099,23.749656,16.247789,-0.120257,2.239317,4.470510,-0.123111,0.637994,-0.319576,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133611,0.318185,2.032354,-0.000129,-1.345164,1.499999,-0.001754,-1.000000,0.007017,0.000055,0.002998,0,takeoff,,21.690908,4.994783,-2.370972,0,,,
1.380192,-0.002450,0.008297,0.045962,0.012239,0.004700,0.008868,20.645527,7.041715,0.119092,0.926756,4.913362,-0.138494,CTRV,-0.144987,21.813144,21.813022,0.073130,23.887966,16.464445,-0.157896,2.292931,4.443250,-0.138494,0.644214,-0.332446,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133597,0.328364,2.107354,-0.000216,-1.395164,1.499999,-0.001729,-1.000000,0.009085,-0.002983,0.000138,0,takeoff,,21.813144,4.995300,-2.447920,0,,,
1.430956,-0.001742,0.008174,0.046169,0.012420,0.004483,0.008861,20.693958,7.289881,0.111476,0.963970,4.906196,-0.153023,CTRV,-0.146307,21.939452,21.939354,0.065306,24.019911,16.682780,-0.194569,2.338217,4.419586,-0.153023,0.646617,-0.342098,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133596,0.338390,2.182354,-0.000300,-1.445164,1.499999,-0.001698,-1.000000,0.002788,-0.003220,0.008001,0,takeoff,,21.939452,4.995843,-2.524005,0,,,
1.480341,-0.000859,0.007989,0.046534,0.012499,0.004193,0.008785,20.743480,7.533646,0.103293,1.001651,4.898642,-0.166608,CTRV,-0.148632,22.067314,22.067241,0.056760,24.162905,16.891707,-0.229923,2.392557,4.390407,-0.166608,0.652555,-0.355610,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133584,0.348066,2.257354,-0.000383,-1.495164,1.499999,-0.001647,-1.000000,-0.003025,-0.001491,-0.004983,0,takeoff,,22.067314,4.996480,-2.598562,0,,,
1.530222,-0.000498,0.007877,0.046714,0.012186,0.004254,0.008938,20.795098,7.778003,0.094444,1.039820,4.890682,-0.179166,CTRV,-0.150461,22.199864,22.199812,0.047730,24.304134,17.101861,-0.263889,2.442696,4.362709,-0.179166,0.656418,-0.367531,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133587,0.357628,2.332354,-0.000463,-1.500000,1.499999,-0.001613,-0.096724,-0.007271,0.002060,0.003947,0,takeoff,,22.199864,4.996858,-2.672514,0,,,
1.580304,-0.000248,0.007721,0.046986,0.011816,0.004138,0.008965,20.848364,8.020701,0.085063,1.078500,4.882299,-0.190620,CTRV,-0.152196,22.335486,22.335453,0.038077,24.446903,17.309446,-0.296177,2.492211,4.334615,-0.190620,0.659712,-0.379305,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133583,0.366987,2.407354,-0.000542,-1.500000,1.499999,-0.001561,0.000000,-0.011637,-0.001339,-0.001342,0,takeoff,,22.335486,4.997409,-2.745401,0,,,
1.630150,-0.000229,0.007644,0.047045,0.011330,0.004039,0.008761,20.904180,8.265627,0.075054,1.117714,4.873471,-0.200899,CTRV,-0.154266,22.476418,22.476401,0.028009,24.596043,17.516540,-0.326743,2.544817,4.303941,-0.200899,0.663953,-0.392579,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133578,0.376257,2.482354,-0.000618,-1.500000,1.499999,-0.001531,0.000000,-0.011787,-0.002208,-0.004747,0,takeoff,,22.476418,4.997941,-2.817802,0,,,
1.680181,-0.000441,0.007559,0.046968,0.010524,0.003980,0.008603,20.961227,8.506885,0.064716,1.157486,4.864178,-0.209938,CTRV,-0.156482,22.619248,22.619241,0.017748,24.748517,17.717904,-0.355161,2.598841,4.271537,-0.209938,0.668417,-0.406671,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133572,0.385255,2.557354,-0.000693,-1.500000,1.499999,-0.001495,0.000000,-0.013050,-0.001450,-0.000457,0,takeoff,,22.619248,4.998480,-2.888989,0,,,
1.730245,-0.000780,0.007550,0.046894,0.009983,0.003945,0.008442,21.021254,8.751673,0.053806,1.197840,4.854398,-0.217684,CTRV,-0.158757,22.768083,22.768082,0.006913,24.905316,17.921010,-0.381562,2.653536,4.237776,-0.217684,0.672776,-0.421267,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133551,0.394219,2.632354,-0.000767,-1.500000,1.499999,-0.001490,0.000000,-0.016753,0.000309,-0.005491,0,takeoff,,22.768083,4.998903,-2.959519,0,,,
1.780508,-0.001447,0.007673,0.046627,0.009184,0.003936,0.008099,21.082732,8.993527,0.042671,1.238803,4.844106,-0.224087,CTRV,-0.161559,22.919166,22.919166,-0.003956,25.069094,18.117227,-0.405504,2.712815,4.200075,-0.224087,0.678558,-0.438279,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133532,0.402929,2.707354,-0.000846,-1.500000,1.499999,-0.001565,0.000000,-0.014857,-0.000392,-0.004997,0,takeoff,,22.919166,4.999312,-3.028883,0,,,
1.830187,-0.001961,0.007794,0.046284,0.008577,0.004005,0.007849,21.146290,9.234895,0.031271,1.280400,4.833278,-0.229109,CTRV,-0.164200,23.073538,23.073533,-0.015013,25.234345,18.311915,-0.426947,2.770849,4.162018,-0.229109,0.683405,-0.454974,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133532,0.411443,2.782354,-0.000928,-1.500000,1.499999,-0.001657,0.000000,-0.013975,0.003083,-0.005708,0,takeoff,,23.073538,4.999556,-3.097080,0,,,
1.880195,-0.002685,0.007943,0.045652,0.007763,0.004009,0.007445,21.212249,9.476787,0.019627,1.322657,4.821885,-0.232719,CTRV,-0.166608,23.232157,23.232142,-0.026026,25.400802,18.506414,-0.445810,2.827068,4.124038,-0.232719,0.687099,-0.471013,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133545,0.419839,2.857353,-0.001019,-1.500000,1.499999,-0.001811,0.000000,-0.010008,0.001911,-0.004347,0,takeoff,,23.232157,4.999856,-3.164638,0,,,
1.930394,-0.003120,0.008008,0.045316,0.007322,0.004148,0.007224,21.280292,9.717836,0.007873,1.365602,4.809899,-0.234893,CTRV,-0.169738,23.393712,23.393682,-0.037444,25.576561,18.694773,-0.461914,2.889327,4.080660,-0.234893,0.692642,-0.490428,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133537,0.428067,2.932353,-0.001115,-1.500000,1.499999,-0.001914,0.000000,-0.011294,0.005250,-0.002734,0,takeoff,,23.393712,4.999879,-3.230823,0,,,
1.980383,-0.003810,0.008028,0.044877,0.006674,0.004022,0.006931,21.350145,9.956994,-0.003868,1.409264,4.797288,-0.235619,CTRV,-0.172890,23.557923,23.557873,-0.048746,25.755184,18.879059,-0.475107,2.951797,4.035702,-0.235619,0.697731,-0.510335,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133541,0.436053,3.000000,-0.001204,-1.500000,1.352927,-0.001785,0.000000,-0.017157,-0.000605,-0.007015,0,takeoff,,23.557923,5.000149,-3.296161,0,,,
2.030111,-0.004408,0.007968,0.044573,0.006158,0.004011,0.006819,21.422105,10.195198,-0.015571,1.453671,4.784019,-0.234893,CTRV,-0.176101,23.725066,23.724990,-0.060143,25.937309,19.059930,-0.485357,3.014761,3.988886,-0.234893,0.702448,-0.530903,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133538,0.443869,3.000000,-0.001195,-1.500000,0.000000,0.000181,0.000000,-0.012403,-0.003152,-0.006175,0,takeoff,,23.725066,5.000220,-3.360359,0,,,
2.080445,-0.005385,0.007761,0.044031,0.005422,0.003823,0.006760,21.497101,10.435254,-0.027302,1.498853,4.770057,-0.232719,CTRV,-0.179305,23.897586,23.897480,-0.071333,26.123308,19.240430,-0.492739,3.077669,3.940553,-0.232719,0.706563,-0.551843,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133540,0.451571,3.000000,-0.001164,-1.500000,0.000000,0.000620,0.000000,-0.010309,-0.004950,-0.000979,0,takeoff,,23.897586,5.000466,-3.424171,0,,,
2.130408,-0.005908,0.007611,0.043564,0.004958,0.003650,0.006525,21.573896,10.672985,-0.038786,1.544840,4.755362,-0.229109,CTRV,-0.182743,24.071663,24.071522,-0.082350,26.314003,19.415020,-0.497004,3.142383,3.889142,-0.229109,0.710712,-0.574248,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133537,0.459063,3.000000,-0.001141,-1.500000,0.000000,0.000452,0.000000,-0.009865,-0.004278,-0.003802,0,takeoff,,24.071663,5.000552,-3.486612,0,,,
2.180346,-0.006480,0.007460,0.042751,0.004624,0.003509,0.006206,21.653054,10.910044,-0.050036,1.591663,4.739895,-0.224087,CTRV,-0.186396,24.248925,24.248748,-0.092787,26.509784,19.585261,-0.498210,3.208690,3.834620,-0.224087,0.714758,-0.598087,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133514,0.466381,3.000000,-0.001119,-1.500000,0.000000,0.000453,0.000000,-0.004131,-0.006613,-0.006116,0,takeoff,,24.248925,5.000508,-3.547982,0,,,
2.230289,-0.006789,0.007381,0.042068,0.004429,0.003694,0.005969,21.734847,11.147037,-0.061011,1.639354,4.723613,-0.217684,CTRV,-0.190263,24.429517,24.429299,-0.103080,26.710876,19.751587,-0.496379,3.276484,3.776857,-0.217684,0.718597,-0.623395,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133505,0.473521,3.000000,-0.001107,-1.500000,0.000000,0.000238,0.000000,-0.003718,0.007065,-0.009357,0,takeoff,,24.429517,5.000063,-3.608229,0,,,
2.280220,-0.007073,0.007263,0.040969,0.004350,0.003678,0.005679,21.817899,11.379927,-0.071464,1.687946,4.706468,-0.209938,CTRV,-0.193742,24.610557,24.610300,-0.112433,26.910924,19.913165,-0.491341,3.341195,3.719734,-0.209938,0.720670,-0.647331,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133504,0.480409,3.000000,-0.001089,-1.500000,0.000000,0.000354,0.000000,0.001121,-0.000972,-0.005523,0,takeoff,,24.610557,4.999722,-3.667203,0,,,
2.330309,-0.007128,0.007162,0.040191,0.004403,0.003608,0.005407,21.904744,11.615627,-0.081643,1.737470,4.688411,-0.200899,CTRV,-0.197782,24.797207,24.796907,-0.121834,27.120282,20.071455,-0.483440,3.409883,3.656870,-0.200899,0.723264,-0.674414,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133506,0.487226,3.000000,-0.001074,-1.500000,0.000000,0.000302,0.000000,-0.002026,-0.001684,-0.008028,0,takeoff,,24.797207,4.999346,-3.725551,0,,,
2.380482,-0.007191,0.006982,0.039145,0.004282,0.003287,0.004914,21.993788,11.849494,-0.091278,1.787961,4.669389,-0.190620,CTRV,-0.202185,24.986100,24.985759,-0.130424,27.335624,20.222639,-0.472518,3.480887,3.589349,-0.190620,0.725713,-0.703784,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133522,0.493836,3.000000,-0.001047,-1.500000,0.000000,0.000541,0.000000,0.001019,-0.005501,-0.008973,0,takeoff,,24.986100,4.999225,-3.783165,0,,,
2.430408,-0.007313,0.006864,0.038463,0.004180,0.003283,0.004680,22.085942,12.083715,-0.100402,1.839451,4.649346,-0.179166,CTRV,-0.206835,25.178990,25.178607,-0.138864,27.556838,20.369328,-0.458734,3.553205,3.517774,-0.179166,0.727599,-0.734927,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.133533,0.500284,3.000000,-0.001029,-1.500000,0.000000,0.000352,0.000000,-0.004347,0.005574,-0.006983,0,takeoff,,25.178990,4.998793,-3.839807,0,,,
