time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.504025,0.050709,-0.000794,0.073658,0.003630,-0.004192,0.012799,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.949427,19.949291,-0.073658,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997471,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132117,0.000040,0.000000,0.000000,-0.541147,0.000000,0.000000,-1.000000,0.012926,0.022899,0.002264,0,takeoff,,19.949427,0.013949,0.003583,0,,,
0.554152,0.051416,0.000332,0.074275,0.004263,-0.003467,0.012992,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.948722,19.948584,-0.074275,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997436,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132161,-0.000017,0.000000,0.000000,-0.591147,0.000000,0.000000,-1.000000,0.013437,0.017994,0.008216,0,takeoff,,19.948722,0.014106,0.004215,0,,,
0.603970,0.052309,0.001718,0.075176,0.004839,-0.002483,0.013092,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.947833,19.947691,-0.075176,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997392,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132190,-0.000086,0.000000,0.000000,-0.641147,0.000000,0.000000,-1.000000,0.009782,0.014767,-0.007594,0,takeoff,,19.947833,0.014177,0.004790,0,,,
0.654064,0.052907,0.002579,0.075778,0.005123,-0.001952,0.013154,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.947237,19.947093,-0.075778,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997362,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132199,-0.000129,0.000000,0.000000,-0.691147,0.000000,0.000000,-1.000000,0.013382,0.014596,-0.001654,0,takeoff,,19.947237,0.014251,0.005073,0,,,
0.703812,0.053808,0.003869,0.076812,0.005556,-0.001135,0.013304,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.946341,19.946193,-0.076812,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997317,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132213,-0.000194,0.000000,0.000000,-0.741147,0.000000,0.000000,-1.000000,0.010040,0.013715,0.005913,0,takeoff,,19.946341,0.014462,0.005505,0,,,
0.754204,0.054361,0.004671,0.077530,0.005820,-0.000463,0.013610,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.945791,19.945640,-0.077530,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997290,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132240,-0.000234,0.000000,0.000000,-0.791147,0.000000,0.000000,-1.000000,0.005282,0.018567,0.007262,0,takeoff,,19.945791,0.014809,0.005767,0,,,
0.804061,0.055358,0.005887,0.078727,0.006477,0.000192,0.014102,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.944798,19.944643,-0.078727,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997240,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132268,-0.000295,0.000000,0.000000,-0.841147,0.000000,0.000000,-1.000000,0.008003,0.010032,0.008061,0,takeoff,,19.944798,0.015520,0.006421,0,,,
0.854188,0.055924,0.006525,0.079316,0.006846,0.000569,0.014282,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.944234,19.944077,-0.079316,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997212,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132260,-0.000327,0.000000,0.000000,-0.891147,0.000000,0.000000,-1.000000,0.011035,0.015238,0.004077,0,takeoff,,19.944234,0.015849,0.006789,0,,,
0.904037,0.057332,0.008083,0.080636,0.007856,0.001452,0.014631,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.942833,19.942670,-0.080636,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997142,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132293,-0.000405,0.000000,0.000000,-0.941147,0.000000,0.000000,-1.000000,0.017143,0.014821,-0.000269,0,takeoff,,19.942833,0.016670,0.007796,0,,,
0.953963,0.058351,0.009212,0.081483,0.008526,0.002350,0.014779,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.941818,19.941651,-0.081483,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997091,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132307,-0.000462,0.000000,0.000000,-0.991147,0.000000,0.000000,-1.000000,0.018145,0.022315,0.006508,0,takeoff,,19.941818,0.017224,0.008465,0,,,
1.003859,0.059722,0.010923,0.082630,0.009322,0.003482,0.015217,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.940452,19.940281,-0.082630,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997023,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132347,-0.000548,0.000000,0.000000,-1.041147,0.000000,0.000000,-1.000000,0.012554,0.017284,0.010814,0,takeoff,,19.940452,0.018182,0.009257,0,,,
1.053887,0.060581,0.012202,0.083278,0.009782,0.004533,0.015286,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.939597,19.939423,-0.083278,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996980,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132380,-0.000612,0.000000,0.000000,-1.091147,0.000000,0.000000,-1.000000,0.007772,0.028323,0.000517,0,takeoff,,19.939597,0.018706,0.009715,0,,,
1.103914,0.061670,0.014266,0.084149,0.010384,0.005852,0.015450,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.938513,19.938335,-0.084149,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996926,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132422,-0.000716,0.000000,0.000000,-1.141147,0.000000,0.000000,-1.000000,0.012670,0.021091,-0.000442,0,takeoff,,19.938513,0.019513,0.010315,0,,,
1.154273,0.062168,0.015550,0.084700,0.010621,0.006530,0.015358,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.938018,19.937838,-0.084700,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996901,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132430,-0.000780,0.000000,0.000000,-1.191147,0.000000,0.000000,-1.000000,0.008321,0.017696,-0.001113,0,takeoff,,19.938018,0.019782,0.010551,0,,,
1.204021,0.062724,0.017214,0.085514,0.010777,0.007471,0.015572,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.937467,19.937284,-0.085514,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996873,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132485,-0.000863,0.000000,0.000000,-1.241147,0.000000,0.000000,-1.000000,0.001256,0.018967,0.004332,0,takeoff,,19.937467,0.020358,0.010703,0,,,
1.254057,0.063047,0.018230,0.086072,0.010788,0.007854,0.015502,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.937147,19.936961,-0.086072,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996857,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132501,-0.000914,0.000000,0.000000,-1.291147,0.000000,0.000000,-1.000000,-0.004363,0.008014,-0.001089,0,takeoff,,19.937147,0.020454,0.010714,0,,,
1.303847,0.063505,0.019495,0.086589,0.011071,0.008313,0.015570,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.936692,19.936504,-0.086589,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996835,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132499,-0.000978,0.000000,0.000000,-1.341147,0.000000,0.000000,-1.000000,0.001947,0.006782,0.003250,0,takeoff,,19.936692,0.020836,0.010996,0,,,
1.354059,0.063801,0.020131,0.086850,0.011189,0.008568,0.015503,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.936399,19.936209,-0.086850,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996820,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132510,-0.001010,0.000000,0.000000,-1.391147,0.000000,0.000000,-1.000000,0.003150,0.005307,-0.000622,0,takeoff,,19.936399,0.020951,0.011113,0,,,
1.403882,0.064266,0.020873,0.087159,0.011425,0.008577,0.015245,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935935,19.935745,-0.087159,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996797,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132495,-0.001047,0.000000,0.000000,-1.441147,0.000000,0.000000,-1.000000,0.000910,0.001555,-0.005544,0,takeoff,,19.935935,0.020893,0.011349,0,,,
1.454107,0.064573,0.021370,0.087344,0.011526,0.008653,0.015236,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935630,19.935439,-0.087344,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996782,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132474,-0.001072,0.000000,0.000000,-1.491147,0.000000,0.000000,-1.000000,0.004818,0.000799,-0.000593,0,takeoff,,19.935630,0.020973,0.011450,0,,,
1.504032,0.064968,0.022053,0.087664,0.011536,0.008672,0.015015,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935237,19.935044,-0.087664,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996762,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132466,-0.001106,0.000000,0.000000,-1.500000,0.000000,0.000000,-0.177051,0.001503,0.002081,-0.000490,0,takeoff,,19.935237,0.020826,0.011460,0,,,
1.554017,0.065113,0.022391,0.087814,0.011628,0.008769,0.014738,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935093,19.934900,-0.087814,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996755,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132479,-0.001123,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.003923,0.004534,-0.008098,0,takeoff,,19.935093,0.020720,0.011553,0,,,
1.603811,0.065099,0.022846,0.088007,0.011476,0.008813,0.014426,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935108,19.934914,-0.088007,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996755,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132457,-0.001146,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.003527,0.000873,-0.006201,0,takeoff,,19.935108,0.020432,0.011402,0,,,
1.654056,0.065007,0.023117,0.088123,0.011398,0.008738,0.014169,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935201,19.935007,-0.088123,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996760,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132468,-0.001160,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.005182,0.002213,-0.005053,0,takeoff,,19.935201,0.020174,0.011325,0,,,
1.704009,0.064760,0.023362,0.088094,0.011117,0.008697,0.013768,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935448,19.935253,-0.088094,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996772,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132469,-0.001172,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.005132,-0.005760,-0.008697,0,takeoff,,19.935448,0.019718,0.011045,0,,,
1.754089,0.064606,0.023445,0.087943,0.010836,0.008541,0.013544,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935601,19.935407,-0.087943,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996780,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132455,-0.001176,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.008659,-0.005811,-0.005731,0,takeoff,,19.935601,0.019334,0.010766,0,,,
1.804048,0.064331,0.023515,0.087445,0.010639,0.008228,0.012972,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.935875,19.935683,-0.087445,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996794,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132459,-0.001180,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.007692,-0.006618,-0.008624,0,takeoff,,19.935875,0.018686,0.010572,0,,,
1.854112,0.064051,0.023454,0.086988,0.010388,0.007814,0.012784,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.936152,19.935963,-0.086988,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996808,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132456,-0.001176,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.007410,-0.012470,-0.004405,0,takeoff,,19.936152,0.018231,0.010323,0,,,
1.904267,0.063439,0.023033,0.086234,0.009913,0.007115,0.012337,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.936761,19.936575,-0.086234,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996838,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132430,-0.001155,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.005141,-0.008540,-0.008660,0,takeoff,,19.936761,0.017352,0.009852,0,,,
1.954091,0.063081,0.022596,0.085822,0.009669,0.006476,0.011886,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.937116,19.936931,-0.085822,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996856,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132399,-0.001133,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.003647,-0.015052,-0.009379,0,takeoff,,19.937116,0.016635,0.009610,0,,,
2.004229,0.062655,0.021782,0.085317,0.009560,0.005530,0.011318,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.937540,19.937357,-0.085317,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996877,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132347,-0.001093,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.002376,-0.014274,-0.009461,0,takeoff,,19.937540,0.015814,0.009506,0,,,
2.054342,0.062412,0.021183,0.084983,0.009419,0.004891,0.010965,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.937780,19.937599,-0.084983,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996889,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132321,-0.001062,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.003580,-0.012066,-0.007452,0,takeoff,,19.937780,0.015260,0.009367,0,,,
2.103968,0.062118,0.020219,0.084514,0.009352,0.004050,0.010209,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.938071,19.937892,-0.084514,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996904,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132297,-0.001014,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.002297,-0.012692,-0.008398,0,takeoff,,19.938071,0.014425,0.009305,0,,,
2.154280,0.061927,0.019596,0.084223,0.009260,0.003536,0.009964,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.938261,19.938083,-0.084223,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996913,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132282,-0.000983,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.006091,-0.014723,-0.005206,0,takeoff,,19.938261,0.014055,0.009215,0,,,
2.203907,0.061446,0.018688,0.083849,0.008889,0.002767,0.009813,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.938739,19.938563,-0.083849,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996937,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132259,-0.000937,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.005482,-0.013762,0.000304,0,takeoff,,19.938739,0.013527,0.008845,0,,,
2.253965,0.060962,0.018050,0.083635,0.008486,0.002272,0.009586,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.939221,19.939046,-0.083635,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.996961,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132237,-0.000905,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.009796,-0.010334,-0.004200,0,takeoff,,19.939221,0.013003,0.008444,0,,,
2.304007,0.060071,0.017018,0.083321,0.007832,0.001490,0.009338,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.940110,19.939936,-0.083321,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997006,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132224,-0.000853,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.011202,-0.014853,-0.001450,0,takeoff,,19.940110,0.012278,0.007791,0,,,
2.354044,0.059521,0.016412,0.083102,0.007540,0.001092,0.009224,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.940659,19.940486,-0.083102,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997033,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132220,-0.000823,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.008984,-0.012487,-0.004404,0,takeoff,,19.940659,0.011964,0.007501,0,,,
2.404126,0.058877,0.015721,0.082850,0.007232,0.000614,0.009082,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.941302,19.941129,-0.082850,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997065,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132207,-0.000788,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.004476,-0.011667,-0.001581,0,takeoff,,19.941302,0.011626,0.007194,0,,,
2.453931,0.058436,0.015249,0.082662,0.006882,0.000230,0.008826,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,CV,0.000000,19.941741,19.941570,-0.082662,20.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.997087,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132199,-0.000765,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.007771,-0.010174,-0.010018,0,takeoff,,19.941741,0.011194,0.006845,0,,,
