time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,plan_source_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.06763029098510742,1,FAR_GUIDANCE,52.2144775390625,-4.419191360473633,-5.002525806427002,2.9550161361694336,-2.8474977016448975,0.0034235804341733456,56.06213542899151,-7.896652677479385,0.00930367128026757,2.9174227663777943,-2.7365380489208806,0.2350436341618013,7.2121871275515215,5.1862518690480455,5.01182947770727,0.259563393554859,-0.08739871494852362,FAR_GUIDANCE,0,0.0,,0,613,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7350693321841018,SAFE,4.931836851633644,0.9435239434242249,20.05491065979004,19.991079330444336,20.016054153442383,20.010250091552734,0.0056501468643546104,0.003247417975217104,0.0033720568753778934,20.781473425523586,0.0005313420115271583,0.0,,,
0.1277751922607422,1,FAR_GUIDANCE,52.376564025878906,-4.577311038970947,-5.003035545349121,2.956963062286377,-2.843750238418579,0.003702423768118024,56.23779785509344,-8.061207388521613,0.023395125157170644,2.921468851090467,-2.732218791905647,0.23272918715434976,7.232680398281782,5.200640389248538,5.026430670506292,0.25720101270574325,-0.08649237419954468,FAR_GUIDANCE,0,0.0,,0,614,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7338360978576994,SAFE,4.932306557832558,1.0015140771865845,20.060707092285156,20.041908264160156,19.934946060180664,19.9560604095459,0.0056501468643546104,0.0034676010254770517,0.0018792359624058008,20.20689123564326,0.0005617150018224493,0.0,,,
0.16788911819458008,1,FAR_GUIDANCE,52.49238967895508,-4.689979553222656,-5.003454208374023,2.958334445953369,-2.8406982421875,0.003652772633358836,56.35492766925182,-8.170612186108208,0.032653252664582105,2.9242305912222646,-2.729262030795155,0.2298458237151219,7.238534493301951,5.199423357603554,5.036107461038606,0.25444920607987115,-0.08558867328593237,FAR_GUIDANCE,0,0.0,,0,615,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7333619824938311,SAFE,4.9327262880014215,1.0015140771865845,20.060707092285156,20.041908264160156,19.934946060180664,19.9560604095459,0.006306114140897989,0.0034676010254770517,0.0018792359624058008,20.178051745206016,0.0008544769953005016,0.0,,,
0.2278745174407959,1,FAR_GUIDANCE,52.677696228027344,-4.8697896003723145,-5.004059314727783,2.960254669189453,-2.835405111312866,0.0037771950010210276,56.53056331455209,-8.334306011850584,0.04630014643407663,2.928442582508757,-2.7247427041593113,0.22407874906093017,7.235578030729478,5.181453343592699,5.05035946116186,0.24857785890382583,-0.08384161815902022,FAR_GUIDANCE,0,0.0,,0,616,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.73239931746338,SAFE,4.933320322323029,0.9992403388023376,20.11568260192871,20.163345336914062,20.04793357849121,20.069324493408203,0.006306114140897989,0.0034676010254770517,0.0022594889160245657,20.157630472629492,0.0007287199987331405,0.0,,,
0.27236199378967285,1,FAR_GUIDANCE,52.79362869262695,-4.981908798217773,-5.004401206970215,2.961564779281616,-2.8318607807159424,0.004001158755272627,56.661024668091194,-8.455540941587927,0.05614706822462083,2.9316408550168203,-2.721301005946846,0.21841369378818118,7.254792949772499,5.198352806273477,5.060548275194836,0.24308772124407432,-0.08067402291416532,FAR_GUIDANCE,0,0.0,,0,617,0.13053035736083984,0.0026946067810058594,0.0,0.0,0.0,False,0.0,-0.7319456619598772,SAFE,4.933613402187163,0.9992403388023376,20.11568260192871,20.163345336914062,20.04793357849121,20.069324493408203,0.015942702069878578,0.0034676010254770517,0.0022594889160245657,19.814941669682312,0.002491566992830485,0.05681801200262271,,,
0.32835912704467773,1,FAR_GUIDANCE,52.95480970212476,-5.137125332614562,-5.004967127548604,2.9633637443518257,-2.826684020390393,0.004350293877471036,56.82499627656517,-8.6075371527023,0.06814333401050075,2.935733783890386,-2.7168855607339513,0.20990262808563204,7.263508248578225,5.198278784557777,5.073110461559105,0.234671852927554,-0.07638329906606614,FAR_GUIDANCE,0,0.0,,0,618,0.13053035736083984,0.0026946067810058594,0.0,0.0,0.0,False,0.0,-0.730770429832579,SAFE,4.934156710242816,1.0002517700195312,19.901926040649414,19.947389602661133,19.441375732421875,19.46479034423828,0.015942702069878578,0.005920751020312309,0.004552878905087709,19.74270136268426,0.0013194610073696822,0.05681801200262271,,,
0.37218523025512695,1,FAR_GUIDANCE,53.07249069213867,-5.250036716461182,-5.005364894866943,2.964756965637207,-2.822911262512207,0.004631888587027788,56.953989631215684,-8.726750281493732,0.07716669226366439,2.9390222039601226,-2.713327341383055,0.20195952232458128,7.279127596183329,5.210908867686838,5.082531587130608,0.2271763824984423,-0.07171773943245557,FAR_GUIDANCE,0,0.0,,0,619,0.13053035736083984,0.0026946067810058594,0.0,0.0,0.0,False,0.0,-0.7303336348127303,SAFE,4.934538750018633,1.0002517700195312,19.901926040649414,19.947389602661133,19.441375732421875,19.46479034423828,1.1957003152929246e-05,0.005920751020312309,0.004552878905087709,20.04520255397707,0.0008172819943865761,0.05681801200262271,,,
0.4283602237701416,1,MINCO_READY,53.242644636265965,-5.412846317176702,-5.005973082841803,2.9672166087328042,-2.817656749959911,0.005184294760650422,57.118800321238425,-8.878685481677515,0.08819903461386078,2.9432952702515016,-2.7086921109855107,0.19058446841868337,7.279231660731422,5.199675375283731,5.094172117455663,0.2163764020728398,-0.06512825417111855,PLAN_ACCEPTED,2,0.10155797004699707,,619,620,0.09883785247802734,0.00032639503479003906,3.245072860343737,1789542071.3448105,3.14351487159729,False,0.02651389959005357,-0.7294630068001444,HOLD,0.0,1.0007498264312744,19.669620513916016,19.681493759155273,19.54372787475586,19.562044143676758,1.1957003152929246e-05,0.005920751020312309,0.0044913929887115955,21.84508049675351,0.00028913999267388135,0.02768258299329318,,,
0.47220277786254883,1,MINCO_TRACKING,53.37551498413086,-5.539631366729736,-5.006388187408447,2.9692981243133545,-2.813518762588501,0.005756189581006765,57.248364881345125,-8.997751339882655,0.09633550774927867,2.946724820614711,-2.7049601387167272,0.1805044256772357,7.279790462932008,5.192067032990973,5.102723695157726,0.20695766445229277,-0.05891106410560922,TRACKING,2,0.13787293434143066,,619,621,0.09883785247802734,0.00032639503479003906,3.245072860343737,1789542071.3448105,3.1071999073028564,False,0.02651389959005357,-0.7290132082114709,SAFE,4.935378956313188,1.0007498264312744,19.669620513916016,19.681493759155273,19.54372787475586,19.562044143676758,0.0060160658322274685,0.005920751020312309,0.0044913929887115955,22.261791153463598,0.00048213401169050485,0.02768258299329318,,,
0.5282573699951172,1,MINCO_TRACKING,53.52793643714436,-5.684906705892762,-5.006678429057563,2.9717015626778127,-2.809402907593051,0.012712149913832915,57.41365438229275,-9.149250964595337,0.10610085737301668,2.9511731140988453,-2.7001068961469143,0.1665533653481611,7.296642866675556,5.205812625522906,5.112779286430579,0.18982664429790855,-0.04497265590299926,TRACKING,2,0.18739748001098633,,619,622,0.09883785247802734,0.00032639503479003906,3.245072860343737,1789542071.3448105,3.057675361633301,False,0.02651389959005357,-0.7279162320060681,SAFE,4.935199835642451,1.007756233215332,19.952320098876953,19.865537643432617,20.00052833557129,20.00111198425293,0.0060160658322274685,0.005920751020312309,0.0044913929887115955,22.056151290770256,0.0005249039968475699,0.02768258299329318,0.20261994153434695,,
