time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
1.183531,0.019635,0.007688,-0.007682,0.000173,0.005473,0.001064,20.473319,6.063372,0.141374,0.782144,4.938446,-0.072810,21.331824,21.331303,0.149056,24.555844,31.840361,-0.238671,5.219656,0.000173,0.005473,0.001064,0.000000,0.000000,0.000000,0.002085,0.015618,-0.008442,0,takeoff,,21.331824,4.995114,-2.149639,0,,,
1.233426,0.019771,0.008672,-0.008127,0.000251,0.006245,0.000722,20.514160,6.311372,0.136967,0.817701,4.932683,-0.090168,21.442134,21.441643,0.145094,24.859320,32.523026,-0.342172,5.313873,0.000251,0.006245,0.000722,0.000000,0.000000,0.000000,0.000836,0.019333,-0.006801,0,takeoff,,21.442134,4.994625,-2.228781,0,,,
1.283541,0.019761,0.009933,-0.008809,0.000319,0.007236,0.000505,20.556375,6.556529,0.131762,0.853642,4.926591,-0.106969,21.555282,21.554824,0.140571,25.173517,33.203263,-0.446808,5.408757,0.000319,0.007236,0.000505,0.000000,0.000000,0.000000,-0.002843,0.018443,-0.006045,0,takeoff,,21.555282,4.993973,-2.306362,0,,,
1.333460,0.019625,0.010676,-0.009368,0.000330,0.007792,0.000144,20.600717,6.803201,0.125706,0.889987,4.920155,-0.123111,21.673440,21.673019,0.135075,25.500700,33.892004,-0.552103,5.505681,0.000330,0.007792,0.000144,0.000000,0.000000,0.000000,-0.001496,0.016729,-0.007836,0,takeoff,,21.673440,4.993795,-2.383600,0,,,
1.383614,0.019292,0.011802,-0.010547,0.000356,0.008514,-0.000455,20.646770,7.048826,0.118892,0.926756,4.913362,-0.138494,21.795167,21.794783,0.129439,25.840050,34.581925,-0.657188,5.603719,0.000356,0.008514,-0.000455,0.000000,0.000000,0.000000,-0.000557,0.006889,-0.010077,0,takeoff,,21.795167,4.993476,-2.459580,0,,,
1.433436,0.019014,0.012474,-0.011280,0.000099,0.009029,-0.000825,20.694799,7.294705,0.111326,0.963970,4.906196,-0.153023,21.921087,21.920744,0.122605,26.192697,35.276657,-0.761422,5.703390,0.000099,0.009029,-0.000825,0.000000,0.000000,0.000000,-0.005093,0.014403,-0.007398,0,takeoff,,21.921087,4.993442,-2.535114,0,,,
1.483521,0.018515,0.013330,-0.012125,-0.000129,0.009699,-0.001313,20.744515,7.539219,0.103104,1.001651,4.898642,-0.166608,22.050382,22.050081,0.115230,26.558206,35.971482,-0.863908,5.804111,-0.000129,0.009699,-0.001313,0.000000,0.000000,0.000000,-0.005820,0.014434,-0.008656,0,takeoff,,22.050382,4.993261,-2.609365,0,,,
1.533439,0.018109,0.013936,-0.012597,-0.000265,0.009998,-0.001352,20.796318,7.784236,0.094217,1.039820,4.890682,-0.179166,22.183843,22.183586,0.106813,26.937977,36.670887,-0.964024,5.906466,-0.000265,0.009998,-0.001352,0.000000,0.000000,0.000000,-0.007393,0.008954,-0.002332,0,takeoff,,22.183843,4.993443,-2.682875,0,,,
1.583653,0.017468,0.015005,-0.013274,-0.000436,0.010726,-0.001592,20.849946,8.028327,0.084766,1.078500,4.882299,-0.190620,22.320732,22.320517,0.098040,27.331631,37.370502,-1.060844,6.009910,-0.000436,0.010726,-0.001592,0.000000,0.000000,0.000000,-0.003973,0.012331,-0.005448,0,takeoff,,22.320732,4.993200,-2.755100,0,,,
1.633549,0.017150,0.015797,-0.013697,-0.000400,0.011087,-0.001918,20.905639,8.272462,0.074773,1.117714,4.873471,-0.200899,22.461285,22.461111,0.088470,27.740244,38.072803,-1.153683,6.114809,-0.000400,0.011087,-0.001918,0.000000,0.000000,0.000000,0.001319,0.010320,-0.008073,0,takeoff,,22.461285,4.993250,-2.826426,0,,,
1.683475,0.016664,0.017111,-0.014136,-0.000469,0.011904,-0.002283,20.962256,8.511647,0.064512,1.157486,4.864178,-0.209938,22.602681,22.602544,0.078648,28.161251,38.764454,-1.241203,6.219511,-0.000469,0.011904,-0.002283,0.000000,0.000000,0.000000,-0.003792,0.015756,-0.003195,0,takeoff,,22.602681,4.992849,-2.895919,0,,,
1.733498,0.016227,0.018140,-0.014368,-0.000695,0.012616,-0.002478,21.022870,8.758677,0.053493,1.197840,4.854398,-0.217684,22.752597,22.752496,0.067862,28.602942,39.477862,-1.324036,6.328114,-0.000695,0.012616,-0.002478,0.000000,0.000000,0.000000,-0.003109,0.020628,-0.002983,0,takeoff,,22.752597,4.992560,-2.965919,0,,,
1.783522,0.015375,0.019840,-0.014544,-0.000956,0.013573,-0.002434,21.083810,8.998184,0.042457,1.238803,4.844106,-0.224087,22.901809,22.901739,0.057001,29.056380,40.173415,-1.399703,6.435703,-0.000956,0.013573,-0.002434,0.000000,0.000000,0.000000,-0.007330,0.015534,0.002699,0,takeoff,,22.901809,4.992013,-3.033705,0,,,
1.833538,0.014765,0.020836,-0.014635,-0.001278,0.014212,-0.002436,21.148246,9.242709,0.030902,1.280400,4.833278,-0.229109,23.057949,23.057905,0.045537,29.530295,40.883431,-1.468946,6.546431,-0.001278,0.014212,-0.002436,0.000000,0.000000,0.000000,-0.009196,0.016393,-0.000677,0,takeoff,,23.057949,4.991741,-3.101612,0,,,
1.883596,0.013751,0.022129,-0.014786,-0.001647,0.014781,-0.002496,21.213865,9.483107,0.019323,1.322657,4.821885,-0.232719,23.215428,23.215403,0.034109,30.019151,41.583702,-1.529947,6.657270,-0.001647,0.014781,-0.002496,0.000000,0.000000,0.000000,-0.011851,0.012191,-0.002915,0,takeoff,,23.215428,4.991496,-3.168042,0,,,
1.933494,0.013025,0.023087,-0.014860,-0.001942,0.015314,-0.002585,21.282024,9.724365,0.007555,1.365602,4.809899,-0.234893,23.377032,23.377021,0.022416,30.526934,42.286613,-1.582633,6.769840,-0.001942,0.015314,-0.002585,0.000000,0.000000,0.000000,-0.004580,0.015435,0.002045,0,takeoff,,23.377032,4.991211,-3.233716,0,,,
1.984414,0.011943,0.024701,-0.014867,-0.002433,0.016160,-0.002677,21.353297,9.968136,-0.004414,1.409264,4.797288,-0.235619,23.544116,23.544114,0.010453,31.055456,42.995340,-1.626549,6.884557,-0.002433,0.016160,-0.002677,0.000000,0.000000,0.000000,-0.005772,0.013675,-0.001266,0,takeoff,,23.544116,4.990625,-3.298740,0,,,
2.033587,0.011309,0.025704,-0.014858,-0.002754,0.016679,-0.002633,21.424650,10.203972,-0.016000,1.453671,4.784019,-0.234893,23.709245,23.709245,-0.001142,31.597680,43.683327,-1.659820,6.998165,-0.002754,0.016679,-0.002633,0.000000,0.000000,0.000000,-0.007095,0.012112,-0.002091,0,takeoff,,23.709245,4.990256,-3.361999,0,,,
2.083551,0.010438,0.027049,-0.015102,-0.003062,0.017441,-0.002561,21.498823,10.441140,-0.027587,1.498853,4.770057,-0.232719,23.878948,23.878945,-0.012485,32.161030,44.373310,-1.683049,7.113578,-0.003062,0.017441,-0.002561,0.000000,0.000000,0.000000,-0.001652,0.012012,0.000063,0,takeoff,,23.878948,4.989597,-3.424387,0,,,
2.133534,0.009887,0.027930,-0.015332,-0.003264,0.017870,-0.002615,21.576078,10.680101,-0.039127,1.544840,4.755362,-0.229109,24.053481,24.053469,-0.023795,32.746947,45.066530,-1.695835,7.231085,-0.003264,0.017870,-0.002615,0.000000,0.000000,0.000000,-0.005193,0.009802,-0.001928,0,takeoff,,24.053481,4.989164,-3.486259,0,,,
2.183518,0.009057,0.029108,-0.015799,-0.003811,0.018268,-0.002774,21.655086,10.916490,-0.050338,1.591663,4.739895,-0.224087,24.229875,24.229851,-0.034539,33.352422,45.750584,-1.697185,7.349127,-0.003811,0.018268,-0.002774,0.000000,0.000000,0.000000,-0.008471,0.002110,-0.004491,0,takeoff,,24.229875,4.988815,-3.547252,0,,,
2.233531,0.008528,0.029540,-0.016138,-0.003970,0.018250,-0.002970,21.736999,11.153635,-0.061313,1.639354,4.723613,-0.217684,24.410530,24.410488,-0.045176,33.981356,46.434351,-1.687198,7.469011,-0.003970,0.018250,-0.002970,0.000000,0.000000,0.000000,-0.005680,-0.000221,-0.004855,0,takeoff,,24.410530,4.988693,-3.607440,0,,,
2.283529,0.007750,0.029758,-0.016673,-0.004255,0.018004,-0.003211,21.819638,11.385145,-0.071695,1.687946,4.706468,-0.209938,24.590776,24.590715,-0.055022,34.628587,47.100094,-1.664809,7.588483,-0.004255,0.018004,-0.003211,0.000000,0.000000,0.000000,-0.008097,-0.006399,-0.005564,0,takeoff,,24.590776,4.988785,-3.666447,0,,,
2.333489,0.007192,0.029635,-0.017140,-0.004532,0.017535,-0.003210,21.907638,11.623813,-0.081992,1.737470,4.688411,-0.200899,24.780207,24.780123,-0.064852,35.306933,47.780633,-1.631313,7.711956,-0.004532,0.017535,-0.003210,0.000000,0.000000,0.000000,-0.006001,-0.010256,-0.000933,0,takeoff,,24.780207,4.989062,-3.725490,0,,,
2.383494,0.006328,0.028930,-0.017756,-0.004852,0.016419,-0.003208,21.995721,11.854918,-0.091498,1.787961,4.669389,-0.190620,24.967836,24.967727,-0.073741,36.003384,48.436947,-1.584899,7.834436,-0.004852,0.016419,-0.003208,0.000000,0.000000,0.000000,-0.005225,-0.016737,-0.001542,0,takeoff,,24.967836,4.989933,-3.783374,0,,,
2.433564,0.005935,0.028256,-0.018081,-0.004801,0.015680,-0.003339,22.088298,12.090060,-0.100644,1.839451,4.649346,-0.179166,25.161969,25.161833,-0.082563,36.729782,49.097477,-1.526756,7.959703,-0.004801,0.015680,-0.003339,0.000000,0.000000,0.000000,0.001910,-0.018141,-0.000918,0,takeoff,,25.161969,4.990295,-3.840333,0,,,
2.483488,0.005437,0.027121,-0.018412,-0.004571,0.014650,-0.003318,22.182104,12.320594,-0.109030,1.891975,4.628221,-0.166608,25.356306,25.356144,-0.090617,37.317901,49.346364,-1.441894,8.000000,-0.004571,0.014650,-0.003318,0.000000,0.000000,0.000000,0.003974,-0.018773,-0.005923,0,takeoff,,25.356306,4.990850,-3.896098,0,,,
2.533449,0.004933,0.026224,-0.018543,-0.004558,0.013725,-0.003395,22.279263,12.551699,-0.116804,1.945565,4.605950,-0.153023,25.554705,25.554516,-0.098261,37.843785,49.399299,-1.340985,8.000000,-0.004558,0.013725,-0.003395,0.000000,0.000000,0.000000,-0.000508,-0.022968,-0.000300,0,takeoff,,25.554705,4.991383,-3.951217,0,,,
2.583489,0.003847,0.024734,-0.018846,-0.004824,0.012506,-0.003556,22.378523,12.780167,-0.123810,2.000257,4.582464,-0.138494,25.755354,25.755140,-0.104965,38.380578,49.439876,-1.231759,8.000000,-0.004824,0.012506,-0.003556,0.000000,0.000000,0.000000,-0.006951,-0.016583,-0.003493,0,takeoff,,25.755354,4.992301,-4.005730,0,,,
2.633545,0.003058,0.023826,-0.018921,-0.004960,0.011681,-0.003553,22.481276,13.009030,-0.130102,2.056082,4.557689,-0.123111,25.959548,25.959310,-0.111181,38.929934,49.470539,-1.114989,8.000000,-0.004960,0.011681,-0.003553,0.000000,0.000000,0.000000,-0.003032,-0.019684,0.001726,0,takeoff,,25.959548,4.992832,-4.059111,0,,,
2.683491,0.001909,0.022671,-0.018902,-0.005364,0.011002,-0.003465,22.586099,13.234894,-0.135547,2.113074,4.531547,-0.106969,26.165284,26.165024,-0.116645,39.490694,49.487269,-0.991299,8.000000,-0.005364,0.011002,-0.003465,0.000000,0.000000,0.000000,-0.005141,-0.011859,0.002145,0,takeoff,,26.165284,4.993378,-4.111621,0,,,
2.733524,0.000969,0.021816,-0.018914,-0.005789,0.010372,-0.003508,22.694756,13.461383,-0.140201,2.171265,4.503955,-0.090168,26.375077,26.374798,-0.121287,40.064873,49.493022,-0.861543,8.000000,-0.005789,0.010372,-0.003508,0.000000,0.000000,0.000000,-0.009425,-0.015380,-0.000183,0,takeoff,,26.375077,4.993932,-4.163321,0,,,
2.783540,-0.000568,0.020550,-0.018602,-0.006345,0.009508,-0.003515,22.805555,13.684709,-0.143956,2.230683,4.474824,-0.072810,26.586542,26.586246,-0.125354,40.651020,49.483304,-0.726439,8.000000,-0.006345,0.009508,-0.003515,0.000000,0.000000,0.000000,-0.007407,-0.010705,0.003728,0,takeoff,,26.586542,4.994813,-4.214216,0,,,
2.833511,-0.001641,0.019794,-0.018313,-0.006785,0.009168,-0.003371,22.920011,13.907778,-0.146844,2.291359,4.444061,-0.055004,26.801021,26.800713,-0.128531,41.250880,49.460263,-0.586878,8.000000,-0.006785,0.009168,-0.003371,0.000000,0.000000,0.000000,-0.010518,-0.010490,0.005733,0,takeoff,,26.801021,4.995238,-4.263853,0,,,
2.883572,-0.003354,0.018726,-0.017779,-0.007413,0.008472,-0.003144,23.036943,14.128044,-0.148811,2.353317,4.411564,-0.036859,27.017500,27.017183,-0.131032,41.863482,49.420557,-0.443683,8.000000,-0.007413,0.008472,-0.003144,0.000000,0.000000,0.000000,-0.011788,-0.013084,0.005059,0,takeoff,,27.017500,4.996139,-4.312796,0,,,
2.933556,-0.004694,0.017941,-0.017317,-0.008104,0.007904,-0.002852,23.157652,14.347771,-0.149870,2.416582,4.377228,-0.018486,27.237030,27.236708,-0.132553,42.490311,49.365599,-0.297762,8.000000,-0.008104,0.007904,-0.002852,0.000000,0.000000,0.000000,-0.017361,-0.010874,0.006352,0,takeoff,,27.237030,4.997034,-4.360798,0,,,
2.984308,-0.007008,0.016796,-0.016429,-0.009224,0.007094,-0.002671,23.282348,14.566999,-0.150000,2.481174,4.340942,-0.000000,27.461252,27.460927,-0.133571,43.131739,49.294534,-0.150000,8.000000,-0.009224,0.007094,-0.002671,0.000000,0.000000,0.000000,-0.021669,-0.013360,0.003575,0,takeoff,,27.461252,4.998432,-4.408312,0,,,
3.033400,-0.008615,0.016141,-0.015894,-0.010144,0.006679,-0.002497,23.407697,14.779742,-0.149208,2.547107,4.302586,0.018486,27.682221,27.681900,-0.133315,43.784555,49.200429,-0.001316,8.000000,-0.010144,0.006679,-0.002497,0.000000,0.000000,0.000000,-0.024379,-0.011036,0.006662,0,takeoff,,27.682221,4.999479,-4.454182,0,,,
3.083645,-0.011039,0.015327,-0.015298,-0.011431,0.006211,-0.002255,23.537543,14.992519,-0.147502,2.614393,4.262036,0.036859,27.908232,27.907919,-0.132204,44.452687,49.088805,0.147370,8.000000,-0.011431,0.006211,-0.002255,0.000000,0.000000,0.000000,-0.022677,-0.002374,0.004669,0,takeoff,,27.908232,5.000853,-4.499374,0,,,
3.133576,-0.012928,0.014790,-0.015018,-0.012433,0.005889,-0.002224,23.671712,15.204630,-0.144873,2.683036,4.219161,0.055004,28.137346,28.137047,-0.129856,45.135997,48.957919,0.295161,8.000000,-0.012433,0.005889,-0.002224,0.000000,0.000000,0.000000,-0.026514,-0.012717,0.004577,0,takeoff,,28.137346,5.002048,-4.543168,0,,,
3.183628,-0.016052,0.014020,-0.014764,-0.014143,0.005142,-0.002166,23.808305,15.412818,-0.141373,2.753032,4.173825,0.072810,28.367923,28.367640,-0.126609,45.832564,48.803417,0.441110,8.000000,-0.014143,0.005142,-0.002166,0.000000,0.000000,0.000000,-0.027789,-0.008386,0.004065,0,takeoff,,28.367923,5.004078,-4.586497,0,,,
3.233576,-0.018001,0.013585,-0.014529,-0.015121,0.004858,-0.002279,23.949749,15.620578,-0.136966,2.824372,4.125885,0.090168,28.601508,28.601246,-0.122437,46.544724,48.627654,0.584375,8.000000,-0.015121,0.004858,-0.002279,0.000000,0.000000,0.000000,-0.022919,-0.008923,-0.003284,0,takeoff,,28.601508,5.005409,-4.627790,0,,,
3.283565,-0.020695,0.012999,-0.014330,-0.016577,0.004314,-0.002402,24.093656,15.824110,-0.131749,2.897034,4.075193,0.106969,28.835862,28.835623,-0.117419,47.269927,48.425650,0.724002,8.000000,-0.016577,0.004314,-0.002402,0.000000,0.000000,0.000000,-0.021923,-0.009011,-0.007280,0,takeoff,,28.835862,5.007309,-4.668218,0,,,
3.333451,-0.022516,0.012561,-0.014398,-0.017544,0.003965,-0.002609,24.241891,16.025894,-0.125698,2.970987,4.021597,0.123111,29.072334,29.072121,-0.111301,48.009784,48.198666,0.859188,8.000000,-0.017544,0.003965,-0.002609,0.000000,0.000000,0.000000,-0.024288,-0.011114,-0.004250,0,takeoff,,29.072334,5.008840,-4.706763,0,,,
3.383543,-0.025267,0.011897,-0.014742,-0.018907,0.003312,-0.003035,24.392943,16.223629,-0.118913,3.046186,3.964940,0.138494,29.310067,29.309882,-0.104171,48.762429,47.943151,0.989036,8.000000,-0.018907,0.003312,-0.003035,0.000000,0.000000,0.000000,-0.020435,-0.011665,-0.011488,0,takeoff,,29.310067,5.010920,-4.744246,0,,,
3.433484,-0.026960,0.011510,-0.014922,-0.019753,0.002983,-0.003230,24.549252,16.420276,-0.111328,3.122573,3.905065,0.153023,29.550754,29.550597,-0.096407,49.529839,47.660799,1.112852,8.000000,-0.019753,0.002983,-0.003230,0.000000,0.000000,0.000000,-0.019854,-0.009363,-0.004578,0,takeoff,,29.550754,5.012472,-4.779566,0,,,
3.483484,-0.029304,0.011027,-0.015196,-0.020881,0.002862,-0.003242,24.707566,16.611473,-0.103150,3.200075,3.841812,0.166608,29.790859,29.790729,-0.087953,50.308166,47.345970,1.229715,8.000000,-0.020881,0.002862,-0.003242,0.000000,0.000000,0.000000,-0.017553,-0.004900,-0.004616,0,takeoff,,29.790859,5.014075,-4.813212,0,,,
3.533594,-0.030964,0.010687,-0.015376,-0.021739,0.002498,-0.003363,24.872537,16.802621,-0.094192,3.278599,3.775021,0.179166,30.035972,30.035869,-0.078816,51.101332,47.002792,1.339140,8.000000,-0.021739,0.002498,-0.003363,0.000000,0.000000,0.000000,-0.021615,-0.006411,-0.003160,0,takeoff,,30.035972,5.015724,-4.844976,0,,,
3.583559,-0.033468,0.010212,-0.015517,-0.022820,0.002211,-0.003473,25.039275,16.987690,-0.084770,3.358036,3.704537,0.190620,30.280060,30.279981,-0.069254,51.903562,46.623987,1.440191,8.000000,-0.022820,0.002211,-0.003473,0.000000,0.000000,0.000000,-0.016786,-0.002259,-0.001258,0,takeoff,,30.280060,5.017477,-4.874827,0,,,
3.633566,-0.034791,0.009975,-0.015529,-0.023485,0.002051,-0.003572,25.211428,17.170615,-0.074746,3.438253,3.630209,0.200899,30.526426,30.526368,-0.059218,52.717455,46.212283,1.532442,8.000000,-0.023485,0.002051,-0.003572,0.000000,0.000000,0.000000,-0.013452,-0.005420,-0.003515,0,takeoff,,30.526426,5.018861,-4.902153,0,,,
3.683416,-0.036188,0.009668,-0.015403,-0.024022,0.002019,-0.003515,25.385131,17.347065,-0.064408,3.519098,3.551893,0.209938,30.770622,30.770583,-0.049004,53.537918,45.762211,1.615100,8.000000,-0.024022,0.002019,-0.003515,0.000000,0.000000,0.000000,-0.009039,-0.004363,0.005762,0,takeoff,,30.770622,5.020047,-4.926969,0,,,
