time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_failure_reason,planner_failure_detail,planner_required_time,planner_horizontal_min_time,planner_vertical_min_time,planner_sea_safe_min_time,planner_search_min_time,planner_search_max_time,planner_available_prediction_duration,planner_locked_remaining_t_go,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.047217607498168945,1,FAR_GUIDANCE,23.302627719101306,17.382102909234078,-4.963196968314048,6.3120092244430905,0.3511524306709618,-0.017515250849839136,30.489002771058807,15.743867861987225,-0.1310684684067731,3.298588421741292,-2.2625902023906783,0.11458263779277553,8.813470729346141,7.37073947833086,4.8321284999072756,3.9912160224953728,1.8988357518917085,FAR_GUIDANCE,0,0.05824136734008789,0.0,,0,418,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.22553026842704949,SAFE,4.8933173942565915,0.9988114237785339,20.129287719726562,20.126216888427734,20.129186630249023,20.133180618286133,0.004636708181351423,0.006331305019557476,0.002769914921373129,20.105283845515945,0.0004898339975625277,0.0,,,
0.0973513126373291,1,FAR_GUIDANCE,23.627175976096368,17.393909572014056,-4.964171021392554,6.3176222740854495,0.2182520703607947,-0.013913239333209345,30.654212392780256,15.63001079113233,-0.1249202130289658,3.288636873111221,-2.2770304163127135,0.13043229459004033,8.712572989470173,7.245038282203731,4.839250808363588,3.9270883464442354,1.8576419112803664,FAR_GUIDANCE,0,0.05837059020996094,0.0,,0,419,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.2446194193011424,SAFE,4.894071750640869,0.9589957594871521,20.0541934967041,20.070350646972656,20.17627716064453,20.1302547454834,0.004636708181351423,0.006331305019557476,0.002769914921373129,19.99692010631831,0.0007738269923720509,0.0,,,
0.14717936515808105,1,FAR_GUIDANCE,23.911833928704276,17.398766525082173,-4.964866328468403,6.3183254317305035,0.10165343642196757,-0.01028779751962125,30.81787948117688,15.516170344072505,-0.11804327628357927,3.2789064603764793,-2.2910199527942545,0.14537959673476356,8.64461261438412,7.158046769446177,4.846823052184824,3.871328708405442,1.8197964988224609,FAR_GUIDANCE,0,0.058125972747802734,0.0,,0,420,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.2673138185471422,SAFE,4.8949372100830075,0.9589957594871521,20.0541934967041,20.070350646972656,20.17627716064453,20.1302547454834,0.007704941090196371,0.006331305019557476,0.002769914921373129,20.00160866005929,0.0006240040092961863,0.0,,,
0.19818997383117676,1,FAR_GUIDANCE,24.248141986036337,17.397866516374762,-4.965444316994754,6.313368533353087,-0.03578909990013849,-0.0070721908577456105,30.981605227177994,15.401260820980532,-0.11041684500665964,3.2692999967639813,-2.3047076888748887,0.15948124487109405,8.537988830892534,7.023244372986503,4.855027471988094,3.800274314546252,1.7754024526995853,FAR_GUIDANCE,0,0.05827903747558594,0.0,,0,421,PLAN_STALE_ON_ARRIVAL,PLAN_STALE_ON_ARRIVAL,2.9852419863342763,2.9852419863342763,2.8249435794166002,0.15,2.9852419863342763,3.9570207595825195,3.9570207595825195,nan,0.13747215270996094,0.006325960159301758,0.0,0.0,0.0,False,0.0,-0.2861847176843493,SAFE,4.89537971496582,0.9998437762260437,19.949995040893555,19.91733741760254,20.17627716064453,20.1302547454834,0.007704941090196371,0.0029414899181574583,0.002769914921373129,19.884697028060092,0.0007046980026643723,0.07323260699922685,,,
0.24734902381896973,1,FAR_GUIDANCE,24.53621575239265,17.39157356317984,-4.96569034066791,6.303113565523147,-0.15294282940966977,-0.004902715199991157,31.144683017529758,15.28579722677749,-0.10211855765237346,3.259857934916413,-2.3180436243009965,0.1725861322754504,8.471154824572961,6.935858531814272,4.863571783015537,3.7390598519195715,1.733979339099104,FAR_GUIDANCE,0,0.057381391525268555,0.0,,0,422,PLAN_STALE_ON_ARRIVAL,PLAN_STALE_ON_ARRIVAL,2.9852419863342763,2.9852419863342763,2.8249435794166002,0.15,2.9852419863342763,3.9570207595825195,3.9570207595825195,nan,0.13747215270996094,0.006325960159301758,0.0,0.0,0.0,False,0.0,-0.3048968350687371,SAFE,4.8956391143798825,0.9998437762260437,19.949995040893555,19.91733741760254,19.903213500976562,19.8780574798584,0.006029604934155941,0.0029414899181574583,0.0035378800239413977,19.827793393672774,0.002585561989690177,0.07323260699922685,,,
0.2971363067626953,1,FAR_GUIDANCE,24.85316364719693,17.37897387518355,-4.965827598360465,6.2848890614472275,-0.2812199237967501,-0.003950649125630061,31.307468693779295,15.169549628717471,-0.09318185315146425,3.25055819730208,-2.3310665811924487,0.18464136040886547,8.383453088883732,6.821994512985979,4.872645745209001,3.666688159361308,1.6862471705091613,FAR_GUIDANCE,0,0.05824112892150879,0.0,,0,423,PLAN_STALE_ON_ARRIVAL,PLAN_STALE_ON_ARRIVAL,2.9852419863342763,2.9852419863342763,2.8249435794166002,0.15,2.9852419863342763,3.9570207595825195,3.9570207595825195,nan,0.13747215270996094,0.006325960159301758,0.0,0.0,0.0,False,0.0,-0.32951363766437636,SAFE,4.89582555770874,0.9990359544754028,19.871562957763672,19.89158058166504,19.967945098876953,19.90553855895996,0.006029604934155941,0.0029414899181574583,0.0035378800239413977,19.92895340982612,0.0007557719945907593,0.07323260699922685,,,
0.34718775749206543,1,FAR_GUIDANCE,25.15118531100749,17.361301458476824,-4.965920946461171,6.259627321167663,-0.400760866449192,-0.004335748765336897,31.469834292908693,15.052628965359325,-0.08366798260170216,3.2414068329461916,-2.343775105109222,0.19556047548789585,8.312140978115869,6.727205484966135,4.882252963859469,3.59512416303334,1.637285555072972,FAR_GUIDANCE,0,0.05896186828613281,0.0,,0,424,PLAN_STALE_ON_ARRIVAL,PLAN_STALE_ON_ARRIVAL,2.9852419863342763,2.9852419863342763,2.8249435794166002,0.15,2.9852419863342763,3.9570207595825195,3.9570207595825195,nan,0.13747215270996094,0.006325960159301758,0.0,0.0,0.0,False,0.0,-0.35212222010632166,SAFE,4.8959442901611325,0.9990359544754028,19.871562957763672,19.89158058166504,19.967945098876953,19.90553855895996,0.006423586048185825,0.0029414899181574583,0.0035378800239413977,19.923595786205006,0.0005937429959885776,0.07323260699922685,,,
0.3970975875854492,1,FAR_GUIDANCE,25.440403540991003,17.33894856063415,-4.966079382643381,6.228064699562534,-0.5160383395116409,-0.004306424196718365,31.631579967339775,14.935201286016264,-0.0736483797118538,3.2324134246842435,-2.3561628661705627,0.20526357284160054,8.248911905266976,6.641435575416633,4.892431002931527,3.521917718793312,1.5878584519149068,FAR_GUIDANCE,0,0.05834174156188965,0.0,,0,425,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,2.883375651399995,2.883375651399995,2.8209468189130846,0.15,2.883375651399995,3.951920509338379,3.951920509338379,nan,0.13785409927368164,0.0002999305725097656,0.0,0.0,0.0,False,0.0,-0.37043774566851084,SAFE,4.896080665588379,0.995641827583313,19.63895606994629,19.6261043548584,19.679851531982422,19.664945602416992,0.006423586048185825,0.00370826106518507,0.0029646060429513454,19.916162546652863,0.0019257300009485334,0.0798002550000092,,,
0.4471735954284668,1,FAR_GUIDANCE,25.751811630373254,17.30863255681086,-4.966262655950859,6.184985370991803,-0.6391234009554313,-0.003997414815464991,31.793056190118705,14.817032587042585,-0.06316358019834134,3.2235569393981973,-2.3682653268706453,0.21371122549390778,8.169766629876797,6.534883796977822,4.903099075752518,3.4361878888492248,1.5318597170516088,FAR_GUIDANCE,0,0.058350324630737305,0.0,,0,426,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,2.883375651399995,2.883375651399995,2.8209468189130846,0.15,2.883375651399995,3.951920509338379,3.951920509338379,nan,0.13785409927368164,0.0002999305725097656,0.0,0.0,0.0,False,0.0,-0.38850820479146986,SAFE,4.896215133666992,0.995641827583313,19.63895606994629,19.6261043548584,19.679851531982422,19.664945602416992,0.006194481160491705,0.00370826106518507,0.0029646060429513454,19.91949405429365,0.0021163759956834838,0.0798002550000092,,,
0.49724864959716797,1,FAR_GUIDANCE,26.087977247442666,17.269173514765434,-4.966398024959226,6.128912087861107,-0.7706921972102807,-0.004045728444125406,31.953897676441102,14.698410378517394,-0.05230239976129285,3.2148558188496255,-2.3800634579793667,0.22083217118796358,8.072557302095943,6.404517591671761,4.914095625197933,3.3365206223995587,1.4680897197298848,FAR_GUIDANCE,0,0.058374881744384766,0.0,,0,427,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,2.883375651399995,2.883375651399995,2.8209468189130846,0.15,2.883375651399995,3.951920509338379,3.951920509338379,nan,0.13785409927368164,0.0002999305725097656,0.0,0.0,0.0,False,0.0,-0.41272085413076054,SAFE,4.896395854949951,0.9994977712631226,19.875394821166992,19.905723571777344,20.00309181213379,20.00429344177246,0.006194481160491705,0.00370826106518507,0.005866709165275097,20.00310946163392,0.0005662890034727752,0.0798002550000092,,,
