time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.510232,0.019206,-0.026795,-0.000678,-0.003239,-0.008248,-0.008172,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.014050,1.035048,0.124821,1.042641,1.000000,1,8.009363,1.032631,0.118007,0.001467,0.009823,-0.019679,1.039394,0.023278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,0.000000,7.980839,7.980839,0.000678,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.399042,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133786,0.003357,0.000000,0.000000,-0.559108,0.000000,0.000000,-1.000000,0.011437,0.016921,-0.001127,0,takeoff,,7.980839,0.012054,-0.003267,0,,,
0.560440,0.019989,-0.026245,-0.000217,-0.002955,-0.007611,-0.007946,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.014803,1.035618,0.125602,1.043312,1.000000,1,8.010229,1.033517,0.118209,0.002612,0.010393,-0.017968,1.040306,0.023592,8.000000,-0.000000,0.000000,0.000000,0.500000,,,,,,,,,,,8.000959,1.023838,0.109155,1.029641,0.500000,,,,,,,,,,,CV,0.000000,7.980054,7.980054,0.000217,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.399003,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133789,0.003289,0.000000,0.000000,-0.609108,0.000000,0.000000,-1.000000,0.008495,0.015728,0.007838,0,takeoff,,7.980054,0.011393,-0.002980,0,,,
0.610378,0.021084,-0.025602,0.000429,-0.002478,-0.006843,-0.007760,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.016059,1.036468,0.126579,1.044292,1.000000,1,8.011120,1.034373,0.118571,0.003714,0.010880,-0.016139,1.041206,0.023614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,0.000000,7.978957,7.978957,-0.000429,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398948,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133792,0.003209,0.000000,0.000000,-0.659108,0.000000,0.000000,-1.000000,0.005837,0.015726,-0.000170,0,takeoff,,7.978957,0.010638,-0.002499,0,,,
0.660329,0.021776,-0.025188,0.000848,-0.002347,-0.006304,-0.007594,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.016819,1.036711,0.127068,1.044605,1.000000,1,8.012114,1.035246,0.119106,0.004892,0.011361,-0.014184,1.042146,0.023440,8.000000,-0.000000,0.000000,0.000000,0.549893,,,,,,,,,,,8.001653,1.026095,0.108210,1.031786,0.549893,,,,,,,,,,,CV,0.000000,7.978264,7.978264,-0.000848,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398913,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133782,0.003157,0.000000,0.000000,-0.709108,0.000000,0.000000,-1.000000,0.006254,0.014279,0.008053,0,takeoff,,7.978264,0.010145,-0.002366,0,,,
0.710420,0.022555,-0.024616,0.001511,-0.002054,-0.005629,-0.007346,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.017615,1.037197,0.127760,1.045184,1.000000,1,8.013119,1.036038,0.119715,0.006006,0.011687,-0.012253,1.043014,0.023534,8.000000,-0.000000,0.000000,0.000000,0.500187,,,,,,,,,,,8.002187,1.028200,0.106166,1.033669,0.500187,,,,,,,,,,,CV,0.000000,7.977483,7.977483,-0.001511,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398874,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133777,0.003086,0.000000,0.000000,-0.759108,0.000000,0.000000,-1.000000,0.004885,0.009738,0.002105,0,takeoff,,7.977483,0.009480,-0.002070,0,,,
0.760356,0.022864,-0.024230,0.001924,-0.001990,-0.005161,-0.007318,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.018014,1.037550,0.128185,1.045594,1.000000,1,8.014138,1.036793,0.120420,0.007064,0.011940,-0.010313,1.043859,0.022893,8.000000,-0.000000,0.000000,0.000000,0.500003,,,,,,,,,,,8.003571,1.030253,0.106151,1.035714,0.500003,,,,,,,,,,,CV,0.000000,7.977173,7.977173,-0.001924,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398859,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133764,0.003037,0.000000,0.000000,-0.809108,0.000000,0.000000,-1.000000,0.002203,0.014074,0.001436,0,takeoff,,7.977173,0.009174,-0.002004,0,,,
0.810387,0.022982,-0.023651,0.002573,-0.002234,-0.004341,-0.007174,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,,,1,8.015105,1.037496,0.121166,0.007970,0.012095,-0.008449,1.044657,0.023091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,0.000000,7.977053,7.977053,-0.002573,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398853,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133791,0.002965,0.000000,0.000000,-0.859108,0.000000,0.000000,-1.000000,-0.006844,0.016856,0.001529,0,takeoff,,7.977053,0.008678,-0.002245,0,,,
0.860360,0.022922,-0.023260,0.003165,-0.002598,-0.003895,-0.007056,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.018228,1.038933,0.129503,1.047132,1.000000,1,8.015503,1.038101,0.120744,0.007970,0.012095,-0.008449,1.045214,0.023512,8.000000,-0.000000,0.000000,0.000000,0.549950,,,,,,,,,,,8.004840,1.031961,0.106300,1.037433,0.549950,,,,,,,,,,,CV,0.000000,7.977113,7.977112,-0.003165,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398856,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133813,0.002916,0.000000,0.000000,-0.909108,0.000000,0.000000,-1.000000,-0.006784,0.009738,0.004100,0,takeoff,,7.977113,0.008468,-0.002606,0,,,
0.910376,0.022684,-0.022731,0.004249,-0.003390,-0.003000,-0.006734,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.018032,1.039713,0.130279,1.047999,1.000000,1,8.016386,1.038837,0.121936,0.008685,0.012291,-0.006068,1.046097,0.023617,8.000000,-0.000000,0.000000,0.000000,0.500020,,,,,,,,,,,8.007386,1.034928,0.106921,1.040462,0.500020,,,,,,,,,,,CV,0.000000,7.977350,7.977349,-0.004249,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398867,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133847,0.002849,0.000000,0.000000,-0.959108,0.000000,0.000000,-1.000000,-0.014198,0.014542,0.006860,0,takeoff,,7.977350,0.008114,-0.003394,0,,,
0.960377,0.022439,-0.022496,0.004918,-0.003943,-0.002830,-0.006548,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.017803,1.040106,0.130766,1.048445,1.000000,1,8.017100,1.039589,0.123125,0.009096,0.012492,-0.003871,1.046995,0.023624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,0.000000,7.977595,7.977593,-0.004918,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398880,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133865,0.002820,0.000000,0.000000,-1.009108,0.000000,0.000000,-1.000000,-0.013952,0.006969,0.001979,0,takeoff,,7.977595,0.008151,-0.003947,0,,,
1.010386,0.022086,-0.022272,0.005722,-0.004611,-0.002411,-0.006354,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.017361,1.040589,0.131352,1.048990,1.000000,1,8.017662,1.040283,0.124269,0.009255,0.012595,-0.001905,1.047828,0.023466,8.000000,-0.000000,0.000000,0.000000,0.500154,,,,,,,,,,,8.010096,1.037542,0.108167,1.043214,0.500154,,,,,,,,,,,CV,0.000000,7.977947,7.977945,-0.005722,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398897,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133880,0.002792,0.000000,0.000000,-1.059108,0.000000,0.000000,-1.000000,-0.014182,0.007404,0.003966,0,takeoff,,7.977947,0.008213,-0.004614,0,,,
1.060324,0.021768,-0.022165,0.006165,-0.005160,-0.002159,-0.006425,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.017056,1.040833,0.131754,1.049278,1.000000,1,8.018060,1.040946,0.125386,0.009159,0.012644,-0.000124,1.048626,0.023508,,,,,,8.000000,-0.000000,0.000000,0.000000,1.049411,,,,,,,,,,,7.997525,1.024000,0.096358,1.028526,1.049411,,,,,,CV,0.000000,7.978265,7.978263,-0.006165,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398913,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133890,0.002778,0.000000,0.000000,-1.109108,0.000000,0.000000,-1.000000,-0.017544,0.007034,-0.003854,0,takeoff,,7.978265,0.008518,-0.005161,0,,,
1.110378,0.021162,-0.021990,0.006539,-0.006067,-0.001834,-0.006359,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.016534,1.041111,0.132094,1.049588,1.000000,1,8.018337,1.041543,0.126451,0.008891,0.012589,0.001451,1.049352,0.023228,8.000000,-0.000000,0.000000,0.000000,0.549938,8.000000,-0.000000,0.000000,0.000000,1.049938,,,,,,8.011535,1.038714,0.109225,1.044504,0.549938,7.997144,1.024017,0.094935,1.028413,1.049938,,,,,,CV,0.000000,7.978871,7.978868,-0.006539,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398944,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133912,0.002756,0.000000,0.000000,-1.159108,0.000000,0.000000,-1.000000,-0.016190,0.004786,0.003341,0,takeoff,,7.978871,0.008978,-0.006067,0,,,
1.160318,0.020782,-0.021920,0.006524,-0.006627,-0.001713,-0.006422,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.016117,1.041368,0.132031,1.049828,1.000000,1,8.018469,1.042082,0.127458,0.008434,0.012460,0.002825,1.050011,0.023370,8.000000,-0.000000,0.000000,0.000000,0.549939,8.000000,-0.000000,0.000000,0.000000,1.049882,,,,,,8.012977,1.039813,0.110501,1.045748,0.549939,7.998288,1.027211,0.094189,1.031522,1.049882,,,,,,CV,0.000000,7.979250,7.979248,-0.006524,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398963,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133944,0.002747,0.000000,0.000000,-1.209108,0.000000,0.000000,-1.000000,-0.012678,0.001327,0.000464,0,takeoff,,7.979250,0.009386,-0.006626,0,,,
1.210358,0.020281,-0.021885,0.006293,-0.007301,-0.001724,-0.006582,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.015486,1.041655,0.131417,1.050026,1.000000,1,8.018492,1.042570,0.128347,0.007847,0.012261,0.003926,1.050603,0.023533,8.000000,-0.000000,0.000000,0.000000,0.550029,8.000000,-0.000000,0.000000,0.000000,1.000126,,,,,,8.014560,1.040927,0.112014,1.047038,0.550029,7.999306,1.030071,0.092451,1.034212,1.000126,,,,,,CV,0.000000,7.979752,7.979749,-0.006293,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.398988,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133960,0.002743,0.000000,0.000000,-1.259108,0.000000,0.000000,-1.000000,-0.009471,-0.000704,-0.006685,0,takeoff,,7.979752,0.009980,-0.007300,0,,,
1.260338,0.019919,-0.021915,0.006010,-0.007820,-0.001911,-0.006779,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.015108,1.041788,0.130941,1.050093,1.000000,1,8.018384,1.043017,0.129038,0.007106,0.012014,0.004657,1.051129,0.023640,8.000000,-0.000000,0.000000,0.000000,0.549919,,,,,,,,,,,8.016122,1.041881,0.113588,1.048179,0.549919,,,,,,,,,,,CV,0.000000,7.980114,7.980111,-0.006010,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.399006,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133981,0.002746,0.000000,0.000000,-1.309108,0.000000,0.000000,-1.000000,-0.011766,-0.005900,-0.008289,0,takeoff,,7.980114,0.010524,-0.007820,0,,,
1.310378,0.019279,-0.022002,0.005542,-0.008572,-0.002113,-0.007063,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.014506,1.041928,0.130336,1.050149,1.000000,1,8.018197,1.043400,0.129572,0.006304,0.011692,0.005103,1.051572,0.023548,8.000000,-0.000000,0.000000,0.000000,0.550023,8.000000,-0.000000,0.000000,0.000000,1.050026,,,,,,8.017670,1.042763,0.115264,1.049263,0.550023,8.001386,1.032900,0.093000,1.037079,1.050026,,,,,,CV,0.000000,7.980753,7.980751,-0.005542,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.399038,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134008,0.002757,0.000000,0.000000,-1.359108,0.000000,0.000000,-1.000000,-0.011840,-0.003458,-0.003530,0,takeoff,,7.980753,0.011306,-0.008572,0,,,
1.360381,0.018963,-0.022023,0.005282,-0.009040,-0.002193,-0.007130,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.014126,1.041943,0.129803,1.050092,1.000000,1,8.017909,1.043730,0.129942,0.005410,0.011315,0.005274,1.051940,0.023551,8.000000,-0.000000,0.000000,0.000000,0.500021,8.000000,-0.000000,0.000000,0.000000,1.049971,,,,,,8.019488,1.044148,0.116519,1.050810,0.500021,8.003272,1.035206,0.093755,1.039448,1.049971,,,,,,CV,0.000000,7.981070,7.981068,-0.005282,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.399053,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134006,0.002759,0.000000,0.000000,-1.409108,0.000000,0.000000,-1.000000,-0.011036,-0.002516,-0.000908,0,takeoff,,7.981070,0.011721,-0.009041,0,,,
1.410560,0.018541,-0.021998,0.005092,-0.009667,-0.002242,-0.007352,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.013638,1.042001,0.129468,1.050102,1.000000,1,8.017568,1.043996,0.130177,0.004502,0.010869,0.005230,1.052227,0.023415,8.000000,-0.000000,0.000000,0.000000,0.500184,8.000000,-0.000000,0.000000,0.000000,1.000204,,,,,,8.020729,1.044982,0.118901,1.051929,0.500184,8.006979,1.039115,0.095651,1.043531,1.000204,,,,,,CV,0.000000,7.981491,7.981490,-0.005092,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,1.399075,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134015,0.002756,0.000000,0.000000,-1.459108,0.000000,0.000000,-1.000000,-0.007753,0.001456,0.001365,0,takeoff,,7.981491,0.012350,-0.009668,0,,,
