time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,plan_source_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.0382080078125,1,FAR_GUIDANCE,41.880625037306004,5.85674027742718,-4.99336181037439,2.837678697421149,-2.8887771747372404,-0.003416501505504996,45.59654962493813,2.3991077931236124,0.08220538538576476,2.8361077740444904,-2.8207255616249527,0.19708502150678883,7.1780707920831235,5.07575786828728,5.075567195760155,0.21174123494890928,-0.10818004927600876,FAR_GUIDANCE,0,0.0,,0,506,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7491398662144246,SAFE,4.9234592247009275,1.0005745887756348,19.959720611572266,19.98773193359375,20.02341651916504,20.02617645263672,0.0027511368971318007,0.0028263789135962725,0.002688337117433548,0.0,0.0006227729900274426,0.0,,,
0.08809852600097656,1,MINCO_READY,42.02009110523023,5.713603467303718,-4.9940346855629,2.842130876245563,-2.888030722499121,-0.003201305609652726,45.73807913935104,2.2583015168366574,0.09177942761876418,2.835227619882248,-2.821610239465551,0.18636647246123245,7.185266298795392,5.075681884315351,5.085814113181664,0.20098576565907042,-0.09866543597752511,TRACKING,1,0.10722732543945312,,506,507,0.09703755378723145,0.0045664310455322266,3.2595485520987637,1789528770.4334872,3.1523213386535645,False,0.024953727931530167,-0.7489273669556695,SAFE,4.923994235992431,0.9974361062049866,20.162940979003906,20.161819458007812,20.02341651916504,20.02617645263672,0.0027511368971318007,0.0028263789135962725,0.002688337117433548,35.86898592368345,0.0005302229983499274,0.04505475600308273,,,
0.13821816444396973,1,MINCO_TRACKING,42.15265573444995,5.577683659145156,-4.994514112147628,2.8462657884209883,-2.88722738272141,-0.0018424291195672418,45.880071445054135,2.116949222403053,0.10082075046780332,2.8343987763990874,-2.8224428384552556,0.17445866992860243,7.199496377073593,5.086286535510124,5.095334862615431,0.1882018615096402,-0.08748913992713177,TRACKING,1,0.157273530960083,,506,508,0.09703755378723145,0.0045664310455322266,3.2595485520987637,1789528770.4334872,3.1022751331329346,False,0.024953727931530167,-0.748743798967614,SAFE,4.924420051574707,0.9974361062049866,20.162940979003906,20.161819458007812,19.831878662109375,19.82501792907715,0.0040494780987501144,0.0028263789135962725,0.00200286996550858,28.28389741929828,0.000546451992704533,0.04505475600308273,,,
0.18814635276794434,1,MINCO_TRACKING,42.29295975217997,5.433923856044259,-4.994475488012295,2.8501608439311186,-2.8864249904352124,0.019252753174765592,46.021405702940044,1.9761722299093523,0.10920305335039043,2.8336275761406724,-2.823217093978984,0.16153021230126574,7.20450485247555,5.085012833393619,5.103678541362686,0.15656136973642265,-0.06189707996491721,TRACKING,1,0.20674586296081543,,506,509,0.09703755378723145,0.0045664310455322266,3.2595485520987637,1789528770.4334872,3.052802801132202,False,0.024953727931530167,-0.7479693766647051,SAFE,4.922790935207369,1.0013227462768555,19.84174156188965,19.813499450683594,19.831878662109375,19.82501792907715,0.0040494780987501144,0.00225664209574461,0.00200286996550858,26.701408661413563,0.0005466989969136193,0.04505475600308273,,,
0.23809456825256348,1,MINCO_TRACKING,42.43768758683481,5.285757624595147,-4.99148399620629,2.8543576839105924,-2.8867554758454412,0.10791939410143468,46.163235830891054,1.8348266797158816,0.11694332323661194,2.8329075377262734,-2.8239396032305057,0.1475567237936964,7.2031009838226225,5.078251087246066,5.108427319442901,0.07731145147284141,0.013078030619044178,TRACKING,1,0.2566342353820801,,506,510,0.09703755378723145,0.0045664310455322266,3.2595485520987637,1789528770.4334872,3.0029144287109375,False,0.024953727931530167,-0.746904573333437,SAFE,4.899608831914553,1.0013227462768555,19.84174156188965,19.813499450683594,19.867755889892578,19.869428634643555,0.003292439039796591,0.00225664209574461,0.003368153003975749,25.04277382652598,0.0005420200031949207,0.04505475600308273,,,
0.2881608009338379,1,MINCO_READY,42.57688432725277,5.143519639519873,-4.982708903563657,2.860960053559451,-2.8910420066391103,0.24406846991621572,46.30485959960488,1.6936175327198382,0.12395285684067683,2.8322423054097428,-2.8246067909440606,0.1326898925435788,7.2026119229726655,5.079333044580963,5.106661760404334,0.13282896687391013,0.12565257954302944,TRACKING,2,0.1067345142364502,,510,511,0.08715152740478516,0.007305145263671875,3.059520959854126,1789528770.4334872,2.952786445617676,False,0.02170332452362106,-0.7468151239120289,SAFE,4.867888993918494,0.9999362826347351,20.164112091064453,20.147918701171875,19.867755889892578,19.869428634643555,0.003292439039796591,0.00225664209574461,0.003368153003975749,28.00702461955542,0.000605053995968774,0.03242592899187002,,,
0.33818793296813965,1,MINCO_TRACKING,42.71080000862056,5.006805840033103,-4.966949169950743,2.872124697716128,-2.9014285405873146,0.369378704338664,46.446523897026694,1.5523041029852092,0.13020122448217444,2.8316305457345248,-2.8252200715100404,0.11699681987558111,7.2020939569782625,5.088144575547668,5.0971503944329175,0.26672855623076414,0.23617654696024223,TRACKING,2,0.15664887428283691,,510,512,0.08715152740478516,0.007305145263671875,3.059520959854126,1789528770.4334872,2.902872085571289,False,0.02170332452362106,-0.7461236353997185,SAFE,4.810631911644706,0.9999362826347351,20.164112091064453,20.147918701171875,19.88804817199707,19.995254516601562,0.00626148097217083,0.00225664209574461,0.002255764091387391,26.69456855182597,0.00045401199895422906,0.03242592899187002,,,
0.3880879878997803,1,MINCO_TRACKING,42.8531622410839,4.861429094615372,-4.945932160711491,2.891398814545267,-2.9225544921311415,0.396311564072843,46.58796984828929,1.4111500815530542,0.13563937228334233,2.831073202890697,-2.8257785687973174,0.10060408695149271,7.188573041693393,5.084605503951858,5.081571532994833,0.31693480525825196,0.2868256573926518,TRACKING,2,0.20688247680664062,,510,513,0.08715152740478516,0.007305145263671875,3.059520959854126,1789528770.4334872,2.8526384830474854,False,0.02170332452362106,-0.7460473506152971,SAFE,4.7912302311688775,1.0002745389938354,19.90924072265625,19.91254997253418,19.88804817199707,19.995254516601562,0.00626148097217083,0.0029992270283401012,0.002255764091387391,25.692328320155507,0.0006997710006544366,0.03242592899187002,,,
0.4381098747253418,1,MINCO_TRACKING,43.00119724841163,4.71010507681823,-4.919431155483586,2.902201266665096,-2.9357728647374435,0.5335357501102008,46.72955824299439,1.2698008074252385,0.14024768022116232,2.830568745798375,-2.8262838808777535,0.0835715048374516,7.164964695824286,5.073102519359315,5.059678835704749,0.46860097914560905,0.40759752601426097,TRACKING,2,0.25658702850341797,,510,514,0.08715152740478516,0.007305145263671875,3.059520959854126,1789528770.4334872,2.802933931350708,False,0.02170332452362106,-0.7449771762315147,SAFE,4.701628926684467,1.0002745389938354,19.90924072265625,19.91254997253418,20.1854305267334,20.170846939086914,0.0028684509452432394,0.0029992270283401012,0.002255764091387391,25.02436626239195,0.0004567230062093586,0.03242592899187002,,,
0.48866868019104004,1,MINCO_TRACKING,43.14304220636764,4.564879953276528,-4.886255088686729,2.908605179037849,-2.945151383220097,0.6947729937057898,46.87260427870347,1.1269478374042556,0.14402524737803526,2.8301133367046543,-2.8267399069257237,0.06583732141028999,7.143719671442307,5.072377202530578,5.030280336064765,0.6447808363443074,0.5408321908034224,TRACKING,2,0.3066534996032715,,510,515,0.1176607608795166,0.000507354736328125,3.059520959854126,1789528770.4334872,2.7528674602508545,False,0.02170332452362106,-0.7448768825349568,SAFE,4.623093686139661,0.9968814849853516,19.957265853881836,19.9619197845459,20.1854305267334,20.170846939086914,0.0028684509452432394,0.0029992270283401012,0.002255764091387391,24.369027686372526,0.001505098000052385,0.06946800400328357,0.0041646549967784535,,
