time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
9.041415,10.197142,9.101123,-4.256519,5.950972,2.921983,-0.553483,48.776232,10.772852,0.148938,3.762827,-3.292588,-0.018486,CTRV,-0.053407,38.865781,38.615294,4.405457,55.936224,3.798651,0.111965,3.390356,-3.674982,-0.018486,-0.196270,-0.181069,0.000000,2.000000,7.148681,1.876793,-0.553483,0.643815,-2.415678,0.000000,1.353840,-2.103438,0.532565,0,takeoff,,38.865781,6.610226,2.378669,0,,,
9.091415,10.527982,9.246130,-4.283537,6.024995,2.802136,-0.525193,48.962817,10.608679,0.146968,3.754907,-3.301617,-0.036859,CTRV,-0.051994,38.713337,38.458979,4.430505,56.116081,3.627224,0.073250,3.391910,-3.673547,-0.036859,-0.191004,-0.176360,0.000000,2.000000,7.178898,1.755500,-0.525193,0.604336,-2.425856,0.000000,1.306981,-2.159238,0.496533,0,takeoff,,38.713337,6.530510,2.412697,0,,,
9.142022,10.766798,9.345759,-4.302032,6.076586,2.715461,-0.505957,49.153025,10.440524,0.144045,3.747166,-3.310400,-0.055004,CTRV,-0.050800,38.658356,38.401835,4.446077,56.298423,3.450725,0.034036,3.392085,-3.673385,-0.055004,-0.186607,-0.172317,0.000000,2.000000,7.207137,1.633731,-0.505957,0.564778,-2.435370,0.000000,1.279116,-2.168000,0.480421,0,takeoff,,38.658356,6.476153,2.431805,0,,,
9.191303,11.153246,9.497985,-4.330283,6.157165,2.574591,-0.477784,49.338241,10.276030,0.140295,3.739600,-3.318944,-0.072810,CTRV,-0.049510,38.453677,38.192921,4.470578,56.476854,3.278993,-0.005326,3.393179,-3.672374,-0.072810,-0.181818,-0.167995,0.000000,2.000000,7.233430,1.511528,-0.477784,0.525863,-2.444068,0.000000,1.246591,-2.206753,0.427195,0,takeoff,,38.453677,6.382976,2.472837,0,,,
9.241451,11.397470,9.588866,-4.347162,6.206125,2.485600,-0.461129,49.524948,10.109472,0.135651,3.732207,-3.327256,-0.090168,CTRV,-0.048185,38.393635,38.131032,4.482813,56.657411,3.105859,-0.044684,3.394735,-3.670936,-0.090168,-0.176886,-0.163577,0.000000,2.000000,7.257758,1.388918,-0.461129,0.486562,-2.452194,0.000000,1.219153,-2.224535,0.412047,0,takeoff,,38.393635,6.328284,2.492275,0,,,
9.291425,11.742590,9.710395,-4.369921,6.272727,2.359725,-0.439038,49.710777,9.942976,0.130184,3.724984,-3.335340,-0.106969,CTRV,-0.047017,38.234647,37.968899,4.500105,56.836368,2.932107,-0.083754,3.395355,-3.670363,-0.106969,-0.172569,-0.159639,0.000000,2.000000,7.280151,1.265940,-0.439038,0.447857,-2.459558,0.000000,1.175135,-2.259701,0.386067,0,takeoff,,38.234647,6.247801,2.525546,0,,,
9.341445,11.991292,9.793134,-4.385638,6.318931,2.269135,-0.424062,49.896970,9.775446,0.123895,3.717929,-3.343202,-0.123111,CTRV,-0.045844,38.172982,37.905682,4.509533,57.016095,2.757752,-0.122327,3.396208,-3.669574,-0.123111,-0.168229,-0.155697,0.000000,2.000000,7.300590,1.142623,-0.424062,0.408776,-2.466354,0.000000,1.148552,-2.264202,0.367865,0,takeoff,,38.172982,6.193070,2.544635,0,,,
9.391400,12.392996,9.918210,-4.409863,6.390273,2.122665,-0.401962,50.082436,9.607879,0.116853,3.711039,-3.350849,-0.138494,CTRV,-0.044679,37.961578,37.690718,4.526716,57.195413,2.583704,-0.160135,3.397204,-3.668651,-0.138494,-0.163912,-0.151784,0.000000,2.000000,7.319123,1.019004,-0.401962,0.370667,-2.472368,0.000000,1.100977,-2.295812,0.334469,0,takeoff,,37.961578,6.099760,2.583865,0,,,
9.441465,12.646386,9.991914,-4.424344,6.433407,2.030420,-0.388812,50.268124,9.439437,0.109067,3.704311,-3.358286,-0.153023,CTRV,-0.043494,37.897918,37.625794,4.533411,57.375462,2.409309,-0.196978,3.398546,-3.667409,-0.153023,-0.159509,-0.147815,0.000000,2.000000,7.335703,0.895109,-0.388812,0.331604,-2.477910,0.000000,1.072903,-2.307564,0.325747,0,takeoff,,37.897918,6.044974,2.602446,0,,,
9.491442,13.003984,10.089514,-4.443890,6.491885,1.900729,-0.371327,50.451684,9.272273,0.100687,3.697743,-3.365516,-0.166608,CTRV,-0.042386,37.731303,37.456616,4.544576,57.553183,2.236022,-0.232529,3.399503,-3.666521,-0.166608,-0.155410,-0.144092,0.000000,2.000000,7.350368,0.770972,-0.371327,0.293288,-2.482737,0.000000,1.026362,-2.319627,0.311710,0,takeoff,,37.731303,5.965105,2.634418,0,,,
