time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.512290,-0.001830,0.003789,-0.009772,0.001707,0.009285,-0.001120,20.082504,2.562502,0.108208,0.314753,4.990083,0.166608,CTRV,-0.126296,20.247009,20.246666,0.117979,21.959106,12.357797,0.441424,1.551861,4.753076,0.166608,0.600295,-0.195994,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665236,0.840224,0.001707,0.009285,-0.001120,0.000000,0.000000,0.000000,-0.006907,-0.011407,-0.000744,0,takeoff,,20.247009,4.993444,-0.940956,0,,,
0.561906,-0.002333,0.003342,-0.010342,0.001548,0.008675,-0.001458,20.099441,2.811754,0.116023,0.346753,4.987962,0.153023,CTRV,-0.127165,20.297400,20.297007,0.126365,22.047259,12.592763,0.422068,1.590554,4.740268,0.153023,0.602796,-0.202263,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665238,0.765224,0.001548,0.008675,-0.001458,0.000000,0.000000,0.000000,-0.004468,-0.018019,-0.009601,0,takeoff,,20.297400,4.993628,-1.031789,0,,,
0.611805,-0.002994,0.002493,-0.011234,0.001568,0.007713,-0.001767,20.117889,3.059719,0.123091,0.378904,4.985622,0.138494,CTRV,-0.127449,20.352263,20.351820,0.134325,22.131479,12.827277,0.400078,1.623771,4.728992,0.138494,0.602706,-0.206948,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665214,0.690224,0.001568,0.007713,-0.001767,0.000000,0.000000,0.000000,0.002855,-0.017416,-0.003230,0,takeoff,,20.352263,4.994160,-1.121731,0,,,
0.662029,-0.003382,0.001850,-0.011884,0.001495,0.007024,-0.002007,20.138148,3.310098,0.129471,0.411222,4.983061,0.123111,CTRV,-0.127848,20.411902,20.411412,0.141355,22.218885,13.063399,0.375692,1.658166,4.717042,0.123111,0.603066,-0.211994,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665208,0.615224,0.001495,0.007024,-0.002007,0.000000,0.000000,0.000000,0.002558,-0.014107,-0.008078,0,takeoff,,20.411902,4.994444,-1.211655,0,,,
0.711906,-0.003948,0.000653,-0.012898,0.001519,0.005754,-0.002229,20.159829,3.557960,0.134994,0.443721,4.980272,0.106969,CTRV,-0.128662,20.475699,20.475164,0.147891,22.312001,13.295392,0.348932,1.696562,4.703369,0.106969,0.605146,-0.218284,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665185,0.540224,0.001519,0.005754,-0.002229,0.000000,0.000000,0.000000,0.001595,-0.019164,-0.000993,0,takeoff,,20.475699,4.995327,-1.300493,0,,,
0.761913,-0.004278,-0.000173,-0.013481,0.001482,0.004886,-0.002263,20.183343,3.807892,0.139732,0.476417,4.977251,0.090168,CTRV,-0.129441,20.544217,20.543646,0.153214,22.406907,13.528927,0.320068,1.734715,4.689431,0.090168,0.607004,-0.224543,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665154,0.465224,0.001482,0.004886,-0.002263,0.000000,0.000000,0.000000,-0.000318,-0.020941,-0.000931,0,takeoff,,20.544217,4.995850,-1.389055,0,,,
0.811961,-0.004701,-0.001414,-0.014333,0.001358,0.003591,-0.002516,20.208296,4.055584,0.143572,0.509324,4.973991,0.072810,CTRV,-0.129996,20.616727,20.616122,0.157905,22.501434,13.760196,0.289193,1.770882,4.675893,0.072810,0.607846,-0.230207,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665093,0.390224,0.001358,0.003591,-0.002516,0.000000,0.000000,0.000000,0.000826,-0.019631,-0.006481,0,takeoff,,20.616727,4.996857,-1.476680,0,,,
0.861734,-0.004926,-0.002328,-0.014946,0.001366,0.002847,-0.002605,20.235123,4.305205,0.146557,0.542458,4.970487,0.055004,CTRV,-0.131073,20.693972,20.693342,0.161503,22.603202,13.991321,0.256566,1.812044,4.660096,0.055004,0.610812,-0.237510,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665077,0.315224,0.001366,0.002847,-0.002605,0.000000,0.000000,0.000000,0.001013,-0.019374,-0.001152,0,takeoff,,20.693972,4.997354,-1.563707,0,,,
0.911668,-0.005062,-0.003645,-0.016116,0.001466,0.001711,-0.003113,20.262947,4.548839,0.148588,0.575835,4.966731,0.036859,CTRV,-0.131285,20.773647,20.772994,0.164705,22.698065,14.218224,0.222306,1.845277,4.647037,0.036859,0.610084,-0.242256,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665079,0.240224,0.001466,0.001711,-0.003113,0.000000,0.000000,0.000000,-0.002086,-0.015385,-0.008077,0,takeoff,,20.773647,4.998291,-1.648775,0,,,
0.961824,-0.005105,-0.004263,-0.016885,0.001498,0.001177,-0.003448,20.293525,4.801445,0.149772,0.609472,4.962715,0.018486,CTRV,-0.132693,20.860417,20.859751,0.166658,22.807533,14.449980,0.186745,1.889763,4.629125,0.018486,0.614251,-0.250758,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665077,0.232511,0.001498,0.001177,-0.003448,0.000000,0.000000,0.000000,-0.000232,-0.013725,-0.009791,0,takeoff,,20.860417,4.998698,-1.734788,0,,,
1.011977,-0.005040,-0.004939,-0.017734,0.001509,0.000600,-0.003788,20.325279,5.049437,0.150000,0.643385,4.958433,-0.000000,CTRV,-0.133836,20.949862,20.949190,0.167734,22.916069,14.677114,0.150000,1.931917,4.611691,-0.000000,0.617211,-0.258560,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665065,0.243717,0.001509,0.000600,-0.003788,0.000000,0.000000,0.000000,-0.000337,-0.006687,-0.003904,0,takeoff,,20.949862,4.999212,-1.819054,0,,,
1.061668,-0.004815,-0.005322,-0.018307,0.001684,0.000326,-0.003975,20.358662,5.296649,0.149305,0.677592,4.953874,-0.018486,CTRV,-0.134899,21.043055,21.042388,0.167612,23.025922,14.902928,0.112332,1.973469,4.594064,-0.018486,0.619735,-0.266219,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665046,0.254744,0.001684,0.000326,-0.003975,0.000000,0.000000,0.000000,0.004472,-0.005991,-0.003748,0,takeoff,,21.043055,4.999470,-1.902051,0,,,
1.111826,-0.004199,-0.005709,-0.019187,0.002193,0.000148,-0.004282,20.393859,5.544308,0.147688,0.712108,4.949030,-0.036859,CTRV,-0.136002,21.140277,21.139618,0.166875,23.138452,15.128262,0.073970,2.015541,4.575761,-0.036859,0.622311,-0.274117,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665052,0.265695,0.002193,0.000148,-0.004282,0.000000,0.000000,0.000000,0.010281,-0.001870,-0.007799,0,takeoff,,21.140277,4.999648,-1.983978,0,,,
1.161872,-0.003810,-0.005871,-0.019620,0.002583,0.000054,-0.004430,20.430893,5.792343,0.145153,0.746953,4.943891,-0.055004,CTRV,-0.137307,21.242023,21.241384,0.164773,23.255242,15.352479,0.035144,2.059624,4.556089,-0.055004,0.625582,-0.282800,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665054,0.276515,0.002583,0.000054,-0.004430,0.000000,0.000000,0.000000,0.010143,-0.001330,-0.002107,0,takeoff,,21.242023,4.999818,-2.065156,0,,,
1.211870,-0.003438,-0.006018,-0.019907,0.002862,0.000088,-0.004345,20.469316,6.037754,0.141752,0.782144,4.938446,-0.072810,CTRV,-0.138375,21.346826,21.346214,0.161659,23.371724,15.573970,-0.003869,2.101714,4.536827,-0.072810,0.627782,-0.290824,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665040,0.287097,0.002862,0.000088,-0.004345,0.000000,0.000000,0.000000,0.007130,0.003414,0.008622,0,takeoff,,21.346826,4.999935,-2.145017,0,,,
1.262005,-0.003350,-0.006079,-0.019913,0.002938,0.000180,-0.004190,20.510097,6.286508,0.137421,0.817701,4.932683,-0.090168,CTRV,-0.140107,21.457468,21.456891,0.157334,23.497364,15.795642,-0.042914,2.149993,4.514148,-0.090168,0.632462,-0.301228,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665056,0.297709,0.002938,0.000180,-0.004190,0.000000,0.000000,0.000000,-0.001780,0.000435,0.008486,0,takeoff,,21.457468,5.000082,-2.224786,0,,,
1.312045,-0.003629,-0.006144,-0.019507,0.002747,0.000356,-0.003804,20.552265,6.532470,0.132284,0.853642,4.926591,-0.106969,CTRV,-0.141132,21.571306,21.570772,0.151791,23.618356,16.015977,-0.081654,2.192066,4.493868,-0.106969,0.634227,-0.309370,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665083,0.308010,0.002747,0.000356,-0.003804,0.000000,0.000000,0.000000,-0.003223,0.001572,0.011686,0,takeoff,,21.571306,5.000245,-2.303337,0,,,
1.361998,-0.004076,-0.006163,-0.019079,0.002503,0.000392,-0.003558,20.596503,6.779562,0.126297,0.889987,4.920155,-0.123111,CTRV,-0.142994,21.689884,21.689396,0.145376,23.749852,16.233485,-0.119924,2.241840,4.469245,-0.123111,0.639075,-0.320570,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665080,0.318240,0.002503,0.000392,-0.003558,0.000000,0.000000,0.000000,-0.007248,0.000381,0.006891,0,takeoff,,21.689884,5.000599,-2.381269,0,,,
1.411911,-0.004861,-0.006126,-0.018373,0.002044,0.000539,-0.003389,20.642068,7.023587,0.119603,0.926756,4.913362,-0.138494,CTRV,-0.144360,21.811272,21.810835,0.137975,23.878692,16.448635,-0.157384,2.287353,4.446124,-0.138494,0.641841,-0.330201,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665108,0.328203,0.002044,0.000539,-0.003389,0.000000,0.000000,0.000000,-0.011016,0.003345,0.000778,0,takeoff,,21.811272,5.000917,-2.457883,0,,,
1.462194,-0.005559,-0.006038,-0.017850,0.001521,0.000825,-0.003124,20.690144,7.270694,0.112074,0.963970,4.906196,-0.153023,CTRV,-0.146346,21.938091,21.937707,0.129924,24.016455,16.663446,-0.193971,2.338559,4.419405,-0.153023,0.646761,-0.342238,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665115,0.338155,0.001521,0.000825,-0.003124,0.000000,0.000000,0.000000,-0.012328,0.009932,0.005466,0,takeoff,,21.938091,5.001145,-2.534139,0,,,
1.511869,-0.006967,-0.005894,-0.017068,0.000639,0.001148,-0.002815,20.739349,7.513664,0.103973,1.001651,4.898642,-0.166608,CTRV,-0.148233,22.067352,22.067020,0.121041,24.155112,16.873273,-0.229243,2.389058,4.392312,-0.166608,0.651087,-0.354138,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665145,0.347763,0.000639,0.001148,-0.002815,0.000000,0.000000,0.000000,-0.014665,-0.000107,0.006643,0,takeoff,,22.067352,5.001430,-2.609034,0,,,
1.562157,-0.007909,-0.005781,-0.016595,0.000121,0.001372,-0.002649,20.791383,7.760716,0.095078,1.039820,4.890682,-0.179166,CTRV,-0.150426,22.202286,22.202005,0.111673,24.300102,17.084711,-0.263255,2.442395,4.362878,-0.179166,0.656292,-0.367401,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665161,0.357414,0.000121,0.001372,-0.002649,0.000000,0.000000,0.000000,-0.012832,0.006531,0.005075,0,takeoff,,22.202286,5.001749,-2.683422,0,,,
1.612034,-0.009178,-0.005585,-0.015921,-0.000576,0.001644,-0.002533,20.844236,8.002205,0.085785,1.078500,4.882299,-0.190620,CTRV,-0.151958,22.338306,22.338074,0.101707,24.440608,17.291918,-0.295455,2.490149,4.335800,-0.190620,0.658861,-0.378399,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665200,0.366677,-0.000576,0.001644,-0.002533,0.000000,0.000000,0.000000,-0.010287,0.003561,0.004393,0,takeoff,,22.338306,5.002056,-2.756097,0,,,
1.661827,-0.010193,-0.005434,-0.015361,-0.001291,0.001921,-0.002531,20.900032,8.247727,0.075792,1.117714,4.873471,-0.200899,CTRV,-0.154520,22.480224,22.480040,0.091154,24.594199,17.497579,-0.326005,2.547005,4.302646,-0.200899,0.664847,-0.393565,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665213,0.375957,-0.001291,0.001921,-0.002531,0.000000,0.000000,0.000000,-0.017693,0.005721,0.000038,0,takeoff,,22.480224,5.002351,-2.828541,0,,,
1.711703,-0.011917,-0.005151,-0.014604,-0.002424,0.002383,-0.002442,20.957155,8.489938,0.065448,1.157486,4.864178,-0.209938,CTRV,-0.156782,22.624653,22.624511,0.080052,24.747148,17.699676,-0.354429,2.601403,4.269977,-0.209938,0.669454,-0.407852,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665224,0.384951,-0.002424,0.002383,-0.002442,0.000000,0.000000,0.000000,-0.018029,0.004453,0.002104,0,takeoff,,22.624653,5.002549,-2.899802,0,,,
1.761858,-0.013079,-0.005085,-0.014286,-0.003172,0.002620,-0.002311,21.016821,8.733888,0.054604,1.197840,4.854398,-0.217684,CTRV,-0.159009,22.773474,22.773370,0.068890,24.903141,17.902124,-0.380764,2.655671,4.236439,-0.217684,0.673631,-0.422275,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665230,0.393868,-0.003172,0.002620,-0.002311,0.000000,0.000000,0.000000,-0.020244,0.005529,0.004922,0,takeoff,,22.773474,5.002856,-2.970205,0,,,
1.811912,-0.014765,-0.005174,-0.013957,-0.004165,0.002617,-0.002135,21.077970,8.975089,0.043524,1.238803,4.844106,-0.224087,CTRV,-0.161336,22.924919,22.924847,0.057481,25.062345,18.099787,-0.404650,2.710942,4.201285,-0.224087,0.677817,-0.437371,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665235,0.402537,-0.004165,0.002617,-0.002135,0.000000,0.000000,0.000000,-0.015862,-0.002990,0.002595,0,takeoff,,22.924919,5.003424,-3.039604,0,,,
1.862003,-0.016029,-0.005407,-0.013879,-0.004862,0.002465,-0.002157,21.141859,9.218331,0.032057,1.280400,4.833278,-0.229109,CTRV,-0.164253,23.081068,23.081022,0.045936,25.230380,18.295110,-0.426162,2.771287,4.161727,-0.229109,0.683576,-0.455192,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665242,0.411142,-0.004862,0.002465,-0.002157,0.000000,0.000000,0.000000,-0.018510,-0.005316,-0.001042,0,takeoff,,23.081068,5.004014,-3.108225,0,,,
1.911691,-0.018095,-0.005920,-0.013957,-0.006185,0.002141,-0.002261,21.206860,9.457325,0.020567,1.322657,4.821885,-0.232719,CTRV,-0.166708,23.239039,23.239013,0.034523,25.396293,18.486483,-0.444870,2.827893,4.123472,-0.232719,0.687417,-0.471434,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665240,0.419427,-0.006185,0.002141,-0.002261,0.000000,0.000000,0.000000,-0.021074,-0.006741,-0.003310,0,takeoff,,23.239039,5.004884,-3.175995,0,,,
1.963018,-0.019323,-0.006324,-0.014084,-0.006813,0.001922,-0.002561,21.275095,9.699704,0.008759,1.365602,4.809899,-0.234893,CTRV,-0.169861,23.402132,23.402121,0.022843,25.572443,18.676047,-0.461028,2.890335,4.079946,-0.234893,0.693025,-0.490956,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665236,0.427702,-0.006813,0.001922,-0.002561,0.000000,0.000000,0.000000,-0.019156,-0.004848,-0.006439,0,takeoff,,23.402132,5.005412,-3.242689,0,,,
2.011977,-0.020941,-0.006830,-0.014188,-0.007399,0.001733,-0.002552,21.344841,9.939103,-0.002989,1.409264,4.797288,-0.235619,CTRV,-0.172657,23.567315,23.567313,0.011199,25.747860,18.862313,-0.474228,2.949917,4.037077,-0.235619,0.697029,-0.509323,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665224,0.435709,-0.007399,0.001733,-0.002552,0.000000,0.000000,0.000000,-0.016660,0.002587,0.000060,0,takeoff,,23.567315,5.005858,-3.308047,0,,,
2.061838,-0.022063,-0.007176,-0.014242,-0.007830,0.001593,-0.002509,21.417136,10.178994,-0.014774,1.453671,4.784019,-0.234893,CTRV,-0.175757,23.735992,23.735992,-0.000533,25.929376,19.045462,-0.484561,3.012011,3.990963,-0.234893,0.701438,-0.529381,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665230,0.443573,-0.007830,0.001593,-0.002509,0.000000,0.000000,0.000000,-0.012849,0.002301,0.001411,0,takeoff,,23.735992,5.006155,-3.372438,0,,,
2.111898,-0.023886,-0.007667,-0.014208,-0.008596,0.001348,-0.002508,21.491341,10.417089,-0.026415,1.498853,4.770057,-0.232719,CTRV,-0.179196,23.907754,23.907751,-0.012206,26.116617,19.222826,-0.491852,3.076809,3.941224,-0.232719,0.706253,-0.551353,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665236,0.451221,-0.008596,0.001348,-0.002508,0.000000,0.000000,0.000000,-0.013057,0.000858,0.000161,0,takeoff,,23.907754,5.006594,-3.436063,0,,,
2.161880,-0.025069,-0.007920,-0.014236,-0.009140,0.001239,-0.002575,21.568264,10.655803,-0.037957,1.544840,4.755362,-0.229109,CTRV,-0.182801,24.082932,24.082920,-0.023722,26.308866,19.397529,-0.496176,3.142840,3.888773,-0.229109,0.710873,-0.574516,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665233,0.458733,-0.009140,0.001239,-0.002575,0.000000,0.000000,0.000000,-0.013803,-0.002670,-0.002480,0,takeoff,,24.082932,5.006782,-3.498646,0,,,
2.211977,-0.026847,-0.008253,-0.014353,-0.009682,0.001048,-0.002533,21.646799,10.891581,-0.049162,1.591663,4.739895,-0.224087,CTRV,-0.186164,24.260143,24.260118,-0.034808,26.501583,19.568053,-0.497337,3.206907,3.836111,-0.224087,0.714144,-0.597009,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665251,0.466007,-0.009682,0.001048,-0.002533,0.000000,0.000000,0.000000,-0.009439,-0.003759,0.002653,0,takeoff,,24.260143,5.007002,-3.560052,0,,,
2.261745,-0.028221,-0.008444,-0.014555,-0.010135,0.001118,-0.002543,21.728449,11.128766,-0.060168,1.639354,4.723613,-0.217684,CTRV,-0.190333,24.441608,24.441566,-0.045614,26.705056,19.732930,-0.495536,3.277011,3.776400,-0.217684,0.718774,-0.623723,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665244,0.473144,-0.010135,0.001118,-0.002543,0.000000,0.000000,0.000000,-0.008678,0.001065,-0.001043,0,takeoff,,24.441608,5.006901,-3.620573,0,,,
2.311633,-0.030422,-0.008671,-0.015173,-0.011241,0.001043,-0.002624,21.812030,11.363703,-0.070739,1.687946,4.706468,-0.209938,CTRV,-0.194223,24.625733,24.625670,-0.055566,26.908999,19.894224,-0.490616,3.344771,3.716518,-0.209938,0.721834,-0.649632,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665269,0.480054,-0.011241,0.001043,-0.002624,0.000000,0.000000,0.000000,-0.019239,-0.000592,-0.002066,0,takeoff,,24.625733,5.007119,-3.680613,0,,,
2.361772,-0.031744,-0.008727,-0.015781,-0.011811,0.001179,-0.002861,21.898538,11.599026,-0.080931,1.737470,4.688411,-0.200899,CTRV,-0.198383,24.812929,24.812844,-0.065150,27.118945,20.051384,-0.482728,3.414272,3.652772,-0.200899,0.724647,-0.677333,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665278,0.486835,-0.011811,0.001179,-0.002861,0.000000,0.000000,0.000000,-0.014383,0.003504,-0.008036,0,takeoff,,24.812929,5.006930,-3.739315,0,,,
2.412088,-0.033455,-0.008592,-0.016765,-0.012459,0.001425,-0.003214,21.987158,11.832330,-0.090577,1.787961,4.669389,-0.190620,CTRV,-0.202427,25.002406,25.002297,-0.073812,27.330931,20.204047,-0.471817,3.482622,3.587665,-0.190620,0.726240,-0.704977,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665280,0.493397,-0.012459,0.001425,-0.003214,0.000000,0.000000,0.000000,-0.013619,0.004748,-0.004139,0,takeoff,,25.002406,5.006648,-3.796962,0,,,
2.462130,-0.034584,-0.008417,-0.017650,-0.012773,0.001662,-0.003579,22.078371,12.064747,-0.099670,1.839451,4.649346,-0.179166,CTRV,-0.206969,25.194261,25.194127,-0.082020,27.550329,20.349548,-0.458003,3.554150,3.516819,-0.179166,0.727873,-0.735600,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.665268,0.499779,-0.012773,0.001662,-0.003579,0.000000,0.000000,0.000000,-0.006900,0.007960,-0.007331,0,takeoff,,25.194261,5.006249,-3.853449,0,,,
