measurement_stamp,valid,truth_available,geometry_diagnostics_enabled,gazebo_entity_available,gazebo_model_available,rejection_reason,image_clock_status,image_clock_reset_count,gazebo_entity_clock_status,gazebo_entity_clock_reset_count,gazebo_entity_raw_stamp,gazebo_entity_mapped_stamp,rgb_depth_acquisition_skew,observation_age,depth_median,depth_mad,valid_depth_count,red_pixel_count,target_range,view_angle,projection_centroid_u,projection_centroid_v,mask_centroid_u,mask_centroid_v,camera_fx,camera_fy,camera_cx,camera_cy,camera_pitch_down,target_reference_z_offset,gazebo_model_heading_ned,px4_attitude_yaw_ned,model_px4_heading_difference,position_x,position_y,position_z,truth_x,truth_y,truth_z,truth_velocity_x,truth_velocity_y,truth_velocity_z,gazebo_entity_center_x,gazebo_entity_center_y,gazebo_entity_center_z,gazebo_model_world_x,gazebo_model_world_y,gazebo_model_world_z,physical_camera_world_x,physical_camera_world_y,physical_camera_world_z,physical_expected_camera_x,physical_expected_camera_y,physical_expected_camera_z,physical_camera_center_error_x,physical_camera_center_error_y,physical_camera_center_error_z,gazebo_entity_reference_x,gazebo_entity_reference_y,gazebo_entity_reference_z,error_x,error_y,error_z,entity_to_truth_x,entity_to_truth_y,entity_to_truth_z,vision_to_entity_x,vision_to_entity_y,vision_to_entity_z,interpolated_uav_x,interpolated_uav_y,interpolated_uav_z,uav_velocity_latest_x,uav_velocity_latest_y,uav_velocity_latest_z,center_camera_x,center_camera_y,center_camera_z,target_body_flu_x,target_body_flu_y,target_body_flu_z,camera_center_error_x,camera_center_error_y,camera_center_error_z,body_flu_error_x,body_flu_error_y,body_flu_error_z,projection_error_u,projection_error_v,entity_expected_projection_u,entity_expected_projection_v,physical_expected_projection_u,physical_expected_projection_v,physical_projection_error_u,physical_projection_error_v,error_3d,entity_to_truth_3d,vision_to_entity_3d,camera_center_error_3d,body_flu_error_3d,physical_camera_center_error_3d
1790148154.168632,True,False,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.04800000000000182,1.5149321556091309,5.340680360794067,0.055219173431396484,526,526,6.723265171051025,0.5889175534248352,331.0,420.0,331.0,420.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.020363600658161,0.22103135942934063,0.29126725584276875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.985233214699138,0.008800609476400155,-4.996588358698399,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.590680360794067,-0.22779530185653601,-3.727559484925135,5.043505031245086,-0.22779530185653601,-4.858473472101191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790148154.2686272,True,False,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.04800000000000182,1.415311574935913,5.338562250137329,0.05659770965576172,526,526,6.726462364196777,0.5901947021484375,331.0,420.5,331.0,420.5,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.018832868354782,0.2243864198246095,0.29843823682890763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.986125455555965,0.009656422623725307,-4.996028015403805,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.588562250137329,-0.22770899828965696,-3.7364976537530072,5.039574852528069,-0.22770899828965696,-4.8667759386022995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790148154.416632,True,False,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,1.2674534320831299,5.337527751922607,0.056880950927734375,527,527,6.730302810668945,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.018216509289433,0.21338403918063148,0.30674520155097446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.9877058766265585,0.012387052589740218,-4.995746846990725,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.587527751922607,-0.2069698609992043,-3.746154484085598,5.036555188138143,-0.2069698609992043,-4.876006658270935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790148154.5166295,True,False,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,1.1676020622253418,5.33466100692749,0.05657625198364258,523,523,6.726849555969238,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.017381051021955,0.22101141038107508,0.3038954423484999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.989043571166403,0.014171872742242261,-4.995633851091292,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.58466100692749,-0.20686367274574008,-3.7442324766978956,5.03415069741766,-0.20686367274574008,-4.873530620379357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790148154.6166317,True,False,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,1.067746639251709,5.331397533416748,0.055289268493652344,529,529,6.72291898727417,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.016169142985905,0.2278270172570195,0.3007900079315338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.9902476501587056,0.015590889172158397,-4.995352678658107,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.581397533416748,-0.2067427891118896,-3.7420444829252015,5.031413449498335,-0.2067427891118896,-4.870711923884022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790148154.716626,True,True,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,0.9679203033447266,5.327145576477051,0.05427122116088867,525,525,6.71779727935791,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.013431307856361,0.23248082984879645,0.2963186745063738,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.013431307856361485,0.23248082984879645,0.2963186745063738,nan,nan,nan,nan,nan,nan,2.9905677851237384,0.016351980225766533,-4.995449743712973,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.577145576477051,-0.2065852906660911,-3.739193761056249,5.027847108221798,-0.2065852906660911,-4.867039463824276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37687198508131603,nan,nan,nan,nan,nan
1790148154.7686315,True,True,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,0.9160623550415039,5.326316595077515,0.053739309310913086,526,526,6.716798782348633,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.012644238639668,0.23383395342517085,0.2953891975395582,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.012644238639667904,0.23383395342517085,0.2953891975395582,nan,nan,nan,nan,nan,nan,2.9903585701542705,0.016519341956995094,-4.995488040844321,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.576316595077515,-0.20655458403291618,-3.738637970995783,5.027151797656669,-0.20655458403291618,-4.866323463845149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3769522152319654,nan,nan,nan,nan,nan
1790148154.8686316,True,True,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,0.8161990642547607,5.325688362121582,0.05411243438720703,527,527,6.7160420417785645,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.01122318721329,0.23499479470227716,0.295196506942955,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01122318721328952,0.23499479470227716,0.295196506942955,nan,nan,nan,nan,nan,nan,2.9897907132341563,0.016572126635369687,-4.995423933234778,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.575688362121582,-0.20653131340351846,-3.738216772603684,5.026624865433742,-0.20653131340351846,-4.865780852414319,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.377477802234399,nan,nan,nan,nan,nan
1790148155.0166254,True,True,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,0.6684670448303223,5.324977397918701,0.05398893356323242,522,522,6.715185642242432,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.008724433650979,0.23232691800131525,0.2960133888700183,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00872443365097908,0.23232691800131525,0.2960133888700183,nan,nan,nan,nan,nan,nan,2.9893379120831316,0.016023693722461124,-4.995580490124583,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.574977397918701,-0.20650497829275413,-3.73774010709885,5.026028542136297,-0.20650497829275413,-4.865166785132825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.376398510837693,nan,nan,nan,nan,nan
1790148155.116632,True,True,True,False,False,,MAPPED_EXACT,1,CLOCK_REFERENCE_READY,0,621.548,1790148155.664632,0.0,0.5686168670654297,5.326608180999756,0.05525064468383789,527,527,6.71714973449707,0.5913218855857849,330.0,421.0,330.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.009003693449614,0.22882975548819864,0.2975002902831419,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009003693449614047,0.22882975548819864,0.2975002902831419,nan,nan,nan,nan,nan,nan,2.9893235660341464,0.015547058396505466,-4.996744331749865,0.0068654692731797695,-0.013614869676530361,0.002445690566673875,5.576608180999756,-0.20656538478424574,-3.738833464594848,5.027396366198847,-0.20656538478424574,-4.8665753096819255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3754338106924802,nan,nan,nan,nan,nan
