measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,observation_valid,truth_available,rejection_reason,rgb_raw_stamp,depth_raw_stamp,rgb_receipt_stamp,depth_receipt_stamp,rgb_mapped_stamp,depth_mapped_stamp,image_measurement_stamp,rgb_depth_acquisition_skew,pose_history_start_stamp,pose_history_end_stamp,position_source_stamp,position_mapped_stamp,attitude_source_stamp,attitude_mapped_stamp,position_history_start_stamp,position_history_end_stamp,attitude_history_start_stamp,attitude_history_end_stamp,image_clock_offset,image_clock_mapping_mode,image_clock_status,image_clock_reset_count,image_clock_anchor_sim_stamp,image_clock_anchor_system_stamp,image_clock_reference_age,image_clock_sync_quality,image_measurement_time_source,px4_clock_offset,px4_clock_reset_count,px4_clock_calibration_count,px4_clock_recalibration_count,px4_clock_status,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,geometry_diagnostics_enabled,mask_centroid_u,mask_centroid_v,projection_centroid_u,projection_centroid_v,mask_bbox_left,mask_bbox_top,mask_bbox_right,mask_bbox_bottom,valid_depth_count,depth_min,depth_median,depth_mad,camera_fx,camera_fy,camera_cx,camera_cy,camera_translation_x,camera_translation_y,camera_translation_z,camera_pitch_down,surface_camera_x,surface_camera_y,surface_camera_z,center_camera_x,center_camera_y,center_camera_z,target_body_flu_x,target_body_flu_y,target_body_flu_z,interpolated_uav_x,interpolated_uav_y,interpolated_uav_z,interpolated_attitude_w,interpolated_attitude_x,interpolated_attitude_y,interpolated_attitude_z,target_reference_z_offset,gazebo_entity_available,gazebo_entity_clock_status,gazebo_entity_clock_reset_count,gazebo_entity_raw_stamp,gazebo_entity_mapped_stamp,gazebo_entity_center_x,gazebo_entity_center_y,gazebo_entity_center_z,gazebo_entity_reference_x,gazebo_entity_reference_y,gazebo_entity_reference_z,entity_expected_projection_u,entity_expected_projection_v,projection_error_u,projection_error_v,entity_expected_camera_x,entity_expected_camera_y,entity_expected_camera_z,camera_center_error_x,camera_center_error_y,camera_center_error_z,camera_center_error_3d,entity_expected_body_flu_x,entity_expected_body_flu_y,entity_expected_body_flu_z,body_flu_error_x,body_flu_error_y,body_flu_error_z,body_flu_error_3d,vision_to_entity_x,vision_to_entity_y,vision_to_entity_z,vision_to_entity_3d,entity_to_truth_x,entity_to_truth_y,entity_to_truth_z,entity_to_truth_3d,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
1790148991.0344598,1790148991.1007807,1790148991.112099,1790148991.1121373,front_rgbd_red_sphere,True,True,True,,86.1,86.152,1790148991.0521903,1790148991.1007807,1790148991.0344598,1790148991.0864496,1790148991.0344598,0.05200000000000671,1790148990.066598,1790148991.06664,1790148991.06664,1790148991.06664,1790148991.06664,1790148991.06664,1790148990.066598,1790148991.06664,1790148990.066598,1790148991.06664,1790148904.93446,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,86.152,1790148991.0864496,0.003424406051635742,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,STRAIGHT,1.0,318,1.0,6.624886989593506,0.5406815409660339,True,315.0,402.0,315.0,402.0,306,392,324,414,318,5.359139919281006,5.429900407791138,0.043840646743774414,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.429900407791138,0.10056556159862995,-3.2583241957956104,5.679900407791138,0.10519573683417997,-3.408341873427431,5.197144623336722,0.10519573683417997,-4.324781497375332,7.991401328631824,200.34936734644478,-5.003533191732352,0.7072481409354745,0.02020821832658553,-0.021520599579494884,0.7063487515732717,0.42,True,CLOCK_REFERENCE_READY,0,86.168,1790148991.102473,8.0,205.26393646298823,-0.42,8.0,205.26393646298823,0.0,319.5025991451175,401.1919859607327,-4.502599145117472,0.8080140392672774,5.651465529390757,0.010412500257920575,-3.3743641148089267,0.028434878400380725,0.0947832365762594,-0.03397775861850416,0.10462739758902985,5.176395507669568,0.010412500257920575,-4.285634280495803,0.02074911566715354,0.0947832365762594,-0.03914721687952838,0.10462739758902974,0.09473414596514651,0.018278113756224457,0.040475232822321294,0.10462739758902675,0.0,-0.14462514550044148,0.0,0.14462514550044148,8.094734145965147,205.28221457674445,0.040475232822321294,0.021388732274047733,0.021388732274047733,0.021388732274047733,8.0,205.40856160848867,0.0,0.09473414596514651,-0.12634703174421702,0.040475232822321294,0.15791811435778946,0.16302262209380938,0.06632089614868164
1790148991.0864496,1790148991.2015233,1790148991.2113242,1790148991.2113752,front_rgbd_red_sphere,True,True,True,,86.152,86.252,1790148991.1020143,1790148991.2015233,1790148991.0864496,1790148991.1864588,1790148991.0864496,0.09999999999999432,1790148990.1665978,1790148991.1626399,1790148991.1626399,1790148991.1626399,1790148991.1666398,1790148991.1666398,1790148990.162598,1790148991.1626399,1790148990.1665978,1790148991.1666398,1790148904.9344497,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,86.252,1790148991.1864588,0.003457784652709961,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,STRAIGHT,1.0,310,1.0,6.676088333129883,0.5297245979309082,True,315.0,398.0,315.0,398.0,306,388,324,409,310,5.462244510650635,5.511105537414551,0.039411067962646484,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.511105537414551,0.10206953751935777,-3.2253973856117057,5.761105537414551,0.10669971275490779,-3.3717109230550864,5.284191238152792,0.10669971275490779,-4.30583455959111,7.990339797597783,200.5581337950458,-5.004860868062043,0.7070124318508595,0.02470116251373389,-0.02611016643406725,0.706287146270969,0.42,True,CLOCK_REFERENCE_READY,0,86.268,1790148991.2024739,8.0,205.5039966006885,-0.42,8.0,205.5039966006885,0.0,319.37727540914784,395.24768903566826,-4.377275409147842,2.752310964331741,5.7214455029711,0.013197424811209524,-3.290169897351409,0.03966003444345034,0.09350228794369826,-0.0815410257036775,0.13024797524556658,5.26235124624334,0.013197424811209524,-4.217829605422277,0.021839991909451406,0.09350228794369826,-0.08800495416883347,0.13024797524556625,0.09334438510548715,0.01536136660050147,0.08952870624002701,0.1302479752455659,0.0,-0.11240591050378157,0.0,0.11240591050378157,8.093344385105487,205.519357967289,0.08952870624002701,0.021538757086962585,0.021538757086962585,0.021538757086962585,8.0,205.6164025111923,0.0,0.09334438510548715,-0.0970445439032801,0.08952870624002701,0.13465072495949343,0.16169788796743823,0.11507368087768555
1790148991.1864588,1790148991.2454174,1790148991.3106458,1790148991.3106873,front_rgbd_red_sphere,True,True,True,,86.252,86.3,1790148991.205556,1790148991.2454174,1790148991.1864588,1790148991.2344646,1790148991.1864588,0.04800000000000182,1790148990.266598,1790148991.26664,1790148991.26664,1790148991.26664,1790148991.26664,1790148991.26664,1790148990.266598,1790148991.26664,1790148990.266598,1790148991.26664,1790148904.9344587,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,86.3,1790148991.2344646,0.003459930419921875,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,STRAIGHT,1.0,293,1.0,6.621029853820801,0.49600115418434143,True,315.0,386.0,315.0,386.0,306,377,323,397,293,5.512082099914551,5.573147296905518,0.039264678955078125,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.573147296905518,0.10321859439281787,-3.013982956270282,5.823147296905518,0.1078487696283679,-3.1491840731483425,5.391143270246429,0.1078487696283679,-4.101069714753928,7.988197284823692,200.9615922139785,-5.0081795273927625,0.7063975126702381,0.03575907747744243,-0.03734799955382882,0.7059241952225397,0.42,True,CLOCK_REFERENCE_READY,0,86.368,1790148991.3024666,8.0,205.90564408819972,-0.42,8.0,205.90564408819972,0.0,319.16127514988983,384.0655975701229,-4.161275149889832,1.9344024298770819,5.8134044389322925,0.0180608199611096,-3.1022603181030295,0.00974285797322505,0.0897879496672583,-0.04692375504531299,0.10177739422135487,5.391369337817914,0.0180608199611096,-4.053145702375037,-0.0002260675714849114,0.0897879496672583,-0.04792401237889088,0.10177739422135483,0.08967837490141761,-0.005243462656068232,0.047842796206999216,0.1017773942213557,0.0,-0.11066165423054031,0.0,0.11066165423054031,8.089678374901418,205.90040062554365,0.047842796206999216,0.021377451354456175,0.021377451354456175,0.021377451354456175,8.0,206.01630574243026,0.0,0.08967837490141761,-0.11590511688660854,0.047842796206999216,0.14654762722561426,0.15415946352515,0.05895853042602539
1790148991.4864504,1790148991.500985,1790148991.6118317,1790148991.6118834,front_rgbd_red_sphere,True,True,True,,86.552,86.552,1790148991.500985,1790148991.4990501,1790148991.4864504,1790148991.4864504,1790148991.4864504,0.0,1790148990.546598,1790148991.5546398,1790148991.5546398,1790148991.5546398,1790148991.5546398,1790148991.5546398,1790148990.546598,1790148991.5546398,1790148990.546598,1790148991.5546398,1790148904.9344504,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,86.552,1790148991.4864504,0.0032868385314941406,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,STRAIGHT,1.0,285,1.0,6.56630802154541,0.4669249355792999,True,315.0,376.0,315.0,376.0,306,367,323,387,285,5.51675271987915,5.613429069519043,0.05688619613647461,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.613429069519043,0.10396464105681469,-2.827838236745359,5.863429069519043,0.1085948162923647,-2.95377900315232,5.4711718774875155,0.1085948162923647,-3.918309805014156,7.984058440101673,202.2170218823771,-5.015625702757254,0.7054370479058095,0.04624165084428274,-0.04853924228526579,0.7055949426742686,0.42,True,CLOCK_REFERENCE_READY,0,86.668,1790148991.602476,8.0,207.10407115132693,-0.42,8.0,207.10407115132693,0.0,318.5716366514501,375.7229903209707,-3.571636651450092,0.27700967902927687,5.846635884660489,0.030933720729056154,-2.9393200850214454,0.016793184858554078,0.07766109556330855,-0.014458918130874743,0.08076086388407601,5.457751850762093,0.030933720729056154,-3.900675342904474,0.013420026725422751,0.07766109556330855,-0.017634462109682225,0.08076086388407581,0.07759786472277064,0.010941439598468605,0.019523663213703968,0.08076086388407745,0.0,-0.11245951127460785,0.0,0.11245951127460785,8.07759786472277,207.1150125909254,0.019523663213703968,0.021217733526392547,0.021217733526392547,0.021217733526392547,8.0,207.21653066260154,0.0,0.07759786472277064,-0.10151807167613924,0.019523663213703968,0.12777850948565317,0.12926144402588613,0.014534473419189453
1790148991.6344624,1790148991.6503317,1790148991.7109687,1790148991.7110045,front_rgbd_red_sphere,True,True,True,,86.7,86.7,1790148991.6503317,1790148991.6484432,1790148991.6344624,1790148991.6344624,1790148991.6344624,0.0,1790148990.6465979,1790148991.65064,1790148991.65064,1790148991.65064,1790148991.65464,1790148991.65464,1790148990.642598,1790148991.65064,1790148990.6465979,1790148991.65464,1790148904.9344623,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,86.7,1790148991.6344624,0.0034263134002685547,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,STRAIGHT,1.0,299,1.0,6.546527862548828,0.4902564585208893,True,315.0,384.0,315.0,384.0,306,374,323,395,299,5.429069995880127,5.525426387786865,0.05592536926269531,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.525426387786865,0.10233476970634141,-2.9472413675426323,5.775426387786865,0.10696494494189142,-3.080590414326473,5.358726638791851,0.10696494494189142,-4.024053241173143,7.982227489194724,202.86810564864072,-5.015578456152549,0.70551572900205,0.040537177909429505,-0.04293659296082224,0.706229950032397,0.42,True,CLOCK_REFERENCE_READY,0,86.768,1790148991.7024791,8.0,207.66451945898814,-0.42,8.0,207.66451945898814,0.0,318.2297141535535,384.8103712781662,-3.229714153553516,-0.8103712781662011,5.717037885108546,0.03748882961388639,-3.0666072070044335,0.0583885026783193,0.06947611532800503,-0.013983207322039615,0.09182416856741746,5.304521349908295,0.03748882961388639,-3.9982359216167382,0.05420528888355669,0.06947611532800503,-0.025817319556404872,0.09182416856741811,0.06932425465128844,0.05084124959918768,0.03226442296607429,0.09182416856741656,0.0,-0.1440261416435078,0.0,0.1440261416435078,8.069324254651288,207.71536070858733,0.03226442296607429,0.021160147664646373,0.021160147664646373,0.021160147664646373,8.0,207.80854560063165,0.0,0.06932425465128844,-0.09318489204432012,0.03226442296607429,0.11614334414105822,0.1205415670115584,0.0158693790435791
1790148991.7344515,1790148991.7489412,1790148991.8117194,1790148991.8117623,front_rgbd_red_sphere,True,True,True,,86.8,86.8,1790148991.7489412,1790148991.7478197,1790148991.7344515,1790148991.7344515,1790148991.7344515,0.0,1790148990.746598,1790148991.7546399,1790148991.7546399,1790148991.7546399,1790148991.7546399,1790148991.7546399,1790148990.746598,1790148991.7546399,1790148990.746598,1790148991.7546399,1790148904.9344516,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,86.8,1790148991.7344515,0.007280588150024414,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,STRAIGHT,1.0,312,1.0,6.517561435699463,0.5073843002319336,True,315.0,390.0,315.0,390.0,306,380,323,402,312,5.346561431884766,5.446468830108643,0.0579378604888916,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.446468830108643,0.10087242039345652,-3.026172611803696,5.696468830108643,0.10550259562900655,-3.1650778688701964,5.263928531227632,0.10550259562900655,-4.090278196379095,7.98030966398747,203.3176887189108,-5.014398467778419,0.7055773375624377,0.0359952470026204,-0.03845118171934737,0.706672816468773,0.42,True,CLOCK_REFERENCE_READY,0,86.868,1790148991.8024633,8.0,208.06421053898814,-0.42,8.0,208.06421053898814,0.0,317.9642419183158,391.3398912707435,-2.9642419183157926,-1.3398912707435215,5.632812509548776,0.04247553700033372,-3.1576655444141792,0.06365632055986659,0.06302705862867283,-0.007412324456017139,0.08988592670960191,5.203204372943869,0.04247553700033372,-4.069792926017435,0.06072415828376254,0.06302705862867283,-0.020485270361660035,0.08988592670960185,0.06285217422035139,0.058319706060899534,0.02697954597820834,0.08988592670961001,0.0,-0.14431275664207988,0.0,0.14431275664207988,8.062852174220351,208.12253024504903,0.02697954597820834,0.021075958731731365,0.021075958731731365,0.021075958731731365,8.0,208.20852329563021,0.0,0.06285217422035139,-0.08599305058118034,0.02697954597820834,0.1065138514583096,0.1098776431021029,0.01448965072631836
1790148991.8864508,1790148991.9016361,1790148992.0140579,1790148992.0141084,front_rgbd_red_sphere,True,True,True,,86.952,86.9,1790148991.9016361,1790148991.8467438,1790148991.8864508,1790148991.8344576,1790148991.8864508,0.0519999999999925,1790148990.94664,1790148991.946683,1790148991.946683,1790148991.946683,1790148991.9506829,1790148991.9506829,1790148990.94664,1790148991.946683,1790148990.94664,1790148991.9506829,1790148904.9344509,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,86.9,1790148991.8344576,0.0038461685180664062,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,STRAIGHT,1.0,333,1.0,6.500864028930664,0.537955641746521,True,315.0,401.0,315.0,401.0,306,390,324,413,333,5.260199546813965,5.332668781280518,0.04598808288574219,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.332668781280518,0.09876476372190306,-3.1802253918452785,5.582668781280518,0.10339493895745308,-3.329317034429989,5.118467976800783,0.10339493895745308,-4.227267910310085,7.976577713413896,204.01131666525356,-5.011696447536913,0.70572899965242,0.02935636670905783,-0.03201738892635464,0.7071489726992302,0.42,True,CLOCK_REFERENCE_READY,0,87.068,1790148992.002513,8.0,208.70381388860088,-0.42,8.0,208.70381388860088,0.0,317.570151687793,400.2612913326981,-2.570151687792986,0.7387086673019212,5.525647899005707,0.049733587201665166,-3.280191964043562,0.05702088227481017,0.053661351755787914,-0.049125070386426994,0.0924348106944974,5.0729068433975755,0.049733587201665166,-4.167361010215988,0.045561133403207776,0.053661351755787914,-0.059906900094097715,0.09243481069449704,0.053342004591161896,0.04029334791948713,0.0638378483954743,0.09243481069449937,0.0,-0.11271583873332247,0.0,0.11271583873332247,8.053342004591162,208.74410723652036,0.0638378483954743,0.021027505764796364,0.021027505764796364,0.021027505764796364,8.0,208.8165297273342,0.0,0.053342004591161896,-0.07242249081383534,0.0638378483954743,0.08994657653009147,0.11029803949865638,0.015185356140136719
1790148992.0864625,1790148992.1058106,1790148992.2108636,1790148992.2109108,front_rgbd_red_sphere,True,True,True,,87.152,87.152,1790148992.1058106,1790148992.1046185,1790148992.0864625,1790148992.0864625,1790148992.0864625,0.0,1790148991.1466398,1790148992.1546829,1790148992.1546829,1790148992.1546829,1790148992.1546829,1790148992.1546829,1790148991.1466398,1790148992.1546829,1790148991.1466398,1790148992.1546829,1790148904.9344625,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,87.152,1790148992.0864625,0.003341197967529297,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,STRAIGHT,1.0,371,1.0,6.4030842781066895,0.5753123164176941,True,315.0,415.0,315.0,415.0,305,404,324,428,371,5.0172119140625,5.122331142425537,0.061007022857666016,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,5.122331142425537,0.09486916321578148,-3.3204207125523517,5.372331142425537,0.0994993384513315,-3.4824768457966027,4.880882952709814,0.0994993384513315,-4.333349041830436,7.972571736875914,204.93329786070103,-5.007941840212816,0.7063353682285279,0.02026987359937111,-0.023528052987545157,0.7071958077762839,0.42,True,CLOCK_REFERENCE_READY,0,87.264,1790148992.1985867,8.0,209.4653152309881,-0.42,8.0,209.4653152309881,0.0,317.2663887690356,416.6552852289232,-2.2663887690355864,-1.6552852289232192,5.293093690300903,0.053596168790379345,-3.463567305253421,0.07923745212463373,0.04590316966095216,-0.018909540543181613,0.0935053235258828,4.8073085607000525,0.053596168790379345,-4.298378291435973,0.07357439200976135,0.04590316966095216,-0.0349707503944634,0.09350532352588303,0.04564292251640545,0.0713173545792074,0.03967119972557326,0.09350532352588975,0.0,-0.15095049046954045,0.0,0.15095049046954045,8.045642922516405,209.5366325855673,0.03967119972557326,0.020744883386820786,0.020744883386820786,0.020744883386820786,8.0,209.61626572145764,0.0,0.04564292251640545,-0.07963313589033305,0.03967119972557326,0.09178623375848277,0.09999258370115838,0.01934814453125
1790148992.2864568,1790148992.2991529,1790148992.4127312,1790148992.4127808,front_rgbd_red_sphere,True,True,True,,87.352,87.352,1790148992.2991529,1790148992.29815,1790148992.2864568,1790148992.2864568,1790148992.2864568,0.0,1790148991.3466399,1790148992.346683,1790148992.346683,1790148992.346683,1790148992.350683,1790148992.350683,1790148991.3466399,1790148992.346683,1790148991.3466399,1790148992.350683,1790148904.9344568,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,87.352,1790148992.2864568,0.0033664703369140625,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,STRAIGHT,1.0,409,1.0,6.345738887786865,0.6108865141868591,True,316.0,429.0,316.0,429.0,306,417,325,442,409,4.84014368057251,4.948047637939453,0.06173086166381836,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,4.948047637939453,0.07331304844002891,-3.4640415387913657,5.198047637939453,0.07701718862846892,-3.6390621626951565,4.677851985688958,0.07701718862846892,-4.450276916328982,7.970314655254312,205.8544658287089,-5.004671094641723,0.7073212117567018,0.014082874290480203,-0.017633570745360823,0.7065319760870825,0.42,True,CLOCK_REFERENCE_READY,0,87.464,1790148992.3984702,8.0,210.26424944298807,-0.42,8.0,210.26424944298807,0.0,317.51213553799965,429.15573814265474,-1.5121355379996544,-0.15573814265474084,5.118461355672252,0.047168662312892046,-3.5862979166569215,0.07958628226720155,0.02984852631557687,-0.05276424603823493,0.10004487247385423,4.61097519162769,0.047168662312892046,-4.3821187443964496,0.06687679406126801,0.02984852631557687,-0.0681581719325326,0.10004487247385352,0.029571354127190475,0.06371662575779169,0.07123695056244733,0.10004487247385922,0.0,-0.15239220251118013,0.0,0.15239220251118013,8.02957135412719,210.32796606874587,0.07123695056244733,0.020580022940363794,0.020580022940363794,0.020580022940363794,8.0,210.41664164549925,0.0,0.029571354127190475,-0.08867557675338844,0.07123695056244733,0.09347632265692628,0.11752670344606095,0.012696027755737305
1790148992.4864573,1790148992.5006602,1790148992.611817,1790148992.6118722,front_rgbd_red_sphere,True,True,True,,87.552,87.552,1790148992.5006602,1790148992.4998033,1790148992.4864573,1790148992.4864573,1790148992.4864573,0.0,1790148991.54264,1790148992.5466828,1790148992.5466828,1790148992.5466828,1790148992.550683,1790148992.550683,1790148991.53864,1790148992.5466828,1790148991.54264,1790148992.550683,1790148904.9344573,GAZEBO_CLOCK_SYSTEM_INTERPOLATION,MAPPED_EXACT,0,87.552,1790148992.4864573,0.0017757415771484375,0.0,RGB,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,STRAIGHT,1.0,404,1.0,6.245579719543457,0.5906803607940674,True,317.0,421.0,317.0,421.0,307,409,326,434,404,4.832819938659668,4.937340974807739,0.05996108055114746,269.9681840122649,269.9681840122649,320.0,240.0,0.35,0.0,0.19,0.20944,4.937340974807739,0.054865809386450866,-3.310237166315869,5.187340974807739,0.05764391452778088,-3.47784950984278,4.700897362391034,0.05764391452778088,-4.290361117585468,7.97217710671646,206.77135870307788,-4.978169492235526,0.7081855429925161,0.024444322846745584,-0.028431831233828857,0.7050300296793396,0.42,True,MAPPED_EXACT,0,87.676,1790148992.6104715,8.0,211.06429674698805,-0.42,8.0,211.06429674698805,0.0,318.26778815952423,421.69617521289865,-1.2677881595242297,-0.6961752128986518,5.0961511656519365,0.03269871752589823,-3.429852960242326,0.09118980915580277,0.02494519700188265,-0.047996549600453964,0.10602600115482666,4.6216793454134955,0.03269871752589823,-4.224453941545473,0.0792180169775385,0.02494519700188265,-0.06590717603999519,0.10602600115482631,0.024898718369462003,0.07395513173938184,0.0717788634199073,0.10602600115483378,0.0,-0.15210455053289706,0.0,0.15210455053289706,8.024898718369462,211.13825187872743,0.0717788634199073,0.02029365424348339,0.02029365424348339,0.02029365424348339,8.0,211.21640129752095,0.0,0.024898718369462003,-0.07814941879351522,0.0717788634199073,0.08201998435872818,0.1089930413744828,0.01420283317565918
