measurement_stamp,valid,truth_available,geometry_diagnostics_enabled,gazebo_entity_available,gazebo_model_available,rejection_reason,image_clock_status,image_clock_reset_count,gazebo_entity_clock_status,gazebo_entity_clock_reset_count,gazebo_entity_raw_stamp,gazebo_entity_mapped_stamp,rgb_depth_acquisition_skew,observation_age,depth_median,depth_mad,valid_depth_count,red_pixel_count,target_range,view_angle,projection_centroid_u,projection_centroid_v,mask_centroid_u,mask_centroid_v,camera_fx,camera_fy,camera_cx,camera_cy,camera_pitch_down,target_reference_z_offset,gazebo_model_heading_ned,px4_attitude_yaw_ned,model_px4_heading_difference,entity_query_ros_stamp,entity_status,entity_left_sim_stamp,entity_right_sim_stamp,entity_left_ros_stamp,entity_right_ros_stamp,entity_fraction,entity_interval,model_query_ros_stamp,model_status,model_left_sim_stamp,model_right_sim_stamp,model_left_ros_stamp,model_right_ros_stamp,model_fraction,model_interval,px4_position_query_ros_stamp,px4_position_status,px4_position_left_source_stamp,px4_position_right_source_stamp,px4_position_left_ros_stamp,px4_position_right_ros_stamp,px4_position_fraction,px4_position_interval,px4_attitude_query_ros_stamp,px4_attitude_status,px4_attitude_left_source_stamp,px4_attitude_right_source_stamp,px4_attitude_left_ros_stamp,px4_attitude_right_ros_stamp,px4_attitude_fraction,px4_attitude_interval,entity_clock_reset_count_at_write,px4_clock_reset_count_at_write,px4_clock_status_at_write,px4_clock_offset_at_write,px4_clock_offset_online,px4_clock_status_online,px4_clock_reset_count_online,px4_position_reset_crossed,px4_attitude_reset_crossed,image_rgb_raw_stamp,image_depth_raw_stamp,image_rgb_mapped_stamp,image_depth_mapped_stamp,image_rgb_receipt_stamp_online,image_depth_receipt_stamp_online,observation_received_stamp_online,observation_processed_stamp_online,observation_published_stamp_online,collector_receipt_stamp,collector_write_stamp,collector_wait_seconds,online_processing_seconds,online_publish_seconds,collector_transport_seconds,collector_write_age_seconds,px4_heading_ned,px4_xy_reset_counter,px4_z_reset_counter,px4_heading_reset_counter,px4_delta_heading,px4_quat_reset_counter,px4_position_independent_x,px4_position_independent_y,px4_position_independent_z,px4_attitude_independent_w,px4_attitude_independent_x,px4_attitude_independent_y,px4_attitude_independent_z,px4_delta_q_reset_w,px4_delta_q_reset_x,px4_delta_q_reset_y,px4_delta_q_reset_z,model_px4_roll_residual,model_px4_pitch_residual,model_px4_yaw_residual,model_px4_rotation_angle,px4_attitude_yaw_independent,px4_heading_attitude_difference,online_independent_px4_rotation_angle,model_px4_position_error_x,model_px4_position_error_y,model_px4_position_error_z,online_independent_px4_position_error_x,online_independent_px4_position_error_y,online_independent_px4_position_error_z,position_x,position_y,position_z,truth_x,truth_y,truth_z,truth_velocity_x,truth_velocity_y,truth_velocity_z,gazebo_entity_center_x,gazebo_entity_center_y,gazebo_entity_center_z,gazebo_model_world_x,gazebo_model_world_y,gazebo_model_world_z,physical_camera_world_x,physical_camera_world_y,physical_camera_world_z,physical_expected_camera_x,physical_expected_camera_y,physical_expected_camera_z,physical_camera_center_error_x,physical_camera_center_error_y,physical_camera_center_error_z,gazebo_entity_reference_x,gazebo_entity_reference_y,gazebo_entity_reference_z,error_x,error_y,error_z,entity_to_truth_x,entity_to_truth_y,entity_to_truth_z,vision_to_entity_x,vision_to_entity_y,vision_to_entity_z,interpolated_uav_x,interpolated_uav_y,interpolated_uav_z,uav_velocity_latest_x,uav_velocity_latest_y,uav_velocity_latest_z,center_camera_x,center_camera_y,center_camera_z,target_body_flu_x,target_body_flu_y,target_body_flu_z,camera_center_error_x,camera_center_error_y,camera_center_error_z,body_flu_error_x,body_flu_error_y,body_flu_error_z,projection_error_u,projection_error_v,entity_expected_projection_u,entity_expected_projection_v,physical_expected_projection_u,physical_expected_projection_v,physical_projection_error_u,physical_projection_error_v,error_3d,entity_to_truth_3d,vision_to_entity_3d,camera_center_error_3d,body_flu_error_3d,physical_camera_center_error_3d
1790151668.7568865,False,False,False,False,False,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,MAPPED_EXACT,0,17.792,1790151669.1488853,0.052000000000003155,0.39429807662963867,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151668.7568865,BEFORE_HISTORY,nan,nan,nan,nan,nan,nan,1790151668.7568865,BEFORE_HISTORY,nan,nan,nan,nan,nan,nan,1790151668.7568865,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151668.7568865,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,17.4,17.452,1790151668.7568865,1790151668.8088994,1790151668.7814617,1790151668.8260458,1790151668.8260458,1790151668.8325539,1790151668.8325539,1790151669.1236126,1790151669.151264,0.02747271000407636,0.0756673812866211,0.0756673812866211,0.2910587787628174,0.3943774700164795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.01589621789753437,-0.0005750507698394358,0.023546451702713966,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790151668.8568835,False,True,False,False,False,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,MAPPED_EXACT,0,17.792,1790151669.1488853,0.0519999999999996,0.2949202060699463,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151668.8568835,BEFORE_HISTORY,nan,nan,nan,nan,nan,nan,1790151668.8568835,BEFORE_HISTORY,nan,nan,nan,nan,nan,nan,1790151668.8568835,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151668.8568835,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,17.5,17.552,1790151668.8568835,1790151668.9088876,1790151668.872222,1790151668.9235759,1790151668.9235759,1790151668.9327643,1790151668.9327643,1790151669.1249487,1790151669.151845,0.026844876003451645,0.07588076591491699,0.07588076591491699,0.1921844482421875,0.29496145248413086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.01589621789753437,-0.0005750507698394358,0.023546451702713966,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790151669.0088978,False,True,False,True,True,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,MAPPED_EXACT,0,17.792,1790151669.1488853,0.0,0.14324665069580078,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.0088978,INTERPOLATED,17.636,17.656,1790151668.9928894,1790151669.0128953,0.8001811443076593,0.02000594139099121,1790151669.0088978,INTERPOLATED,17.636,17.656,1790151668.9928894,1790151669.0128953,0.8001811443076593,0.02000594139099121,1790151669.0088978,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.0088978,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,17.652,17.652,1790151669.0088978,1790151669.0088978,1790151669.0289338,1790151669.0268624,1790151669.0289338,1790151669.032573,1790151669.032573,1790151669.127012,1790151669.1521769,0.025132905000646133,0.023675203323364258,0.023675203323364258,0.09443902969360352,0.1432790756225586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-1.4325862187466864e-17,-2.153843937340869e-10,-0.013000179617809027,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.01589621789753437,-0.0005750507698394358,0.023546451702713966,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan
1790151669.1088977,False,True,False,True,True,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,MAPPED_EXACT,0,17.792,1790151669.1488853,0.0,0.043485403060913086,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.1088977,INTERPOLATED,17.736,17.756,1790151669.092895,1790151669.1128907,0.8003052415700863,0.019995689392089844,1790151669.1088977,INTERPOLATED,17.736,17.756,1790151669.092895,1790151669.1128907,0.8003052415700863,0.019995689392089844,1790151669.1088977,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.1088977,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,17.752,17.752,1790151669.1088977,1790151669.1088977,1790151669.129076,1790151669.1269088,1790151669.129076,1790151669.1327436,1790151669.1327436,1790151669.1334321,1790151669.1524062,0.018949113000417128,0.023845911026000977,0.023845911026000977,0.0006885528564453125,0.04350852966308594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-1.4325862187466864e-17,-2.153843937340869e-10,-0.013000179617809027,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.01589621789753437,-0.0005750507698394358,0.023546451702713966,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan
1790151669.208889,False,True,False,True,True,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,17.868,1790151669.2249148,0.0,0.03225255012512207,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.208889,INTERPOLATED,17.848,17.868,1790151669.2048848,1790151669.2249148,0.19991191734514116,0.02003002166748047,1790151669.208889,INTERPOLATED,17.848,17.868,1790151669.2048848,1790151669.2249148,0.19991191734514116,0.02003002166748047,1790151669.208889,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.208889,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,17.852,17.852,1790151669.208889,1790151669.208889,1790151669.2311609,1790151669.2290251,1790151669.2311609,1790151669.2326458,1790151669.2326458,1790151669.2333443,1790151669.2412066,0.0077742779976688325,0.023756742477416992,0.023756742477416992,0.0006985664367675781,0.0323176383972168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-1.4325862187466864e-17,-2.153843937340869e-10,-0.013000179617809027,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.015760093927383423,-0.0008310709381476045,0.027671094983816147,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan
1790151669.2568936,False,True,False,True,True,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,17.984,1790151669.340894,0.052000000000003155,0.10426831245422363,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.2568936,INTERPOLATED,17.888,17.904,1790151669.2448943,1790151669.260921,0.7487094806682436,0.016026735305786133,1790151669.2568936,INTERPOLATED,17.888,17.904,1790151669.2448943,1790151669.260921,0.7487094806682436,0.016026735305786133,1790151669.2568936,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.2568936,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,17.9,17.952,1790151669.2568936,1790151669.3089013,1790151669.2892857,1790151669.3320205,1790151669.3320205,1790151669.3332798,1790151669.3332798,1790151669.3342195,1790151669.3612285,0.026920260999759194,0.0763862133026123,0.0763862133026123,0.0009396076202392578,0.10433483123779297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-1.4325862187466864e-17,-2.153843937340869e-10,-0.013000179617809027,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.015014112927019596,-0.0006578110042028129,0.032506734132766724,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan
1790151669.3568878,False,True,False,True,True,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,18.084,1790151669.4409049,0.0519999999999996,0.09423065185546875,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.3568878,INTERPOLATED,17.984,18.004,1790151669.340894,1790151669.3608904,0.7998354616017456,0.01999640464782715,1790151669.3568878,INTERPOLATED,17.984,18.004,1790151669.340894,1790151669.3608904,0.7998354616017456,0.01999640464782715,1790151669.3568878,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.3568878,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,18.0,18.052,1790151669.3568878,1790151669.4088886,1790151669.3793023,1790151669.4285429,1790151669.4285429,1790151669.4324834,1790151669.4324834,1790151669.4331248,1790151669.4511688,0.01797765900118975,0.07559561729431152,0.07559561729431152,0.0006413459777832031,0.09428095817565918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-1.4325862187466864e-17,-2.153843937340869e-10,-0.013000179617809027,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.01465617772191763,-0.00019505804812069982,0.03526696562767029,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan
1790151669.4568877,False,True,False,True,True,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,18.164,1790151669.5208962,0.0519999999999996,0.0843045711517334,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.4568877,INTERPOLATED,18.084,18.104,1790151669.4409049,1790151669.4609122,0.7988488625665836,0.02000737190246582,1790151669.4568877,INTERPOLATED,18.084,18.104,1790151669.4409049,1790151669.4609122,0.7988488625665836,0.02000737190246582,1790151669.4568877,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.4568877,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,18.1,18.152,1790151669.4568877,1790151669.5088859,1790151669.482739,1790151669.528405,1790151669.528405,1790151669.5326443,1790151669.5326443,1790151669.5333235,1790151669.541271,0.007843215993489139,0.07575654983520508,0.07575654983520508,0.0006792545318603516,0.08438324928283691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-1.4325862187466864e-17,-2.153843937340869e-10,-0.013000179617809027,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.014518475160002708,-0.00048101486754603684,0.038347430527210236,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan
1790151669.608899,False,True,False,False,False,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,18.224,1790151669.580912,0.0,0.0522458553314209,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.608899,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.608899,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.608899,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.608899,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,18.252,18.252,1790151669.608899,1790151669.608899,1790151669.629673,1790151669.6267135,1790151669.629673,1790151669.6325629,1790151669.6325629,1790151669.6331666,1790151669.6612127,0.027959140999882948,0.023663759231567383,0.023663759231567383,0.0006036758422851562,0.05231356620788574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.014539787545800209,-0.000424563157139346,0.04210132732987404,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790151669.656884,False,True,False,False,False,POSITION_TIMESTAMP_AFTER_HISTORY,MAPPED_EXACT,0,MAPPED_EXACT,0,18.244,1790151669.6009035,0.0,0.09417223930358887,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1790151669.656884,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.656884,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.656884,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,1790151669.656884,AFTER_HISTORY,nan,nan,nan,nan,nan,nan,0,0,DIRECT_TIMESTAMP,0.0,0.0,DIRECT_TIMESTAMP,0,False,False,18.3,18.3,1790151669.656884,1790151669.656884,1790151669.6769595,1790151669.6761618,1790151669.6769595,1790151669.7326725,1790151669.7326725,1790151669.7336614,1790151669.751107,0.017386046005412936,0.07578849792480469,0.07578849792480469,0.0009889602661132812,0.0942230224609375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.014594029635190964,-0.00018113853002432734,0.04402247816324234,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
