time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,plan_source_age,sea_safety_state,sea_safety_margin,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.016188859939575195,1,FAR_GUIDANCE,41.858062744140625,-6.204566955566406,-4.956506252288818,-2.8833491802215576,-2.7454962730407715,-0.04658583179116249,38.23936625866505,-9.465581937718069,-0.1480102282793819,-2.9608203024483846,-2.6895247045917716,0.03825049759623321,6.844765662951906,4.871260921754334,4.808496024009436,0.12779590775002045,-0.07388938232460747,FOLLOW,0,0.0,SAFE,4.886408023834228,,,
0.06605720520019531,1,FAR_GUIDANCE,41.74225997924805,-6.315183162689209,-4.956667423248291,-2.8873345851898193,-2.7444334030151367,-0.04653732478618622,38.091121307797565,-9.600030490479199,-0.14564153638167393,-2.9650677370649476,-2.684841394685457,0.05638574395014564,6.875100410114091,4.9113170906641965,4.811025886866617,0.14208028869378786,-0.08483213055824923,FAR_GUIDANCE,0,0.0,SAFE,4.886667423248291,,,
0.11615419387817383,1,FAR_GUIDANCE,41.579830169677734,-6.470129489898682,-4.957019805908203,-2.892869234085083,-2.742804765701294,-0.046471815556287766,37.942521944375905,-9.734368292221333,-0.14237023356528752,-2.9694016511818315,-2.6800473566634255,0.074189437117602,6.860474953594611,4.8872554756670095,4.8146495723429155,0.156060376626001,-0.0953955044665506,FAR_GUIDANCE,0,0.0,SAFE,4.886879615783691,,,
0.16616249084472656,1,FAR_GUIDANCE,41.46357727050781,-6.580789089202881,-4.95736837387085,-2.8967063426971436,-2.7415313720703125,-0.046362727880477905,37.788916414027135,-9.87276932078421,-0.13807057094613687,-2.973962478812925,-2.6749854531591164,0.09208293495065162,6.8968034311953925,4.933585537443692,4.819297802924713,0.1719420584034821,-0.10614092974651763,FAR_GUIDANCE,0,0.0,SAFE,4.887203865051269,,,
0.21617412567138672,1,FAR_GUIDANCE,41.277313232421875,-6.757527828216553,-4.957922458648682,-2.9025161266326904,-2.7392630577087402,-0.04643531143665314,37.645596551869474,-10.00147183004177,-0.13324556307010413,-2.978292617922495,-2.670163493501544,0.10820973993749412,6.854928583253811,4.869552210910194,4.824676895578578,0.18555839598447413,-0.11628947366425713,FAR_GUIDANCE,0,0.0,SAFE,4.88771312713623,,,
0.26619958877563477,1,FAR_GUIDANCE,41.160850524902344,-6.867769718170166,-4.9581828117370605,-2.905986785888672,-2.737581253051758,-0.0464293472468853,37.49654913800752,-10.134869215388395,-0.12742910807350333,-2.982872870253785,-2.665045860750607,0.12429974866402685,6.887468702228859,4.909281391275398,4.830753703663557,0.20080158688575794,-0.12624429842675985,FAR_GUIDANCE,0,0.0,SAFE,4.88818281173706,,,
0.3160734176635742,1,FAR_GUIDANCE,40.99769592285156,-7.021811008453369,-4.958415985107422,-2.910640001296997,-2.735189199447632,-0.04608016088604927,37.34178754528581,-10.272889017129529,-0.12057007144768656,-2.9877124881776633,-2.659619162208611,0.1401697694671137,6.880401686527277,4.892358764814084,4.837845913659735,0.21526735776432876,-0.1362034328021468,FAR_GUIDANCE,0,0.0,SAFE,4.8883406448364255,,,
0.3661048412322998,1,FAR_GUIDANCE,40.8811149597168,-7.13163948059082,-4.958432197570801,-2.9139509201049805,-2.7332677841186523,-0.04543479159474373,37.19771211038437,-10.400921120519124,-0.11347711700557792,-2.992295214327117,-2.6544621583882173,0.1540897868336835,6.908635807765328,4.925003450926965,4.844955080565223,0.2283817253656073,-0.14440237681602686,FAR_GUIDANCE,0,0.0,SAFE,4.888427906036377,,,
0.41611814498901367,1,FAR_GUIDANCE,40.694496154785156,-7.306994438171387,-4.958424091339111,-2.9191300868988037,-2.730029821395874,-0.04491717740893364,37.04807388158661,-10.533422090442066,-0.10543617030780879,-2.997134360776037,-2.648997097668401,0.16759163083397546,6.874425252447732,4.868904475322487,4.8529879210313025,0.24043910380516084,-0.15336452749089002,FAR_GUIDANCE,0,0.0,SAFE,4.888391189575195,,,
0.4662442207336426,1,FAR_GUIDANCE,40.57786178588867,-7.416443824768066,-4.958388328552246,-2.922074317932129,-2.7277607917785645,-0.044731322675943375,36.89803408629523,-10.665785657388138,-0.09673656839943208,-3.002068412158792,-2.6434041024252024,0.18007408173048062,6.909052907664469,4.909109312686967,4.861651760152814,0.25308610392540265,-0.16111996377266183,FAR_GUIDANCE,0,0.0,SAFE,4.888383083343506,,,
0.5161850452423096,1,FAR_GUIDANCE,40.41461181640625,-7.569428443908691,-4.958408832550049,-2.926241636276245,-2.724531650543213,-0.0445605106651783,36.74750303478538,-10.7980787812212,-0.0874246563757596,-3.0071016774520984,-2.6376769137756004,0.19146280080031813,6.899156228221636,4.885884752720746,4.870984176174289,0.26417625766345976,-0.16897208422448468,FAR_GUIDANCE,0,0.0,SAFE,4.88840835571289,0.04664639546380678,,
0.5661830902099609,1,FAR_GUIDANCE,40.29806900024414,-7.678604602813721,-4.958456039428711,-2.9291417598724365,-2.7221858501434326,-0.04456619918346405,36.597210907916626,-10.929650675122275,-0.07760460361083048,-3.0122105855244983,-2.6318410644364834,0.20163497847479786,6.934577270630445,4.926017781516722,4.88085143581788,0.27509567422982545,-0.17526407147112616,FAR_GUIDANCE,0,0.0,SAFE,4.888419322967529,0.04664639546380678,,
0.616142988204956,1,FAR_GUIDANCE,40.13491439819336,-7.831258773803711,-4.958658695220947,-2.9331424236297607,-2.719142436981201,-0.044594429433345795,36.44651018600947,-11.061059449962883,-0.06729675320282663,-3.017417934263401,-2.6258691913318137,0.21057546842302907,6.925414044517294,4.902646024360122,4.89136194201812,0.28445375163383685,-0.18160885047127914,FAR_GUIDANCE,0,0.0,SAFE,4.888595752716064,0.20808222813764865,,
0.6661288738250732,1,FAR_GUIDANCE,40.01824951171875,-7.940195560455322,-4.958807945251465,-2.9362130165100098,-2.717047691345215,-0.04472961276769638,36.29502599533361,-11.192617772761476,-0.05653661312368618,-3.022738341614622,-2.6197429106942707,0.21824241556034027,6.962248761274453,4.943747930473982,4.902271332127778,0.2934435889654925,-0.18597972799619675,FAR_GUIDANCE,0,0.0,SAFE,4.888807945251465,0.2086633494555382,,
0.7161056995391846,1,FAR_GUIDANCE,39.83123779296875,-8.114282608032227,-4.959273338317871,-2.941420078277588,-2.71391224861145,-0.04439164325594902,36.14207641846278,-11.324897672534547,-0.045336978442690544,-3.0281983614436476,-2.6134296783632824,0.22459947875145708,6.932873234702865,4.890599220909031,4.913936359875181,0.2999724005166643,-0.19030111281356035,FAR_GUIDANCE,0,0.0,SAFE,4.8890730667114255,0.04852168074722657,,
0.7662560939788818,1,FAR_GUIDANCE,39.714176177978516,-8.222919464111328,-4.9594926834106445,-2.944654703140259,-2.7117345333099365,-0.0442340150475502,35.99277361749761,-11.453481532608423,-0.03414853408802676,-3.0336142894201514,-2.6071410286031456,0.22943241512866572,6.967379944055914,4.928018698784133,4.925344149322617,0.306181195084435,-0.1924769403630578,FAR_GUIDANCE,0,0.0,SAFE,4.889492683410644,0.04793890791614843,,
0.8160772323608398,1,FAR_GUIDANCE,39.55012893676758,-8.37478256225586,-4.9596357345581055,-2.9491357803344727,-2.7085258960723877,-0.043757565319538116,35.840882268989866,-11.583736969357812,-0.022577980323505394,-3.039212073595919,-2.6006133837440717,0.23293503289951584,6.9591981217613785,4.904681358587845,4.9370577542346,0.3103508383006914,-0.19454485595855214,FAR_GUIDANCE,0,0.0,SAFE,4.889614276885986,0.04793890791614843,,
0.8661620616912842,1,FAR_GUIDANCE,39.43281173706055,-8.48320198059082,-4.959595680236816,-2.9523277282714844,-2.705986261367798,-0.043319132179021835,35.68836318881391,-11.713956318791759,-0.010841452369310119,-3.0449229508071083,-2.5939244830272403,0.23500322042949048,6.9963445406945945,4.945570596429753,4.948754227867506,0.3139984862428592,-0.19467636011019096,FAR_GUIDANCE,0,0.0,SAFE,4.889595680236816,0.04642922823615341,,
0.9161491394042969,1,FAR_GUIDANCE,39.244728088378906,-8.65640640258789,-4.959737777709961,-2.9572603702545166,-2.70137357711792,-0.04266094043850899,35.53626604350465,-11.843233773579136,0.0009073852273329601,-3.0507085025849463,-2.5871176301544376,0.23561513794000583,6.96538296602169,4.8896379652047814,4.960645162937294,0.31499928674568917,-0.1956624297110229,FAR_GUIDANCE,0,0.0,SAFE,4.8896199989318845,0.04520912480413328,,
0.9672970771789551,1,FAR_GUIDANCE,39.12693786621094,-8.7644681930542,-4.959939002990723,-2.960088014602661,-2.698084831237793,-0.042666539549827576,35.38371624887837,-11.97230398156899,0.012663045624615553,-3.0566027350829414,-2.5801511040796585,0.23477834284125665,7.002048961299514,4.929697609645254,4.972602048615339,0.31654244270839654,-0.19459831765367389,FAR_GUIDANCE,0,0.0,SAFE,4.889939002990722,0.043710747548889366,,
1.0161113739013672,1,FAR_GUIDANCE,38.96174621582031,-8.915410995483398,-4.960299015045166,-2.9640419483184814,-2.6933207511901855,-0.042670078575611115,35.23023516251027,-12.101555129592166,0.024388916458658393,-3.062626114174805,-2.5729985007330525,0.23248412224067352,6.994483752127144,4.906698399564695,4.984687931503824,0.3160792874256465,-0.19387588051463742,FAR_GUIDANCE,0,0.0,SAFE,4.890175514221191,0.041973636089868385,0.15145704440251156,
1.0661234855651855,1,FAR_GUIDANCE,38.84360885620117,-9.023036003112793,-4.9605793952941895,-2.966878652572632,-2.6897385120391846,-0.04229235276579857,35.07705893787178,-12.229933708027247,0.035917988053817226,-3.068731427253697,-2.565713824140465,0.22876478311336526,7.031079382204143,4.946826374257815,4.996497383348006,0.315004891755068,-0.19061587424708526,FAR_GUIDANCE,0,0.0,SAFE,4.890579395294189,0.039973065652733106,0.15061687436198917,
1.1162450313568115,1,FAR_GUIDANCE,38.654205322265625,-9.194905281066895,-4.961018085479736,-2.971312999725342,-2.6838088035583496,-0.042162224650382996,34.92379285165181,-12.357762973031948,0.047210078012060834,-3.0749349435833064,-2.558275804664213,0.22364525982205918,7.000142521272404,4.890771511789685,5.008228163491797,0.31168840187248875,-0.18867246005885058,FAR_GUIDANCE,0,0.0,SAFE,4.890874557495117,0.0376955556478541,0.15061687436198917,
1.1661055088043213,1,FAR_GUIDANCE,38.53546142578125,-9.302033424377441,-4.9612321853637695,-2.974168062210083,-2.679896831512451,-0.041998255997896194,34.76602785024706,-12.488682489716929,0.05850725157787928,-3.0814201897988798,-2.5504606669972065,0.21695706437559606,7.039967738617893,4.935925622007839,5.019739436941649,0.3087306228842209,-0.18348100732139477,FAR_GUIDANCE,0,0.0,SAFE,4.891114406585693,0.035721296620134645,0.2599263106759427,
