measurement_stamp,valid,truth_available,geometry_diagnostics_enabled,gazebo_entity_available,gazebo_model_available,rejection_reason,image_clock_status,image_clock_reset_count,gazebo_entity_clock_status,gazebo_entity_clock_reset_count,gazebo_entity_raw_stamp,gazebo_entity_mapped_stamp,rgb_depth_acquisition_skew,observation_age,depth_median,depth_mad,valid_depth_count,red_pixel_count,target_range,view_angle,projection_centroid_u,projection_centroid_v,mask_centroid_u,mask_centroid_v,camera_fx,camera_fy,camera_cx,camera_cy,camera_pitch_down,target_reference_z_offset,gazebo_model_heading_ned,px4_attitude_yaw_ned,model_px4_heading_difference,position_x,position_y,position_z,truth_x,truth_y,truth_z,truth_velocity_x,truth_velocity_y,truth_velocity_z,gazebo_entity_center_x,gazebo_entity_center_y,gazebo_entity_center_z,gazebo_model_world_x,gazebo_model_world_y,gazebo_model_world_z,physical_camera_world_x,physical_camera_world_y,physical_camera_world_z,physical_expected_camera_x,physical_expected_camera_y,physical_expected_camera_z,physical_camera_center_error_x,physical_camera_center_error_y,physical_camera_center_error_z,gazebo_entity_reference_x,gazebo_entity_reference_y,gazebo_entity_reference_z,error_x,error_y,error_z,entity_to_truth_x,entity_to_truth_y,entity_to_truth_z,vision_to_entity_x,vision_to_entity_y,vision_to_entity_z,interpolated_uav_x,interpolated_uav_y,interpolated_uav_z,uav_velocity_latest_x,uav_velocity_latest_y,uav_velocity_latest_z,center_camera_x,center_camera_y,center_camera_z,target_body_flu_x,target_body_flu_y,target_body_flu_z,camera_center_error_x,camera_center_error_y,camera_center_error_z,body_flu_error_x,body_flu_error_y,body_flu_error_z,projection_error_u,projection_error_v,entity_expected_projection_u,entity_expected_projection_v,physical_expected_projection_u,physical_expected_projection_v,physical_projection_error_u,physical_projection_error_v,error_3d,entity_to_truth_3d,vision_to_entity_3d,camera_center_error_3d,body_flu_error_3d,physical_camera_center_error_3d
1790148772.4792316,True,False,True,False,False,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,61.528,1790148773.1072292,0.0,0.6364407539367676,5.393442392349243,0.055025339126586914,514,514,6.786715984344482,0.5889175534248352,331.0,420.0,331.0,420.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,nan,nan,nan,8.072274396126513,0.22730587549675021,0.09260945560793227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.994756863676707,0.008731796893797944,-5.002981758518427,0.008849515579640865,-0.010899270884692669,0.012259086593985558,5.643442392349243,-0.22994511943311596,-3.762738317996443,5.087799972930458,-0.22994511943311596,-4.6638534281520485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790148772.6312194,True,False,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,61.608,1790148773.1872392,0.04800000000000182,0.5748715400695801,5.390112400054932,0.057265520095825195,516,516,6.79431676864624,0.5914697051048279,331.0,421.0,331.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.042403440993480854,-0.00223952616904991,-0.04016391482443094,8.072172571172002,0.22595396285792596,0.10410794621467995,nan,nan,nan,nan,nan,nan,8.0,0.0,-0.42,-0.012655051534923661,2.983965843311586,5.033424487720506,-0.027371834324173058,3.333616749974196,5.223497262663022,5.557073396548563,-0.22815266630527387,-3.7304623617022057,0.08303900350636884,-0.0016567707867119752,-0.05094746681137963,8.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.07217257117200226,0.22595396285792596,0.10410794621467995,2.9988507144855334,0.00638008031188889,-5.00575925499211,0.00699794152751565,-0.010393683798611164,0.013315331190824509,5.640112400054932,-0.22980943709198584,-3.7814098285135853,5.080660715029918,-0.22980943709198584,-4.68142457354162,0.09190227388979544,-0.22609001625052474,-0.08683210484342752,0.0718405280162484,-0.22609001625052474,-0.10404220735836667,10.819018157691744,1.226989232506753,320.18098184230826,419.77301076749325,331.0838847365677,421.2295928897307,-0.08388473656771112,-0.2295928897307249,nan,nan,0.25904157547740747,0.2590415754774077,0.25904157547740725,0.09743646836409388
1790148772.7312222,True,False,True,True,True,,MAPPED_EXACT,0,MAPPED_EXACT,0,61.628,1790148773.2072227,0.04800000000000182,0.59480881690979,5.385756492614746,0.056231021881103516,516,516,6.789069652557373,0.5914697051048279,331.0,421.0,331.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.042130557563050834,-0.0020116982874191286,-0.0401188592756317,8.072802439369323,0.22460707955511178,0.09484805211555797,nan,nan,nan,nan,nan,nan,8.0,0.0,-0.42,-0.013728454179517605,2.985868992454419,5.034369807165805,-0.028314125694138548,3.3354354581744774,5.224607932236609,5.553775396170013,-0.22855584555032152,-3.734509674835789,0.08198109644473295,-0.0010761077317948675,-0.04397973826085311,8.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.07280243936932251,0.22460707955511178,0.09484805211555797,3.000985763149327,0.00488715902020305,-5.0089171454778185,0.0055448561906814575,-0.009465297684073448,0.013773028738796711,5.635756492614746,-0.22963195328211639,-3.778489413096642,5.077007184968107,-0.22963195328211639,-4.6776623303381015,0.09058602281680006,-0.22474719647209265,-0.07763735249662007,0.07246474123316204,-0.22474719647209265,-0.09477471873058274,10.76218424076842,0.8229764909929145,320.2378157592316,420.1770235090071,331.1100651659697,421.5339518027547,-0.11006516596967231,-0.5339518027547001,nan,nan,0.2544497757014453,0.254449775701445,0.2544497757014449,0.09303910768931621
1790148772.779223,True,False,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,61.828,1790148773.4072309,0.0519999999999996,0.6368720531463623,5.382389068603516,0.05587267875671387,516,516,6.785012722015381,0.5914697051048279,331.0,421.0,331.0,421.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.042004203384785124,-0.0018927630261848587,-0.040111440358600266,8.071855196841213,0.223980260883199,0.0895018262761243,nan,nan,nan,nan,nan,nan,8.0,0.0,-0.42,-0.014210206697600682,2.986758733937625,5.0347493408094515,-0.028736072225320958,3.336281904438886,5.225071574175438,5.5521528547622685,-0.22870187759375293,-3.7364554323851134,0.08023621384124713,-0.0007928681716367625,-0.03977629339084432,8.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.07185519684121289,0.223980260883199,0.0895018262761243,3.001879125996935,0.004150689329285429,-5.010278036737825,0.004405106417834759,-0.008106890134513378,0.013872292824089527,5.632389068603516,-0.2294947457653897,-3.7762317257759577,5.0741827482635085,-0.2294947457653897,-4.674753850698994,0.08854995128628307,-0.22411719038011713,-0.07260368164546316,0.0715197243870973,-0.22411719038011713,-0.08942772212727235,10.738129330403467,0.6445249993730613,320.26187066959653,420.35547500062694,331.1204126019734,421.6816132608011,-0.12041260197338488,-0.6816132608011003,nan,nan,0.2516761877595035,0.25167618775950285,0.25167618775950307,0.08955798215363306
1790148772.9312203,True,False,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,61.94,1790148773.519227,0.04800000000000182,0.6050539016723633,5.380592346191406,0.05618095397949219,517,517,6.794478416442871,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.04161204491192112,-0.0015203833499095975,-0.04009166156201153,8.071303282358855,0.22302866353350673,0.10291390872520184,nan,nan,nan,nan,nan,nan,8.0,0.0,-0.42,-0.015566920148456748,2.989351914696788,5.035487834225913,-0.029916208144748692,3.3387710176628613,5.226014442384417,5.547758620408709,-0.22883801264179143,-3.7410871253351066,0.08283372578269699,-0.0005835246949624506,-0.05479649241845763,8.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.07130328235885486,0.22302866353350673,0.10291390872520184,3.0046755739423325,0.0021438208455787466,-5.012945858648703,0.0023388953413814306,-0.00443401699885726,0.014127898961305618,5.630592346191406,-0.22942153733675388,-3.795883617753564,5.068339421226642,-0.22942153733675388,-4.693602739230308,0.09083974765724534,-0.22315508578496762,-0.08583218146860405,0.0710091168779261,-0.22315508578496762,-0.1028432226756264,10.694617671900346,1.198451369295526,320.30538232809965,420.8015486307045,331.13584547074777,422.05090858548874,-0.13584547074776765,-0.050908585488741664,nan,nan,0.25576789368837505,0.2557678936883745,0.2557678936883746,0.09931979767135429
1790148773.0312195,True,False,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,62.036,1790148773.6152434,0.04800000000000182,0.5949158668518066,5.379671096801758,0.056940555572509766,519,519,6.7933669090271,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.04135496717494567,-0.0012637868997195667,-0.04009118027522611,8.073530753728106,0.22228259811235795,0.10055185483034551,nan,nan,nan,nan,nan,nan,8.0,0.0,-0.42,-0.016319756111870514,2.990823738603986,5.035587298493274,-0.030548594047796418,3.340206247992719,5.226190032744976,5.545600173348845,-0.22894781749838014,-3.7427229757113394,0.0840709234529129,-0.00043618303260822833,-0.05253957852865021,8.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.07353075372810558,0.22228259811235795,0.10055185483034551,3.0067306809215815,0.0007744378023001785,-5.013458635403841,0.00035195465898141265,-0.000523773196619004,0.01395855937153101,5.629671096801758,-0.22938400053098837,-3.7952625542399896,5.067567430103026,-0.22938400053098837,-4.692803708548244,0.09255914869455761,-0.22240688592839658,-0.08303602689073175,0.073272299267785,-0.22240688592839658,-0.10046565546927777,10.659822850511262,1.0061780179068478,320.34017714948874,420.99382198209315,331.1455252076502,422.2014017291849,-0.14552520765022336,-0.20140172918490862,nan,nan,0.25480777201103233,0.25480777201103255,0.25480777201103244,0.09913888106001437
1790148773.1312225,True,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,62.036,1790148773.6152434,0.04800000000000182,0.49591612815856934,5.377153396606445,0.05649518966674805,515,515,6.790328502655029,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.041095648089727294,-0.0010257920800754792,-0.040069856009651815,8.07352788884943,0.22113511215277118,0.09796726650820992,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-0.01693942777651298,2.9921002254975835,5.035468853249961,-0.031048339814258367,3.341459684405395,5.226122746660907,5.543842246872625,-0.22890396079278413,-3.7436871992623186,0.08331114973382014,-0.00037745467896935225,-0.049878038543056835,8.0,0.0,0.0,0.07352788884942996,0.22113511215277118,0.09796726650820992,0.0,0.0,0.0,0.07352788884942996,0.22113511215277118,0.09796726650820992,3.0082404550576443,-0.0009322511849814566,-5.013183612451447,0.00035195465898141265,-0.000523773196619004,0.01395855937153101,5.627153396606445,-0.22928141547175349,-3.7935652378053755,5.065457640696871,-0.22928141547175349,-4.690620022212168,0.09205488000718809,-0.22125254898909302,-0.08048529185667785,0.07330937896816625,-0.22125254898909302,-0.09786581677835304,10.608401097559408,0.8987156969326406,320.3915989024406,421.10128430306736,331.1469237140186,422.30613168420325,-0.14692371401861237,-0.3061316842032511,0.2527937372099306,0.0,0.2527937372099306,0.25279373720993054,0.2527937372099305,0.09710153897291401
1790148773.2312238,True,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,62.036,1790148773.6152434,0.04800000000000182,0.39704036712646484,5.375063896179199,0.055713653564453125,517,517,6.787806987762451,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.040829193056905064,-0.0007753725282591013,-0.040053820528645964,8.07316953843996,0.21977970207171685,0.09564971929641347,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-0.017411372491476125,2.9931740271308334,5.035241008757537,-0.031399944493954876,3.34252024226894,5.225928034593096,5.542447389922179,-0.22864481067691425,-3.7442017045522533,0.0826165062570201,-0.0005514669672696537,-0.047954889196970996,8.0,0.0,0.0,0.07316953843995933,0.21977970207171685,0.09564971929641347,0.0,0.0,0.0,0.07316953843995933,0.21977970207171685,0.09564971929641347,3.009267273572414,-0.0028655280977402152,-5.013262424340338,0.00035195465898141265,-0.000523773196619004,0.01395855937153101,5.625063896179199,-0.2291962776441839,-3.7921565937492243,5.063706675322292,-0.2291962776441839,-4.688807727984009,0.0912646861998363,-0.2198898775291068,-0.07826216463152358,0.07299866807714572,-0.2198898775291068,-0.09552697953420797,10.54598426082606,0.816459253874541,320.45401573917394,421.18354074612546,331.1371060435346,422.37707345523245,-0.13710604353457256,-0.3770734552324484,0.25061078907288087,0.0,0.25061078907288087,0.25061078907288065,0.25061078907288065,0.09552728730486382
1790148773.3312228,True,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,62.036,1790148773.6152434,0.047999999999994714,0.29774022102355957,5.373307228088379,0.0555415153503418,519,519,6.785687446594238,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.04054998507597526,-0.0005153050556677954,-0.04003468002030746,8.072840168778534,0.219015630994107,0.09367829548989187,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-0.017736432861357603,2.9940463236565447,5.034966023421791,-0.03159137566280673,3.343382631824822,5.225680952977206,5.541298061828638,-0.22840193201846448,-3.744529489513911,0.0820091662597413,-0.0007227692321168933,-0.04644284026843515,8.0,0.0,0.0,0.07284016877853361,0.219015630994107,0.09367829548989187,0.0,0.0,0.0,0.07284016877853361,0.219015630994107,0.09367829548989187,3.0104211848215847,-0.004107163014262455,-5.01369623994634,0.00035195465898141265,-0.000523773196619004,0.01395855937153101,5.623307228088379,-0.22912470125058138,-3.7909723297823463,5.062234617713908,-0.22912470125058138,-4.687284110472247,0.09058078702235317,-0.21912089515026426,-0.07635649405441391,0.07272592591194282,-0.21912089515026426,-0.09352076166350098,10.511866455918039,0.7461277623821161,320.48813354408196,421.2538722376179,331.1275831265372,422.4308699847927,-0.1275831265372176,-0.43086998479270733,0.24909668776064367,0.0,0.24909668776064367,0.24909668776064398,0.24909668776064417,0.09424947298621976
1790148773.4792309,True,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,62.036,1790148773.6152434,0.0519999999999996,0.15012049674987793,5.373439311981201,0.055741310119628906,520,520,6.785846710205078,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,-0.04010453723564774,-4.367533049931169e-05,-0.04006086190514843,8.073552013238375,0.22079790585727577,0.0938897465820761,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,-0.01787878600361825,2.994950348354623,5.0344823174021,-0.03153682047980084,3.3442853673107535,5.225213810934677,5.540229311407843,-0.22727682677927571,-3.7444569034649926,0.08321000057335848,-0.001853256301117795,-0.046604471137881465,8.0,0.0,0.0,0.07355201323837512,0.22079790585727577,0.0938897465820761,0.0,0.0,0.0,0.07355201323837512,0.22079790585727577,0.0938897465820761,3.0109584412833903,-0.0036305767744474,-5.013468254896644,0.00035195465898141265,-0.000523773196619004,0.01395855937153101,5.623439311981201,-0.2291300830803935,-3.791061374602874,5.062345301741465,-0.2291300830803935,-4.6873986712894995,0.091408322974317,-0.22089076398943736,-0.07634583990505517,0.07353759326092213,-0.22089076398943736,-0.0936823951293766,10.597913674579331,0.7184762671488443,320.40208632542067,421.28152373285116,331.07490479993857,422.46252519893517,-0.07490479993856525,-0.4625251989351682,0.2509519842432472,0.0,0.2509519842432472,0.25095198424324655,0.2509519842432468,0.095390332237484
