time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
4.527584,0.164627,0.070107,-1.210620,0.119343,0.271843,-1.016230,9.494115,10.425837,0.123864,1.199082,3.816045,0.138494,1,8.079751,11.109902,0.239350,1.575344,1.000000,1,8.016313,10.895007,0.204871,0.549187,3.464302,0.222846,1.552605,0.030834,9.504663,10.494338,0.144067,0.072192,0.500136,9.472230,10.464982,0.105943,0.048295,1.000097,9.203984,9.729176,-0.400870,0.919162,2.000045,7.574958,10.758590,-0.023150,1.953331,0.500136,6.970005,10.486663,-0.271929,2.555676,1.000097,7.340873,7.855469,-0.309936,3.381039,2.000045,BCTRA,-0.145039,-0.052336,0.068885,0.049991,0.000000,14.002191,13.938454,1.334484,12.439217,16.595378,0.359318,2.281087,3.354135,0.138494,0.637032,-0.418018,0.000000,1.700110,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806049,0.837510,0.397765,1.050818,-1.500000,0.532854,1.402165,0.000000,0.244619,0.987902,-0.271998,0,takeoff,,14.002191,3.880798,-3.450687,0,,,
4.577561,0.169776,0.083423,-1.252326,0.130114,0.313002,-1.026915,9.555095,10.615496,0.130105,1.228461,3.806689,0.123111,1,8.114627,11.325550,0.202010,1.607574,1.000000,1,8.052996,11.096449,0.221169,0.562440,3.504889,0.230251,1.579845,0.030227,9.556313,10.661650,0.153105,0.051582,0.500016,9.538758,10.687198,0.126154,0.073646,1.000028,9.267600,9.954008,-0.376341,0.881310,2.000050,7.663647,10.928958,0.015952,1.920641,0.500016,6.965610,10.737255,-0.255576,2.620879,1.000028,7.332019,7.950063,-0.320286,3.499922,2.000050,BCTRA,-0.147189,-0.044252,0.055108,0.050003,0.000000,14.174621,14.107046,1.382431,12.556793,16.783290,0.340468,2.294197,3.331623,0.123111,0.616772,-0.412600,0.000000,1.708731,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.809437,0.842933,0.424764,1.120795,-1.500000,0.539946,1.399449,0.000000,0.281434,1.043910,-0.261642,0,takeoff,,14.174621,3.838590,-3.435290,0,,,
4.627550,0.179420,0.108764,-1.319827,0.150139,0.383258,-1.043208,9.618435,10.807318,0.135624,1.258265,3.796942,0.106969,1,8.110907,11.551535,0.224274,1.683555,1.000000,1,8.089924,11.301785,0.229186,0.575147,3.548278,0.225198,1.609222,0.030794,,,,,,,,,,,9.332153,10.182776,-0.349560,0.841078,2.000084,,,,,,,,,,,7.335794,8.281342,-0.334910,3.436917,2.000084,BCTRA,-0.149977,-0.054387,0.044086,0.050008,0.000000,14.341283,14.267237,1.455451,12.717677,16.950215,0.319296,2.365749,3.270151,0.106969,0.640998,-0.453950,0.000000,1.717064,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.815587,0.847885,0.451809,1.190762,-1.500000,0.540812,1.399115,0.000000,0.329661,1.122878,-0.253141,0,takeoff,,14.341283,3.768831,-3.392662,0,,,
4.677625,0.186424,0.127354,-1.362384,0.164507,0.429838,-1.053237,9.682574,10.996471,0.140239,1.288507,3.786786,0.090168,1,8.161563,11.737537,0.215904,1.693629,1.000000,1,8.120918,11.512073,0.239239,0.578410,3.596094,0.223455,1.647549,0.030829,9.683892,11.031272,0.170171,0.045921,0.500114,9.686457,11.137203,0.164177,0.142807,1.000071,9.387750,10.411036,-0.320528,0.801225,2.000125,7.751120,11.223491,0.079677,1.945693,0.500114,6.994045,11.125451,-0.240051,2.718353,1.000071,7.324623,8.550165,-0.360150,3.434346,2.000125,BCTRA,-0.152272,-0.046786,0.035269,0.050006,0.000000,14.511114,14.433106,1.502623,12.843734,17.137529,0.295828,2.383428,3.248386,0.090168,0.623270,-0.449520,0.000000,1.725556,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.819791,0.852737,0.478907,1.260705,-1.500000,0.541892,1.398697,0.000000,0.367340,1.174974,-0.251010,0,takeoff,,14.511114,3.720195,-3.368373,0,,,
4.727675,0.189415,0.135361,-1.379484,0.170479,0.448838,-1.057203,9.748482,11.185781,0.144005,1.319200,3.776203,0.072810,1,8.192852,11.947247,0.203650,1.733023,1.000000,1,8.155200,11.720925,0.246337,0.586211,3.638350,0.217523,1.683864,0.030949,9.748077,11.214475,0.176909,0.043660,0.500106,9.767689,11.365809,0.181819,0.184957,1.000322,9.451706,10.639377,-0.289540,0.758020,2.000321,7.857834,11.410622,0.121863,1.904099,0.500106,7.071651,11.311566,-0.202867,2.702141,1.000322,7.315582,8.818037,-0.394570,3.437335,2.000321,BCTRA,-0.154874,-0.051535,0.028215,0.050001,0.000000,14.690423,14.611212,1.523489,13.000859,17.310324,0.270296,2.440153,3.198761,0.072810,0.634180,-0.477517,0.000000,1.734521,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.821527,0.857658,0.506061,1.330619,-1.500000,0.543070,1.398240,0.000000,0.373251,1.187524,-0.247836,0,takeoff,,14.690423,3.697005,-3.367571,0,,,
4.777344,0.202603,0.171151,-1.448329,0.196217,0.527887,-1.073245,9.815296,11.372731,0.146852,1.350357,3.765174,0.055004,1,8.235913,12.121811,0.221950,1.749632,1.000000,1,8.189417,11.932143,0.250160,0.593311,3.680732,0.207207,1.722526,0.030348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.157351,-0.049612,0.022572,0.049881,0.000000,14.846679,14.760734,1.595182,13.143751,17.485197,0.242688,2.476646,3.164731,0.055004,0.629924,-0.487945,0.000000,1.742334,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.828952,0.861603,0.533258,1.400322,-1.500000,0.545239,1.397396,0.000000,0.413759,1.251674,-0.260355,0,takeoff,,14.846679,3.617321,-3.310969,0,,,
4.827797,0.211892,0.196468,-1.491780,0.213744,0.579459,-1.083545,9.884697,11.561894,0.148835,1.381991,3.753678,0.036859,1,8.308742,12.528873,0.232887,1.850879,1.000000,1,8.225316,12.139451,0.255768,0.602455,3.714943,0.200267,1.760270,0.031313,9.880816,11.580999,0.186955,0.042816,0.500318,9.932899,11.827253,0.213498,0.277345,1.000305,9.622861,11.110622,-0.222553,0.640417,2.000252,8.030549,11.793989,0.212898,1.869716,0.500318,7.046183,11.633837,-0.215464,2.862700,1.000305,7.301529,9.328053,-0.418989,3.461969,2.000252,BCTRA,-0.160160,-0.054939,0.018058,0.050200,0.000000,15.014249,14.924345,1.640615,13.308644,17.652520,0.213365,2.536849,3.111912,0.036859,0.641662,-0.519041,0.000000,1.750712,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.833826,0.865704,0.560745,1.470425,-1.500000,0.547553,1.396491,0.000000,0.445188,1.294228,-0.256727,0,takeoff,,15.014249,3.563113,-3.277869,0,,,
4.877730,0.222229,0.224183,-1.535570,0.232774,0.632586,-1.093386,9.954854,11.748167,0.149875,1.414117,3.741694,0.018486,1,8.308742,12.528873,0.232887,1.823754,1.000000,1,8.267326,12.379052,0.261861,0.619939,3.794251,0.194537,1.805079,0.030972,9.949399,11.764775,0.190254,0.044001,0.500140,10.009611,12.055353,0.227082,0.321439,1.000006,9.675273,11.349702,-0.186845,0.591879,2.000239,8.103454,11.996372,0.249659,1.870626,0.500140,7.033438,11.795121,-0.221768,2.945335,1.000006,7.261941,9.568686,-0.380626,3.504761,2.000239,BCTRA,-0.162449,-0.046830,0.014446,0.050008,0.000000,15.177843,15.083971,1.685445,13.445445,17.835180,0.182391,2.555845,3.092485,0.018486,0.623833,-0.512352,0.000000,1.758892,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.838694,0.869492,0.588265,1.540207,-1.500000,0.550299,1.395411,0.000000,0.479405,1.336560,-0.236516,0,takeoff,,15.177843,3.506905,-3.241625,0,,,
4.927530,0.238543,0.267046,-1.597384,0.261698,0.709504,-1.106452,10.026674,11.933952,0.150000,1.446748,3.729198,0.000000,1,8.395451,12.943550,0.206431,1.919208,1.000000,1,8.298424,12.569386,0.271620,0.619939,3.794251,0.194537,1.845377,0.030718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.165618,-0.060764,0.011557,0.049879,0.000000,15.328977,15.229058,1.747384,13.633146,17.980178,0.150000,2.642619,3.015511,0.000000,0.652638,-0.569307,0.000000,1.766449,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.845568,0.872761,0.615888,1.609740,-1.500000,0.553799,1.394025,0.000000,0.532344,1.391161,-0.227839,0,takeoff,,15.328977,3.427409,-3.181119,0,,,
4.977449,0.260142,0.322029,-1.668769,0.297872,0.800219,-1.120733,10.100340,12.119609,0.149205,1.479898,3.716168,-0.018486,1,8.395451,12.943550,0.206431,1.894413,1.000000,1,8.345208,12.816852,0.269379,0.643153,3.879492,0.177080,1.892374,0.030307,10.021361,11.949995,0.192458,0.192035,0.549766,10.125735,12.290912,0.239974,0.195522,1.049699,9.763633,11.585612,-0.150000,0.698604,2.049849,8.177200,12.195130,0.275674,1.928774,0.549766,7.255413,11.977679,-0.150794,2.864219,1.049699,7.252751,9.681753,-0.390886,3.787295,2.049849,BCTRA,-0.168956,-0.064059,0.009246,0.049913,0.000000,15.469888,15.362695,1.817974,13.801984,18.135855,0.116419,2.699495,2.962127,-0.018486,0.659068,-0.598510,0.000000,1.773494,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.853308,0.875630,0.643737,1.679236,-1.500000,0.557970,1.392361,0.000000,0.581632,1.428661,-0.218714,0,takeoff,,15.469888,3.333900,-3.105152,0,,,
5.027611,0.275286,0.359481,-1.713742,0.322037,0.858016,-1.129113,10.176169,12.305771,0.147481,1.513580,3.702577,-0.036859,1,8.484339,13.363468,0.206037,1.996107,1.000000,1,8.377349,13.010724,0.278228,0.643153,3.879492,0.177080,1.936442,0.030957,10.168452,12.315976,0.193111,0.047390,0.500027,10.223279,12.538877,0.260426,0.263276,1.000164,9.924263,12.066161,-0.073785,0.412103,2.000137,8.290906,12.627158,0.316294,1.919897,0.500027,7.622641,12.406229,-0.026322,2.561407,1.000164,7.108706,10.466901,-0.361743,3.612490,2.000137,BCTRA,-0.172178,-0.062766,0.007396,0.050138,0.000000,15.627076,15.515842,1.861223,13.966672,18.299859,0.081822,2.743566,2.919261,-0.036859,0.655859,-0.614676,0.000000,1.781354,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857860,0.878766,0.671919,1.748963,-1.500000,0.562092,1.390702,0.000000,0.605034,1.448676,-0.211721,0,takeoff,,15.627076,3.271746,-3.059575,0,,,
5.077325,0.298761,0.415727,-1.777174,0.357351,0.939228,-1.140758,10.253087,12.489719,0.144861,1.547808,3.688399,-0.055004,1,8.564520,13.534985,0.213971,1.987112,1.000000,1,8.429022,13.265067,0.272534,0.671319,3.966613,0.156080,1.986121,0.030356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.175287,-0.061247,0.005917,0.049823,0.000000,15.765916,15.648319,1.922035,14.130230,18.457974,0.046497,2.785986,2.877103,-0.055004,0.651750,-0.629731,0.000000,1.788296,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863740,0.881339,0.700173,1.818152,-1.500000,0.567082,1.388675,0.000000,0.637075,1.452465,-0.209294,0,takeoff,,15.765916,3.186533,-2.989394,0,,,
5.127610,0.317234,0.458542,-1.822837,0.383828,0.997180,-1.148822,10.331879,12.673280,0.141346,1.582597,3.673607,-0.072810,1,8.564520,13.534985,0.213971,1.967579,1.000000,1,8.486544,13.505301,0.268996,0.705724,4.026793,0.139792,2.028254,0.030776,10.323569,12.683326,0.189108,0.049510,0.500059,10.377132,12.817942,0.274524,0.201770,1.000002,10.139110,12.550645,0.004298,0.266423,2.000078,8.377498,13.075924,0.341785,2.005468,0.500059,7.753364,12.743969,0.029964,2.581887,1.000002,6.996656,10.998967,-0.384009,3.768692,2.000078,BCTRA,-0.178709,-0.066442,0.004734,0.050191,0.000000,15.917002,15.795345,1.964183,14.313841,18.603416,0.010589,2.848760,2.813568,-0.072810,0.659280,-0.666408,0.000000,1.795850,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.867651,0.884063,0.728892,1.887746,-1.500000,0.572175,1.386584,0.000000,0.667034,1.449589,-0.204340,0,takeoff,,15.917002,3.123797,-2.940917,0,,,
5.177415,0.349914,0.531467,-1.896484,0.428204,1.089860,-1.161534,10.411059,12.853003,0.137038,1.617959,3.658170,-0.090168,1,8.722166,13.907287,0.251974,1.994264,1.000000,1,8.521861,13.706817,0.275992,0.705724,4.026793,0.139792,2.077829,0.030659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.181568,-0.057765,0.003787,0.049784,0.000000,16.036898,15.907448,2.033522,14.463773,18.763476,-0.025430,2.870090,2.790679,-0.090168,0.641752,-0.659118,0.000000,1.801845,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.872993,0.886060,0.757687,1.956646,-1.500000,0.578411,1.383995,0.000000,0.701160,1.442214,-0.199939,0,takeoff,,16.036898,3.026477,-2.855569,0,,,
5.227594,0.372368,0.579691,-1.942880,0.457200,1.147049,-1.169530,10.495495,13.039651,0.131689,1.653909,3.642058,-0.106969,1,8.811194,14.104594,0.232049,1.995256,1.000000,1,8.596559,13.940248,0.277759,0.761608,4.072429,0.132395,2.106745,0.031116,10.402846,12.865708,0.185323,0.204247,0.549969,10.497919,13.141893,0.281879,0.181704,1.000025,10.356396,13.037298,0.082260,0.147640,2.000006,8.410123,13.310120,0.350967,2.114241,0.549969,8.006995,13.055734,0.174942,2.488928,1.000025,6.857584,11.600567,-0.432846,3.952729,2.000006,BCTRA,-0.186535,-0.092400,0.003030,0.050170,0.000000,16.187407,16.053918,2.074569,14.721792,18.849413,-0.061857,3.016762,2.630479,-0.106969,0.694305,-0.795508,0.000000,1.809370,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875742,0.888522,0.787010,2.025953,-1.500000,0.584470,1.381446,0.000000,0.726105,1.427551,-0.202353,0,takeoff,,16.187407,2.964155,-2.805051,0,,,
5.277406,0.406216,0.650604,-2.008326,0.498833,1.226307,-1.180499,10.579137,13.219671,0.125684,1.690459,3.625237,-0.123111,1,8.912662,14.251074,0.268022,1.964991,1.000000,1,8.674690,14.167004,0.275213,0.818067,4.104420,0.119422,2.132303,0.030543,10.568100,13.227603,0.174354,0.050532,0.500062,,,,,,,,,,,8.486073,13.772509,0.353764,2.176825,0.500062,,,,,,,,,,,BCTRA,-0.189922,-0.068534,0.002424,0.049855,0.000000,16.310235,16.170027,2.134010,14.851616,19.030426,-0.097825,3.001822,2.646754,-0.123111,0.654842,-0.742094,0.000000,1.815512,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.878738,0.890385,0.816493,2.094678,-1.500000,0.591389,1.378499,0.000000,0.746045,1.411632,-0.199921,0,takeoff,,16.310235,2.879742,-2.730256,0,,,
5.327579,0.431801,0.703684,-2.055454,0.528304,1.282487,-1.188148,10.665921,13.401556,0.118811,1.727623,3.607675,-0.138494,1,8.949868,14.318421,0.211539,1.947839,1.000000,1,8.758029,14.379000,0.279592,0.878043,4.114688,0.117197,2.149720,0.030972,,,,,,10.653699,13.472595,0.282265,0.178642,1.000100,10.467633,13.548698,0.157865,0.249988,2.000283,,,,,,8.236708,13.460878,0.297976,2.436533,1.000100,6.691275,12.458471,-0.474988,4.127932,2.000283,BCTRA,-0.193841,-0.076902,0.001939,0.050139,0.000000,16.452981,16.308684,2.174266,15.055273,19.153978,-0.133614,3.072952,2.563196,-0.138494,0.662356,-0.793593,0.000000,1.822649,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.880736,0.892437,0.846492,2.163645,-1.500000,0.598303,1.375512,0.000000,0.734247,1.399420,-0.192858,0,takeoff,,16.452981,2.818978,-2.679219,0,,,
5.377347,0.475202,0.792842,-2.131509,0.575514,1.371970,-1.200263,10.753593,13.580447,0.111283,1.765413,3.589334,-0.153023,1,9.151443,14.604521,0.261881,1.907431,1.000000,1,8.834627,14.565946,0.273027,0.924047,4.087426,0.099635,2.163284,0.030170,10.654544,13.409207,0.167264,0.205592,0.549550,,,,,,,,,,,8.526544,13.996922,0.355901,2.278823,0.549550,,,,,,,,,,,BCTRA,-0.197876,-0.079040,0.001551,0.049837,0.000000,16.558934,16.406345,2.242792,15.243306,19.277485,-0.168434,3.126740,2.496781,-0.153023,0.659871,-0.825962,0.000000,1.827947,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.883624,0.893766,0.876713,2.232019,-1.500000,0.606400,1.371962,0.000000,0.734021,1.395926,-0.193849,0,takeoff,,16.558934,2.725670,-2.592786,0,,,
5.427568,0.503810,0.851109,-2.179491,0.604757,1.427315,-1.208053,10.844022,13.760071,0.102995,1.803841,3.570176,-0.166608,1,9.274411,14.793411,0.221631,1.882962,1.000000,1,8.934042,14.768667,0.275866,0.999477,4.085660,0.096617,2.166835,0.030914,10.830966,13.765721,0.150000,0.049110,0.500037,10.732731,13.642558,0.279838,0.239725,1.049979,10.741817,14.051613,0.230123,0.334071,2.000135,8.608394,14.466511,0.368889,2.359617,0.500037,8.331084,13.677930,0.346336,2.526029,1.049979,6.610875,13.143506,-0.486284,4.318210,2.000135,BCTRA,-0.202185,-0.083797,0.001241,0.050175,0.000000,16.696438,16.539689,2.282486,15.446300,19.396218,-0.202701,3.188423,2.417086,-0.166608,0.659065,-0.869057,0.000000,1.834822,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.885305,0.895450,0.907533,2.300682,-1.500000,0.614255,1.368463,0.000000,0.728364,1.382286,-0.196492,0,takeoff,,16.696438,2.667258,-2.541739,0,,,
5.477399,0.545700,0.935931,-2.247218,0.644770,1.504168,-1.218763,10.935154,13.936267,0.094188,1.842918,3.550163,-0.179166,1,9.389230,14.933998,0.249724,1.846494,1.000000,1,9.039696,14.968356,0.271274,1.078726,4.079385,0.083222,2.165486,0.030611,,,,,,10.821773,13.812869,0.275762,0.247086,1.049715,,,,,,,,,,,8.425870,13.889328,0.379099,2.525843,1.049715,,,,,,BCTRA,-0.206532,-0.084895,0.000993,0.049839,0.000000,16.805703,16.641799,2.341407,15.639407,19.511688,-0.235529,3.239630,2.347654,-0.179166,0.652654,-0.900357,0.000000,1.840285,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.887703,0.896572,0.938589,2.368684,-1.500000,0.623131,1.364444,0.000000,0.713278,1.366079,-0.192791,0,takeoff,,16.805703,2.588902,-2.468260,0,,,
5.527597,0.577084,0.998834,-2.295943,0.673141,1.558723,-1.226047,11.029668,14.114101,0.084666,1.882654,3.529251,-0.190620,1,9.511650,15.118428,0.255315,1.828160,1.000000,1,9.149599,15.158283,0.271679,1.158575,4.059337,0.077862,2.158691,0.030986,10.922539,13.943107,0.139962,0.209221,0.550148,11.000546,14.153755,0.262358,0.184377,1.000014,10.996164,14.556612,0.296564,0.491771,2.000110,8.666785,14.756598,0.357918,2.463876,0.550148,8.565500,14.359309,0.427717,2.499986,1.000014,6.616552,13.597564,-0.458041,4.476264,2.000110,BCTRA,-0.211149,-0.089657,0.000794,0.050167,0.000000,16.939128,16.771009,2.380610,15.848770,19.619492,-0.267401,3.300314,2.261255,-0.190620,0.648327,-0.946016,0.000000,1.846956,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.889355,0.897909,0.970296,2.436930,-1.500000,0.632012,1.360353,0.000000,0.704952,1.361176,-0.183396,0,takeoff,,16.939128,2.533379,-2.417568,0,,,
5.577385,0.629548,1.103513,-2.374424,0.717749,1.645598,-1.237414,11.125235,14.289045,0.074717,1.923059,3.507398,-0.200899,1,9.642543,15.278365,0.231362,1.789320,1.000000,1,9.264587,15.347303,0.272755,1.240145,4.039353,0.073833,2.149684,0.030584,11.111090,14.296205,0.117358,0.045493,0.500060,,,,,,,,,,,8.764681,15.248374,0.350574,2.562933,0.500060,,,,,,,,,,,BCTRA,-0.215844,-0.091476,0.000635,0.049828,0.000000,17.029856,16.852825,2.449141,16.047517,19.721591,-0.297245,3.352015,2.183639,-0.200899,0.639797,-0.981944,0.000000,1.851493,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.891741,0.898506,1.002299,2.504473,-1.500000,0.642276,1.355537,0.000000,0.688709,1.354903,-0.179291,0,takeoff,,17.029856,2.448149,-2.333429,0,,,
5.627600,0.663830,1.171474,-2.423829,0.745522,1.699827,-1.244440,11.223453,14.463941,0.064245,1.964142,3.484558,-0.209938,1,9.764774,15.449615,0.247376,1.769982,1.000000,1,9.385319,15.530906,0.269639,1.324435,4.013098,0.064067,2.135261,0.030935,,,,,,11.188909,14.498463,0.242593,0.184913,1.000050,11.250278,15.066967,0.355648,0.670280,2.000043,,,,,,8.665072,14.850063,0.454384,2.616603,1.000050,6.602657,14.061711,-0.435244,4.665087,2.000043,BCTRA,-0.220230,-0.086920,0.000508,0.050172,0.000000,17.157676,16.976316,2.488074,16.242588,19.839440,-0.325796,3.388887,2.125764,-0.209938,0.624171,-0.994902,0.000000,1.857884,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.893140,0.899483,1.035026,2.572243,-1.500000,0.652291,1.350747,0.000000,0.690021,1.356319,-0.178263,0,takeoff,,17.157676,2.395933,-2.282685,0,,,
5.677458,0.713525,1.269861,-2.493426,0.783448,1.775471,-1.254159,11.322606,14.635658,0.053500,2.005908,3.460684,-0.217684,1,9.897950,15.606143,0.223727,1.732184,1.000000,1,9.509648,15.711020,0.269166,1.408207,3.983444,0.058766,2.118898,0.030670,11.305858,14.641246,0.091954,0.042313,0.500043,,,,,,,,,,,8.874723,15.720213,0.345888,2.693303,0.500043,,,,,,,,,,,BCTRA,-0.224955,-0.092356,0.000407,0.049854,0.000000,17.253520,17.064499,2.546926,16.453553,19.923823,-0.351974,3.446527,2.030812,-0.217684,0.615332,-1.044167,0.000000,1.862676,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.895014,0.899886,1.068105,2.639311,-1.500000,0.663514,1.345269,0.000000,0.672720,1.348279,-0.180051,0,takeoff,,17.253520,2.325647,-2.210170,0,,,
5.727573,0.750196,1.342292,-2.543313,0.810203,1.829189,-1.260858,11.425423,14.808785,0.042260,2.048365,3.435724,-0.224087,1,9.897950,15.606143,0.223727,1.732595,1.000000,1,9.638971,15.886472,0.264810,1.493372,3.949163,0.048222,2.098178,0.030920,,,,,,11.281615,14.671834,0.230406,0.273561,1.049948,11.525555,15.577167,0.405906,0.855965,2.000220,,,,,,8.699328,15.108167,0.462694,2.774525,1.049948,6.816941,14.534669,-0.328850,4.631519,2.000220,BCTRA,-0.230896,-0.112637,0.000325,0.050140,0.000000,17.377920,17.184496,2.585572,16.704440,19.967769,-0.376536,3.536303,1.869963,-0.224087,0.609940,-1.153356,0.000000,1.868896,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896254,0.900514,1.101939,2.706481,-1.500000,0.674787,1.339650,0.000000,0.663709,1.338445,-0.165284,0,takeoff,,17.377920,2.277914,-2.159792,0,,,
5.777415,0.810753,1.461944,-2.623480,0.852107,1.914891,-1.270941,11.529485,14.979085,0.030856,2.091514,3.409629,-0.229109,1,10.163416,15.936101,0.215851,1.678168,1.000000,1,9.713599,16.083825,0.267220,1.493372,3.949163,0.048222,2.138635,0.030686,11.513643,14.987224,0.064129,0.037740,0.500009,11.482754,15.012043,0.201857,0.180309,1.000071,,,,,,9.083724,16.219214,0.334924,2.759008,0.500009,8.782728,15.612876,0.457367,2.851013,1.000071,,,,,,BCTRA,-0.235907,-0.098944,0.000260,0.049839,0.000000,17.454221,17.251212,2.654337,16.884847,20.082585,-0.398199,3.553272,1.837395,-0.229109,0.587345,-1.135758,0.000000,1.872711,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898147,0.900360,1.136213,2.772920,-1.500000,0.687692,1.333072,0.000000,0.646913,1.330389,-0.155723,0,takeoff,,17.454221,2.203584,-2.077138,0,,,
5.827466,0.849824,1.539077,-2.673887,0.877777,1.968023,-1.277216,11.636565,15.149351,0.019173,2.135359,3.382343,-0.232719,1,10.307760,16.125276,0.183551,1.656856,1.000000,1,9.865720,16.247104,0.260355,1.605147,3.899533,0.034821,2.097408,0.030768,,,,,,,,,,,11.686743,15.829801,0.427420,0.795108,2.049934,,,,,,,,,,,6.804194,14.695975,-0.335155,4.866509,2.049934,BCTRA,-0.241777,-0.113103,0.000208,0.050187,0.000000,17.574012,17.366443,2.693060,17.127209,20.127459,-0.418036,3.624642,1.692153,-0.232719,0.571299,-1.223663,0.000000,1.878701,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.899220,0.900622,1.171362,2.839491,-1.500000,0.700361,1.326459,0.000000,0.640812,1.326129,-0.159706,0,takeoff,,17.574012,2.161663,-2.027276,0,,,
