time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.525847,0.080111,-0.014333,0.005851,0.008682,0.005328,0.007557,20.000000,2.649176,0.111037,0.000000,5.000000,0.166608,20.097446,20.097171,0.105185,20.000000,21.860755,0.751198,3.842316,0.008682,0.005328,0.007557,0.000000,0.000000,0.000000,0.007607,0.008340,0.006116,0,takeoff,,20.097446,4.997212,-0.654170,0,,,
0.575771,0.080694,-0.013357,0.006764,0.009112,0.006145,0.007527,20.000000,2.896395,0.118541,0.000000,5.000000,0.153023,20.131018,20.130708,0.111778,20.000000,22.337032,0.713513,3.888127,0.009112,0.006145,0.007527,0.000000,0.000000,0.000000,0.002982,0.011671,0.002017,0,takeoff,,20.131018,4.995982,-0.713607,0,,,
0.625856,0.080958,-0.012642,0.007312,0.009106,0.006808,0.007592,20.000000,3.149071,0.125482,0.000000,5.000000,0.138494,20.168754,20.168408,0.118170,20.000000,22.828772,0.670584,3.935940,0.009106,0.006808,0.007592,0.000000,0.000000,0.000000,-0.003629,0.014308,0.002404,0,takeoff,,20.168754,4.994916,-0.774521,0,,,
0.675799,0.081221,-0.011561,0.008035,0.009359,0.007811,0.007727,20.000000,3.398324,0.131548,0.000000,5.000000,0.123111,20.208917,20.208539,0.123513,20.000000,23.317806,0.622009,3.983896,0.009359,0.007811,0.007727,0.000000,0.000000,0.000000,0.003005,0.020065,0.003909,0,takeoff,,20.208917,4.993531,-0.833821,0,,,
0.725857,0.081330,-0.010781,0.008522,0.009457,0.008437,0.007882,20.000000,3.649464,0.136849,0.000000,5.000000,0.106969,20.252587,20.252181,0.128326,20.000000,23.815269,0.568272,4.033161,0.009457,0.008437,0.007882,0.000000,0.000000,0.000000,0.003182,0.015474,0.005094,0,takeoff,,20.252587,4.992555,-0.893451,0,,,
0.775722,0.081250,-0.009671,0.009330,0.009191,0.009229,0.007965,20.000000,3.898281,0.141256,0.000000,5.000000,0.090168,20.298919,20.298490,0.131926,20.000000,24.312151,0.509390,4.082774,0.009191,0.009229,0.007965,0.000000,0.000000,0.000000,-0.002981,0.007742,0.000229,0,takeoff,,20.298919,4.991456,-0.952339,0,,,
0.825896,0.080991,-0.009162,0.009687,0.008893,0.009552,0.007952,20.000000,4.149465,0.144835,0.000000,5.000000,0.072810,20.348940,20.348492,0.135148,20.000000,24.818724,0.445822,4.133852,0.008893,0.009552,0.007952,0.000000,0.000000,0.000000,-0.007780,0.004573,0.001946,0,takeoff,,20.348940,4.990877,-1.011602,0,,,
0.875826,0.080409,-0.008728,0.010047,0.008510,0.009733,0.007839,20.000000,4.398852,0.147493,0.000000,5.000000,0.055004,20.401856,20.401393,0.137446,20.000000,25.326142,0.377711,4.185458,0.008510,0.009733,0.007839,0.000000,0.000000,0.000000,-0.010112,0.001432,-0.001063,0,takeoff,,20.401856,4.990498,-1.070097,0,,,
0.925982,0.079837,-0.008630,0.010201,0.008104,0.009623,0.007878,20.000000,4.649834,0.149258,0.000000,5.000000,0.036859,20.458092,20.457619,0.139057,20.000000,25.841256,0.305477,4.238284,0.008104,0.009623,0.007878,0.000000,0.000000,0.000000,-0.016078,-0.004860,-0.001471,0,takeoff,,20.458092,4.990467,-1.128653,0,,,
0.975884,0.078942,-0.008752,0.010352,0.007559,0.009505,0.007743,20.000000,4.899321,0.150090,0.000000,5.000000,0.018486,20.517243,20.516767,0.139738,20.000000,26.357834,0.229428,4.291703,0.007559,0.009505,0.007743,0.000000,0.000000,0.000000,-0.008785,-0.002964,-0.006319,0,takeoff,,20.517243,4.990513,-1.186545,0,,,
1.025829,0.078403,-0.008897,0.010324,0.007369,0.009204,0.007715,20.000000,5.148939,0.150000,0.000000,5.000000,-0.000000,20.578941,20.578467,0.139676,20.000000,26.878392,0.150000,4.345891,0.007369,0.009204,0.007715,0.000000,0.000000,0.000000,-0.005736,-0.007775,-0.002593,0,takeoff,,20.578941,4.990807,-1.243690,0,,,
1.075836,0.077613,-0.009129,0.010171,0.007130,0.008794,0.007386,20.000000,5.398931,0.148987,0.000000,5.000000,-0.018486,20.643834,20.643368,0.138816,20.000000,27.403955,0.067628,4.401005,0.007130,0.008794,0.007386,0.000000,0.000000,0.000000,-0.001115,-0.005243,-0.006093,0,takeoff,,20.643834,4.991278,-1.300491,0,,,
1.125874,0.077030,-0.009327,0.010055,0.006928,0.008651,0.007204,20.000000,5.644587,0.147087,0.000000,5.000000,-0.036859,20.710149,20.709695,0.137033,20.000000,27.923982,-0.017152,4.455879,0.006928,0.008651,0.007204,0.000000,0.000000,0.000000,-0.008526,-0.006610,-0.004215,0,takeoff,,20.710149,4.991549,-1.355693,0,,,
1.175890,0.076198,-0.009675,0.009883,0.006591,0.008119,0.007044,20.000000,5.899072,0.144216,0.000000,5.000000,-0.055004,20.781945,20.781511,0.134333,20.000000,28.466921,-0.104050,4.513570,0.006591,0.008119,0.007044,0.000000,0.000000,0.000000,-0.000454,-0.009090,-0.001735,0,takeoff,,20.781945,4.992271,-1.412578,0,,,
1.225766,0.075734,-0.009811,0.009876,0.006409,0.007930,0.007058,20.000000,6.148794,0.140492,0.000000,5.000000,-0.072810,20.854781,20.854371,0.130616,20.000000,29.002960,-0.192313,4.570833,0.006409,0.007930,0.007058,0.000000,0.000000,0.000000,-0.004670,-0.002983,0.000939,0,takeoff,,20.854781,4.992713,-1.467580,0,,,
1.275860,0.075144,-0.009864,0.010028,0.006026,0.007658,0.007328,20.000000,6.399294,0.135890,0.000000,5.000000,-0.090168,20.930672,20.930294,0.125861,20.000000,29.544360,-0.281498,4.629013,0.006026,0.007658,0.007328,0.000000,0.000000,0.000000,-0.005561,-0.006911,0.006076,0,takeoff,,20.930672,4.993298,-1.522377,0,,,
1.325899,0.074696,-0.009821,0.010144,0.005576,0.007570,0.007276,20.000000,6.649217,0.130459,0.000000,5.000000,-0.106969,21.008927,21.008582,0.120315,20.000000,30.087905,-0.370984,4.687738,0.005576,0.007570,0.007276,0.000000,0.000000,0.000000,-0.014525,-0.000847,-0.001694,0,takeoff,,21.008927,4.993740,-1.576469,0,,,
1.375780,0.073910,-0.009499,0.010264,0.004880,0.007682,0.007345,20.000000,6.896700,0.124284,0.000000,5.000000,-0.123111,21.089278,21.088970,0.114020,20.000000,30.629571,-0.460071,4.746574,0.004880,0.007682,0.007345,0.000000,0.000000,0.000000,-0.014102,0.003268,0.002141,0,takeoff,,21.089278,4.994025,-1.629541,0,,,
1.425863,0.073391,-0.009150,0.010166,0.004386,0.007767,0.007260,20.000000,7.148898,0.117228,0.000000,5.000000,-0.138494,21.173541,21.173271,0.107062,20.000000,31.184812,-0.548536,4.807183,0.004386,0.007767,0.007260,0.000000,0.000000,0.000000,-0.014229,0.002288,-0.006405,0,takeoff,,21.173541,4.994362,-1.682838,0,,,
1.475825,0.072567,-0.008635,0.009814,0.003576,0.007921,0.007355,20.000000,7.398530,0.109515,0.000000,5.000000,-0.153023,21.259789,21.259555,0.099702,20.000000,31.737852,-0.635378,4.867865,0.003576,0.007921,0.007355,0.000000,0.000000,0.000000,-0.014981,-0.002905,0.001086,0,takeoff,,21.259789,4.994656,-1.735196,0,,,
1.525813,0.071882,-0.008264,0.009620,0.002866,0.007942,0.007262,20.000000,7.648747,0.101110,0.000000,5.000000,-0.166608,21.348726,21.348530,0.091490,20.000000,32.295600,-0.720164,4.929370,0.002866,0.007942,0.007262,0.000000,0.000000,0.000000,-0.021580,0.004121,0.003250,0,takeoff,,21.348726,4.995086,-1.787049,0,,,
1.575809,0.070691,-0.007643,0.009334,0.001819,0.008017,0.007314,20.000000,7.896077,0.092183,0.000000,5.000000,-0.179166,21.439520,21.439360,0.082848,20.000000,32.850205,-0.802006,4.990826,0.001819,0.008017,0.007314,0.000000,0.000000,0.000000,-0.019457,0.002046,0.002577,0,takeoff,,21.439520,4.995465,-1.837892,0,,,
1.625831,0.069824,-0.007253,0.009105,0.001084,0.008018,0.007320,20.000000,8.147895,0.082529,0.000000,5.000000,-0.190620,21.534246,21.534121,0.073424,20.000000,33.418138,-0.880874,5.054049,0.001084,0.008018,0.007320,0.000000,0.000000,0.000000,-0.019581,-0.000301,-0.001401,0,takeoff,,21.534246,4.995905,-1.888815,0,,,
1.675802,0.068423,-0.006622,0.008660,0.000083,0.008298,0.007143,20.000000,8.398756,0.072398,0.000000,5.000000,-0.200899,21.631509,21.631415,0.063738,20.000000,33.987177,-0.955738,5.117684,0.000083,0.008298,0.007143,0.000000,0.000000,0.000000,-0.016001,0.005878,-0.002280,0,takeoff,,21.631509,4.996035,-1.938942,0,,,
1.725656,0.067391,-0.006182,0.008246,-0.000669,0.008293,0.007155,20.000000,8.647462,0.061907,0.000000,5.000000,-0.209938,21.730103,21.730036,0.053661,20.000000,34.554351,-1.025864,5.181378,-0.000669,0.008293,0.007155,0.000000,0.000000,0.000000,-0.018651,0.000557,-0.000133,0,takeoff,,21.730103,4.996426,-1.987940,0,,,
1.775669,0.065836,-0.005604,0.007384,-0.001872,0.008433,0.007047,20.000000,8.898450,0.050939,0.000000,5.000000,-0.217684,21.832429,21.832386,0.043555,20.000000,35.129949,-1.091096,5.246300,-0.001872,0.008433,0.007047,0.000000,0.000000,0.000000,-0.016428,-0.000815,0.000886,0,takeoff,,21.832429,4.996624,-2.037002,0,,,
1.825661,0.064988,-0.005308,0.006702,-0.002553,0.008190,0.006833,20.000000,9.148578,0.039694,0.000000,5.000000,-0.224087,21.936258,21.936233,0.032991,20.000000,35.706378,-1.150560,5.311560,-0.002553,0.008190,0.006833,0.000000,0.000000,0.000000,-0.020017,-0.007141,-0.006644,0,takeoff,,21.936258,4.997149,-2.085029,0,,,
1.875640,0.063935,-0.004935,0.005681,-0.003249,0.008167,0.006516,20.000000,9.397415,0.028262,0.000000,5.000000,-0.229109,22.042037,22.042026,0.022581,20.000000,36.282750,-1.203674,5.377067,-0.003249,0.008167,0.006516,0.000000,0.000000,0.000000,-0.015662,-0.000683,-0.005559,0,takeoff,,22.042037,4.997392,-2.132036,0,,,
1.925818,0.063232,-0.004752,0.004961,-0.003570,0.008077,0.006186,20.000000,9.649174,0.016522,0.000000,5.000000,-0.232719,22.151142,22.151139,0.011561,20.000000,36.868727,-1.250377,5.443911,-0.003570,0.008077,0.006186,0.000000,0.000000,0.000000,-0.006123,-0.000187,-0.010572,0,takeoff,,22.151142,4.997637,-2.178671,0,,,
1.976324,0.062096,-0.004569,0.003718,-0.004330,0.008027,0.005653,20.000000,9.901419,0.004655,0.000000,5.000000,-0.234893,22.263167,22.263167,0.000938,20.000000,37.458962,-1.289960,5.511509,-0.004330,0.008027,0.005653,0.000000,0.000000,0.000000,-0.015275,-0.004191,-0.010266,0,takeoff,,22.263167,4.997767,-2.225044,0,,,
2.025771,0.061212,-0.004438,0.002849,-0.004703,0.007924,0.005371,20.000000,10.149644,-0.007052,0.000000,5.000000,-0.235619,22.375450,22.375448,-0.009901,20.000000,38.042374,-1.321466,5.578546,-0.004703,0.007924,0.005371,0.000000,0.000000,0.000000,-0.011253,-0.003157,-0.008187,0,takeoff,,22.375450,4.997892,-2.269724,0,,,
2.075834,0.059673,-0.004154,0.001592,-0.005710,0.007774,0.004779,20.000000,10.398430,-0.018742,0.000000,5.000000,-0.234893,22.490682,22.490673,-0.020334,20.000000,38.629968,-1.345021,5.646308,-0.005710,0.007774,0.004779,0.000000,0.000000,0.000000,-0.022220,-0.003230,-0.012818,0,takeoff,,22.490682,4.997980,-2.314326,0,,,
2.125970,0.058456,-0.003957,0.000757,-0.006537,0.007704,0.004468,20.000000,10.649459,-0.030422,0.000000,5.000000,-0.232719,22.608880,22.608858,-0.031179,20.000000,39.225330,-1.360449,5.715174,-0.006537,0.007704,0.004468,0.000000,0.000000,0.000000,-0.021768,-0.004665,-0.009914,0,takeoff,,22.608880,4.997932,-2.358487,0,,,
2.175812,0.056258,-0.003739,-0.000606,-0.008120,0.007419,0.003923,20.000000,10.898768,-0.041834,0.000000,5.000000,-0.229109,22.729258,22.729221,-0.041228,20.000000,39.819782,-1.367048,5.784203,-0.008120,0.007419,0.003923,0.000000,0.000000,0.000000,-0.022360,-0.006410,-0.010153,0,takeoff,,22.729258,4.998023,-2.402331,0,,,
2.225814,0.054858,-0.003573,-0.001372,-0.009017,0.007282,0.003604,20.000000,11.148689,-0.053016,0.000000,5.000000,-0.224087,22.851352,22.851294,-0.051645,20.000000,40.417658,-1.364778,5.853794,-0.009017,0.007282,0.003604,0.000000,0.000000,0.000000,-0.020915,-0.003024,-0.007086,0,takeoff,,22.851352,4.997916,-2.445006,0,,,
2.275774,0.052842,-0.003247,-0.002452,-0.010444,0.007203,0.003198,20.000000,11.397509,-0.063825,0.000000,5.000000,-0.217684,22.975424,22.975342,-0.061372,20.000000,41.015483,-1.353296,5.923595,-0.010444,0.007203,0.003198,0.000000,0.000000,0.000000,-0.027522,-0.004139,-0.006426,0,takeoff,,22.975424,4.997691,-2.487159,0,,,
2.325899,0.051361,-0.002958,-0.003274,-0.011499,0.006956,0.003079,20.000000,11.649478,-0.074375,0.000000,5.000000,-0.209938,23.102652,23.102542,-0.071101,20.000000,41.622908,-1.332890,5.994686,-0.011499,0.006956,0.003079,0.000000,0.000000,0.000000,-0.023439,-0.005270,-0.006203,0,takeoff,,23.102652,4.997599,-2.528959,0,,,
2.375779,0.049057,-0.002373,-0.004580,-0.013004,0.007024,0.002639,20.000000,11.898689,-0.084349,0.000000,5.000000,-0.200899,23.231052,23.230915,-0.079769,20.000000,42.226110,-1.302896,6.065484,-0.013004,0.007024,0.002639,0.000000,0.000000,0.000000,-0.023311,0.002563,-0.006516,0,takeoff,,23.231052,4.997140,-2.569725,0,,,
2.425825,0.047719,-0.001937,-0.005292,-0.013861,0.007029,0.002528,20.000000,12.148843,-0.093842,0.000000,5.000000,-0.190620,23.361139,23.360971,-0.088551,20.000000,42.833376,-1.263660,6.136907,-0.013861,0.007029,0.002528,0.000000,0.000000,0.000000,-0.021351,-0.000308,-0.002360,0,takeoff,,23.361139,4.996725,-2.609554,0,,,
2.475813,0.046051,-0.001290,-0.006172,-0.014923,0.007020,0.002452,20.000000,12.398883,-0.102752,0.000000,5.000000,-0.179166,23.493269,23.493070,-0.096580,20.000000,43.442457,-1.215145,6.208715,-0.014923,0.007020,0.002452,0.000000,0.000000,0.000000,-0.021369,0.002089,-0.000843,0,takeoff,,23.493269,4.996304,-2.648806,0,,,
2.525828,0.045016,-0.000831,-0.006793,-0.015609,0.007117,0.002271,20.000000,12.647476,-0.110980,0.000000,5.000000,-0.166608,23.626086,23.625856,-0.104187,20.000000,44.049975,-1.157362,6.280500,-0.015609,0.007117,0.002271,0.000000,0.000000,0.000000,-0.012504,0.000548,-0.005587,0,takeoff,,23.626086,4.995763,-2.686886,0,,,
2.575717,0.043611,-0.000232,-0.007561,-0.016393,0.007242,0.002298,20.000000,12.898039,-0.118592,0.000000,5.000000,-0.153023,23.762053,23.761794,-0.111031,20.000000,44.664420,-1.090786,6.353276,-0.016393,0.007242,0.002298,0.000000,0.000000,0.000000,-0.013526,0.002801,0.002108,0,takeoff,,23.762053,4.995201,-2.724610,0,,,
2.626004,0.042790,0.000133,-0.007825,-0.016734,0.007190,0.002143,20.000000,13.149982,-0.125507,0.000000,5.000000,-0.138494,23.900264,23.899974,-0.117682,20.000000,45.284263,-1.015586,6.426856,-0.016734,0.007190,0.002143,0.000000,0.000000,0.000000,-0.007400,-0.000549,-0.004943,0,takeoff,,23.900264,4.994819,-2.761694,0,,,
2.675905,0.041672,0.000686,-0.007962,-0.017498,0.007231,0.002166,20.000000,13.399361,-0.131574,0.000000,5.000000,-0.123111,24.039024,24.038706,-0.123612,20.000000,45.899694,-0.931802,6.500067,-0.017498,0.007231,0.002166,0.000000,0.000000,0.000000,-0.014475,-0.001002,-0.001444,0,takeoff,,24.039024,4.994371,-2.798001,0,,,
2.725644,0.040880,0.001065,-0.007993,-0.017720,0.007268,0.002400,20.000000,13.648292,-0.136824,0.000000,5.000000,-0.106969,24.179121,24.178778,-0.128830,20.000000,46.515983,-0.839988,6.573538,-0.017720,0.007268,0.002400,0.000000,0.000000,0.000000,-0.005122,0.002735,0.006433,0,takeoff,,24.179121,4.993961,-2.833218,0,,,
2.775813,0.039700,0.001715,-0.007944,-0.018439,0.007255,0.002470,20.000000,13.899037,-0.141270,0.000000,5.000000,-0.090168,24.322148,24.321783,-0.133325,20.000000,47.138494,-0.740694,6.647891,-0.018439,0.007255,0.002470,0.000000,0.000000,0.000000,-0.014328,0.003367,-0.000205,0,takeoff,,24.322148,4.993639,-2.868422,0,,,
2.825705,0.039021,0.002188,-0.007978,-0.018762,0.007480,0.002404,20.000000,14.148467,-0.144820,0.000000,5.000000,-0.072810,24.465826,24.465443,-0.136843,20.000000,47.759522,-0.634267,6.722211,-0.018762,0.007480,0.002404,0.000000,0.000000,0.000000,-0.006757,0.005432,-0.000610,0,takeoff,,24.465826,4.993122,-2.902431,0,,,
2.875712,0.038032,0.002873,-0.007959,-0.019339,0.007520,0.002449,20.000000,14.397361,-0.147477,0.000000,5.000000,-0.055004,24.610992,24.610596,-0.139517,20.000000,48.380870,-0.521324,6.796702,-0.019339,0.007520,0.002449,0.000000,0.000000,0.000000,-0.008135,-0.001971,-0.004175,0,takeoff,,24.610992,4.992848,-2.936015,0,,,
2.925793,0.037269,0.003381,-0.007761,-0.019662,0.007654,0.002477,20.000000,14.648627,-0.149249,0.000000,5.000000,-0.036859,24.759117,24.758713,-0.141488,20.000000,49.010029,-0.402554,6.872280,-0.019662,0.007654,0.002477,0.000000,0.000000,0.000000,-0.009175,0.005229,0.000481,0,takeoff,,24.759117,4.992539,-2.969096,0,,,
2.976170,0.035990,0.004118,-0.007180,-0.020317,0.007775,0.002761,20.000000,14.900627,-0.150095,0.000000,5.000000,-0.018486,24.909599,24.909189,-0.142914,20.000000,49.642726,-0.278546,6.948420,-0.020317,0.007775,0.002761,0.000000,0.000000,0.000000,-0.012339,-0.001260,0.005579,0,takeoff,,24.909599,4.992312,-3.001870,0,,,
3.025851,0.035206,0.004556,-0.006719,-0.020781,0.007840,0.002792,20.000000,15.149113,-0.150000,0.000000,5.000000,-0.000000,25.059352,25.058943,-0.143281,20.000000,50.268403,-0.150000,7.023858,-0.020781,0.007840,0.002792,0.000000,0.000000,0.000000,-0.013870,-0.000238,0.002918,0,takeoff,,25.059352,4.992204,-3.033571,0,,,
3.075872,0.034139,0.005116,-0.005960,-0.021397,0.007972,0.002978,20.000000,15.398855,-0.148987,0.000000,5.000000,0.018486,25.211569,25.211164,-0.143027,20.000000,50.898844,-0.017733,7.099998,-0.021397,0.007972,0.002978,0.000000,0.000000,0.000000,-0.008464,-0.003349,-0.001409,0,takeoff,,25.211569,4.992098,-3.064901,0,,,
3.125843,0.033433,0.005469,-0.005485,-0.021862,0.008016,0.003184,20.000000,15.648043,-0.147062,0.000000,5.000000,0.036859,25.364817,25.364422,-0.141577,20.000000,51.529566,0.117450,7.176305,-0.021862,0.008016,0.003184,0.000000,0.000000,0.000000,-0.008653,0.003482,0.005567,0,takeoff,,25.364817,4.992145,-3.095596,0,,,
3.175692,0.032371,0.006041,-0.005013,-0.022045,0.008144,0.003153,20.000000,15.897485,-0.144233,0.000000,5.000000,0.055004,25.519867,25.519487,-0.139220,20.000000,52.162346,0.254711,7.252972,-0.022045,0.008144,0.003153,0.000000,0.000000,0.000000,-0.005335,0.001621,-0.006109,0,takeoff,,25.519867,4.992174,-3.125439,0,,,
3.225983,0.031801,0.006447,-0.004967,-0.022230,0.008271,0.003090,20.000000,16.149895,-0.140476,0.000000,5.000000,0.072810,25.677972,25.677615,-0.135509,20.000000,52.804153,0.393287,7.330852,-0.022230,0.008271,0.003090,0.000000,0.000000,0.000000,-0.006520,0.001466,-0.003212,0,takeoff,,25.677972,4.992265,-3.155162,0,,,
3.275648,0.031117,0.007117,-0.005091,-0.022419,0.008874,0.002944,20.000000,16.397937,-0.135914,0.000000,5.000000,0.090168,25.834713,25.834381,-0.130823,20.000000,53.435972,0.532012,7.407607,-0.022419,0.008874,0.002944,0.000000,0.000000,0.000000,-0.002492,0.012500,-0.005797,0,takeoff,,25.834713,4.991939,-3.183505,0,,,
3.325898,0.030683,0.007598,-0.005336,-0.022521,0.009144,0.002820,20.000000,16.648795,-0.130468,0.000000,5.000000,0.106969,25.994590,25.994289,-0.125132,20.000000,54.076558,0.670254,7.485553,-0.022521,0.009144,0.002820,0.000000,0.000000,0.000000,0.002587,0.004750,-0.006369,0,takeoff,,25.994590,4.991993,-3.211842,0,,,
3.375839,0.030062,0.008364,-0.005868,-0.022617,0.009719,0.002356,20.000000,16.899315,-0.124220,0.000000,5.000000,0.123111,26.155624,26.155356,-0.118351,20.000000,54.717354,0.806942,7.563608,-0.022617,0.009719,0.002356,0.000000,0.000000,0.000000,-0.002655,0.012347,-0.008001,0,takeoff,,26.155624,4.991793,-3.239378,0,,,
3.425753,0.029792,0.008785,-0.006194,-0.022581,0.009916,0.002218,20.000000,17.148724,-0.117233,0.000000,5.000000,0.138494,26.317277,26.317043,-0.111039,20.000000,55.357012,0.941088,7.641658,-0.022581,0.009916,0.002218,0.000000,0.000000,0.000000,0.001839,0.005037,-0.000685,0,takeoff,,26.317277,4.991995,-3.266507,0,,,
3.475768,0.029610,0.009206,-0.006601,-0.022187,0.009809,0.001833,20.000000,17.398727,-0.109509,0.000000,5.000000,0.153023,26.480606,26.480406,-0.102908,20.000000,55.999482,1.071848,7.720151,-0.022187,0.009809,0.001833,0.000000,0.000000,0.000000,0.008674,-0.001395,-0.007874,0,takeoff,,26.480606,4.992530,-3.293148,0,,,
3.525816,0.029644,0.009306,-0.006722,-0.021811,0.009814,0.001919,20.000000,17.649707,-0.101078,0.000000,5.000000,0.166608,26.645971,26.645804,-0.094355,20.000000,56.646173,1.198348,7.799293,-0.021811,0.009814,0.001919,0.000000,0.000000,0.000000,0.014370,0.000855,0.002824,0,takeoff,,26.645971,4.992950,-3.319411,0,,,
3.575913,0.029986,0.009045,-0.006617,-0.021285,0.009272,0.002284,20.000000,17.899120,-0.092074,0.000000,5.000000,0.179166,26.811631,26.811495,-0.085457,20.000000,57.290504,1.319449,7.878277,-0.021285,0.009272,0.002284,0.000000,0.000000,0.000000,0.009894,-0.008566,0.003900,0,takeoff,,26.811631,4.993907,-3.345356,0,,,
3.625849,0.030339,0.008679,-0.006462,-0.020951,0.008793,0.002437,20.000000,18.149522,-0.082467,0.000000,5.000000,0.190620,26.979313,26.979206,-0.076006,20.000000,57.938812,1.434461,7.957858,-0.020951,0.008793,0.002437,0.000000,0.000000,0.000000,0.005932,-0.014118,0.004980,0,takeoff,,26.979313,4.994797,-3.371056,0,,,
3.675806,0.030943,0.008013,-0.006217,-0.020237,0.007999,0.002596,20.000000,18.398838,-0.072395,0.000000,5.000000,0.200899,27.147561,27.147480,-0.066177,20.000000,58.398838,1.534794,8.000000,-0.020237,0.007999,0.002596,0.000000,0.000000,0.000000,0.014554,-0.010686,0.004458,0,takeoff,,27.147561,4.995979,-3.396180,0,,,
3.725828,0.031413,0.007417,-0.006060,-0.019744,0.007271,0.002743,20.000000,18.649101,-0.061838,0.000000,5.000000,0.209938,27.317759,27.317702,-0.055778,20.000000,58.649101,1.617670,8.000000,-0.019744,0.007271,0.002743,0.000000,0.000000,0.000000,0.013983,-0.020767,0.001468,0,takeoff,,27.317759,4.997066,-3.421056,0,,,
