time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,approach_phase,first_terminal_approach,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,planner_event_id,planner_result,planner_failure_reason,planner_source_age_at_publish,planner_completion_to_publish_delay,terminal_admission,terminal_admission_reason,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,body_clearance,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error,kf_prediction_0p5_error,kf_prediction_1p0_error,kf_prediction_2p0_error,shadow_bctra_prediction_0p5_error,shadow_bctra_prediction_1p0_error,shadow_bctra_prediction_2p0_error
0.048380374908447266,1,FAR_GUIDANCE,49.9900202985835,-2.2046132011065303,-5.014792139408599,2.913730739468777,-2.8489172079761818,0.01307801484276222,53.6733965268622,-5.616040337208389,-0.04719935998019692,2.8717870561798224,-2.78439205284709,0.02591673122824077,7.062724231216303,5.02046766187979,4.9675927794284025,0.07802307896196013,0.044011305854764864,PREPARATION,False,FAR_GUIDANCE,0,0.05802297592163086,0.0,,,0,,0.0,0.0,False,,0.0,0.0,0.0,False,0.0,-0.7472829812518937,4.784792139408599,SAFE,4.812648974231433,0.9996493458747864,20.083219528198242,20.087156295776367,20.07488250732422,20.048202514648438,0.0045971558429300785,0.0038651321083307266,0.002725325059145689,20.375040683976586,0.003247098000429105,0.0,,,,,,,,,
0.09844422340393066,1,FAR_GUIDANCE,50.140839603996874,-2.354527652597916,-5.015919995182333,2.9137841392419914,-2.8457938650704606,0.011923370357572969,53.81718125139087,-5.755336543438135,-0.04575782308853582,2.874049966697645,-2.7820562159894013,0.03165930649013022,7.055742415741494,5.0080923534197614,4.970162172093797,0.07765822270173672,0.03752194145269446,PREPARATION,False,FAR_GUIDANCE,0,0.05799436569213867,0.0,,,0,,0.0,0.0,False,,0.0,0.0,0.0,False,0.0,-0.746356521850041,4.785919995182333,SAFE,4.814223665860684,0.9996493458747864,20.083219528198242,20.087156295776367,19.992223739624023,19.9949893951416,0.004902177024632692,0.0038651321083307266,0.0037482900079339743,19.98391492443445,0.0019998589996248484,0.0,,,,,,,,,
0.14850735664367676,1,FAR_GUIDANCE,50.282761442252195,-2.4955819702696758,-5.017107495493378,2.9148448955664876,-2.843790001183574,0.009151308409493793,53.96117648259692,-5.894606615505529,-0.0440323899385739,2.8763767617601896,-2.779650468027584,0.03720992828018443,7.05801542598512,5.008403512892606,4.973075105554805,0.07988093127308606,0.031166833542638776,PREPARATION,False,FAR_GUIDANCE,0,0.0579836368560791,0.0,,,0,,0.0,0.0,False,,0.0,0.0,0.0,False,0.0,-0.7460909860151101,4.787107495493378,SAFE,4.815533264916619,0.9998582601547241,19.976369857788086,19.981672286987305,19.992223739624023,19.9949893951416,0.004902177024632692,0.0038651321083307266,0.0037482900079339743,20.129019873206925,0.002867016999516636,0.0,,,,,,,,,
0.19861698150634766,1,FAR_GUIDANCE,50.419585435308015,-2.6314528867513682,-5.018343758310426,2.9180274649335134,-2.8438516468441413,0.005336548690709033,54.10532426647172,-6.033787708402011,-0.04203408635322254,2.878767022221125,-2.7771749011850373,0.042531629967828846,7.065706682376455,5.016029602201775,4.976309671957203,0.08585245974853101,0.026390298586915092,PREPARATION,False,FAR_GUIDANCE,0,0.05784797668457031,0.0,,1:1,0,NONE,0.08934235572814941,0.0031158924102783203,False,HORIZONTAL_PREPARATION_NOT_READY,0.0,0.0,0.0,False,0.0,-0.7453436256369095,4.788343758310425,SAFE,4.817666009312591,0.9998582601547241,19.976369857788086,19.981672286987305,20.054555892944336,20.037395477294922,0.00435433117672801,0.0038651321083307266,0.00240634405054152,20.075452191435286,0.0023800829985702876,0.036283104000176536,,,,,,,,,
0.24828529357910156,1,FAR_GUIDANCE,50.55807025719165,-2.76874817434712,-5.019674477693968,2.925007504698081,-2.847413295647681,0.0004156845954321564,54.24842818307998,-6.171720946524576,-0.039794895459536204,2.8812006366087566,-2.7746500484935566,0.0475504280257819,7.070938124669406,5.019857100490802,4.979879582234432,0.09713503933417933,0.024685412634407777,PREPARATION,False,FAR_GUIDANCE,0,0.057730674743652344,0.0,,1:1,0,NONE,0.08934235572814941,0.0031158924102783203,False,HORIZONTAL_PREPARATION_NOT_READY,0.0,0.0,0.0,False,0.0,-0.7450507799649277,4.789674477693968,SAFE,4.819387088347274,0.8705602884292603,20.131914138793945,20.13966941833496,20.054555892944336,20.037395477294922,0.00435433117672801,0.002037572907283902,0.00240634405054152,19.69175297420633,0.0034211850033898372,0.036283104000176536,,,,,,,,,
0.29874372482299805,1,FAR_GUIDANCE,50.704555567052466,-2.913617548544605,-5.021245059560945,2.9376542802248773,-2.8562350637739966,-0.003877167880500298,54.39366495506571,-6.3114595088896195,-0.037276925727101215,2.883732629104494,-2.7720184205445113,0.052343845849010695,7.070699853853217,5.015461899387602,4.9839681338338435,0.11472048570837122,0.02897506284311683,PREPARATION,False,FAR_GUIDANCE,0,0.058022260665893555,0.0,,1:1,0,NONE,0.08934235572814941,0.0031158924102783203,False,HORIZONTAL_PREPARATION_NOT_READY,0.0,0.0,0.0,False,0.0,-0.7440946956031942,4.791245059560945,SAFE,4.821509170532226,0.8705602884292603,20.131914138793945,20.13966941833496,20.073896408081055,20.095178604125977,0.011274521239101887,0.002037572907283902,0.003551170928403735,19.77736283219223,0.005980279001960298,0.036283104000176536,,,,,,,,,
0.34831690788269043,1,FAR_GUIDANCE,50.86357151583391,-3.0704819476518423,-5.023144075194879,2.9580970801800786,-2.8720317669942603,-0.005734933129973103,54.5369487061623,-6.449065793399743,-0.034566528855979946,2.8862921925141776,-2.7693532420822926,0.05674804919507748,7.056517180664282,4.990844496192358,4.988577546338899,0.14001051550166801,0.042368385390316336,PREPARATION,False,FAR_GUIDANCE,0,0.10817408561706543,0.0,,1:1,0,NONE,0.08934235572814941,0.0031158924102783203,False,HORIZONTAL_PREPARATION_NOT_READY,0.0,0.0,0.0,False,0.0,-0.7438126026711855,4.793144075194879,SAFE,4.82290678024292,0.9996251463890076,19.773908615112305,19.767662048339844,20.073896408081055,20.095178604125977,0.011274521239101887,0.002037572907283902,0.003551170928403735,19.98943886839572,0.0032703280012356117,0.036283104000176536,,,,,,,,,
0.39832615852355957,1,FAR_GUIDANCE,50.99840481238866,-3.2032284690784683,-5.024697781417036,2.98055331205811,-2.890214855928016,-0.0038925940750326148,54.68130145237435,-6.5874384145759795,-0.031626067256044305,2.8889330593925373,-2.7665982321885614,0.06083245934540743,7.067345311980783,5.001660185980468,4.993071714160991,0.16692714849156223,0.061210493566807266,PREPARATION,False,FAR_GUIDANCE,0,0.058103322982788086,0.0,,1:2,0,NONE,0.08941078186035156,0.006917238235473633,False,HORIZONTAL_PREPARATION_NOT_READY,0.0,0.0,0.0,False,0.0,-0.7430750622054885,4.794697781417035,SAFE,4.824797916412353,0.9996251463890076,19.773908615112305,19.767662048339844,19.918989181518555,19.90538215637207,0.004849514923989773,0.002037572907283902,0.003551170928403735,19.98637889288299,0.003191421001247363,0.0321201420010766,,,,,,,,,
0.4513416290283203,1,FAR_GUIDANCE,51.1529327636768,-3.3549230912092107,-5.026234180251394,3.01092067311822,-2.915241391656218,0.0003218302276424964,54.83444981839013,-6.7339499197386985,-0.02829704886829283,2.891803464185695,-2.7635977863147185,0.06475181852276324,7.067585563778133,4.997138194213476,4.997937131383101,0.20331236041262377,0.08898694051435549,PREPARATION,False,FAR_GUIDANCE,0,0.057956695556640625,0.0,,1:2,0,NONE,0.08941078186035156,0.006917238235473633,False,HORIZONTAL_PREPARATION_NOT_READY,0.0,0.0,0.0,False,0.0,-0.7428317623106855,4.7962341802513935,SAFE,4.825999069213867,0.9994688034057617,19.760765075683594,19.928970336914062,19.918989181518555,19.90538215637207,0.004849514923989773,0.009638329967856407,0.003551170928403735,19.467604306017265,0.0037815969990333542,0.0321201420010766,,,,,,,,,
0.49874138832092285,1,FAR_GUIDANCE,51.30195537877879,-3.5005830506544657,-5.027206716788571,3.0429778672658268,-2.9419753324562947,0.005151347972165134,54.97129512567414,-6.864604443667142,-0.025159009754119888,2.8944284004088416,-2.7608484628654852,0.06787265749089469,7.056994783492586,4.978021103891882,5.002047707034452,0.24250329824355976,0.11912409894044705,PREPARATION,False,FAR_GUIDANCE,0,0.10799956321716309,0.0,,1:2,0,NONE,0.08941078186035156,0.006917238235473633,False,HORIZONTAL_PREPARATION_NOT_READY,0.0,0.0,0.0,False,0.0,-0.7424900692415659,4.797206716788571,SAFE,4.826501181916279,0.9994688034057617,19.760765075683594,19.928970336914062,19.376312255859375,19.33971405029297,0.006746327038854361,0.009638329967856407,0.0027065330650657415,19.93357856416398,0.0034584029999678023,0.0321201420010766,0.015918275819004568,,,,,,0.7537636982036976,,
