time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,plan_source_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.023315906524658203,1,FAR_GUIDANCE,2.998261768340786,-0.001074856728165086,-4.9676254503642765,-0.01674427120194422,-0.011480753122700152,-0.009689049246660355,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.049446014295401,5.001738347150761,4.9676254503642765,0.022495688156908146,-0.018709891381088736,FAR_GUIDANCE,0,0.0,,0,376,0.0,0.0,0.0,0.0,0.0,False,0.0,0.00036256205633611316,SAFE,4.897559814453125,1.000038743019104,20.062952041625977,20.077043533325195,19.98817253112793,19.983123779296875,0.004485189914703369,0.0027174970600754023,0.002820071065798402,20.353683924472634,0.00046209200809244066,0.0,,,
0.07312965393066406,1,FAR_GUIDANCE,2.9983617480874245,-0.002390024701446905,-4.967495167498135,-0.01742889026440568,-0.0107937371793359,-0.00946425391278148,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.049283591566628,5.001638822947251,4.967495167498135,0.022579705052787398,-0.019039159847335303,FAR_GUIDANCE,0,0.0,,0,377,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0005792988931174747,SAFE,4.897432975769043,1.0005741119384766,20.005165100097656,20.03304672241211,19.98817253112793,19.983123779296875,1.3040000339969993e-05,0.0027174970600754023,0.002820071065798402,20.12848857716681,0.0005662059993483126,0.0,,,
0.1233987808227539,1,MINCO_TRACKING,2.9984216538449417,-0.003780521022661199,-4.967328113381494,-0.017877886282583126,-0.010257454086408324,-0.009578888178397024,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.049123976144591,5.001579774937752,4.967328113381494,0.022728600506894018,-0.019440416771509653,TRACKING,1,0.13414263725280762,,376,378,0.10329294204711914,0.0020868778228759766,3.174883448387726,1789542121.85857,3.040740966796875,False,0.25000000000000094,0.000815072168544706,SAFE,4.897296123504638,1.0005741119384766,20.005165100097656,20.03304672241211,19.88172149658203,19.945438385009766,1.3040000339969993e-05,0.0027174970600754023,0.002403073012828827,26.175382320728165,0.0018024110031547025,0.02768721999018453,,,
0.175384521484375,1,MINCO_TRACKING,2.998416652123739,-0.0053539727961754695,-4.967163201730337,-0.018230480412711168,-0.009814200771827637,-0.00997864274238633,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.049012336732131,5.001586213470464,4.967163201730337,0.022983521571947305,-0.019974338606196487,TRACKING,1,0.1837141513824463,,376,379,0.10329294204711914,0.0020868778228759766,3.174883448387726,1789542121.85857,2.9911694526672363,False,0.25000000000000094,0.0011712682193953938,SAFE,4.897126846313476,0.998490035533905,20.067033767700195,19.97831153869629,19.88172149658203,19.945438385009766,1.3941011275164783e-05,0.002588595962151885,0.002403073012828827,25.1122244680953,0.0004791079991264269,0.02768721999018453,,,
0.22327184677124023,1,MINCO_TRACKING,2.998316330638197,-0.0068310057806236085,-4.96694159197372,-0.01859182467042266,-0.009246896073491665,0.00039756311044622473,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.04892863980612,5.001688334052865,4.96694159197372,0.020768223034156773,-0.012920959105072885,TRACKING,1,0.23369693756103516,,376,380,0.10329294204711914,0.0020868778228759766,3.174883448387726,1789542121.85857,2.9411866664886475,False,0.25000000000000094,0.0015587989321330653,SAFE,4.8890207558400265,0.998490035533905,20.067033767700195,19.97831153869629,20.004396438598633,20.00732421875,1.3941011275164783e-05,0.002588595962151885,0.002403073012828827,24.056069406155245,0.0005770930001745,0.02768721999018453,,,
0.27322936058044434,1,MINCO_TRACKING,2.998065059972424,-0.00819774767081283,-4.96502025994508,-0.018717980325970295,-0.00859381645715076,0.07892570435214033,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.0477547154395666,5.001941657730081,4.96502025994508,0.08156888669256232,0.0423072543582628,TRACKING,1,0.2840714454650879,,376,381,0.10329294204711914,0.0020868778228759766,3.174883448387726,1789542121.85857,2.8908121585845947,False,0.25000000000000094,0.0017634917292572716,SAFE,4.865732263438832,1.000953197479248,19.977554321289062,19.97897720336914,20.004396438598633,20.00732421875,0.005839153192937374,0.002588595962151885,0.002403073012828827,23.269573184311493,0.0006236310000531375,0.02768721999018453,,,
0.3232254981994629,1,MINCO_TRACKING,2.9977277866407475,-0.009420024160984728,-4.956677264452925,-0.01722256170947653,-0.007472811983639621,0.2267775165960743,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.04212081246451,5.002281083006158,4.956677264452925,0.2275532939428966,0.14737614594913936,TRACKING,2,0.1338808536529541,,380,382,0.12326407432556152,0.003789186477661133,4.0,1789542122.8836424,3.866119146347046,False,0.2500000000000011,0.002017712307289976,SAFE,4.809494221057368,1.000953197479248,19.977554321289062,19.97897720336914,19.79443359375,19.831857681274414,0.005839153192937374,0.002588595962151885,0.0013409230159595609,25.719426073081046,0.0005442569963634014,0.04573092900682241,,,
0.3732028007507324,1,MINCO_TRACKING,2.9976685607177553,-0.010563306727742798,-4.940191221834755,-0.011826815481792206,-0.006323812804026283,0.38662643648024564,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.0305704405953975,5.002342592414138,4.940191221834755,0.38685897373362577,0.26324749776445283,TRACKING,2,0.18384623527526855,,380,383,0.12326407432556152,0.003789186477661133,4.0,1789542122.8836424,3.8161537647247314,False,0.2500000000000011,0.002199931143174627,SAFE,4.752848131137129,0.9996895790100098,19.8895206451416,19.902179718017578,19.79443359375,19.831857681274414,0.004902107175439596,0.0034455389250069857,0.0013409230159595609,25.028278592168878,0.0006861009896965697,0.04573092900682241,,,
0.42337918281555176,1,MINCO_TRACKING,2.998083322427962,-0.011671947837940377,-4.913940849290801,-0.0014362320443610061,-0.005002101671556292,0.5709931710316866,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,7.011855771054367,5.001930295769787,4.913940849290801,0.5710168869205522,0.39912178200615356,TRACKING,2,0.23379731178283691,,380,384,0.12326407432556152,0.003789186477661133,4.0,1789542122.8836424,3.766202688217163,False,0.2500000000000011,0.002468612015508409,SAFE,4.612285876980268,0.9996895790100098,19.8895206451416,19.902179718017578,19.88347053527832,19.876667022705078,0.004902107175439596,0.0034455389250069857,0.0026988990139216185,24.416835355750063,0.0006237560010049492,0.04573092900682241,,,
0.47330617904663086,1,MINCO_TRACKING,2.9990596821669975,-0.012627963134538895,-4.8781843291274,0.009186841857052196,-0.003678452687799035,0.776205559229826,8.0,-4.898587196589413e-15,0.0,0.0,0.0,0.0,6.986146711666219,5.00095626135448,4.8781843291274,0.776268638588968,0.5485670928279187,TRACKING,2,0.2837653160095215,,380,385,0.12326407432556152,0.003789186477661133,4.0,1789542122.8836424,3.7162346839904785,False,0.2500000000000011,0.002616950354703995,SAFE,4.496580878148295,0.9996416568756104,20.159603118896484,20.149293899536133,19.88347053527832,19.876667022705078,0.004406771156936884,0.0034455389250069857,0.0026988990139216185,23.993970478800616,0.0005225670029176399,0.04573092900682241,0.0,,
