time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,approach_phase,first_terminal_approach,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,planner_event_id,planner_result,planner_failure_reason,planner_source_age_at_publish,planner_completion_to_publish_delay,terminal_admission,terminal_admission_reason,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,body_clearance,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error,kf_prediction_0p5_error,kf_prediction_1p0_error,kf_prediction_2p0_error,shadow_bctra_prediction_0p5_error,shadow_bctra_prediction_1p0_error,shadow_bctra_prediction_2p0_error
0.06233501434326172,1,MINCO_READY,42.8460868621979,5.016917910313752,-5.014395483362808,2.6419121951857907,-2.8309249991134258,0.019814568588630555,46.38129309780301,1.6173809355797224,0.04246977504808113,2.831905574756107,-2.8249443916058388,0.04144992534363622,7.044602260778679,4.9045422590538506,5.056865258410889,0.19131476840177938,-0.10798928592327388,TERMINAL_APPROACH,True,PLAN_ACCEPTED,1,0.033983707427978516,0.03839921951293945,,1:1,1,NONE,0.08192062377929688,0.0040531158447265625,True,ADMITTED,3.954374313354492,1789891072.980874,3.9159750938415527,False,0.0949807006393722,-0.7659202402240837,4.7843954833628075,HOLD,0.0,0.999875009059906,20.14151954650879,20.13553810119629,19.82769012451172,19.81841468811035,0.0034950149711221457,0.002806995064020157,0.0024938429705798626,27.103566374369148,0.0002945359992736485,0.026388891998067265,,,,,,,,,
0.1125631332397461,1,MINCO_TRACKING,42.96626286680148,4.89175664315628,-5.014945266098275,2.648706909217387,-2.830210843931478,0.01747268160400615,46.52276622944782,1.476226036667688,0.04440785262860869,2.831323492227779,-2.825527788282942,0.03609219047935222,7.064815600732017,4.930980175621785,5.059353118726884,0.1836230745613353,-0.10300113733672332,TERMINAL_APPROACH,True,TRACKING,1,0.05985522270202637,0.0642707347869873,,1:1,1,NONE,0.08192062377929688,0.0040531158447265625,True,ADMITTED,3.954374313354492,1789891072.980874,3.890103578567505,False,0.0949807006393722,-0.7649250531031742,4.7849452660982745,SAFE,4.812460914396548,0.9994630217552185,20.042896270751953,20.071964263916016,19.82769012451172,19.81841468811035,1.499800055171363e-05,0.0021289370488375425,0.0024938429705798626,30.66108819236477,0.0007045040001685265,0.026388891998067265,,,,,,,,,
0.16229724884033203,1,MINCO_TRACKING,43.09747121044895,4.7554223877984345,-5.015943766044277,2.6572435707967483,-2.830446288029419,0.013984535696439105,46.664235242165134,1.3350197495655545,0.04607281058396067,2.830794840991839,-2.8260574247905845,0.03051132369618097,7.074247075670582,4.941756759045787,5.0620165766282375,0.17439162889441376,-0.09720661665432162,TERMINAL_APPROACH,True,TRACKING,1,0.05961036682128906,0.11425399780273438,,1:1,1,NONE,0.08192062377929688,0.0040531158447265625,True,ADMITTED,3.954374313354492,1789891072.980874,3.840120315551758,False,0.0949807006393722,-0.7644878975288893,4.7859437660442765,SAFE,4.813782311568318,0.9994630217552185,20.06192398071289,20.07670021057129,19.717824935913086,19.71348762512207,1.499800055171363e-05,0.0021289370488375425,0.003132097888737917,27.003840396594182,0.0007933649976621382,0.026388891998067265,,,,,,,,,
0.2123262882232666,1,MINCO_TRACKING,43.23257786362178,4.615369169002795,-5.017155723026352,2.6677232296124505,-2.832894232716007,0.0198194000238234,46.80589502196591,1.1935727786848933,0.04745593668470556,2.830318935531689,-2.8265340477642873,0.024733637125298583,7.080083143197571,4.947452480914719,5.0646116597110575,0.16279424210421306,-0.08250347610800073,TERMINAL_APPROACH,True,TRACKING,1,0.05994915962219238,0.16432690620422363,,1:1,1,NONE,0.08192062377929688,0.0040531158447265625,True,ADMITTED,3.954374313354492,1789891072.980874,3.7900474071502686,False,0.0949807006393722,-0.7636072183238913,4.787155723026352,SAFE,4.813998225204554,1.0003738403320312,20.06192398071289,20.07670021057129,19.717824935913086,19.71348762512207,0.005692800972610712,0.0021289370488375425,0.003132097888737917,25.298255306880456,0.000913439998839749,0.026388891998067265,,,,,,,,,
0.26277756690979004,1,MINCO_READY,43.364906354637384,4.478364649317523,-5.017385793583986,2.6781795402433635,-2.837086525084823,0.048817107031341664,46.94858113345614,1.0510555774548376,0.04855289532416998,2.8298936020949097,-2.8269598866666454,0.01875877802052801,7.08892849408078,4.9587470589266704,5.065938688908156,0.15499422089894072,-0.05031974659773814,TERMINAL_APPROACH,True,PLAN_ACCEPTED,2,0.07275652885437012,0.02664470672607422,,1:2,1,NONE,0.07077527046203613,0.0013365745544433594,True,ADMITTED,3.7538559436798096,1789891072.980874,3.7272109985351562,False,0.10411077032795851,-0.7632516464683201,4.787385793583986,HOLD,0.0,1.0003738403320312,20.126222610473633,20.143821716308594,19.85795783996582,19.873987197875977,0.005692800972610712,0.0021289370488375425,0.0023235990665853024,27.068108817748342,0.0003987790005339775,0.017993378998653498,,,,,,,,,
0.31365036964416504,1,MINCO_TRACKING,43.49194248215154,4.347061540221819,-5.015507299666867,2.6874684729131526,-2.8432654330183427,0.10341027829237623,47.09255633328436,0.9072101247492277,0.04935134166724183,2.8295193257499274,-2.827334501824585,0.012609990108999623,7.102801624865716,4.979658408515413,5.064858641334109,0.16934264582360678,0.00045339745337275576,TERMINAL_APPROACH,True,TRACKING,2,0.05942249298095703,0.06376194953918457,,1:2,1,NONE,0.07077527046203613,0.0013365745544433594,True,ADMITTED,3.7538559436798096,1789891072.980874,3.690093755722046,False,0.10411077032795851,-0.7624570545969442,4.785507299666866,SAFE,4.796718248799834,0.9986453652381897,20.126222610473633,20.143821716308594,19.85795783996582,19.873987197875977,0.004775010980665684,0.0021289370488375425,0.0023235990665853024,26.38404113951422,0.0007000830009928904,0.017993378998653498,,,,,,,,,
0.36409735679626465,1,MINCO_TRACKING,43.61988082167762,4.214798376239749,-5.0105423128032225,2.6973420871459273,-2.8533537194002676,0.15464885227512637,47.231436578365795,0.7684215389996606,0.04982307315834125,2.8292105050131826,-2.8276435274487928,0.006601341610328837,7.108315280526774,4.992078553862359,5.060365385961564,0.19992088188840626,0.050860344614291855,TERMINAL_APPROACH,True,TRACKING,2,0.05904674530029297,0.11425900459289551,,1:2,1,NONE,0.07077527046203613,0.0013365745544433594,True,ADMITTED,3.7538559436798096,1789891072.980874,3.639596700668335,False,0.10411077032795851,-0.7621191853415028,4.780542312803222,SAFE,4.78264788966352,0.9986453652381897,19.841341018676758,19.83353614807129,19.55007553100586,19.79250717163086,0.004775010980665684,0.0035734460689127445,0.006809744983911514,25.77715500817385,0.000711922999471426,0.017993378998653498,,,,,,,,,
0.41236138343811035,1,MINCO_TRACKING,43.765472596575805,4.064022013672773,-5.004271873199504,2.7123730701372764,-2.8746905337921196,0.10226553146381187,47.37169531617518,0.6282271684762639,0.049999015958086764,2.828950618734357,-2.827903533850209,0.0004927476237016995,7.0961385797220355,4.980916433913904,5.054270889157591,0.1616695634033655,0.03589743135459016,TERMINAL_APPROACH,True,TRACKING,2,0.05809330940246582,0.16375255584716797,,1:2,1,NONE,0.07077527046203613,0.0013365745544433594,True,ADMITTED,3.7538559436798096,1789891072.980874,3.5901031494140625,False,0.10411077032795851,-0.7609882413759568,4.7742718731995035,SAFE,4.787628532859974,0.7361955642700195,19.841341018676758,19.83353614807129,19.55007553100586,19.79250717163086,0.0037025879137218,0.0035734460689127445,0.006809744983911514,25.22519401663756,0.0006873509992146865,0.017993378998653498,,,,,,,,,
0.46222686767578125,1,MINCO_READY,43.90536046415644,3.918307069023008,-4.998937088018756,2.7204010999393566,-2.8896005798432145,0.13299064738825045,47.513042206079774,0.4869217078094902,0.04986968849678033,2.8287415517752037,-2.8281126627594615,-0.0056666723469192826,7.090854878979447,4.978932922640897,5.048806776515536,0.1863981485086026,0.07335996758405873,TERMINAL_APPROACH,True,PLAN_ACCEPTED,3,0.06751465797424316,0.02225971221923828,,1:3,1,NONE,0.0648808479309082,0.0003025531768798828,True,ADMITTED,3.5546774864196777,1789891072.980874,3.5324177742004395,False,0.11963446500847114,-0.7605494016175083,4.768937088018755,HOLD,0.0,0.7361955642700195,20.116695404052734,20.113845825195312,19.697946548461914,19.744564056396484,0.0037025879137218,0.0035734460689127445,0.006809744983911514,26.463390178949332,0.0002895640027418267,0.013460414000292076,,,,,,,,,
0.5133202075958252,1,MINCO_TRACKING,44.03383371642512,3.7836835187880635,-4.991051745295467,2.721743820742971,-2.89653940592573,0.225116277308027,47.65729609488069,0.3426913270161721,0.049421090410278846,2.8285828466189984,-2.8282713942994873,-0.01191693333689524,7.09762448143078,4.99698978104999,5.040472835705746,0.26881190786529413,0.14688604141913614,TERMINAL_APPROACH,True,TRACKING,3,0.05983281135559082,0.06444334983825684,,1:3,1,NONE,0.0648808479309082,0.0003025531768798828,True,ADMITTED,3.5546774864196777,1789891072.980874,3.490234136581421,False,0.11963446500847114,-0.7594290283783227,4.761051745295466,SAFE,4.7444928608204515,1.0009709596633911,20.116695404052734,20.113845825195312,19.697946548461914,19.744564056396484,0.013036427088081837,0.0035734460689127445,0.006809744983911514,26.14784869663462,0.0007870709996495862,0.013460414000292076,0.008797670865846095,,,,,,0.5924933330019647,,
