time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_failure_reason,planner_failure_detail,planner_required_time,planner_horizontal_min_time,planner_vertical_min_time,planner_sea_safe_min_time,planner_search_min_time,planner_search_max_time,planner_available_prediction_duration,planner_locked_remaining_t_go,planner_reachability_time,planner_generation_time,planner_validation_time,planner_candidate_diagnostics,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error,kf_prediction_0p5_error,kf_prediction_1p0_error,kf_prediction_2p0_error,shadow_bctra_prediction_0p5_error,shadow_bctra_prediction_1p0_error,shadow_bctra_prediction_2p0_error
0.05172610282897949,1,FAR_GUIDANCE,46.11387979882427,1.6558519529855182,-5.003025432628705,2.8767554529105057,-2.837782599818238,0.006056048403875491,49.831132827351,-1.8292131100501092,0.03149486496871008,2.8328800613019802,-2.823967166642999,-0.23036719421562063,7.163102902974591,5.095453715978848,5.034520297597416,0.24085652541157793,0.19565839673110993,FAR_GUIDANCE,0,0.07847452163696289,0.0,,0,610,NONE,NONE,2.844799935836678,2.844799935836678,2.8285667572104307,0.1524369342252612,2.850744770314024,3.9544882774353027,3.9544882774353027,nan,0.015256909000072483,0.021415183000499383,0.024094145999697503,"[{""duration"":2.850744770314024,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.00517261499999222,""validation_time"":0.007389971999600675,""maximum_horizontal_speed"":6.756852641042729,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":2.587000713943073,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""VERTICAL_ACCELERATION""]},{""duration"":2.850744770314024,""closing_speed"":0.3,""curve_weight"":0.7,""generation_time"":0.0030812049999440205,""validation_time"":0.009638623000228108,""maximum_horizontal_speed"":7.2057753044813415,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":3.3646454481819092,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""HORIZONTAL_ACCELERATION"",""HORIZONTAL_SPEED"",""VERTICAL_ACCELERATION""]},{""duration"":3.9544882774353027,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.013050839000243286,""validation_time"":0.006805134999922302,""maximum_horizontal_speed"":5.889088448120622,""maximum_vertical_speed"":2.342424133628071,""maximum_horizontal_acceleration"":1.1442026890887327,""maximum_vertical_acceleration"":1.8573227134980965,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.11348247528076172,0.00027108192443847656,0.0,0.0,0.0,False,0.0,-0.7526945483481566,SAFE,4.9319289600703815,0.9999884963035583,19.963672637939453,20.011838912963867,19.965892791748047,19.989513397216797,0.005901717115193605,0.004127393942326307,0.002853417070582509,0.0,0.0008924879998630786,0.06127354099999138,,,,,,,,,
0.09861183166503906,1,MINCO_TRACKING,46.22517776489258,1.545379638671875,-5.003238201141357,2.878324270248413,-2.8387200832366943,0.006077792029827833,49.96397346229842,-1.9616009706685804,0.020610604323346736,2.8335536318835137,-2.823291290038412,-0.2333089527786224,7.1775039589957395,5.126159016381601,5.023848805464704,0.24402555462316244,0.19841710554904063,TRACKING,1,0.07554745674133301,0.08006644248962402,,609,611,NONE,NONE,2.844799935836678,2.844799935836678,2.8285667572104307,0.1524369342252612,2.850744770314024,3.9544882774353027,3.9544882774353027,nan,0.015256909000072483,0.021415183000499383,0.024094145999697503,"[{""duration"":2.850744770314024,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.00517261499999222,""validation_time"":0.007389971999600675,""maximum_horizontal_speed"":6.756852641042729,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":2.587000713943073,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""VERTICAL_ACCELERATION""]},{""duration"":2.850744770314024,""closing_speed"":0.3,""curve_weight"":0.7,""generation_time"":0.0030812049999440205,""validation_time"":0.009638623000228108,""maximum_horizontal_speed"":7.2057753044813415,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":3.3646454481819092,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""HORIZONTAL_ACCELERATION"",""HORIZONTAL_SPEED"",""VERTICAL_ACCELERATION""]},{""duration"":3.9544882774353027,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.013050839000243286,""validation_time"":0.006805134999922302,""maximum_horizontal_speed"":5.889088448120622,""maximum_vertical_speed"":2.342424133628071,""maximum_horizontal_acceleration"":1.1442026890887327,""maximum_vertical_acceleration"":1.8573227134980965,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.11348247528076172,0.00027108192443847656,3.9544882774353027,1789868205.40987,3.874422073364258,False,0.34999999999997833,-0.7530150883666331,SAFE,4.932148229421943,0.9999884963035583,19.963672637939453,20.011838912963867,19.79697036743164,19.757692337036133,0.008427170105278492,0.004127393942326307,0.004675337113440037,45.775852095997905,0.0007468200001312653,0.06127354099999138,,,,,,,,,
0.15173125267028809,1,MINCO_TRACKING,46.35963536706523,1.4117574086319948,-5.003605936107097,2.8796318963499266,-2.839504141717556,0.0078114568311311895,50.11453884487126,-2.1115821891504902,0.008161240137249259,2.8343683832286213,-2.8224733600432743,-0.23527044317508583,7.185473698916593,5.1490991492630895,5.011767176244346,0.24784600713982083,0.20155041943855748,TRACKING,1,0.07685208320617676,0.1313612461090088,,609,612,NONE,NONE,2.844799935836678,2.844799935836678,2.8285667572104307,0.1524369342252612,2.850744770314024,3.9544882774353027,3.9544882774353027,nan,0.015256909000072483,0.021415183000499383,0.024094145999697503,"[{""duration"":2.850744770314024,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.00517261499999222,""validation_time"":0.007389971999600675,""maximum_horizontal_speed"":6.756852641042729,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":2.587000713943073,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""VERTICAL_ACCELERATION""]},{""duration"":2.850744770314024,""closing_speed"":0.3,""curve_weight"":0.7,""generation_time"":0.0030812049999440205,""validation_time"":0.009638623000228108,""maximum_horizontal_speed"":7.2057753044813415,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":3.3646454481819092,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""HORIZONTAL_ACCELERATION"",""HORIZONTAL_SPEED"",""VERTICAL_ACCELERATION""]},{""duration"":3.9544882774353027,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.013050839000243286,""validation_time"":0.006805134999922302,""maximum_horizontal_speed"":5.889088448120622,""maximum_vertical_speed"":2.342424133628071,""maximum_horizontal_acceleration"":1.1442026890887327,""maximum_vertical_acceleration"":1.8573227134980965,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.11348247528076172,0.00027108192443847656,3.9544882774353027,1789868205.40987,3.823127269744873,False,0.34999999999997833,-0.753183049959798,SAFE,4.932431938150394,0.8074756264686584,19.78057861328125,19.859830856323242,19.79697036743164,19.757692337036133,0.0030306719709187746,0.005481565836817026,0.004675337113440037,29.42455797377658,0.0006421190000764909,0.06127354099999138,,,,,,,,,
0.20171141624450684,1,MINCO_TRACKING,46.50600758495341,1.266086241974767,-5.0036807442254885,2.880323549757859,-2.8398581176554822,0.02698834744001477,50.256313494942134,-2.2527210160782265,-0.0036183266659505046,2.835193859605081,-2.821644162267391,-0.23555088798527807,7.172685906779559,5.142645130457942,5.000062417559538,0.26701177360158196,0.2155474429511679,TRACKING,1,0.07314395904541016,0.1800401210784912,,609,613,NONE,NONE,2.844799935836678,2.844799935836678,2.8285667572104307,0.1524369342252612,2.850744770314024,3.9544882774353027,3.9544882774353027,nan,0.015256909000072483,0.021415183000499383,0.024094145999697503,"[{""duration"":2.850744770314024,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.00517261499999222,""validation_time"":0.007389971999600675,""maximum_horizontal_speed"":6.756852641042729,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":2.587000713943073,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""VERTICAL_ACCELERATION""]},{""duration"":2.850744770314024,""closing_speed"":0.3,""curve_weight"":0.7,""generation_time"":0.0030812049999440205,""validation_time"":0.009638623000228108,""maximum_horizontal_speed"":7.2057753044813415,""maximum_vertical_speed"":3.2409064495241835,""maximum_horizontal_acceleration"":3.3646454481819092,""maximum_vertical_acceleration"":3.562308839302124,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""DYNAMIC_LIMIT_VERTICAL"",""violations"":[""HORIZONTAL_ACCELERATION"",""HORIZONTAL_SPEED"",""VERTICAL_ACCELERATION""]},{""duration"":3.9544882774353027,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.013050839000243286,""validation_time"":0.006805134999922302,""maximum_horizontal_speed"":5.889088448120622,""maximum_vertical_speed"":2.342424133628071,""maximum_horizontal_acceleration"":1.1442026890887327,""maximum_vertical_acceleration"":1.8573227134980965,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.11348247528076172,0.00027108192443847656,3.9544882774353027,1789868205.40987,3.7744483947753906,False,0.34999999999997833,-0.7533882349109744,SAFE,4.932393823763344,0.8074756264686584,19.78057861328125,19.859830856323242,19.89574432373047,19.910364151000977,0.0030306719709187746,0.005481565836817026,0.0029061499517410994,28.25793433571887,0.0006467970001722279,0.06127354099999138,,,,,,,,,
0.2517077922821045,1,MINCO_READY,46.64578538063572,1.1267360692210644,-5.0023018485336195,2.8802868264006944,-2.84094082694612,0.06814281654031629,50.39803633014079,-2.3937230461900327,-0.015367767784617278,2.836073111597066,-2.8207604126682106,-0.23437961273480942,7.165370269363521,5.145193832242161,4.986934080749002,0.3064015696952091,0.24361681586186323,PLAN_ACCEPTED,2,0.07729125022888184,0.03205680847167969,,613,614,NONE,NONE,2.8405616345935907,2.8405616345935907,2.8061221731009636,0.16012686043977736,2.8405616345935907,3.954765558242798,3.954765558242798,3.754739761352539,0.009426082000118186,0.005229472999872087,0.005977645000257326,"[{""duration"":3.754739761352539,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.005181095000352798,""validation_time"":0.0059028640002907196,""maximum_horizontal_speed"":6.015539358656619,""maximum_vertical_speed"":2.3529414026468656,""maximum_horizontal_acceleration"":1.3219090249296916,""maximum_vertical_acceleration"":1.903929106682241,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.07364201545715332,0.0006051063537597656,3.754739761352539,1789868205.40987,3.7226829528808594,False,0.349999999999943,-0.753237712946834,HOLD,0.0,0.9996631145477295,20.019067764282227,20.01395034790039,19.89574432373047,19.910364151000977,0.005931234918534756,0.005481565836817026,0.0029061499517410994,31.05281705782187,0.0002771829999801412,0.021034838000105083,,,,,,,,,
0.30176568031311035,1,MINCO_TRACKING,46.755521345792,1.0170859969478427,-4.99974292446274,2.881343696403686,-2.8440376844705244,0.11164162498152544,50.539886729471014,-2.5347612855180426,-0.027029259769054556,2.837007400636185,-2.819820740532192,-0.2317625696266322,7.187831499567837,5.1900906037513765,4.972713664693685,0.3471002857540931,0.27288485555332315,TRACKING,2,0.07536196708679199,0.0801076889038086,,613,615,NONE,NONE,2.8405616345935907,2.8405616345935907,2.8061221731009636,0.16012686043977736,2.8405616345935907,3.954765558242798,3.954765558242798,3.754739761352539,0.009426082000118186,0.005229472999872087,0.005977645000257326,"[{""duration"":3.754739761352539,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.005181095000352798,""validation_time"":0.0059028640002907196,""maximum_horizontal_speed"":6.015539358656619,""maximum_vertical_speed"":2.3529414026468656,""maximum_horizontal_acceleration"":1.3219090249296916,""maximum_vertical_acceleration"":1.903929106682241,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.07364201545715332,0.0006051063537597656,3.754739761352539,1789868205.40987,3.6746320724487305,False,0.349999999999943,-0.7534237871526535,SAFE,4.9201746971369404,0.9996631145477295,20.019067764282227,20.01395034790039,20.0492000579834,20.093843460083008,0.005931234918534756,0.005481565836817026,0.0029061499517410994,28.988152033111117,0.0006343260001813178,0.021034838000105083,,,,,,,,,
0.3519580364227295,1,MINCO_TRACKING,46.87775813255733,0.894699631412179,-4.994651611783109,2.8851309650736834,-2.851285814727027,0.15321747282021522,50.682104899186,-2.6760686622570464,-0.03854970193817923,2.8379987055519647,-2.818823042917979,-0.2277054468267409,7.196275888860849,5.217608698228666,4.9561019098449295,0.38519806873024476,0.3033676499758668,TRACKING,2,0.0752265453338623,0.12996864318847656,,613,616,NONE,NONE,2.8405616345935907,2.8405616345935907,2.8061221731009636,0.16012686043977736,2.8405616345935907,3.954765558242798,3.954765558242798,3.754739761352539,0.009426082000118186,0.005229472999872087,0.005977645000257326,"[{""duration"":3.754739761352539,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.005181095000352798,""validation_time"":0.0059028640002907196,""maximum_horizontal_speed"":6.015539358656619,""maximum_vertical_speed"":2.3529414026468656,""maximum_horizontal_acceleration"":1.3219090249296916,""maximum_vertical_acceleration"":1.903929106682241,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.07364201545715332,0.0006051063537597656,3.754739761352539,1789868205.40987,3.6247711181640625,False,0.349999999999943,-0.7535623367728395,SAFE,4.908326575160276,0.1852978765964508,19.62424659729004,19.593751907348633,20.0492000579834,20.093843460083008,0.005113630089908838,0.003858208889141679,0.0029061499517410994,27.450801244817352,0.0007312679999813554,0.021034838000105083,,,,,,,,,
0.4016857147216797,1,MINCO_TRACKING,47.00264809319058,0.7692827761488356,-4.988880686251318,2.8922667211571556,-2.8637682848814228,0.14740822281299124,50.82373548459266,-2.816690758066712,-0.049781325417226116,2.8390403590247875,-2.8177739156696737,-0.22226529150648008,7.201015035189001,5.240220896186181,4.939099360834092,0.3763071017325358,0.3047030702645197,TRACKING,2,0.07537436485290527,0.1801743507385254,,613,617,NONE,NONE,2.8405616345935907,2.8405616345935907,2.8061221731009636,0.16012686043977736,2.8405616345935907,3.954765558242798,3.954765558242798,3.754739761352539,0.009426082000118186,0.005229472999872087,0.005977645000257326,"[{""duration"":3.754739761352539,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.005181095000352798,""validation_time"":0.0059028640002907196,""maximum_horizontal_speed"":6.015539358656619,""maximum_vertical_speed"":2.3529414026468656,""maximum_horizontal_acceleration"":1.3219090249296916,""maximum_vertical_acceleration"":1.903929106682241,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.07364201545715332,0.0006051063537597656,3.754739761352539,1789868205.40987,3.5745654106140137,False,0.349999999999943,-0.7532329159404254,SAFE,4.89634559885979,0.1852978765964508,19.62424659729004,19.593751907348633,19.76998519897461,19.766719818115234,0.005113630089908838,0.003858208889141679,0.0038994071073830128,26.307040975546524,0.0008724250001250766,0.021034838000105083,,,,,,,,,
0.45171117782592773,1,MINCO_READY,47.154283199396254,0.6165346382044653,-4.980195061274815,2.898907282548008,-2.8770533548782606,0.21139415088045735,50.965667890590204,-2.9575055327731503,-0.06072615472108233,2.8401388625577395,-2.8166666897929593,-0.21544738090294768,7.176460877798909,5.224980039007739,4.919468906553733,0.4350792683678234,0.35388572584206257,PLAN_ACCEPTED,3,0.05897951126098633,0.06425142288208008,,617,618,NONE,NONE,2.847014006381731,2.847014006381731,2.7459783533212834,0.2087988257408142,2.847014006381731,3.9555442333221436,3.9555442333221436,3.5552916526794434,0.029181100000187143,0.00735602300028404,0.013937971999894216,"[{""duration"":3.5552916526794434,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.007319536000068183,""validation_time"":0.013855202999820904,""maximum_horizontal_speed"":6.123321905330422,""maximum_vertical_speed"":2.429307099609946,""maximum_horizontal_acceleration"":1.4559204645840214,""maximum_vertical_acceleration"":2.079433762680524,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.10325121879577637,0.0008320808410644531,3.5552916526794434,1789868205.40987,3.4910402297973633,False,0.3499999999999502,-0.7532459104323737,HOLD,0.0,0.1852978765964508,19.62424659729004,19.593751907348633,19.76998519897461,19.766719818115234,0.005113630089908838,0.003858208889141679,0.0038994071073830128,25.283715067802508,0.00027419300022302195,0.050874516000021686,,,,,,,,,
0.5017414093017578,1,MINCO_TRACKING,47.26739810459266,0.5023138193981207,-4.970801801698418,2.90327520332964,-2.88643270244724,0.2841717731158031,51.10766530439456,-3.0982721907517323,-0.07129747018611239,2.841292726895178,-2.815502733099821,-0.20730150158511426,7.191454267174964,5.264206662200978,4.899504331512305,0.50041869237851,0.4034502698584049,TRACKING,3,0.07569503784179688,0.08096694946289062,,617,619,NONE,NONE,2.847014006381731,2.847014006381731,2.7459783533212834,0.2087988257408142,2.847014006381731,3.9555442333221436,3.9555442333221436,3.5552916526794434,0.029181100000187143,0.00735602300028404,0.013937971999894216,"[{""duration"":3.5552916526794434,""closing_speed"":1.5,""curve_weight"":0.7,""generation_time"":0.007319536000068183,""validation_time"":0.013855202999820904,""maximum_horizontal_speed"":6.123321905330422,""maximum_vertical_speed"":2.429307099609946,""maximum_horizontal_acceleration"":1.4559204645840214,""maximum_vertical_acceleration"":2.079433762680524,""maximum_sea_clearance_violation"":0.0,""sea_clearance_violation_time"":-1.0,""failure"":""NONE"",""violations"":[]}]",0.10325121879577637,0.0008320808410644531,3.5552916526794434,1789868205.40987,3.4743247032165527,False,0.3499999999999502,-0.7524955970813414,SAFE,4.8519936106626815,0.9997802972793579,19.60435676574707,19.622486114501953,19.76998519897461,19.766719818115234,1.556999995955266e-05,0.003858208889141679,0.0038994071073830128,26.944036076952603,0.0007400690001304611,0.050874516000021686,0.03181132277526013,,,,,,0.5794178722724451,,
