time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_failure_reason,planner_failure_detail,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.08842229843139648,1,FAR_GUIDANCE,15.805739402770996,15.194974899291992,-4.900575637817383,5.827098846435547,3.1076202392578125,-0.05457006022334099,26.366204042238387,18.196642022135972,-0.02879620037752847,3.5871911770826204,-1.7697536982851783,-0.23121434836095275,12.011147064492441,10.978771284520121,4.871779437439854,5.370024776328441,3.2599126904751543,FAR_GUIDANCE,0,0.05277872085571289,0.0,,0,324,,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.2765502317511723,SAFE,4.8305756378173825,0.9996626377105713,20.054553985595703,20.046531677246094,19.870580673217773,19.774490356445312,0.004387049935758114,0.0027974159456789494,0.0027675279416143894,19.77242149823928,0.0006370540068019181,0.0,,,
0.12861895561218262,1,FAR_GUIDANCE,16.037351608276367,15.309831619262695,-4.903061389923096,5.864802360534668,3.0376152992248535,-0.05365310236811638,26.5100827377105,18.124965544636993,-0.038007880662392475,3.57599034763223,-1.7922389243026697,-0.22779704569497466,11.885782345945174,10.844495208501503,4.8650535092607035,5.34756751840784,3.231930198680996,FAR_GUIDANCE,0,0.052947998046875,0.0,,0,325,,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.2598023369320561,SAFE,4.833061389923095,1.0003976821899414,19.88957405090332,19.846525192260742,19.870580673217773,19.774490356445312,0.004387049935758114,0.0027974159456789494,0.0027675279416143894,19.653276480097464,0.0006575339939445257,0.0,,,
0.1899425983428955,1,FAR_GUIDANCE,16.410677720344662,15.488182720033299,-4.907249095246159,5.924389216727799,2.923505824902537,-0.052392684010043246,26.72896700678837,18.01412215342154,-0.05180978843918495,3.5590499359257417,-1.8256953616600378,-0.2211185045256067,11.68001518329368,10.62296869146684,4.855439306806974,5.308315196581794,3.1867841703134876,FAR_GUIDANCE,0,0.05268073081970215,0.0,,0,326,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.09292316436767578,0.002593994140625,0.0,0.0,0.0,False,0.0,0.2400756656001244,SAFE,4.8372518348693845,1.0003976821899414,19.88957405090332,19.846525192260742,20.271724700927734,20.251142501831055,0.0041817668825387955,0.0027974159456789494,0.0027580810710787773,19.96748813812146,0.0005589960055658594,0.0483098569966387,,,
0.2294783592224121,1,FAR_GUIDANCE,16.59902000427246,15.575029373168945,-4.909403324127197,5.95353889465332,2.865339756011963,-0.05163893103599548,26.86937431003188,17.94142139551324,-0.06041180249807176,3.548278553071176,-1.8464990310012872,-0.21552011312563651,11.601409722360335,10.53944916820826,4.8489915216291255,5.292783682282269,3.15889128660584,FAR_GUIDANCE,0,0.05279278755187988,0.0,,0,327,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.09292316436767578,0.002593994140625,0.0,0.0,0.0,False,0.0,0.22362421481754158,SAFE,4.839403324127197,1.0004594326019287,19.83745002746582,19.856962203979492,20.271724700927734,20.251142501831055,0.0041817668825387955,0.009323244914412498,0.0027580810710787773,19.81019674152023,0.0014501389960059896,0.0483098569966387,,,
0.2883121967315674,1,FAR_GUIDANCE,16.977872848510742,15.743457794189453,-4.913832664489746,6.011012077331543,2.7469637393951416,-0.0502682700753212,27.0779196354855,17.83188103346982,-0.07286132842340821,3.532381385820072,-1.87676772013503,-0.20593088054011308,11.393307693644605,10.313702377199249,4.840971336066338,5.248498219781384,3.1109624502900686,FAR_GUIDANCE,0,0.051737070083618164,0.0,,0,328,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.09292316436767578,0.002593994140625,0.0,0.0,0.0,False,0.0,0.20351497205783176,SAFE,4.843832664489746,1.0004594326019287,19.83745002746582,19.856962203979492,19.702579498291016,19.716938018798828,0.0038199969567358494,0.009323244914412498,0.004509008023887873,19.97531127604127,0.0006044920010026544,0.0483098569966387,,,
0.32944512367248535,1,FAR_GUIDANCE,17.21640396118164,15.845182418823242,-4.916694164276123,6.0461201667785645,2.671722412109375,-0.049135129898786545,27.22289775689938,17.754203235941795,-0.0811380088652609,3.5214347463741893,-1.897199624565456,-0.19803076107345363,11.276386029932704,10.186966111847509,4.835556155410862,5.222188713384284,3.077706755421082,FAR_GUIDANCE,0,0.05298018455505371,0.0,,0,329,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.09292316436767578,0.002593994140625,0.0,0.0,0.0,False,0.0,0.18594268967944005,SAFE,4.846694164276123,0.9986645579338074,19.74802017211914,19.736173629760742,19.702579498291016,19.716938018798828,0.0038199969567358494,0.009323244914412498,0.004509008023887873,19.98113823255489,0.0005596789997071028,0.0483098569966387,,,
0.3900158405303955,1,FAR_GUIDANCE,17.55057110596634,15.981977925669076,-4.920619142261498,6.0940081089325995,2.5648652210997875,-0.04726771621708645,27.43539249949676,17.63869882833531,-0.09277453575788876,3.5055114491314545,-1.9264966856987549,-0.1851467553197792,11.124859624996347,10.022695153067756,4.827844606503609,5.185716668413981,3.028660138047299,FAR_GUIDANCE,0,0.052831411361694336,0.0,,0,330,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.09292316436767578,0.002593994140625,0.0,0.0,0.0,False,0.0,0.16601289652143558,SAFE,4.850641899108886,0.9986645579338074,19.74802017211914,19.736173629760742,19.91403579711914,19.878427505493164,0.004775865003466606,0.009323244914412498,0.0019652999471873045,19.930073983967766,0.00042063799628522247,0.0483098569966387,,,
0.4299192428588867,1,FAR_GUIDANCE,17.794269561767578,16.077604293823242,-4.923223495483398,6.127923011779785,2.485832452774048,-0.045768652111291885,27.57508626139928,17.56131596539183,-0.09993026477693591,3.4951550120938863,-1.9451930416307832,-0.175561248906407,11.005904471033812,9.892713259573597,4.823293230706462,5.155802594205725,2.99393959859373,FAR_GUIDANCE,0,0.052724599838256836,0.0,,0,331,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.10833024978637695,0.014114856719970703,0.0,0.0,0.0,False,0.0,0.14806605091094172,SAFE,4.853223495483398,0.9986645579338074,19.546005249023438,20.08050537109375,19.91403579711914,19.878427505493164,0.004775865003466606,0.006087678950279951,0.0019652999471873045,19.87241404021219,0.0006697140051983297,0.05229486800089944,,,
0.48841142654418945,1,FAR_GUIDANCE,18.18368148803711,16.222919464111328,-4.927040100097656,6.180516242980957,2.357374668121338,-0.043404530733823776,27.779473547655257,17.4466312296649,-0.10982367514576873,3.4801213279029324,-1.9719879194141,-0.16045862720849824,10.8065845585648,9.673504832096015,4.817216424951887,5.103843137600557,2.9402624634641326,FAR_GUIDANCE,0,0.05289959907531738,0.0,,0,332,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.10833024978637695,0.014114856719970703,0.0,0.0,0.0,False,0.0,0.1264833117380011,SAFE,4.857040100097656,0.9986645579338074,19.546005249023438,20.08050537109375,20.025238037109375,19.99915313720703,0.004316415172070265,0.006087678950279951,0.0019652999471873045,19.97362652247783,0.0006787000020267442,0.05229486800089944,,,
0.5285966396331787,1,FAR_GUIDANCE,18.428760528564453,16.30972671508789,-4.929204940795898,6.212409973144531,2.2754926681518555,-0.04149811714887619,27.91884611647526,17.367073647947645,-0.11598618716556769,3.4699836576495797,-1.9897483287242341,-0.1492057940259906,10.69330546522445,9.548806574766314,4.813218753630331,5.071960548053387,2.904071210701513,FAR_GUIDANCE,0,0.05298972129821777,0.0,,0,333,DYNAMIC_LIMIT_HORIZONTAL,DYNAMIC_LIMIT_HORIZONTAL,0.10833024978637695,0.014114856719970703,0.0,0.0,0.0,False,0.0,0.10813954743419218,SAFE,4.859204940795898,0.9129676818847656,20.005416870117188,19.89138412475586,20.025238037109375,19.99915313720703,0.004316415172070265,0.006087678950279951,0.0019652999471873045,19.98590509718002,0.0006094309937907383,0.05229486800089944,0.01655557046984005,,
