time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase
0.535368,0.054908,0.000411,-0.030680,0.011646,-0.000427,20.000000,9.493573,0.000000,1.000000,22.089087,20.000000,12.554227,3.060654,0.002345,0.000000,0.000000,22.089066,0.030680,0.000000,0.011646,-0.000427,0.002345,0.000000,0.000000,0.000000,-0.013310,0.004167,0.001839,0,takeoff
0.585433,0.053847,0.000939,-0.030772,0.010776,-0.000173,20.000000,9.542999,0.000000,1.000000,22.111103,20.000000,12.607418,3.064419,0.002382,0.000000,0.000000,22.111082,0.030772,0.000000,0.010776,-0.000173,0.002382,0.000000,0.000000,0.000000,-0.014719,0.002584,0.001610,0,takeoff
0.635737,0.052999,0.001384,-0.030819,0.010170,0.000142,20.000000,9.593877,0.000000,1.000000,22.133678,20.000000,12.662162,3.068285,0.002323,0.000000,0.000000,22.133657,0.030819,0.000000,0.010170,0.000142,0.002323,0.000000,0.000000,0.000000,-0.015139,0.005345,-0.006906,0,takeoff
0.685715,0.051882,0.002341,-0.030808,0.009644,0.001055,20.000000,9.643329,0.000000,1.000000,22.155745,20.000000,12.715379,3.072050,0.002200,0.000000,0.000000,22.155723,0.030808,0.000000,0.009644,0.001055,0.002200,0.000000,0.000000,0.000000,-0.003349,0.013233,0.001594,0,takeoff
0.736365,0.051318,0.003101,-0.030674,0.009623,0.001624,20.000000,9.694514,0.000000,1.000000,22.178240,20.000000,12.770420,3.075906,0.002317,0.000000,0.000000,22.178219,0.030674,0.000000,0.009623,0.001624,0.002317,0.000000,0.000000,0.000000,0.001518,0.012300,0.004675,0,takeoff
0.785428,0.050532,0.004266,-0.030428,0.009328,0.002347,20.000000,9.743007,0.000000,1.000000,22.199668,20.000000,12.822573,3.079566,0.002329,0.000000,0.000000,22.199647,0.030428,0.000000,0.009328,0.002347,0.002329,0.000000,0.000000,0.000000,-0.006863,0.012833,-0.002500,0,takeoff
0.835354,0.049956,0.005127,-0.030263,0.009047,0.002912,20.000000,9.793589,0.000000,1.000000,22.222042,20.000000,12.876983,3.083394,0.002369,0.000000,0.000000,22.222022,0.030263,0.000000,0.009047,0.002912,0.002369,0.000000,0.000000,0.000000,-0.010744,0.011176,0.000369,0,takeoff
0.885589,0.048817,0.006468,-0.029962,0.008535,0.003807,20.000000,9.843640,0.000000,1.000000,22.244563,20.000000,12.930863,3.087223,0.002639,0.000000,0.000000,22.244543,0.029962,0.000000,0.008535,0.003807,0.002639,0.000000,0.000000,0.000000,-0.005114,0.012833,0.006264,0,takeoff
0.935309,0.047825,0.007220,-0.029794,0.008003,0.004268,20.000000,9.893709,0.000000,1.000000,22.267304,20.000000,12.984800,3.091092,0.002789,0.000000,0.000000,22.267284,0.029794,0.000000,0.008003,0.004268,0.002789,0.000000,0.000000,0.000000,-0.013119,0.010575,0.002290,0,takeoff
0.985391,0.046148,0.008194,-0.029435,0.007015,0.004862,20.000000,9.943158,0.000000,1.000000,22.290370,20.000000,13.038145,3.094988,0.002898,0.000000,0.000000,22.290350,0.029435,0.000000,0.007015,0.004862,0.002898,0.000000,0.000000,0.000000,-0.018108,0.014247,-0.002530,0,takeoff
1.035664,0.044915,0.008820,-0.029088,0.006320,0.005161,20.000000,9.993879,0.000000,1.000000,22.313845,20.000000,13.092846,3.098967,0.002822,0.000000,0.000000,22.313826,0.029088,0.000000,0.006320,0.005161,0.002822,0.000000,0.000000,0.000000,-0.018896,0.005538,0.002202,0,takeoff
1.085533,0.042795,0.009730,-0.028455,0.005254,0.005853,20.000000,10.043421,0.000000,1.000000,22.337542,20.000000,13.146370,3.102949,0.002781,0.000000,0.000000,22.337524,0.028455,0.000000,0.005254,0.005853,0.002781,0.000000,0.000000,0.000000,-0.016577,0.013266,-0.003950,0,takeoff
1.135400,0.041481,0.010208,-0.028087,0.004521,0.006039,20.000000,10.093636,0.000000,1.000000,22.361100,20.000000,13.200568,3.106932,0.002737,0.000000,0.000000,22.361082,0.028087,0.000000,0.004521,0.006039,0.002737,0.000000,0.000000,0.000000,-0.018686,0.004568,-0.002223,0,takeoff
1.185319,0.039797,0.010767,-0.027636,0.003624,0.006171,20.000000,10.143383,0.000000,1.000000,22.384824,20.000000,13.254311,3.110928,0.003047,0.000000,0.000000,22.384807,0.027636,0.000000,0.003624,0.006171,0.003047,0.000000,0.000000,0.000000,-0.015407,0.000968,0.004568,0,takeoff
1.235336,0.038598,0.011077,-0.027308,0.002988,0.006175,20.000000,10.193501,0.000000,1.000000,22.408482,20.000000,13.308428,3.114927,0.003238,0.000000,0.000000,22.408465,0.027308,0.000000,0.002988,0.006175,0.003238,0.000000,0.000000,0.000000,-0.012637,0.000121,0.005927,0,takeoff
1.285171,0.036640,0.011495,-0.026702,0.002135,0.006147,20.000000,10.243083,0.000000,1.000000,22.432607,20.000000,13.362058,3.118975,0.003279,0.000000,0.000000,22.432592,0.026702,0.000000,0.002135,0.006147,0.003279,0.000000,0.000000,0.000000,-0.012788,-0.001373,0.001456,0,takeoff
1.336041,0.035370,0.011715,-0.026268,0.001381,0.006311,20.000000,10.294155,0.000000,1.000000,22.456974,20.000000,13.417240,3.123085,0.003365,0.000000,0.000000,22.456959,0.026268,0.000000,0.001381,0.006311,0.003365,0.000000,0.000000,0.000000,-0.015579,0.004383,0.004766,0,takeoff
1.385245,0.033606,0.011940,-0.025568,0.000346,0.006386,20.000000,10.342775,0.000000,1.000000,22.480740,20.000000,13.469847,3.127072,0.003675,0.000000,0.000000,22.480726,0.025568,0.000000,0.000346,0.006386,0.003675,0.000000,0.000000,0.000000,-0.012499,0.004446,0.007930,0,takeoff
1.435385,0.032287,0.012175,-0.025051,-0.000273,0.006560,20.000000,10.393574,0.000000,1.000000,22.505191,20.000000,13.524763,3.131189,0.003790,0.000000,0.000000,22.505177,0.025051,0.000000,-0.000273,0.006560,0.003790,0.000000,0.000000,0.000000,-0.019815,0.003833,0.002504,0,takeoff
1.485594,0.030079,0.012804,-0.024224,-0.001582,0.006922,20.000000,10.443634,0.000000,1.000000,22.529993,20.000000,13.578965,3.135331,0.003835,0.000000,0.000000,22.529980,0.024224,0.000000,-0.001582,0.006922,0.003835,0.000000,0.000000,0.000000,-0.017538,0.003364,0.000315,0,takeoff
1.535406,0.028731,0.013317,-0.023707,-0.002474,0.007281,20.000000,10.493547,0.000000,1.000000,22.554098,20.000000,13.632929,3.139381,0.004025,0.000000,0.000000,22.554086,0.023707,0.000000,-0.002474,0.007281,0.004025,0.000000,0.000000,0.000000,-0.021728,0.007451,0.006292,0,takeoff
1.585266,0.026973,0.014082,-0.022956,-0.003321,0.007701,20.000000,10.543094,0.000000,1.000000,22.578362,20.000000,13.686535,3.143441,0.004174,0.000000,0.000000,22.578350,0.022956,0.000000,-0.003321,0.007701,0.004174,0.000000,0.000000,0.000000,-0.015753,0.008554,0.006628,0,takeoff
1.635566,0.025817,0.014684,-0.022408,-0.003896,0.008113,20.000000,10.593813,0.000000,1.000000,22.602797,20.000000,13.741361,3.147548,0.004451,0.000000,0.000000,22.602786,0.022408,0.000000,-0.003896,0.008113,0.004451,0.000000,0.000000,0.000000,-0.014412,0.008090,0.008089,0,takeoff
1.685393,0.024167,0.015714,-0.021624,-0.004949,0.008731,20.000000,10.643139,0.000000,1.000000,22.626898,20.000000,13.794717,3.151579,0.004872,0.000000,0.000000,22.626888,0.021624,0.000000,-0.004949,0.008731,0.004872,0.000000,0.000000,0.000000,-0.016227,0.007128,0.004151,0,takeoff
1.735428,0.023272,0.016432,-0.021167,-0.005425,0.009254,20.000000,10.693642,0.000000,1.000000,22.651113,20.000000,13.849293,3.155651,0.004961,0.000000,0.000000,22.651103,0.021167,0.000000,-0.005425,0.009254,0.004961,0.000000,0.000000,0.000000,-0.011297,0.013472,0.002969,0,takeoff
1.786485,0.022186,0.017487,-0.020471,-0.005853,0.009990,20.000000,10.744361,0.000000,1.000000,22.675522,20.000000,13.904108,3.159747,0.005352,0.000000,0.000000,22.675513,0.020471,0.000000,-0.005853,0.009990,0.005352,0.000000,0.000000,0.000000,-0.003665,0.015273,0.004593,0,takeoff
1.835519,0.021427,0.018250,-0.020006,-0.006189,0.010560,20.000000,10.793461,0.000000,1.000000,22.699096,20.000000,13.957170,3.163709,0.005598,0.000000,0.000000,22.699087,0.020006,0.000000,-0.006189,0.010560,0.005598,0.000000,0.000000,0.000000,-0.009024,0.010983,0.005662,0,takeoff
1.885178,0.020224,0.019495,-0.019416,-0.006860,0.011336,20.000000,10.842954,0.000000,1.000000,22.723095,20.000000,14.010679,3.167726,0.005936,0.000000,0.000000,22.723087,0.019416,0.000000,-0.006860,0.011336,0.005936,0.000000,0.000000,0.000000,-0.011110,0.013563,0.012156,0,takeoff
1.935308,0.019619,0.020290,-0.019091,-0.007166,0.011635,20.000000,10.893573,0.000000,1.000000,22.747401,20.000000,14.065384,3.171811,0.006119,0.000000,0.000000,22.747393,0.019091,0.000000,-0.007166,0.011635,0.006119,0.000000,0.000000,0.000000,-0.007788,0.009289,0.004488,0,takeoff
1.986895,0.019021,0.021431,-0.018652,-0.007333,0.012157,20.000000,10.944786,0.000000,1.000000,22.771903,20.000000,14.120713,3.175927,0.006200,0.000000,0.000000,22.771895,0.018652,0.000000,-0.007333,0.012157,0.006200,0.000000,0.000000,0.000000,-0.002392,0.007040,-0.001608,0,takeoff
2.035492,0.018766,0.022269,-0.018312,-0.007370,0.012527,20.000000,10.993698,0.000000,1.000000,22.795226,20.000000,14.173550,3.179852,0.006300,0.000000,0.000000,22.795219,0.018312,0.000000,-0.007370,0.012527,0.006300,0.000000,0.000000,0.000000,0.004366,0.010932,-0.001842,0,takeoff
2.085613,0.018537,0.023557,-0.017825,-0.007229,0.013265,20.000000,11.043602,0.000000,1.000000,22.818865,20.000000,14.227431,3.183829,0.006356,0.000000,0.000000,22.818858,0.017825,0.000000,-0.007229,0.013265,0.006356,0.000000,0.000000,0.000000,-0.001078,0.010516,-0.000996,0,takeoff
2.135694,0.018506,0.024252,-0.017629,-0.007107,0.013529,20.000000,11.093862,0.000000,1.000000,22.842869,20.000000,14.281733,3.187871,0.006453,0.000000,0.000000,22.842863,0.017629,0.000000,-0.007107,0.013529,0.006453,0.000000,0.000000,0.000000,0.003255,0.006654,0.003162,0,takeoff
2.185341,0.018804,0.025154,-0.017209,-0.006617,0.013798,20.000000,11.143277,0.000000,1.000000,22.866158,20.000000,14.335077,3.191800,0.006627,0.000000,0.000000,22.866151,0.017209,0.000000,-0.006617,0.013798,0.006627,0.000000,0.000000,0.000000,0.010076,0.004004,0.001281,0,takeoff
2.235570,0.019238,0.025822,-0.016855,-0.005974,0.014035,20.000000,11.193736,0.000000,1.000000,22.890029,20.000000,14.389565,3.195829,0.006700,0.000000,0.000000,22.890023,0.016855,0.000000,-0.005974,0.014035,0.006700,0.000000,0.000000,0.000000,0.020067,0.009101,0.000129,0,takeoff
2.285415,0.020117,0.027151,-0.016365,-0.005097,0.014707,20.000000,11.243358,0.000000,1.000000,22.912863,20.000000,14.443053,3.199695,0.006812,0.000000,0.000000,22.912858,0.016365,0.000000,-0.005097,0.014707,0.006812,0.000000,0.000000,0.000000,0.017298,0.013230,0.002329,0,takeoff
2.335545,0.020703,0.028089,-0.016195,-0.004636,0.015263,20.000000,11.293814,0.000000,1.000000,22.936633,20.000000,14.497520,3.203706,0.007033,0.000000,0.000000,22.936627,0.016195,0.000000,-0.004636,0.015263,0.007033,0.000000,0.000000,0.000000,0.011778,0.014584,0.005465,0,takeoff
2.385457,0.021598,0.029413,-0.016018,-0.003924,0.015813,20.000000,11.343478,0.000000,1.000000,22.959636,20.000000,14.551073,3.207595,0.007040,0.000000,0.000000,22.959630,0.016018,0.000000,-0.003924,0.015813,0.007040,0.000000,0.000000,0.000000,0.019036,0.009949,0.000871,0,takeoff
2.435338,0.022311,0.030340,-0.015916,-0.003354,0.016178,20.000000,11.393604,0.000000,1.000000,22.983300,20.000000,14.605191,3.211587,0.007010,0.000000,0.000000,22.983295,0.015916,0.000000,-0.003354,0.016178,0.007010,0.000000,0.000000,0.000000,0.013500,0.011849,-0.003908,0,takeoff
2.485551,0.023521,0.031791,-0.015708,-0.002330,0.016886,20.000000,11.443501,0.000000,1.000000,23.006241,20.000000,14.658972,3.215470,0.007120,0.000000,0.000000,23.006235,0.015708,0.000000,-0.002330,0.016886,0.007120,0.000000,0.000000,0.000000,0.015541,0.011698,0.002480,0,takeoff
2.535450,0.024266,0.032669,-0.015542,-0.001754,0.017241,20.000000,11.493813,0.000000,1.000000,23.030155,20.000000,14.713312,3.219499,0.007401,0.000000,0.000000,23.030149,0.015542,0.000000,-0.001754,0.017241,0.007401,0.000000,0.000000,0.000000,0.016932,0.005949,0.007778,0,takeoff
2.585314,0.025229,0.033757,-0.015271,-0.000936,0.017686,20.000000,11.543124,0.000000,1.000000,23.053357,20.000000,14.766537,3.223413,0.007553,0.000000,0.000000,23.053351,0.015271,0.000000,-0.000936,0.017686,0.007553,0.000000,0.000000,0.000000,0.013823,0.007696,0.000411,0,takeoff
2.635515,0.025876,0.034335,-0.015056,-0.000455,0.017778,20.000000,11.593732,0.000000,1.000000,23.077814,20.000000,14.821256,3.227524,0.007728,0.000000,0.000000,23.077809,0.015056,0.000000,-0.000455,0.017778,0.007728,0.000000,0.000000,0.000000,0.014205,-0.002193,0.005172,0,takeoff
2.685489,0.027056,0.034796,-0.014577,0.000521,0.017685,20.000000,11.643419,0.000000,1.000000,23.101490,20.000000,14.874937,3.231518,0.007810,0.000000,0.000000,23.101485,0.014577,0.000000,0.000521,0.017685,0.007810,0.000000,0.000000,0.000000,0.014964,-0.006359,-0.001924,0,takeoff
2.735390,0.027927,0.034757,-0.014295,0.001153,0.017201,20.000000,11.693579,0.000000,1.000000,23.126004,20.000000,14.929219,3.235640,0.007864,0.000000,0.000000,23.125999,0.014295,0.000000,0.001153,0.017201,0.007864,0.000000,0.000000,0.000000,0.019370,-0.014966,0.004007,0,takeoff
2.785576,0.029280,0.034346,-0.013918,0.002027,0.016164,20.000000,11.743692,0.000000,1.000000,23.150348,20.000000,14.983438,3.239746,0.007845,0.000000,0.000000,23.150344,0.013918,0.000000,0.002027,0.016164,0.007845,0.000000,0.000000,0.000000,0.015728,-0.022072,0.000061,0,takeoff
2.835515,0.030307,0.033852,-0.013622,0.002678,0.015328,20.000000,11.793816,0.000000,1.000000,23.175107,20.000000,15.037723,3.243907,0.007813,0.000000,0.000000,23.175103,0.013622,0.000000,0.002678,0.015328,0.007813,0.000000,0.000000,0.000000,0.017562,-0.022026,0.001223,0,takeoff
2.885213,0.032011,0.032874,-0.013210,0.003907,0.013882,20.000000,11.842959,0.000000,1.000000,23.199114,20.000000,15.090921,3.247962,0.007731,0.000000,0.000000,23.199110,0.013210,0.000000,0.003907,0.013882,0.007731,0.000000,0.000000,0.000000,0.022215,-0.022700,0.001407,0,takeoff
2.935446,0.033136,0.032181,-0.013070,0.004677,0.012991,20.000000,11.893724,0.000000,1.000000,23.224384,20.000000,15.145931,3.252206,0.007712,0.000000,0.000000,23.224381,0.013070,0.000000,0.004677,0.012991,0.007712,0.000000,0.000000,0.000000,0.018898,-0.025142,-0.002516,0,takeoff
2.985719,0.034669,0.031187,-0.012852,0.005338,0.011804,20.000000,11.943656,0.000000,1.000000,23.249118,20.000000,15.200027,3.256370,0.007808,0.000000,0.000000,23.249115,0.012852,0.000000,0.005338,0.011804,0.007808,0.000000,0.000000,0.000000,0.012657,-0.021734,0.003022,0,takeoff
3.035706,0.035745,0.030482,-0.012632,0.006073,0.011044,20.000000,11.993990,0.000000,1.000000,23.274388,20.000000,15.254597,3.260607,0.007670,0.000000,0.000000,23.274385,0.012632,0.000000,0.006073,0.011044,0.007670,0.000000,0.000000,0.000000,0.017940,-0.014001,-0.003232,0,takeoff
3.085648,0.037281,0.029373,-0.012457,0.006699,0.009971,20.000000,12.043420,0.000000,1.000000,23.299090,20.000000,15.308181,3.264761,0.007520,0.000000,0.000000,23.299087,0.012457,0.000000,0.006699,0.009971,0.007520,0.000000,0.000000,0.000000,0.010295,-0.016400,-0.004291,0,takeoff
3.135582,0.038112,0.028779,-0.012457,0.007019,0.009395,20.000000,12.093841,0.000000,1.000000,23.324726,20.000000,15.362886,3.269045,0.007411,0.000000,0.000000,23.324723,0.012457,0.000000,0.007019,0.009395,0.007411,0.000000,0.000000,0.000000,0.006795,-0.013797,-0.003124,0,takeoff
3.185346,0.039012,0.027994,-0.012690,0.007395,0.008441,20.000000,12.142739,0.000000,1.000000,23.349695,20.000000,15.415957,3.273218,0.007141,0.000000,0.000000,23.349692,0.012690,0.000000,0.007395,0.008441,0.007141,0.000000,0.000000,0.000000,0.004364,-0.015043,-0.005304,0,takeoff
3.235504,0.039467,0.027433,-0.013046,0.007395,0.008025,20.000000,12.193853,0.000000,1.000000,23.376159,20.000000,15.471476,3.277623,0.006975,0.000000,0.000000,23.376155,0.013046,0.000000,0.007395,0.008025,0.006975,0.000000,0.000000,0.000000,-0.000842,-0.010668,-0.003143,0,takeoff
3.285481,0.039786,0.026718,-0.013809,0.007397,0.007413,20.000000,12.243343,0.000000,1.000000,23.402057,20.000000,15.525270,3.281927,0.006450,0.000000,0.000000,23.402053,0.013809,0.000000,0.007397,0.007413,0.006450,0.000000,0.000000,0.000000,-0.000356,-0.008443,-0.012557,0,takeoff
3.335495,0.039747,0.026424,-0.014336,0.007204,0.007075,20.000000,12.293815,0.000000,1.000000,23.428632,20.000000,15.580145,3.286330,0.006190,0.000000,0.000000,23.428627,0.014336,0.000000,0.007204,0.007075,0.006190,0.000000,0.000000,0.000000,-0.003845,-0.010583,-0.002181,0,takeoff
3.385369,0.039312,0.026152,-0.014959,0.006709,0.006882,20.000000,12.343282,0.000000,1.000000,23.455084,20.000000,15.633981,3.290698,0.005857,0.000000,0.000000,23.455080,0.014959,0.000000,0.006709,0.006882,0.005857,0.000000,0.000000,0.000000,-0.009822,-0.010212,-0.005404,0,takeoff
3.435618,0.038730,0.026010,-0.015297,0.006086,0.006724,20.000000,12.393902,0.000000,1.000000,23.482276,20.000000,15.689084,3.295182,0.005736,0.000000,0.000000,23.482271,0.015297,0.000000,0.006086,0.006724,0.005736,0.000000,0.000000,0.000000,-0.018495,-0.004989,0.000308,0,takeoff
3.485568,0.037459,0.025849,-0.015608,0.005185,0.006726,20.000000,12.443863,0.000000,1.000000,23.509793,20.000000,15.743560,3.299697,0.005567,0.000000,0.000000,23.509788,0.015608,0.000000,0.005185,0.006726,0.005567,0.000000,0.000000,0.000000,-0.014620,-0.000236,0.000731,0,takeoff
3.535319,0.036573,0.025761,-0.015664,0.004538,0.006695,20.000000,12.493615,0.000000,1.000000,23.536908,20.000000,15.797769,3.304154,0.005591,0.000000,0.000000,23.536903,0.015664,0.000000,0.004538,0.006695,0.005591,0.000000,0.000000,0.000000,-0.014296,-0.003784,0.000668,0,takeoff
3.585375,0.035199,0.025693,-0.015691,0.003781,0.006766,20.000000,12.543147,0.000000,1.000000,23.564384,20.000000,15.851801,3.308654,0.005388,0.000000,0.000000,23.564379,0.015691,0.000000,0.003781,0.006766,0.005388,0.000000,0.000000,0.000000,-0.012929,0.005293,-0.005667,0,takeoff
3.635826,0.034151,0.025645,-0.015750,0.003192,0.006802,20.000000,12.594148,0.000000,1.000000,23.592428,20.000000,15.907403,3.313255,0.005269,0.000000,0.000000,23.592423,0.015750,0.000000,0.003192,0.006802,0.005269,0.000000,0.000000,0.000000,-0.014649,0.001119,-0.000380,0,takeoff
3.685416,0.032512,0.025495,-0.015762,0.002695,0.006890,20.000000,12.643514,0.000000,1.000000,23.620229,20.000000,15.961310,3.317796,0.005161,0.000000,0.000000,23.620224,0.015762,0.000000,0.002695,0.006890,0.005161,0.000000,0.000000,0.000000,-0.005444,-0.000360,0.001094,0,takeoff
3.735336,0.031511,0.025335,-0.015643,0.002266,0.006850,20.000000,12.693581,0.000000,1.000000,23.647944,20.000000,16.015920,3.322339,0.005068,0.000000,0.000000,23.647939,0.015643,0.000000,0.002266,0.006850,0.005068,0.000000,0.000000,0.000000,-0.012512,-0.002120,-0.002657,0,takeoff
3.785471,0.030080,0.024955,-0.015511,0.001702,0.006753,20.000000,12.743247,0.000000,1.000000,23.675998,20.000000,16.070170,3.326924,0.005174,0.000000,0.000000,23.675993,0.015511,0.000000,0.001702,0.006753,0.005174,0.000000,0.000000,0.000000,-0.007244,-0.003528,0.002850,0,takeoff
3.835493,0.029082,0.024601,-0.015375,0.001404,0.006629,20.000000,12.793439,0.000000,1.000000,23.704029,20.000000,16.124953,3.331514,0.005115,0.000000,0.000000,23.704024,0.015375,0.000000,0.001404,0.006629,0.005115,0.000000,0.000000,0.000000,-0.005006,0.000404,-0.001719,0,takeoff
3.885394,0.027478,0.023870,-0.014993,0.000795,0.006289,20.000000,12.843094,0.000000,1.000000,23.732560,20.000000,16.179261,3.336167,0.005092,0.000000,0.000000,23.732555,0.014993,0.000000,0.000795,0.006289,0.005092,0.000000,0.000000,0.000000,-0.009155,-0.003261,0.002544,0,takeoff
3.935495,0.026447,0.023375,-0.014658,0.000425,0.005979,20.000000,12.893774,0.000000,1.000000,23.761107,20.000000,16.234611,3.340837,0.005238,0.000000,0.000000,23.761102,0.014658,0.000000,0.000425,0.005979,0.005238,0.000000,0.000000,0.000000,-0.006565,-0.006985,0.005179,0,takeoff
3.985413,0.024924,0.022441,-0.014221,-0.000174,0.005433,20.000000,12.943315,0.000000,1.000000,23.789763,20.000000,16.288823,3.345508,0.005398,0.000000,0.000000,23.789759,0.014221,0.000000,-0.000174,0.005433,0.005398,0.000000,0.000000,0.000000,-0.008884,-0.011053,0.006008,0,takeoff
4.035614,0.023904,0.021635,-0.013952,-0.000601,0.004978,20.000000,12.993984,0.000000,1.000000,23.818616,20.000000,16.344207,3.350223,0.005414,0.000000,0.000000,23.818611,0.013952,0.000000,-0.000601,0.004978,0.005414,0.000000,0.000000,0.000000,-0.008907,-0.007395,-0.001009,0,takeoff
4.085409,0.022337,0.020145,-0.013448,-0.001277,0.003960,20.000000,13.042499,0.000000,1.000000,23.847199,20.000000,16.397376,3.354877,0.005613,0.000000,0.000000,23.847195,0.013448,0.000000,-0.001277,0.003960,0.005613,0.000000,0.000000,0.000000,-0.010487,-0.018246,0.004493,0,takeoff
4.136105,0.021371,0.019134,-0.013070,-0.001557,0.003199,20.000000,13.094474,0.000000,1.000000,23.876983,20.000000,16.454216,3.359742,0.005723,0.000000,0.000000,23.876979,0.013070,0.000000,-0.001557,0.003199,0.005723,0.000000,0.000000,0.000000,-0.005915,-0.021242,0.003197,0,takeoff
4.185239,0.020051,0.017736,-0.012518,-0.001848,0.002364,20.000000,13.143106,0.000000,1.000000,23.905520,20.000000,16.507496,3.364390,0.006042,0.000000,0.000000,23.905516,0.012518,0.000000,-0.001848,0.002364,0.006042,0.000000,0.000000,0.000000,-0.004748,-0.018759,0.007822,0,takeoff
4.235473,0.019217,0.016690,-0.012148,-0.002040,0.001723,20.000000,13.193675,0.000000,1.000000,23.934594,20.000000,16.562812,3.369137,0.006143,0.000000,0.000000,23.934591,0.012148,0.000000,-0.002040,0.001723,0.006143,0.000000,0.000000,0.000000,-0.003104,-0.011797,0.001662,0,takeoff
4.285503,0.018105,0.015051,-0.011591,-0.002040,0.000801,20.000000,13.243774,0.000000,1.000000,23.964044,20.000000,16.617710,3.373936,0.006123,0.000000,0.000000,23.964041,0.011591,0.000000,-0.002040,0.000801,0.006123,0.000000,0.000000,0.000000,-0.001259,-0.016000,0.000221,0,takeoff
4.335476,0.017484,0.014072,-0.011296,-0.002033,0.000061,20.000000,13.293873,0.000000,1.000000,23.992794,20.000000,16.672505,3.378632,0.006043,0.000000,0.000000,23.992792,0.011296,0.000000,-0.002033,0.000061,0.006043,0.000000,0.000000,0.000000,0.001782,-0.015548,-0.002332,0,takeoff
