time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
1.400795,-0.014365,-0.020539,-0.024983,-0.003573,0.005516,-0.010180,20.651602,7.073425,0.118197,0.926756,4.913362,-0.138494,CTRV,-0.144941,21.850103,21.849634,0.143180,23.893616,16.496324,-0.158790,2.292524,4.443460,-0.138494,0.644041,-0.332282,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134767,0.330702,0.000000,0.000000,-1.453791,0.000000,0.000000,-1.000000,0.011756,-0.012550,0.003117,0,takeoff,,21.850103,4.996892,-2.472476,0,,,
1.450896,-0.013548,-0.021450,-0.024614,-0.003018,0.004967,-0.009974,20.699538,7.317854,0.110603,0.963970,4.906196,-0.153023,CTRV,-0.146450,21.975340,21.974924,0.135216,24.026814,16.710210,-0.195442,2.339485,4.418915,-0.153023,0.647152,-0.342619,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134721,0.340570,0.000000,0.000000,-1.500000,0.000000,0.000000,-0.924175,0.009646,-0.010928,0.006601,0,takeoff,,21.975340,4.997757,-2.547472,0,,,
1.501017,-0.013039,-0.021970,-0.024202,-0.002700,0.004816,-0.009801,20.749945,7.564798,0.102233,1.001651,4.898642,-0.166608,CTRV,-0.148534,22.106030,22.105668,0.126435,24.168474,16.923239,-0.230983,2.391701,4.390873,-0.166608,0.652196,-0.355250,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134699,0.350373,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.007765,-0.005078,0.005077,0,takeoff,,22.106030,4.998285,-2.621991,0,,,
1.550773,-0.012308,-0.022620,-0.023457,-0.002122,0.004373,-0.009299,20.798904,7.795671,0.093797,1.039820,4.890682,-0.179166,CTRV,-0.148422,22.231643,22.231334,0.117254,24.289281,17.127612,-0.264536,2.424889,4.372632,-0.179166,0.648997,-0.359908,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134662,0.359405,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.007309,-0.008278,0.007481,0,takeoff,,22.231643,4.999052,-2.692862,0,,,
1.600909,-0.011851,-0.022819,-0.022972,-0.002005,0.004491,-0.009035,20.855622,8.053092,0.083797,1.078500,4.882299,-0.190620,CTRV,-0.153073,22.375951,22.375696,0.106770,24.462144,17.338263,-0.297443,2.499810,4.330237,-0.190620,0.662843,-0.382654,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134639,0.369303,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.002563,0.003399,0.005313,0,takeoff,,22.375951,4.999347,-2.767290,0,,,
1.650890,-0.011127,-0.022787,-0.022367,-0.001762,0.004523,-0.008597,20.910658,8.293488,0.073905,1.117714,4.873471,-0.200899,CTRV,-0.154485,22.514235,22.514029,0.096272,24.604507,17.543487,-0.327892,2.546703,4.302825,-0.200899,0.664724,-0.393428,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134619,0.378382,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.005151,0.001908,0.006969,0,takeoff,,22.514235,4.999686,-2.837957,0,,,
1.700903,-0.010633,-0.022555,-0.021925,-0.001676,0.004658,-0.008292,20.969230,8.540061,0.063283,1.157486,4.864178,-0.209938,CTRV,-0.157260,22.660104,22.659944,0.085208,24.763534,17.747754,-0.356594,2.605488,4.267486,-0.209938,0.671105,-0.409739,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134641,0.387535,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.001779,0.000728,0.006147,0,takeoff,,22.660104,4.999925,-2.908728,0,,,
1.750707,-0.009911,-0.022077,-0.021229,-0.001457,0.005041,-0.007737,21.028765,8.781706,0.052459,1.197840,4.854398,-0.217684,CTRV,-0.159356,22.806532,22.806413,0.073688,24.918199,17.948422,-0.382909,2.658615,4.234592,-0.217684,0.674809,-0.423667,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134664,0.396345,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.007043,0.007464,0.007748,0,takeoff,,22.806532,4.999865,-2.977605,0,,,
1.800813,-0.009459,-0.021797,-0.020740,-0.001393,0.005088,-0.007415,21.090812,9.024707,0.041227,1.238803,4.844106,-0.224087,CTRV,-0.161862,22.957885,22.957801,0.061967,25.079874,18.147048,-0.406947,2.715362,4.198430,-0.224087,0.679565,-0.439513,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134667,0.405066,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.000475,-0.001851,0.007250,0,takeoff,,22.957885,5.000113,-3.046067,0,,,
1.850554,-0.008690,-0.021537,-0.020031,-0.001141,0.005093,-0.006895,21.153209,9.260695,0.030047,1.280400,4.833278,-0.229109,CTRV,-0.162613,23.108187,23.108132,0.050078,25.227202,18.344981,-0.428171,2.757621,4.170795,-0.229109,0.678225,-0.448424,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134680,0.413382,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.002620,0.001466,0.006024,0,takeoff,,23.108187,5.000310,-3.112535,0,,,
1.900798,-0.008029,-0.021444,-0.019621,-0.000929,0.005136,-0.006517,21.220620,9.506913,0.018172,1.322657,4.821885,-0.232719,CTRV,-0.167569,23.269004,23.268974,0.037793,25.417617,18.532030,-0.447266,2.834983,4.118601,-0.232719,0.690148,-0.475054,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134679,0.421923,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.007713,-0.001511,0.007144,0,takeoff,,23.269004,5.000412,-3.179556,0,,,
1.950838,-0.006995,-0.021516,-0.018833,-0.000477,0.004946,-0.006013,21.288200,9.745341,0.006528,1.365602,4.809899,-0.234893,CTRV,-0.169884,23.428134,23.428120,0.025361,25.585749,18.721573,-0.463258,2.890524,4.079813,-0.234893,0.693096,-0.491055,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134690,0.430048,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.008795,-0.001087,0.003690,0,takeoff,,23.428134,5.000613,-3.244578,0,,,
2.000864,-0.006456,-0.021631,-0.018323,-0.000260,0.004715,-0.005582,21.359078,9.987024,-0.005345,1.409264,4.797288,-0.235619,CTRV,-0.173084,23.593630,23.593627,0.012978,25.765804,18.908130,-0.476584,2.953369,4.034553,-0.235619,0.698318,-0.511182,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134692,0.438119,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.005217,-0.007904,0.012227,0,takeoff,,23.593630,5.000844,-3.309345,0,,,
2.050930,-0.005911,-0.021901,-0.017570,-0.000162,0.004460,-0.005197,21.431252,10.224937,-0.017032,1.453671,4.784019,-0.234893,CTRV,-0.175960,23.760253,23.760253,0.000538,25.945241,19.090380,-0.486819,3.013635,3.989738,-0.234893,0.702034,-0.530279,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134682,0.445926,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.002009,-0.001877,0.003886,0,takeoff,,23.760253,5.001057,-3.372914,0,,,
2.100832,-0.005718,-0.022188,-0.017139,-0.000336,0.004076,-0.005006,21.506935,10.466165,-0.028811,1.498853,4.770057,-0.232719,CTRV,-0.179515,23.933239,23.933236,-0.011672,26.134926,19.270262,-0.494248,3.079318,3.939264,-0.232719,0.707156,-0.552783,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134674,0.453661,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.009314,-0.011365,0.005120,0,takeoff,,23.933239,5.001399,-3.436287,0,,,
2.151337,-0.005784,-0.022773,-0.016401,-0.000715,0.003189,-0.004378,21.582925,10.700448,-0.040110,1.544840,4.755362,-0.229109,CTRV,-0.182245,24.105195,24.105183,-0.023709,26.318823,19.445107,-0.498329,3.138510,3.892269,-0.229109,0.709346,-0.571977,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134681,0.461062,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.008046,-0.014395,0.007932,0,takeoff,,24.105195,5.002239,-3.498436,0,,,
2.200751,-0.006120,-0.023218,-0.015925,-0.001112,0.002896,-0.004023,21.662584,10.938086,-0.051363,1.591663,4.739895,-0.224087,CTRV,-0.186468,24.283413,24.283387,-0.035438,26.519919,19.612914,-0.499538,3.209244,3.834156,-0.224087,0.714949,-0.598422,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134687,0.468350,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.014628,-0.007641,0.009522,0,takeoff,,24.283413,5.002452,-3.559832,0,,,
2.250607,-0.006900,-0.023901,-0.015244,-0.001946,0.002394,-0.003729,21.744546,11.174650,-0.062285,1.639354,4.723613,-0.217684,CTRV,-0.190418,24.464978,24.464932,-0.047042,26.721854,19.778347,-0.497653,3.277650,3.775845,-0.217684,0.718988,-0.624123,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134702,0.475473,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.021046,-0.006694,0.003459,0,takeoff,,24.464978,5.002954,-3.620748,0,,,
2.300786,-0.007644,-0.024371,-0.014789,-0.002684,0.001954,-0.003470,21.829684,11.412396,-0.072914,1.687946,4.706468,-0.209938,CTRV,-0.194764,24.651002,24.650934,-0.058125,26.931084,19.939861,-0.492791,3.348787,3.712900,-0.209938,0.723138,-0.652223,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134724,0.482474,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.023717,-0.014697,0.003617,0,takeoff,,24.651002,5.003330,-3.680795,0,,,
2.350766,-0.009032,-0.025075,-0.014099,-0.004014,0.001386,-0.003391,21.914576,11.641855,-0.082768,1.737470,4.688411,-0.200899,CTRV,-0.197708,24.834785,24.834690,-0.068669,27.129516,20.098109,-0.484566,3.409343,3.657373,-0.200899,0.723094,-0.674056,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.134737,0.489071,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.024344,-0.006529,-0.001688,0,takeoff,,24.834785,5.003996,-3.739769,0,,,
