time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
3.011984,-0.027047,-0.029812,0.021802,-0.015911,-0.017600,0.006507,23.381892,14.736153,-0.149396,2.547107,4.302586,0.018486,27.677454,27.676925,-0.171198,43.758750,49.156839,-0.001504,8.000000,-0.015911,-0.017600,0.006507,0.000000,0.000000,0.000000,0.012316,-0.007631,-0.002070,0,takeoff,,27.677454,5.023267,-4.472492,0,,,
3.061915,-0.026616,-0.031050,0.021381,-0.015511,-0.017885,0.006324,23.510989,14.949231,-0.147877,2.614393,4.262036,0.036859,27.900830,27.900316,-0.169257,44.426134,49.045517,0.146995,8.000000,-0.015511,-0.017885,0.006324,0.000000,0.000000,0.000000,0.009954,-0.003501,-0.001716,0,takeoff,,27.900830,5.023450,-4.516385,0,,,
3.112009,-0.026300,-0.031847,0.021070,-0.015068,-0.018081,0.006141,23.644251,15.161447,-0.145436,2.683036,4.219161,0.055004,28.127547,28.127054,-0.166506,45.108536,48.914735,0.294598,8.000000,-0.015068,-0.018081,0.006141,0.000000,0.000000,0.000000,0.009912,-0.008740,-0.002813,0,takeoff,,28.127547,5.023582,-4.559058,0,,,
3.161875,-0.025948,-0.032982,0.020546,-0.014772,-0.018329,0.005905,23.780193,15.370197,-0.142116,2.753032,4.173825,0.072810,28.355189,28.354722,-0.162663,45.804451,48.760795,0.440367,8.000000,-0.014772,-0.018329,0.005905,0.000000,0.000000,0.000000,0.001322,-0.002139,-0.008000,0,takeoff,,28.355189,5.023880,-4.600652,0,,,
3.211837,-0.025841,-0.033545,0.020199,-0.014512,-0.018273,0.005823,23.920179,15.577381,-0.137910,2.824372,4.125885,0.090168,28.585624,28.585187,-0.158109,46.515154,48.584458,0.583431,8.000000,-0.014512,-0.018273,0.005823,0.000000,0.000000,0.000000,0.005488,-0.000195,-0.004206,0,takeoff,,28.585624,5.023984,-4.640822,0,,,
3.261932,-0.025707,-0.034130,0.019722,-0.014458,-0.018007,0.005661,24.064019,15.782421,-0.132844,2.897034,4.075193,0.106969,28.818422,28.818018,-0.152566,47.240291,48.383961,0.722908,8.000000,-0.014458,-0.018007,0.005661,0.000000,0.000000,0.000000,-0.003601,0.004077,-0.002124,0,takeoff,,28.818422,5.024075,-4.679711,0,,,
3.311960,-0.025678,-0.034398,0.019385,-0.014213,-0.017620,0.005599,24.211000,15.984080,-0.126978,2.970987,4.021597,0.123111,29.052188,29.051819,-0.146363,47.978893,48.156852,0.857908,8.000000,-0.014213,-0.017620,0.005599,0.000000,0.000000,0.000000,0.010916,0.006975,-0.003368,0,takeoff,,29.052188,5.023992,-4.716899,0,,,
3.361905,-0.025814,-0.034749,0.018883,-0.014251,-0.017210,0.005400,24.361881,16.183199,-0.120325,3.046186,3.964940,0.138494,29.288239,29.287908,-0.139208,48.731368,47.902722,0.987624,8.000000,-0.014251,-0.017210,0.005400,0.000000,0.000000,0.000000,0.000028,0.006505,-0.002663,0,takeoff,,29.288239,5.024092,-4.752787,0,,,
3.411822,-0.025913,-0.035020,0.018488,-0.014212,-0.016966,0.005333,24.516742,16.379618,-0.112921,3.122573,3.905065,0.153023,29.526251,29.525959,-0.131409,49.497328,47.620141,1.111259,8.000000,-0.014212,-0.016966,0.005333,0.000000,0.000000,0.000000,-0.001370,0.006723,-0.003404,0,takeoff,,29.526251,5.024298,-4.787075,0,,,
3.462541,-0.026132,-0.035470,0.017826,-0.014191,-0.016707,0.004961,24.675883,16.573436,-0.104799,3.200075,3.841812,0.166608,29.766765,29.766513,-0.122625,50.276482,47.307933,1.228066,8.000000,-0.014191,-0.016707,0.004961,0.000000,0.000000,0.000000,-0.000496,0.005826,-0.011236,0,takeoff,,29.766765,5.024520,-4.819630,0,,,
3.511987,-0.026373,-0.035814,0.017286,-0.014166,-0.016649,0.004683,24.838223,16.763111,-0.096067,3.278599,3.775021,0.179166,30.007747,30.007533,-0.113353,51.067018,46.963283,1.337265,8.000000,-0.014166,-0.016649,0.004683,0.000000,0.000000,0.000000,-0.000548,0.005660,-0.005697,0,takeoff,,30.007747,5.024890,-4.850397,0,,,
3.561865,-0.026919,-0.036260,0.016318,-0.014101,-0.016615,0.004265,25.003965,16.948737,-0.086775,3.358036,3.704537,0.190620,30.249726,30.249550,-0.103093,51.868252,46.585034,1.438186,8.000000,-0.014101,-0.016615,0.004265,0.000000,0.000000,0.000000,0.002361,0.003043,-0.009001,0,takeoff,,30.249726,5.025237,-4.879123,0,,,
3.611941,-0.027452,-0.036426,0.015711,-0.014338,-0.016367,0.004003,25.175123,17.132284,-0.076868,3.438253,3.630209,0.200899,30.494966,30.494826,-0.092578,52.681150,46.173952,1.530321,8.000000,-0.014338,-0.016367,0.004003,0.000000,0.000000,0.000000,-0.007055,0.005157,-0.009352,0,takeoff,,30.494966,5.025601,-4.905824,0,,,
3.661764,-0.028419,-0.036637,0.014849,-0.014960,-0.016179,0.003652,25.348696,17.310291,-0.066581,3.519098,3.551893,0.209938,30.739559,30.739451,-0.081430,53.501484,45.725437,1.612926,8.000000,-0.014960,-0.016179,0.003652,0.000000,0.000000,0.000000,-0.014670,-0.003283,-0.007007,0,takeoff,,30.739559,5.026257,-4.930536,0,,,
