time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_failure_reason,planner_failure_detail,planner_required_time,planner_search_min_time,planner_search_max_time,planner_available_prediction_duration,planner_locked_remaining_t_go,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.06567072868347168,1,FAR_GUIDANCE,76.4349136352539,-19.84027671813965,-5.011300086975098,3.9732067584991455,0.09392578154802322,0.004170380998402834,81.38219943986319,-18.390919104033188,-0.11992437214054255,3.256435965258152,2.3227519097618936,0.14145854155707738,7.106464008895712,5.1552181647391855,4.891375714834555,2.345266364164578,-0.0500704883514628,FAR_GUIDANCE,0,0.05048799514770508,0.0,,0,739,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,0.2729629335059398,SAFE,4.940671051409803,0.9984925389289856,19.47791290283203,19.48807144165039,19.49909782409668,19.52276039123535,0.005272245965898037,0.005073021166026592,0.0027761489618569613,20.060665483712054,0.0005350610008463264,0.0,,,
0.1078345775604248,1,FAR_GUIDANCE,76.59134674072266,-19.83399772644043,-5.011028289794922,3.972496271133423,0.15774114429950714,0.004019427578896284,81.51852854426711,-18.291501155556755,-0.11365868581274416,3.2137619875999426,2.3812762798252085,0.1535688141473541,7.116224085452625,5.1629852020287155,4.8973696039821775,2.3541774000591724,-0.05955014642907328,FAR_GUIDANCE,0,0.05047345161437988,0.0,,0,740,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,0.2933557382368388,SAFE,4.940422144498474,0.9999907612800598,19.644241333007812,19.636672973632812,19.49909782409668,19.52276039123535,0.005272245965898037,0.005073021166026592,0.0027761489618569613,19.978203711465916,0.0005839920049766079,0.0,,,
0.16550159454345703,1,FAR_GUIDANCE,76.84146118164062,-19.818429946899414,-5.01078462600708,3.9690518379211426,0.2615022361278534,0.0036330472212284803,81.70167553839813,-18.152587318224086,-0.10441657554400803,3.155040883950487,2.458709663016128,0.16909327784121392,7.104165165855067,5.137773375416995,4.9063680504630724,2.348980927524536,-0.07259725073981078,FAR_GUIDANCE,0,0.05158209800720215,0.0,,0,741,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,0.3183068881933462,SAFE,4.9402370291174735,0.9999907612800598,19.644241333007812,19.636672973632812,19.514612197875977,19.557828903198242,0.005231421906501055,0.005073021166026592,0.0027761489618569613,19.845111472803666,0.0007044110097922385,0.0,,,
0.2063608169555664,1,FAR_GUIDANCE,76.99761199951172,-19.805307388305664,-5.010685443878174,3.965702533721924,0.32719099521636963,0.003406279720366001,81.83001619803514,-18.050457336522644,-0.09723151311563655,3.1127287218708632,2.511887750566562,0.17922833759765708,7.111515912368858,5.14117000712383,4.913453930762537,2.3518880995016733,-0.08096650181536685,FAR_GUIDANCE,0,0.05051851272583008,0.0,,0,742,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,3.1480910280671286,3.1480910280671286,3.9433717727661133,3.9433717727661133,nan,0.14993619918823242,0.003822803497314453,0.0,0.0,0.0,False,0.0,0.33873732580880045,SAFE,4.940172181371812,0.9989430904388428,19.606992721557617,19.593673706054688,19.514612197875977,19.557828903198242,0.005231421906501055,0.005073021166026592,0.0027761489618569613,19.88608762235292,0.0006857150001451373,0.08580170800269116,,,
0.265916109085083,1,FAR_GUIDANCE,77.216064453125,-19.782434463500977,-5.010672569274902,3.9589993953704834,0.4203442633152008,0.003054920583963394,82.01153836950851,-17.900637028962983,-0.08631599393288655,3.0516817376233036,2.5858676517416708,0.19262886854394248,7.126501199639453,5.151478590399888,4.924356575342016,2.3555583541120395,-0.09227359876901538,FAR_GUIDANCE,0,0.0518345832824707,0.0,,0,743,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,3.1480910280671286,3.1480910280671286,3.9433717727661133,3.9433717727661133,nan,0.14993619918823242,0.003822803497314453,0.0,0.0,0.0,False,0.0,0.36234980268872397,SAFE,4.940212464679353,0.9989430904388428,19.606992721557617,19.593673706054688,19.859670639038086,20.171329498291016,1.6264006262645125e-05,0.005073021166026592,0.0021660809870809317,19.84729009959835,0.0005563159938901663,0.08580170800269116,,,
0.3054795265197754,1,FAR_GUIDANCE,77.3718490600586,-19.762895584106445,-5.0106024742126465,3.9530324935913086,0.48756998777389526,0.002918495796620846,82.13291446617517,-17.795806389544655,-0.07839861621871383,3.009892812466385,2.634259132227247,0.20071082736121795,7.131887449861498,5.151425404747865,4.932203857993932,2.3530636513813317,-0.09926284128836928,FAR_GUIDANCE,0,0.04895329475402832,0.0,,0,744,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,3.1480910280671286,3.1480910280671286,3.9433717727661133,3.9433717727661133,nan,0.14993619918823242,0.003822803497314453,0.0,0.0,0.0,False,0.0,0.38276422516480935,SAFE,4.94016299631961,0.9986867308616638,20.358905792236328,20.348241806030273,19.859670639038086,20.171329498291016,1.6264006262645125e-05,0.010354549624025822,0.0021660809870809317,19.99839795548605,0.000716184003977105,0.08580170800269116,,,
0.36750125885009766,1,FAR_GUIDANCE,77.58930969238281,-19.730756759643555,-5.010497570037842,3.9422566890716553,0.5830197930335999,0.0029076123610138893,82.31852569788352,-17.62974102731512,-0.06558040492869524,2.944890196657213,2.706927549404706,0.21188548112737474,7.157650236213466,5.174915567830611,4.944917165109146,2.355715565894695,-0.10883184502689633,FAR_GUIDANCE,0,0.0504460334777832,0.0,,0,745,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,3.1480910280671286,3.1480910280671286,3.9433717727661133,3.9433717727661133,nan,0.14993619918823242,0.003822803497314453,0.0,0.0,0.0,False,0.0,0.4059302832947802,SAFE,4.940059737341761,0.9986867308616638,20.358905792236328,20.348241806030273,20.06480598449707,20.039995193481445,0.005350703839212656,0.010354549624025822,0.007504892069846392,19.961333922561785,0.001027516002068296,0.08580170800269116,,,
0.4073617458343506,1,FAR_GUIDANCE,77.74396514892578,-19.704294204711914,-5.0103678703308105,3.9328603744506836,0.651978611946106,0.003063320880755782,82.43493921754983,-17.520693745444966,-0.05698082208230548,2.90325857854926,2.7513757059269914,0.21781938404987283,7.163057442738407,5.174296925980769,4.953387048248505,2.3481201381119154,-0.11422204015440514,FAR_GUIDANCE,0,0.05041337013244629,0.0,,0,746,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,3.1541232095222975,3.1541232095222975,3.9448516368865967,3.9448516368865967,nan,0.14254426956176758,0.0003237724304199219,0.0,0.0,0.0,False,0.0,0.42609522659636667,SAFE,4.9399064954117335,1.0009173154830933,19.916704177856445,19.975048065185547,20.06480598449707,20.039995193481445,0.005350703839212656,0.010354549624025822,0.007504892069846392,19.913136780135783,0.0006138939934317023,0.08369620599842165,,,
0.4496619701385498,1,FAR_GUIDANCE,77.89816284179688,-19.674985885620117,-5.0101237297058105,3.922104835510254,0.72147136926651,0.0033482005819678307,82.55671551605852,-17.4032760351432,-0.04764121481881829,2.859174394778923,2.7971068958503538,0.22323877827507935,7.175584392520464,5.182931473946396,4.962482514886992,2.3423142033485815,-0.11911606424679666,FAR_GUIDANCE,0,0.05041337013244629,0.0,,0,747,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,3.1541232095222975,3.1541232095222975,3.9448516368865967,3.9448516368865967,nan,0.14254426956176758,0.0003237724304199219,0.0,0.0,0.0,False,0.0,0.42609522659636667,SAFE,4.9399064954117335,1.0009173154830933,19.916704177856445,19.975048065185547,19.791717529296875,19.811283111572266,0.005113382823765278,0.010354549624025822,0.002218219917267561,19.913136780135783,0.0006138939934317023,0.08369620599842165,,,
0.5106098651885986,1,FAR_GUIDANCE,78.14396667480469,-19.622333526611328,-5.009579658508301,3.902524471282959,0.8333785533905029,0.0033733388409018517,82.72884926260976,-17.23130294649276,-0.03387385797215318,2.7959636283608087,2.8603923788563397,0.22942891308957325,7.176059071141298,5.17089698012059,4.975705800536147,2.3204230369411354,-0.12513644677134675,FAR_GUIDANCE,0,0.05060315132141113,0.0,,0,748,DEADLINE_EXCEEDED,DEADLINE_EXCEEDED,3.1541232095222975,3.1541232095222975,3.9448516368865967,3.9448516368865967,nan,0.14254426956176758,0.0003237724304199219,0.0,0.0,0.0,False,0.0,0.4705380469785756,SAFE,4.939071381799178,0.9989643096923828,19.70206069946289,19.7831974029541,19.791717529296875,19.811283111572266,0.005113382823765278,0.002244716975837946,0.002218219917267561,19.97635778426145,0.0009277619974454865,0.08369620599842165,0.05014977995280589,,
