time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
1.386907,-0.029215,-0.009622,0.018584,-0.010993,-0.006375,0.003046,20.000000,7.031296,0.120486,0.000000,5.000000,-0.138494,21.230976,21.230731,0.101902,20.000000,31.005510,-0.543570,4.794843,-0.010993,-0.006375,0.003046,0.000000,0.000000,0.000000,-0.004031,-0.004785,0.010948,0,takeoff,,21.230976,5.008388,-1.669976,0,,,
1.436873,-0.030691,-0.010067,0.019650,-0.011233,-0.006240,0.003003,20.000000,7.281796,0.113088,0.000000,5.000000,-0.153023,21.316862,21.316657,0.093438,20.000000,31.560052,-0.629937,4.855651,-0.011233,-0.006240,0.003003,0.000000,0.000000,0.000000,-0.001924,0.003934,-0.000830,0,takeoff,,21.316862,5.008683,-1.722357,0,,,
1.486865,-0.031504,-0.010164,0.020273,-0.011381,-0.005963,0.003104,20.000000,7.531250,0.105025,0.000000,5.000000,-0.166608,21.404235,21.404067,0.084752,20.000000,32.114720,-0.714136,4.916694,-0.011381,-0.005963,0.003104,0.000000,0.000000,0.000000,-0.003943,0.004849,0.003201,0,takeoff,,21.404235,5.008852,-1.773744,0,,,
1.536838,-0.032501,-0.010183,0.021130,-0.011438,-0.005484,0.003063,20.000000,7.781628,0.096284,0.000000,5.000000,-0.179166,21.494629,21.494497,0.075154,20.000000,32.674796,-0.795720,4.978634,-0.011438,-0.005484,0.003063,0.000000,0.000000,0.000000,-0.005153,0.013634,-0.000418,0,takeoff,,21.494629,5.008814,-1.824513,0,,,
1.586864,-0.033193,-0.010057,0.021718,-0.011418,-0.005067,0.003043,20.000000,8.031725,0.086958,0.000000,5.000000,-0.190620,21.587110,21.587011,0.065241,20.000000,33.237078,-0.873971,5.041071,-0.011418,-0.005067,0.003043,0.000000,0.000000,0.000000,0.001785,0.010788,-0.000786,0,takeoff,,21.587110,5.008826,-1.874534,0,,,
1.636857,-0.034280,-0.009450,0.022583,-0.011499,-0.004154,0.002998,20.000000,8.281600,0.077105,0.000000,5.000000,-0.200899,21.682178,21.682110,0.054522,20.000000,33.801724,-0.948286,5.104025,-0.011499,-0.004154,0.002998,0.000000,0.000000,0.000000,0.001540,0.018261,-0.001225,0,takeoff,,21.682178,5.008319,-1.923652,0,,,
1.687043,-0.034993,-0.008882,0.023046,-0.011581,-0.003424,0.003021,20.000000,8.532732,0.066724,0.000000,5.000000,-0.209938,21.779853,21.779810,0.043678,20.000000,34.372095,-1.018211,5.167873,-0.011581,-0.003424,0.003021,0.000000,0.000000,0.000000,-0.002248,0.019665,0.002209,0,takeoff,,21.779853,5.007967,-1.972467,0,,,
1.736660,-0.035973,-0.007998,0.023668,-0.011610,-0.002400,0.003218,20.000000,8.780614,0.056070,0.000000,5.000000,-0.217684,21.878779,21.878755,0.032401,20.000000,34.937877,-1.082734,5.231453,-0.011610,-0.002400,0.003218,0.000000,0.000000,0.000000,-0.000810,0.015508,-0.000595,0,takeoff,,21.878779,5.007289,-2.019748,0,,,
1.787028,-0.036666,-0.007275,0.024236,-0.011750,-0.001612,0.003395,20.000000,9.032050,0.044916,0.000000,5.000000,-0.224087,21.981306,21.981296,0.020680,20.000000,35.514749,-1.141972,5.296540,-0.011750,-0.001612,0.003395,0.000000,0.000000,0.000000,-0.002774,0.020045,0.003559,0,takeoff,,21.981306,5.006796,-2.067298,0,,,
1.836967,-0.037902,-0.006025,0.025110,-0.012175,-0.000315,0.003562,20.000000,9.282001,0.033550,0.000000,5.000000,-0.229109,22.085855,22.085854,0.008440,20.000000,36.090829,-1.194880,5.361766,-0.012175,-0.000315,0.003562,0.000000,0.000000,0.000000,-0.009246,0.020537,0.002437,0,takeoff,,22.085855,5.005740,-2.113798,0,,,
1.886900,-0.038688,-0.005263,0.025602,-0.012379,0.000280,0.003535,20.000000,9.530761,0.022033,0.000000,5.000000,-0.232719,22.191999,22.191998,-0.003568,20.000000,36.667287,-1.241001,5.427305,-0.012379,0.000280,0.003535,0.000000,0.000000,0.000000,-0.006466,0.014458,-0.000819,0,takeoff,,22.191999,5.005314,-2.159623,0,,,
1.936830,-0.039771,-0.004351,0.026218,-0.012643,0.001234,0.003610,20.000000,9.780991,0.010313,0.000000,5.000000,-0.234893,22.301246,22.301240,-0.015905,20.000000,37.249941,-1.280140,5.493790,-0.012643,0.001234,0.003610,0.000000,0.000000,0.000000,-0.003144,0.015771,-0.000290,0,takeoff,,22.301246,5.004468,-2.204889,0,,,
1.988186,-0.040554,-0.003866,0.026553,-0.012819,0.001737,0.003606,20.000000,10.037565,-0.001770,0.000000,5.000000,-0.235619,22.415506,22.415488,-0.028324,20.000000,37.850560,-1.312427,5.562599,-0.012819,0.001737,0.003606,0.000000,0.000000,0.000000,-0.007336,0.009499,0.000291,0,takeoff,,22.415506,5.004001,-2.250825,0,,,
2.036802,-0.041654,-0.003346,0.026970,-0.013015,0.002186,0.003566,20.000000,10.281441,-0.013246,0.000000,5.000000,-0.234893,22.526570,22.526534,-0.040216,20.000000,38.424231,-1.335355,5.628558,-0.013015,0.002186,0.003566,0.000000,0.000000,0.000000,-0.005887,0.004158,-0.001659,0,takeoff,,22.526570,5.003516,-2.293819,0,,,
2.086933,-0.042255,-0.003150,0.027134,-0.013083,0.002269,0.003573,20.000000,10.530896,-0.024903,0.000000,5.000000,-0.232719,22.642014,22.641954,-0.052037,20.000000,39.013670,-1.350597,5.696555,-0.013083,0.002269,0.003573,0.000000,0.000000,0.000000,-0.000403,-0.000226,0.000344,0,takeoff,,22.642014,5.003331,-2.337285,0,,,
2.136796,-0.042966,-0.003060,0.027262,-0.013061,0.002313,0.003295,20.000000,10.780859,-0.036431,0.000000,5.000000,-0.229109,22.759996,22.759907,-0.063693,20.000000,39.607084,-1.357302,5.765245,-0.013061,0.002313,0.003295,0.000000,0.000000,0.000000,-0.003020,-0.001345,-0.005246,0,takeoff,,22.759996,5.003105,-2.380108,0,,,
2.186830,-0.043417,-0.003127,0.027410,-0.012912,0.002242,0.003230,20.000000,11.031194,-0.047751,0.000000,5.000000,-0.224087,22.880132,22.880009,-0.075161,20.000000,40.203919,-1.355199,5.834545,-0.012912,0.002242,0.003230,0.000000,0.000000,0.000000,0.007297,-0.007216,-0.002959,0,takeoff,,22.880132,5.002941,-2.422309,0,,,
2.236831,-0.043971,-0.003294,0.027611,-0.012842,0.002085,0.003040,20.000000,11.281747,-0.058785,0.000000,5.000000,-0.217684,23.002617,23.002454,-0.086396,20.000000,40.803934,-1.344086,5.904438,-0.012842,0.002085,0.003040,0.000000,0.000000,0.000000,0.001667,-0.003432,-0.005776,0,takeoff,,23.002617,5.002803,-2.463987,0,,,
2.286869,-0.044098,-0.003376,0.027675,-0.012413,0.001924,0.002957,20.000000,11.531161,-0.069407,0.000000,5.000000,-0.209938,23.126194,23.125990,-0.097082,20.000000,41.403198,-1.323665,5.974407,-0.012413,0.001924,0.002957,0.000000,0.000000,0.000000,0.010508,-0.004139,-0.002275,0,takeoff,,23.126194,5.002623,-2.504518,0,,,
2.336881,-0.044026,-0.003345,0.027704,-0.011701,0.001962,0.002872,20.000000,11.781706,-0.079649,0.000000,5.000000,-0.200899,23.252138,23.251890,-0.107353,20.000000,42.007223,-1.294102,6.045103,-0.011701,0.001962,0.002872,0.000000,0.000000,0.000000,0.014708,0.001629,-0.004094,0,takeoff,,23.252138,5.002204,-2.544220,0,,,
2.386811,-0.043802,-0.003184,0.027729,-0.011068,0.002104,0.002942,20.000000,12.030972,-0.089349,0.000000,5.000000,-0.190620,23.379235,23.378941,-0.117078,20.000000,42.610149,-1.255150,6.115835,-0.011068,0.002104,0.002942,0.000000,0.000000,0.000000,0.019182,0.003138,0.004853,0,takeoff,,23.379235,5.001655,-2.583059,0,,,
2.436722,-0.043268,-0.002817,0.027839,-0.010033,0.002523,0.002872,20.000000,12.280032,-0.098493,0.000000,5.000000,-0.179166,23.507806,23.507466,-0.126333,20.000000,43.214285,-1.206969,6.186851,-0.010033,0.002523,0.002872,0.000000,0.000000,0.000000,0.017527,0.007544,-0.001616,0,takeoff,,23.507806,5.000801,-2.620719,0,,,
2.486918,-0.042798,-0.002544,0.027868,-0.009336,0.002652,0.002837,20.000000,12.528119,-0.107003,0.000000,5.000000,-0.166608,23.637882,23.637497,-0.134871,20.000000,43.818380,-1.149645,6.258052,-0.009336,0.002652,0.002837,0.000000,0.000000,0.000000,0.019131,0.002313,0.001945,0,takeoff,,23.637882,5.000229,-2.658024,0,,,
2.536865,-0.041860,-0.002102,0.027706,-0.007895,0.003055,0.002874,20.000000,12.781433,-0.115023,0.000000,5.000000,-0.153023,23.772154,23.771725,-0.142729,20.000000,44.436823,-1.083821,6.331078,-0.007895,0.003055,0.002874,0.000000,0.000000,0.000000,0.023955,0.008462,0.000985,0,takeoff,,23.772154,4.999382,-2.694712,0,,,
2.586930,-0.040947,-0.001733,0.027474,-0.006851,0.003439,0.002810,20.000000,13.030898,-0.122208,0.000000,5.000000,-0.138494,23.906305,23.905836,-0.149683,20.000000,45.048050,-1.009043,6.403430,-0.006851,0.003439,0.002810,0.000000,0.000000,0.000000,0.029099,0.008540,-0.005477,0,takeoff,,23.906305,4.998563,-2.730526,0,,,
2.636784,-0.039215,-0.001112,0.027069,-0.004995,0.003940,0.002655,20.000000,13.281233,-0.128665,0.000000,5.000000,-0.123111,24.041944,24.041439,-0.155734,20.000000,45.662544,-0.925963,6.476262,-0.004995,0.003940,0.002655,0.000000,0.000000,0.000000,0.031397,0.010340,0.000930,0,takeoff,,24.041944,4.997645,-2.765129,0,,,
2.686853,-0.037953,-0.000612,0.026872,-0.003676,0.004403,0.002691,20.000000,13.531210,-0.134319,0.000000,5.000000,-0.106969,24.179655,24.179118,-0.161190,20.000000,46.278619,-0.834910,6.549482,-0.003676,0.004403,0.002691,0.000000,0.000000,0.000000,0.033986,0.012378,0.001663,0,takeoff,,24.179655,4.996802,-2.799497,0,,,
2.736847,-0.035995,0.000232,0.026904,-0.001653,0.005054,0.002620,20.000000,13.781905,-0.139157,0.000000,5.000000,-0.090168,24.318783,24.318216,-0.166061,20.000000,46.897455,-0.736348,6.623110,-0.001653,0.005054,0.002620,0.000000,0.000000,0.000000,0.036253,0.012474,0.002468,0,takeoff,,24.318783,4.995808,-2.832676,0,,,
2.786788,-0.034438,0.000931,0.027215,-0.000238,0.005583,0.002818,20.000000,14.030735,-0.143106,0.000000,5.000000,-0.072810,24.459010,24.458417,-0.170321,20.000000,47.514014,-0.630692,6.696656,-0.000238,0.005583,0.002818,0.000000,0.000000,0.000000,0.034457,0.011497,0.008646,0,takeoff,,24.459010,4.994990,-2.865543,0,,,
2.836987,-0.031876,0.002122,0.028068,0.001959,0.006459,0.003468,20.000000,14.282358,-0.146211,0.000000,5.000000,-0.055004,24.601454,24.600837,-0.174279,20.000000,48.138003,-0.518652,6.771129,0.001959,0.006459,0.003468,0.000000,0.000000,0.000000,0.030702,0.017561,0.015617,0,takeoff,,24.601454,4.993884,-2.897385,0,,,
2.887007,-0.030377,0.002922,0.028794,0.003221,0.006899,0.003797,20.000000,14.531991,-0.148389,0.000000,5.000000,-0.036859,24.745530,24.744895,-0.177183,20.000000,48.760078,-0.400712,6.845617,0.003221,0.006899,0.003797,0.000000,0.000000,0.000000,0.032147,0.011744,0.006508,0,takeoff,,24.745530,4.993267,-2.929328,0,,,
2.936837,-0.028383,0.004082,0.030000,0.004715,0.007615,0.004440,20.000000,14.781946,-0.149656,0.000000,5.000000,-0.018486,24.890835,24.890186,-0.179655,20.000000,49.383857,-0.277589,6.920382,0.004715,0.007615,0.004440,0.000000,0.000000,0.000000,0.025491,0.012811,0.012198,0,takeoff,,24.890835,4.992440,-2.960386,0,,,
2.987806,-0.027133,0.004866,0.030896,0.005637,0.007817,0.004825,20.000000,15.033098,-0.150000,0.000000,5.000000,-0.000000,25.039299,25.038646,-0.180896,20.000000,50.013379,-0.150000,6.996056,0.005637,0.007817,0.004825,0.000000,0.000000,0.000000,0.020475,0.004118,0.005804,0,takeoff,,25.039299,4.992188,-2.991764,0,,,
3.036901,-0.025498,0.006090,0.032094,0.006804,0.008403,0.005437,20.000000,15.280838,-0.149424,0.000000,5.000000,0.018486,25.186731,25.186077,-0.181518,20.000000,50.635066,-0.018708,7.070846,0.006804,0.008403,0.005437,0.000000,0.000000,0.000000,0.015123,0.011801,0.005826,0,takeoff,,25.186731,4.991619,-3.021701,0,,,
3.086969,-0.024649,0.006804,0.032616,0.007447,0.008755,0.005633,20.000000,15.531826,-0.147919,0.000000,5.000000,0.036859,25.338617,25.337974,-0.180535,20.000000,51.267818,0.115520,7.147198,0.007447,0.008755,0.005633,0.000000,0.000000,0.000000,0.015068,0.007741,0.003047,0,takeoff,,25.338617,4.991348,-3.052038,0,,,
3.136825,-0.023763,0.007614,0.033100,0.007918,0.009108,0.005604,20.000000,15.781843,-0.145505,0.000000,5.000000,0.055004,25.491357,25.490731,-0.178605,20.000000,51.899529,0.251820,7.223537,0.007918,0.009108,0.005604,0.000000,0.000000,0.000000,0.004030,0.006016,0.001408,0,takeoff,,25.491357,4.991143,-3.081833,0,,,
3.187009,-0.023305,0.008065,0.033351,0.008117,0.009136,0.005701,20.000000,16.032179,-0.142190,0.000000,5.000000,0.072810,25.646360,25.645759,-0.175541,20.000000,52.534400,0.389358,7.300444,0.008117,0.009136,0.005701,0.000000,0.000000,0.000000,0.001269,0.004724,0.001471,0,takeoff,,25.646360,4.991322,-3.111548,0,,,
3.236892,-0.022766,0.008609,0.033779,0.008306,0.008961,0.005922,20.000000,16.281266,-0.138018,0.000000,5.000000,0.090168,25.801938,25.801366,-0.171797,20.000000,53.167405,0.527169,7.377228,0.008306,0.008961,0.005922,0.000000,0.000000,0.000000,0.004825,-0.003348,0.002398,0,takeoff,,25.801938,4.991756,-3.140720,0,,,
3.286940,-0.022495,0.008863,0.034147,0.008335,0.008953,0.006139,20.000000,16.531445,-0.132978,0.000000,5.000000,0.106969,25.960046,25.959508,-0.167125,20.000000,53.805265,0.664450,7.454764,0.008335,0.008953,0.006139,0.000000,0.000000,0.000000,0.000069,-0.003259,0.005365,0,takeoff,,25.960046,4.992073,-3.169534,0,,,
3.336874,-0.022201,0.009215,0.034741,0.008367,0.008926,0.006366,20.000000,16.780680,-0.127141,0.000000,5.000000,0.123111,26.118897,26.118396,-0.161881,20.000000,54.441977,0.800162,7.532260,0.008367,0.008926,0.006366,0.000000,0.000000,0.000000,-0.001333,0.000738,0.004565,0,takeoff,,26.118897,4.992446,-3.197731,0,,,
3.386836,-0.022000,0.009446,0.035250,0.008393,0.008921,0.006504,20.000000,17.030956,-0.120495,0.000000,5.000000,0.138494,26.279965,26.279503,-0.155746,20.000000,55.082993,0.933498,7.610407,0.008393,0.008921,0.006504,0.000000,0.000000,0.000000,-0.003722,-0.003060,0.001732,0,takeoff,,26.279965,4.992831,-3.225541,0,,,
3.436878,-0.021802,0.009768,0.035992,0.008175,0.008930,0.006953,20.000000,17.281903,-0.113085,0.000000,5.000000,0.153023,26.442795,26.442375,-0.149076,20.000000,55.726962,1.063508,7.689012,0.008175,0.008930,0.006953,0.000000,0.000000,0.000000,-0.002860,-0.001663,0.006169,0,takeoff,,26.442795,4.993213,-3.253097,0,,,
3.486971,-0.021777,0.009976,0.036338,0.007950,0.008971,0.006945,20.000000,17.531457,-0.105018,0.000000,5.000000,0.166608,26.606274,26.605899,-0.141355,20.000000,56.368958,1.189111,7.767500,0.007950,0.008971,0.006945,0.000000,0.000000,0.000000,-0.004352,0.001578,-0.002961,0,takeoff,,26.606274,4.993588,-3.279996,0,,,
3.536865,-0.021837,0.010362,0.036672,0.007583,0.009139,0.007173,20.000000,17.781909,-0.096274,0.000000,5.000000,0.179166,26.771617,26.771287,-0.132945,20.000000,57.014332,1.309553,7.846485,0.007583,0.009139,0.007173,0.000000,0.000000,0.000000,-0.005707,0.005663,0.000950,0,takeoff,,26.771617,4.993830,-3.306510,0,,,
3.586845,-0.021965,0.010730,0.036819,0.007195,0.009366,0.007247,20.000000,18.031054,-0.086984,0.000000,5.000000,0.190620,26.937455,26.937171,-0.123803,20.000000,57.657664,1.423742,7.925322,0.007195,0.009366,0.007247,0.000000,0.000000,0.000000,-0.010129,0.007979,0.003276,0,takeoff,,26.937455,4.994007,-3.332389,0,,,
3.636864,-0.022407,0.011528,0.036889,0.006258,0.009957,0.007236,20.000000,18.281969,-0.077090,0.000000,5.000000,0.200899,27.105696,27.105456,-0.113979,20.000000,58.281969,1.530099,8.000000,0.006258,0.009957,0.007236,0.000000,0.000000,0.000000,-0.013038,0.015212,-0.001763,0,takeoff,,27.105696,4.993803,-3.358073,0,,,
3.686906,-0.022739,0.012164,0.036871,0.005765,0.010475,0.007218,20.000000,18.531168,-0.066790,0.000000,5.000000,0.209938,27.274060,27.273863,-0.103661,20.000000,58.531168,1.612718,8.000000,0.005765,0.010475,0.007218,0.000000,0.000000,0.000000,-0.012270,0.012128,-0.001037,0,takeoff,,27.274060,4.993645,-3.382869,0,,,
