time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.517962,0.009711,0.009578,-0.060595,0.009104,0.001240,-0.001751,20.084422,2.591970,0.109192,0.314753,4.990083,0.166608,CTRV,-0.126521,20.240840,20.240128,0.169787,21.963210,12.386749,0.442408,1.553999,4.752377,0.166608,0.601276,-0.196614,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667626,0.842563,0.009104,0.001240,-0.001751,0.000000,0.000000,0.000000,-0.015787,0.000538,-0.005569,0,takeoff,,20.240840,5.001032,-0.941045,0,,,
0.567876,0.008543,0.009451,-0.061374,0.008460,0.000965,-0.002061,20.101580,2.841663,0.116940,0.346753,4.987962,0.153023,CTRV,-0.127035,20.292446,20.291662,0.178314,22.048134,12.622980,0.422986,1.589318,4.740682,0.153023,0.602231,-0.201898,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667613,0.767563,0.008460,0.000965,-0.002061,0.000000,0.000000,0.000000,-0.018319,-0.008556,-0.009843,0,takeoff,,20.292446,5.000863,-1.032365,0,,,
0.618106,0.006761,0.009442,-0.062759,0.007409,0.001069,-0.002390,20.120314,3.090799,0.123954,0.378904,4.985622,0.138494,CTRV,-0.127404,20.349069,20.348212,0.186714,22.133463,12.858467,0.400941,1.623341,4.729140,0.138494,0.602510,-0.206820,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667622,0.692563,0.007409,0.001069,-0.002390,0.000000,0.000000,0.000000,-0.016815,0.001862,-0.004419,0,takeoff,,20.349069,5.000363,-1.123274,0,,,
0.668021,0.005659,0.009583,-0.063727,0.006883,0.001188,-0.002729,20.140695,3.340222,0.130215,0.411222,4.983061,0.123111,CTRV,-0.128013,20.409567,20.408646,0.193942,22.223023,13.093111,0.376437,1.659719,4.716496,0.123111,0.603773,-0.212466,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667634,0.617563,0.006883,0.001188,-0.002729,0.000000,0.000000,0.000000,-0.012989,0.001413,-0.011689,0,takeoff,,20.409567,4.999838,-1.213088,0,,,
0.718027,0.004150,0.009959,-0.065231,0.005874,0.001575,-0.003096,20.162683,3.589279,0.135666,0.443721,4.980272,0.106969,CTRV,-0.128636,20.474822,20.473836,0.200898,22.314596,13.326779,0.349604,1.696310,4.703460,0.106969,0.605032,-0.218206,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667678,0.542563,0.005874,0.001575,-0.003096,0.000000,0.000000,0.000000,-0.018592,0.006159,-0.003779,0,takeoff,,20.474822,4.999125,-1.302518,0,,,
0.767857,0.003078,0.010249,-0.066399,0.005161,0.001877,-0.003399,20.186184,3.836955,0.140259,0.476417,4.977251,0.090168,CTRV,-0.129196,20.543714,20.542674,0.206658,22.407394,13.558635,0.320594,1.732421,4.690279,0.090168,0.605966,-0.223822,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667705,0.467563,0.005161,0.001877,-0.003399,0.000000,0.000000,0.000000,-0.015277,0.004399,-0.008301,0,takeoff,,20.543714,4.998518,-1.390695,0,,,
0.818060,0.001429,0.010640,-0.068150,0.003913,0.002187,-0.003890,20.211556,4.086790,0.144029,0.509324,4.973991,0.072810,CTRV,-0.130049,20.618178,20.617086,0.212179,22.505203,13.791258,0.289650,1.771378,4.675705,0.072810,0.608070,-0.230366,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667734,0.392563,0.003913,0.002187,-0.003890,0.000000,0.000000,0.000000,-0.017520,0.005625,-0.007609,0,takeoff,,20.618178,4.998016,-1.479107,0,,,
0.868026,0.000412,0.010863,-0.069145,0.003148,0.002351,-0.004148,20.238457,4.335181,0.146889,0.542458,4.970487,0.055004,CTRV,-0.130738,20.696010,20.694883,0.216034,22.603324,14.022232,0.256898,1.808921,4.661310,0.055004,0.609409,-0.236494,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667757,0.317563,0.003148,0.002351,-0.004148,0.000000,0.000000,0.000000,-0.019727,0.004110,-0.007928,0,takeoff,,20.696010,4.997672,-1.566059,0,,,
0.918118,-0.001040,0.010950,-0.070403,0.002041,0.002588,-0.004230,20.267085,4.583916,0.148849,0.575835,4.966731,0.036859,CTRV,-0.131606,20.778763,20.777606,0.219252,22.705277,14.252381,0.222567,1.848264,4.645850,0.036859,0.611422,-0.243243,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667783,0.242563,0.002041,0.002588,-0.004230,0.000000,0.000000,0.000000,-0.018813,0.002791,0.001668,0,takeoff,,20.778763,4.997363,-1.652630,0,,,
0.968016,-0.002014,0.010839,-0.071218,0.001380,0.002580,-0.004445,20.296864,4.828186,0.149872,0.609472,4.962715,0.018486,CTRV,-0.132261,20.863848,20.862677,0.221090,22.806751,14.477990,0.186845,1.885762,4.630756,0.018486,0.612467,-0.249412,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667806,0.233054,0.001380,0.002580,-0.004445,0.000000,0.000000,0.000000,-0.017060,-0.001356,-0.004072,0,takeoff,,20.863848,4.997324,-1.737137,0,,,
1.018061,-0.003435,0.010351,-0.072394,0.000579,0.002557,-0.004544,20.329084,5.078289,0.150000,0.643385,4.958433,-0.000000,CTRV,-0.133659,20.955781,20.954601,0.222394,22.918188,14.706501,0.150000,1.930283,4.612375,-0.000000,0.616486,-0.258000,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667842,0.244323,0.000579,0.002557,-0.004544,0.000000,0.000000,0.000000,-0.013494,-0.002755,-0.002533,0,takeoff,,20.955781,4.997392,-1.822264,0,,,
1.067917,-0.004266,0.009946,-0.072992,-0.000024,0.002289,-0.004717,20.362921,5.327302,0.149190,0.677592,4.953874,-0.018486,CTRV,-0.135007,21.051032,21.049859,0.222183,23.031203,14.933247,0.112217,1.974459,4.593638,-0.018486,0.620172,-0.266565,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667850,0.255411,-0.000024,0.002289,-0.004717,0.000000,0.000000,0.000000,-0.017616,-0.006016,-0.001494,0,takeoff,,21.051032,4.997754,-1.906196,0,,,
1.117981,-0.005418,0.009363,-0.073769,-0.000995,0.002107,-0.004826,20.398298,5.574695,0.147462,0.712108,4.949030,-0.036859,CTRV,-0.136080,21.150259,21.149102,0.221231,23.143633,15.158400,0.073744,2.016260,4.575445,-0.036859,0.622627,-0.274373,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667840,0.266327,-0.000995,0.002107,-0.004826,0.000000,0.000000,0.000000,-0.015160,-0.004325,-0.002869,0,takeoff,,21.150259,4.998159,-1.989296,0,,,
1.168021,-0.006300,0.008943,-0.074349,-0.001650,0.001938,-0.005031,20.435454,5.822090,0.144822,0.746953,4.943891,-0.055004,CTRV,-0.137248,21.253377,21.252247,0.219170,23.259247,15.382417,0.034813,2.059088,4.556332,-0.055004,0.625347,-0.282605,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667837,0.277103,-0.001650,0.001938,-0.005031,0.000000,0.000000,0.000000,-0.013698,-0.005401,-0.005036,0,takeoff,,21.253377,4.998580,-2.071205,0,,,
1.218082,-0.007677,0.008259,-0.075204,-0.002669,0.001654,-0.005314,20.474385,6.069311,0.141286,0.782144,4.938446,-0.072810,CTRV,-0.138589,21.361134,21.360037,0.216490,23.378812,15.604808,-0.004335,2.103664,4.535923,-0.072810,0.628631,-0.291546,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667825,0.287753,-0.002669,0.001654,-0.005314,0.000000,0.000000,0.000000,-0.015177,-0.002376,-0.006751,0,takeoff,,21.361134,4.999240,-2.152607,0,,,
1.268212,-0.008511,0.007879,-0.075699,-0.003255,0.001618,-0.005387,20.515045,6.315951,0.136883,0.817701,4.932683,-0.090168,CTRV,-0.139957,21.472152,21.471100,0.212582,23.500907,15.825599,-0.043452,2.148640,4.514792,-0.090168,0.631875,-0.300717,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667832,0.298258,-0.003255,0.001618,-0.005387,0.000000,0.000000,0.000000,-0.014305,-0.003933,-0.003368,0,takeoff,,21.472152,4.999656,-2.232493,0,,,
1.318113,-0.009719,0.007442,-0.076334,-0.004222,0.001575,-0.005621,20.557405,6.561750,0.131648,0.853642,4.926591,-0.106969,CTRV,-0.141307,21.587238,21.586236,0.207982,23.625138,16.044639,-0.082290,2.193644,4.493097,-0.106969,0.634908,-0.309978,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667841,0.308545,-0.004222,0.001575,-0.005621,0.000000,0.000000,0.000000,-0.018042,-0.000404,-0.004547,0,takeoff,,21.587238,5.000198,-2.311679,0,,,
1.368146,-0.010546,0.007245,-0.076658,-0.004756,0.001662,-0.005441,20.601961,6.809346,0.125552,0.889987,4.920155,-0.123111,CTRV,-0.143080,21.706794,21.705852,0.202210,23.756108,16.262960,-0.120670,2.242608,4.468860,-0.123111,0.639403,-0.320872,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667843,0.318785,-0.004756,0.001662,-0.005441,0.000000,0.000000,0.000000,-0.016239,0.004711,0.002996,0,takeoff,,21.706794,5.000598,-2.389813,0,,,
1.418121,-0.011730,0.007040,-0.076893,-0.005538,0.001901,-0.005307,20.647819,7.053699,0.118754,0.926756,4.913362,-0.138494,CTRV,-0.144539,21.829124,21.828247,0.195647,23.886107,16.478084,-0.158234,2.288950,4.445302,-0.138494,0.642521,-0.330843,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667845,0.328754,-0.005538,0.001901,-0.005307,0.000000,0.000000,0.000000,-0.008097,0.001419,0.001121,0,takeoff,,21.829124,5.000936,-2.466618,0,,,
1.468180,-0.012272,0.006923,-0.076901,-0.005771,0.002166,-0.005221,20.695839,7.299327,0.111181,0.963970,4.906196,-0.153023,CTRV,-0.145854,21.955418,21.954612,0.188082,24.017609,16.693939,-0.194864,2.334211,4.421703,-0.153023,0.644923,-0.340454,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667843,0.338631,-0.005771,0.002166,-0.005221,0.000000,0.000000,0.000000,-0.004491,0.008279,0.003732,0,takeoff,,21.955418,5.001176,-2.542237,0,,,
1.518037,-0.012869,0.006691,-0.076874,-0.005756,0.002261,-0.004957,20.745718,7.544446,0.102926,1.001651,4.898642,-0.166608,CTRV,-0.148432,22.085493,22.084762,0.179799,24.163309,16.903282,-0.230291,2.390804,4.391361,-0.166608,0.651820,-0.354873,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667874,0.348351,-0.005756,0.002261,-0.004957,0.000000,0.000000,0.000000,-0.001887,0.004467,-0.002390,0,takeoff,,22.085493,5.001554,-2.616694,0,,,
1.567971,-0.013217,0.006435,-0.076997,-0.005705,0.002223,-0.004986,20.797270,7.788089,0.094075,1.039820,4.890682,-0.179166,CTRV,-0.150156,22.218456,22.217797,0.171071,24.303516,17.113159,-0.264258,2.440034,4.364199,-0.179166,0.655310,-0.366386,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667876,0.357866,-0.005705,0.002223,-0.004986,0.000000,0.000000,0.000000,0.002242,-0.002595,-0.000271,0,takeoff,,22.218456,5.002050,-2.690033,0,,,
1.617945,-0.013636,0.006041,-0.077335,-0.005562,0.002366,-0.004854,20.851169,8.033237,0.084573,1.078500,4.882299,-0.190620,CTRV,-0.152399,22.356255,22.355669,0.161908,24.451555,17.321155,-0.296667,2.493970,4.333603,-0.190620,0.660437,-0.380079,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667889,0.367301,-0.005562,0.002366,-0.004854,0.000000,0.000000,0.000000,0.002697,0.003981,-0.001387,0,takeoff,,22.356255,5.002343,-2.762575,0,,,
1.667967,-0.013780,0.005827,-0.077647,-0.005446,0.002438,-0.004809,20.906803,8.276922,0.074588,1.117714,4.873471,-0.200899,CTRV,-0.154461,22.496778,22.496262,0.152235,24.600428,17.527025,-0.327209,2.546490,4.302951,-0.200899,0.664636,-0.393332,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667882,0.376528,-0.005446,0.002438,-0.004809,0.000000,0.000000,0.000000,0.004471,0.003188,-0.000861,0,takeoff,,22.496778,5.002689,-2.834009,0,,,
1.718062,-0.013802,0.005565,-0.078109,-0.005059,0.002525,-0.004819,20.964390,8.520014,0.064149,1.157486,4.864178,-0.209938,CTRV,-0.156650,22.640685,22.640238,0.142258,24.753194,17.730317,-0.355728,2.600276,4.270663,-0.209938,0.668998,-0.407332,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667859,0.385601,-0.005059,0.002525,-0.004819,0.000000,0.000000,0.000000,0.008550,0.003282,0.000102,0,takeoff,,22.640685,5.002924,-2.904206,0,,,
1.767886,-0.013723,0.005414,-0.078408,-0.004719,0.002603,-0.004672,21.024007,8.762698,0.053312,1.197840,4.854398,-0.217684,CTRV,-0.159051,22.788012,22.787631,0.131719,24.910704,17.930751,-0.382056,2.656026,4.236216,-0.217684,0.673773,-0.422443,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667858,0.394477,-0.004719,0.002603,-0.004672,0.000000,0.000000,0.000000,0.007936,0.003677,0.006228,0,takeoff,,22.788012,5.003142,-2.973476,0,,,
1.818125,-0.013452,0.005248,-0.078838,-0.003978,0.002993,-0.004594,21.085119,9.002755,0.042244,1.238803,4.844106,-0.224087,CTRV,-0.161063,22.937295,22.936975,0.121082,25.067065,18.128673,-0.405931,2.708651,4.202762,-0.224087,0.676910,-0.436264,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667853,0.403151,-0.003978,0.002993,-0.004594,0.000000,0.000000,0.000000,0.012707,0.008700,0.000761,0,takeoff,,22.937295,5.002906,-3.040999,0,,,
1.868037,-0.013181,0.005243,-0.079122,-0.003640,0.003181,-0.004501,21.149447,9.246673,0.030712,1.280400,4.833278,-0.229109,CTRV,-0.164203,23.092703,23.092441,0.109834,25.237526,18.323681,-0.427506,2.770872,4.162003,-0.229109,0.683413,-0.454986,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667857,0.411764,-0.003640,0.003181,-0.004501,0.000000,0.000000,0.000000,0.008148,0.006185,0.001563,0,takeoff,,23.092703,5.002903,-3.108601,0,,,
1.917924,-0.012748,0.005226,-0.079574,-0.003050,0.003353,-0.004347,21.215487,9.488454,0.019063,1.322657,4.821885,-0.232719,CTRV,-0.167073,23.250361,23.250152,0.098637,25.408125,18.515900,-0.446374,2.830899,4.121409,-0.232719,0.688576,-0.472966,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667853,0.420157,-0.003050,0.003353,-0.004347,0.000000,0.000000,0.000000,0.015853,0.006820,-0.000343,0,takeoff,,23.250361,5.002790,-3.174796,0,,,
1.968978,-0.012364,0.005075,-0.079843,-0.002645,0.003497,-0.004255,21.283379,9.728584,0.007347,1.365602,4.809899,-0.234893,CTRV,-0.169727,23.410743,23.410581,0.087190,25.579550,18.705574,-0.462439,2.889236,4.080725,-0.234893,0.692607,-0.490380,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667842,0.428355,-0.002645,0.003497,-0.004255,0.000000,0.000000,0.000000,0.010732,0.004332,0.003772,0,takeoff,,23.410743,5.002679,-3.240087,0,,,
2.018227,-0.011586,0.004631,-0.080069,-0.001653,0.003393,-0.004009,21.353752,9.969134,-0.004465,1.409264,4.797288,-0.235619,CTRV,-0.172752,23.574874,23.574753,0.075604,25.757601,18.891874,-0.475704,2.950689,4.036513,-0.235619,0.697317,-0.509739,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667829,0.436439,-0.001653,0.003393,-0.004009,0.000000,0.000000,0.000000,0.016196,-0.003854,0.000980,0,takeoff,,23.574874,5.002576,-3.304195,0,,,
2.068294,-0.011123,0.004307,-0.080209,-0.001111,0.003143,-0.003809,21.426350,10.209013,-0.016250,1.453671,4.784019,-0.234893,CTRV,-0.175922,23.742480,23.742394,0.063960,25.940009,19.074650,-0.486036,3.013329,3.989969,-0.234893,0.701922,-0.530110,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667797,0.444316,-0.001111,0.003143,-0.003809,0.000000,0.000000,0.000000,0.013711,-0.005721,0.003080,0,takeoff,,23.742480,5.002656,-3.367783,0,,,
2.118045,-0.010449,0.003827,-0.080426,-0.000374,0.002973,-0.003710,21.500923,10.447283,-0.027889,1.498853,4.770057,-0.232719,CTRV,-0.178976,23.912500,23.912442,0.052537,26.124317,19.254158,-0.493326,3.075069,3.942582,-0.232719,0.705626,-0.550362,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667796,0.451995,-0.000374,0.002973,-0.003710,0.000000,0.000000,0.000000,0.015753,-0.001326,0.002546,0,takeoff,,23.912500,5.002521,-3.430141,0,,,
2.167942,-0.009942,0.003463,-0.080428,0.000091,0.002841,-0.003552,21.577485,10.683913,-0.039313,1.544840,4.755362,-0.229109,CTRV,-0.182709,24.085073,24.085038,0.041116,26.317306,19.426126,-0.497531,3.142120,3.889355,-0.229109,0.710620,-0.574093,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667800,0.459469,0.000091,0.002841,-0.003552,0.000000,0.000000,0.000000,0.019305,-0.005375,0.001861,0,takeoff,,24.085073,5.002357,-3.491662,0,,,
2.217849,-0.009087,0.002961,-0.080283,0.000860,0.002868,-0.003168,21.656686,10.920742,-0.050542,1.591663,4.739895,-0.224087,CTRV,-0.186411,24.261174,24.261156,0.029741,26.513543,19.595879,-0.498717,3.208806,3.834523,-0.224087,0.714798,-0.598157,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667775,0.466800,0.000860,0.002868,-0.003168,0.000000,0.000000,0.000000,0.013593,0.003528,0.006980,0,takeoff,,24.261174,5.001889,-3.552064,0,,,
2.267863,-0.008626,0.002782,-0.080220,0.001255,0.002808,-0.003041,21.738362,11.157057,-0.061474,1.639354,4.723613,-0.217684,CTRV,-0.190122,24.440739,24.440732,0.018746,26.713217,19.762389,-0.496842,3.275414,3.777785,-0.217684,0.718239,-0.622727,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667754,0.473945,0.001255,0.002808,-0.003041,0.000000,0.000000,0.000000,0.010793,-0.003990,0.002085,0,takeoff,,24.440739,5.001544,-3.611874,0,,,
2.318126,-0.008086,0.002620,-0.080142,0.001563,0.002599,-0.002764,21.822629,11.392976,-0.072047,1.687946,4.706468,-0.209938,CTRV,-0.194126,24.623574,24.623573,0.008095,26.918800,19.924048,-0.491923,3.344047,3.717170,-0.209938,0.721598,-0.649166,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667764,0.480934,0.001563,0.002599,-0.002764,0.000000,0.000000,0.000000,0.006089,-0.003648,0.002301,0,takeoff,,24.623574,5.001318,-3.670954,0,,,
2.367948,-0.007744,0.002541,-0.080148,0.001808,0.002757,-0.002816,21.908985,11.626950,-0.082129,1.737470,4.688411,-0.200899,CTRV,-0.198293,24.808666,24.808665,-0.001980,27.128667,20.079825,-0.483926,3.413619,3.653383,-0.200899,0.724441,-0.676898,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667784,0.487689,0.001808,0.002757,-0.002816,0.000000,0.000000,0.000000,0.009579,0.008670,0.002915,0,takeoff,,24.808666,5.000711,-3.728874,0,,,
2.417951,-0.007224,0.002532,-0.080078,0.002108,0.003012,-0.002746,21.998294,11.861138,-0.091754,1.787961,4.669389,-0.190620,CTRV,-0.202619,24.997390,24.997388,-0.011676,27.343603,20.231721,-0.472994,3.483998,3.586329,-0.190620,0.726658,-0.705923,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667777,0.494304,0.002108,0.003012,-0.002746,0.000000,0.000000,0.000000,0.007884,0.002967,-0.000667,0,takeoff,,24.997390,4.999964,-3.785897,0,,,
2.467979,-0.006910,0.002549,-0.079844,0.002494,0.003196,-0.002662,22.089844,12.093472,-0.100778,1.839451,4.649346,-0.179166,CTRV,-0.207362,25.188438,25.188429,-0.020935,27.564906,20.375898,-0.459111,3.556911,3.514026,-0.179166,0.728676,-0.737568,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667790,0.500701,0.002494,0.003196,-0.002662,0.000000,0.000000,0.000000,0.007305,0.006004,0.003225,0,takeoff,,25.188438,4.999228,-3.841871,0,,,
