time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.502772,-0.052211,-0.007416,-0.000495,-0.002822,-0.007279,-0.001554,20.083088,2.571500,0.108508,0.314753,4.990083,0.166608,CTRV,-0.126906,20.300072,20.299780,0.109004,21.965614,12.365396,0.441724,1.557656,4.751180,0.166608,0.602953,-0.197676,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131925,0.127459,0.000000,0.000000,-0.553324,0.000000,0.000000,-1.000000,0.008774,0.019065,0.005026,0,takeoff,,20.300072,5.010266,-0.950764,0,,,
0.552554,-0.051138,-0.006266,0.000756,-0.002125,-0.006017,-0.001039,20.099946,2.818846,0.116240,0.346753,4.987962,0.153023,CTRV,-0.127058,20.348483,20.348156,0.115484,22.046727,12.600107,0.422286,1.589541,4.740607,0.153023,0.602333,-0.201964,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131938,0.139348,0.000000,0.000000,-0.603324,0.000000,0.000000,-1.000000,0.015421,0.018924,0.008969,0,takeoff,,20.348483,5.008520,-1.039714,0,,,
0.602468,-0.050290,-0.005649,0.001608,-0.001691,-0.005383,-0.000582,20.118664,3.069685,0.123368,0.378904,4.985622,0.138494,CTRV,-0.127772,20.402431,20.402068,0.121760,22.135379,12.836458,0.400355,1.626824,4.727943,0.138494,0.604099,-0.207863,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131968,0.151364,0.000000,0.000000,-0.653324,0.000000,0.000000,-1.000000,0.014118,0.016776,0.010945,0,takeoff,,20.402431,5.007428,-1.129382,0,,,
0.652547,-0.048750,-0.004923,0.002836,-0.000730,-0.004626,0.000003,20.138746,3.317202,0.129646,0.411222,4.983061,0.123111,CTRV,-0.127759,20.459413,20.459020,0.126810,22.218617,13.070726,0.375868,1.657320,4.717339,0.123111,0.602681,-0.211737,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131970,0.163170,0.000000,0.000000,-0.703324,0.000000,0.000000,-1.000000,0.021919,0.010279,0.012885,0,takeoff,,20.459413,5.006184,-1.217122,0,,,
0.702573,-0.047388,-0.004481,0.003682,0.000127,-0.004115,0.000411,20.160667,3.567182,0.135192,0.443721,4.980272,0.106969,CTRV,-0.128568,20.521685,20.521264,0.131510,22.311926,13.304856,0.349130,1.695672,4.703690,0.106969,0.604743,-0.218009,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131997,0.174996,0.000000,0.000000,-0.753324,0.000000,0.000000,-1.000000,0.020043,0.008359,0.011146,0,takeoff,,20.521685,5.005222,-1.304997,0,,,
0.752551,-0.044719,-0.003843,0.005049,0.001866,-0.003336,0.000917,20.183912,3.813738,0.139838,0.476417,4.977251,0.090168,CTRV,-0.129208,20.586152,20.585710,0.134790,22.405241,13.535386,0.320174,1.732536,4.690236,0.090168,0.606018,-0.223858,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132025,0.186591,0.000000,0.000000,-0.803324,0.000000,0.000000,-1.000000,0.027394,0.007816,0.007558,0,takeoff,,20.586152,5.003939,-1.390514,0,,,
0.802670,-0.042908,-0.003571,0.005948,0.003022,-0.003066,0.001388,20.209325,4.065453,0.143717,0.509324,4.973991,0.072810,CTRV,-0.130148,20.657417,20.656957,0.137769,22.503921,13.769653,0.289337,1.772302,4.675355,0.072810,0.608486,-0.230661,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132058,0.198338,0.000000,0.000000,-0.853324,0.000000,0.000000,-1.000000,0.028318,0.006915,0.011291,0,takeoff,,20.657417,5.003253,-1.477210,0,,,
0.852706,-0.039952,-0.003298,0.007525,0.004638,-0.002600,0.002055,20.236060,4.313650,0.146651,0.542458,4.970487,0.055004,CTRV,-0.131043,20.730944,20.730477,0.139126,22.603849,13.999850,0.256659,1.811763,4.660206,0.055004,0.610685,-0.237418,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132075,0.209845,0.000000,0.000000,-0.903324,0.000000,0.000000,-1.000000,0.028703,0.005951,0.012325,0,takeoff,,20.730944,5.002365,-1.561954,0,,,
0.902554,-0.038157,-0.003211,0.008630,0.005821,-0.002458,0.002477,20.264560,4.562547,0.148690,0.575835,4.966731,0.036859,CTRV,-0.131954,20.810240,20.809769,0.140060,22.706075,14.230016,0.222408,1.851492,4.644564,0.036859,0.612867,-0.244311,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132060,0.221256,0.000000,0.000000,-0.953324,0.000000,0.000000,-1.000000,0.030393,0.003322,0.009991,0,takeoff,,20.810240,5.001893,-1.646582,0,,,
0.952653,-0.035722,-0.003156,0.010071,0.007108,-0.002341,0.003122,20.294655,4.810509,0.149806,0.609472,4.962715,0.018486,CTRV,-0.132798,20.892945,20.892477,0.139735,22.809665,14.458735,0.186779,1.890736,4.628727,0.018486,0.614685,-0.251086,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132068,0.232550,0.000000,0.000000,-1.003324,0.000000,0.000000,-1.000000,0.018628,-0.000655,0.009850,0,takeoff,,20.892945,5.001486,-1.730180,0,,,
1.002578,-0.033791,-0.003012,0.011102,0.008055,-0.002179,0.003588,20.326465,5.058453,0.150000,0.643385,4.958433,-0.000000,CTRV,-0.133781,20.980414,20.979954,0.138898,22.916730,14.686296,0.150000,1.931408,4.611904,-0.000000,0.616985,-0.258386,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132076,0.243712,0.000000,0.000000,-1.053324,0.000000,0.000000,-1.000000,0.025028,-0.000900,0.008563,0,takeoff,,20.980414,5.001133,-1.813260,0,,,
1.052529,-0.031123,-0.002920,0.012548,0.009324,-0.001962,0.004354,20.359888,5.305492,0.149272,0.677592,4.953874,-0.018486,CTRV,-0.134560,21.071100,21.070656,0.136724,23.023933,14.912821,0.112299,1.970355,4.595400,-0.018486,0.618358,-0.265131,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132076,0.254728,0.000000,0.000000,-1.103324,0.000000,0.000000,-1.000000,0.019330,0.002273,0.008152,0,takeoff,,21.071100,5.000741,-1.895067,0,,,
1.102560,-0.029686,-0.002897,0.013326,0.009839,-0.001963,0.004783,20.395087,5.552728,0.147625,0.712108,4.949030,-0.036859,CTRV,-0.135915,21.167294,21.166868,0.134300,23.138858,15.136958,0.073907,2.014748,4.576111,-0.036859,0.621962,-0.273834,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132074,0.265626,0.000000,0.000000,-1.153324,0.000000,0.000000,-1.000000,0.014122,-0.001496,0.010902,0,takeoff,,21.167294,5.000725,-1.976822,0,,,
1.152497,-0.027783,-0.002832,0.014308,0.010624,-0.001729,0.005299,20.432085,5.800135,0.145066,0.746953,4.943891,-0.055004,CTRV,-0.137224,21.267292,21.266890,0.130758,23.255654,15.360540,0.035058,2.058870,4.556430,-0.055004,0.625252,-0.282526,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132081,0.276411,0.000000,0.000000,-1.203324,0.000000,0.000000,-1.000000,0.013598,0.005543,0.014666,0,takeoff,,21.267292,5.000498,-2.057459,0,,,
1.202451,-0.026442,-0.002767,0.015008,0.011069,-0.001546,0.005665,20.470834,6.047220,0.141612,0.782144,4.938446,-0.072810,CTRV,-0.138227,21.371867,21.371492,0.126604,23.371852,15.583930,-0.004009,2.100374,4.537448,-0.072810,0.627197,-0.290328,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132090,0.287051,0.000000,0.000000,-1.253324,0.000000,0.000000,-1.000000,0.015082,0.002465,0.010006,0,takeoff,,21.371867,5.000424,-2.137478,0,,,
1.252275,-0.024145,-0.002609,0.016190,0.011925,-0.001262,0.006336,20.511193,6.293041,0.137302,0.817701,4.932683,-0.090168,CTRV,-0.140012,21.479059,21.478718,0.121112,23.497572,15.802499,-0.043033,2.149138,4.514555,-0.090168,0.632091,-0.300905,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132080,0.297516,0.000000,0.000000,-1.303324,0.000000,0.000000,-1.000000,0.012783,0.004242,0.008600,0,takeoff,,21.479059,5.000241,-2.216000,0,,,
1.302813,-0.022618,-0.002486,0.016848,0.012497,-0.000952,0.006732,20.553741,6.540892,0.132101,0.853642,4.926591,-0.106969,CTRV,-0.141184,21.592027,21.591719,0.115253,23.620319,16.024216,-0.081837,2.192534,4.493639,-0.106969,0.634429,-0.309550,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132088,0.307958,0.000000,0.000000,-1.353324,0.000000,0.000000,-1.000000,0.012957,0.008098,0.009704,0,takeoff,,21.592027,5.000113,-2.294243,0,,,
1.352632,-0.020432,-0.002342,0.017644,0.013296,-0.000709,0.007124,20.597725,6.786247,0.126130,0.889987,4.920155,-0.123111,CTRV,-0.142622,21.707259,21.706988,0.108486,23.747611,16.241511,-0.120092,2.238513,4.470912,-0.123111,0.637649,-0.319261,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132088,0.318130,0.000000,0.000000,-1.403324,0.000000,0.000000,-1.000000,0.013853,0.001451,0.004607,0,takeoff,,21.707259,5.000045,-2.370974,0,,,
1.402745,-0.018759,-0.002248,0.018038,0.014015,-0.000515,0.007273,20.643689,7.032089,0.119363,0.926756,4.913362,-0.138494,CTRV,-0.144333,21.827252,21.827017,0.101325,23.880070,16.457234,-0.157624,2.287120,4.446244,-0.138494,0.641742,-0.330108,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132079,0.328198,0.000000,0.000000,-1.453324,0.000000,0.000000,-1.000000,0.021172,0.006994,-0.000205,0,takeoff,,21.827252,5.000053,-2.446966,0,,,
1.452596,-0.015815,-0.002224,0.018440,0.015318,-0.000401,0.007472,20.690679,7.273387,0.111990,0.963970,4.906196,-0.153023,CTRV,-0.146045,21.947714,21.947515,0.093551,24.014213,16.667277,-0.194055,2.335901,4.420810,-0.153023,0.645638,-0.341147,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132067,0.337932,0.000000,0.000000,-1.500000,0.000000,0.000000,-0.933520,0.018373,-0.000068,0.003026,0,takeoff,,21.947714,5.000039,-2.520843,0,,,
1.502389,-0.013769,-0.002281,0.018406,0.016237,-0.000402,0.007579,20.741389,7.523537,0.103637,1.001651,4.898642,-0.166608,CTRV,-0.148753,22.077631,22.077466,0.085231,24.161922,16.881130,-0.229579,2.393616,4.389829,-0.166608,0.652998,-0.356056,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132059,0.347888,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.021703,0.000017,0.000831,0,takeoff,,22.077631,5.000202,-2.595699,0,,,
1.552462,-0.010643,-0.002440,0.017998,0.017923,-0.000421,0.007437,20.792463,7.765747,0.094893,1.039820,4.890682,-0.179166,CTRV,-0.149939,22.206303,22.206169,0.076895,24.296722,17.091680,-0.263439,2.438139,4.365258,-0.179166,0.654522,-0.365572,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132048,0.357418,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.030696,-0.001317,-0.001279,0,takeoff,,22.206303,5.000199,-2.667679,0,,,
1.602665,-0.008213,-0.002556,0.017493,0.019010,-0.000426,0.007219,20.846239,8.011186,0.085435,1.078500,4.882299,-0.190620,CTRV,-0.152453,22.341281,22.341178,0.067942,24.447112,17.298887,-0.295806,2.494433,4.333336,-0.190620,0.660628,-0.380283,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132034,0.366922,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.030442,-0.003479,-0.007021,0,takeoff,,22.341281,5.000266,-2.739795,0,,,
1.652477,-0.004065,-0.002764,0.016410,0.021022,-0.000492,0.006714,20.901503,8.254080,0.075530,1.117714,4.873471,-0.200899,CTRV,-0.154429,22.477138,22.477060,0.059120,24.594840,17.504315,-0.326267,2.546217,4.303113,-0.200899,0.664525,-0.393209,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131997,0.376194,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.031581,-0.001203,-0.007397,0,takeoff,,22.477138,5.000135,-2.809888,0,,,
1.702699,-0.001389,-0.002916,0.015713,0.022475,-0.000534,0.006527,20.959382,8.499211,0.065047,1.157486,4.864178,-0.209938,CTRV,-0.156887,22.619517,22.619463,0.049334,24.750325,17.708499,-0.354829,2.602303,4.269428,-0.209938,0.669818,-0.408267,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131964,0.385390,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.039602,-0.000829,-0.006187,0,takeoff,,22.619517,5.000052,-2.879832,0,,,
1.752477,0.002289,-0.003112,0.014674,0.024345,-0.000677,0.006336,21.016480,8.732518,0.054666,1.197840,4.854398,-0.217684,CTRV,-0.157680,22.757615,22.757580,0.039992,24.890886,17.906555,-0.380702,2.644403,4.243481,-0.217684,0.669112,-0.416970,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131943,0.394006,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.037157,-0.002998,-0.005571,0,takeoff,,22.757615,4.999902,-2.946848,0,,,
1.802907,0.004824,-0.003277,0.013889,0.025544,-0.000758,0.006088,21.080281,8.984043,0.043110,1.238803,4.844106,-0.224087,CTRV,-0.161601,22.911736,22.911718,0.029220,25.067021,18.107553,-0.405065,2.713171,4.199846,-0.224087,0.678699,-0.438451,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131935,0.403142,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.026100,-0.000210,-0.007290,0,takeoff,,22.911736,4.999769,-3.016166,0,,,
1.852433,0.008605,-0.003683,0.012599,0.026985,-0.000903,0.005661,21.142536,9.220864,0.031937,1.280400,4.833278,-0.229109,CTRV,-0.163940,23.059394,23.059386,0.019338,25.228284,18.299079,-0.426282,2.768679,4.163462,-0.229109,0.682557,-0.453896,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131916,0.411595,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.025648,-0.005036,-0.003485,0,takeoff,,23.059394,4.999548,-3.082396,0,,,
1.902815,0.010720,-0.003971,0.011827,0.027778,-0.001072,0.005414,21.209752,9.467774,0.020062,1.322657,4.821885,-0.232719,CTRV,-0.167615,23.218807,23.218806,0.008235,25.407154,18.492675,-0.445375,2.835362,4.118340,-0.232719,0.690294,-0.475248,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131901,0.420249,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.018567,-0.002921,-0.005554,0,takeoff,,23.218807,4.999433,-3.149604,0,,,
1.952601,0.013421,-0.004074,0.010782,0.028759,-0.000840,0.005008,21.276931,9.706114,0.008445,1.365602,4.809899,-0.234893,CTRV,-0.169958,23.375727,23.375727,-0.002337,25.575125,18.681991,-0.461341,2.891126,4.079386,-0.234893,0.693325,-0.491370,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131921,0.428423,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.012039,0.007269,-0.007272,0,takeoff,,23.375727,4.998792,-3.214434,0,,,
2.002840,0.015178,-0.003980,0.010096,0.029168,-0.000761,0.004728,21.347305,9.947418,-0.003398,1.409264,4.797288,-0.235619,CTRV,-0.172923,23.539120,23.539116,-0.013494,25.752633,18.869318,-0.474637,2.952066,4.035505,-0.235619,0.697832,-0.510480,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131929,0.436533,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.004822,0.003805,-0.009592,0,takeoff,,23.539120,4.998370,-3.279262,0,,,
2.052605,0.017882,-0.003643,0.009081,0.029795,-0.000176,0.004295,21.419575,10.186950,-0.015165,1.453671,4.784019,-0.234893,CTRV,-0.176262,23.704034,23.704021,-0.024246,25.936159,19.050874,-0.484952,3.016042,3.987918,-0.234893,0.702918,-0.531613,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.131992,0.444428,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.009243,0.009810,-0.007126,0,takeoff,,23.704034,4.997315,-3.342594,0,,,
2.102615,0.019535,-0.003325,0.008497,0.030167,0.000053,0.004004,21.494246,10.426255,-0.026862,1.498853,4.770057,-0.232719,CTRV,-0.179058,23.873429,23.873403,-0.035360,26.118341,19.232707,-0.492299,3.075717,3.942076,-0.232719,0.705860,-0.550731,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132015,0.452150,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.010222,0.005939,-0.005184,0,takeoff,,23.873429,4.996600,-3.405339,0,,,
2.152495,0.021740,-0.002790,0.007763,0.030752,0.000400,0.003815,21.570795,10.663527,-0.038330,1.544840,4.755362,-0.229109,CTRV,-0.182698,24.044421,24.044377,-0.046092,26.310523,19.405798,-0.496548,3.142035,3.889423,-0.229109,0.710590,-0.574044,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132052,0.459656,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.012214,0.003972,-0.001850,0,takeoff,,24.044421,4.995636,-3.466743,0,,,
2.202586,0.023173,-0.002357,0.007271,0.031059,0.000788,0.003754,21.650181,10.901569,-0.049635,1.591663,4.739895,-0.224087,CTRV,-0.186855,24.220370,24.220304,-0.056905,26.510752,19.574309,-0.497809,3.212207,3.831674,-0.224087,0.715967,-0.600217,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132084,0.467017,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.006715,0.011033,-0.001761,0,takeoff,,24.220370,4.994651,-3.527569,0,,,
2.252554,0.025125,-0.001693,0.006524,0.031412,0.001195,0.003606,21.730469,11.134538,-0.060435,1.639354,4.723613,-0.217684,CTRV,-0.189854,24.395534,24.395442,-0.066958,26.703102,19.741349,-0.495803,3.273389,3.779540,-0.217684,0.717560,-0.621465,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132127,0.474081,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.005544,0.002932,-0.001718,0,takeoff,,24.395534,4.993563,-3.586956,0,,,
2.302569,0.026169,-0.001309,0.006180,0.031497,0.001474,0.003418,21.815278,11.372684,-0.071140,1.687946,4.706468,-0.209938,CTRV,-0.194444,24.579239,24.579117,-0.077321,26.914057,19.901958,-0.491017,3.346411,3.715041,-0.209938,0.722367,-0.650689,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132151,0.481125,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,0.001644,0.008800,-0.006029,0,takeoff,,24.579239,4.992625,-3.646313,0,,,
2.352976,0.027413,-0.000697,0.005858,0.031405,0.001814,0.003269,21.900964,11.605522,-0.081209,1.737470,4.688411,-0.200899,CTRV,-0.197483,24.762152,24.761999,-0.087067,27.114079,20.063074,-0.483007,3.407697,3.658907,-0.200899,0.722574,-0.672964,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132179,0.487882,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.000911,0.009156,-0.003922,0,takeoff,,24.762152,4.991646,-3.704409,0,,,
2.402758,0.028136,-0.000280,0.005723,0.031187,0.002001,0.003257,21.990807,11.841780,-0.090963,1.787961,4.669389,-0.190620,CTRV,-0.202883,24.952007,24.951820,-0.096686,27.338230,20.210801,-0.472203,3.485891,3.584489,-0.190620,0.727231,-0.707227,0.000000,2.000000,nan,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.132186,0.494549,0.000000,0.000000,-1.500000,0.000000,0.000000,0.000000,-0.003462,0.003789,0.001903,0,takeoff,,24.952007,4.990827,-3.762170,0,,,
