time,mission_id,phase,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,distance,horizontal_distance,vertical_error,relative_speed,closing_speed,controller_status,plan_id,prediction_age,trajectory_age,tracker_rejection_reason,plan_prediction_sequence_id,latest_prediction_sequence_id,planner_failure_reason,planner_failure_detail,planner_required_time,planner_search_min_time,planner_search_max_time,planner_available_prediction_duration,planner_locked_remaining_t_go,planner_source_age_at_publish,planner_completion_to_publish_delay,selected_t_go,contact_stamp,remaining_t_go,terminal_mode,planned_capture_margin,target_yaw,sea_safety_state,sea_safety_margin,gazebo_real_time_factor,front_rgb_hz,front_depth_hz,down_rgb_hz,down_depth_hz,rgbd_localizer_compute_time,front_monitor_compute_time,down_monitor_compute_time,tracker_hz,tracker_callback_time,planner_compute_time,prediction_0p5_error,prediction_1p0_error,prediction_2p0_error
0.017604827880859375,1,FAR_GUIDANCE,45.02750873523936,2.766322249444923,-5.004569201138279,2.8497114214260533,-2.859119369557238,0.004616659473353237,48.799048307565,-0.7988888619932146,0.10596926959531114,2.8292739027076714,-2.827580093199361,-0.1667599424353419,7.283738358534598,5.189917245461651,5.110538470733591,0.17544901768409568,0.1462644254531766,FOLLOW,0,0.07906079292297363,0.0,,0,547,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.756976856669032,SAFE,4.933701126912935,0.9994460344314575,20.016414642333984,20.010101318359375,19.890348434448242,19.86785125732422,0.0033954870887100697,0.004715403076261282,0.0022106911055743694,0.0,0.0005065309960627928,0.0,,,
0.06751465797424316,1,FAR_GUIDANCE,45.164795557697566,2.6283888713073598,-5.0048061559189,2.8535586509559816,-2.862176060871534,0.0057668431858086695,48.940441419953004,-0.9401814606907011,0.09731814992194228,2.829600237681513,-2.827253525050897,-0.17929921188389988,7.281611657032752,5.195208936278055,5.102124305840842,0.1898500297967801,0.15921091120413794,FAR_GUIDANCE,0,0.07923030853271484,0.0,,0,548,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7567586905108987,SAFE,4.933914261054688,1.000342845916748,20.077213287353516,20.01534080505371,19.890348434448242,19.86785125732422,0.0033954870887100697,0.003165923058986664,0.0022106911055743694,0.0,0.0004536079941317439,0.0,,,
0.11762070655822754,1,FAR_GUIDANCE,45.29959353557758,2.4928705092992782,-5.00476892516096,2.857112606757952,-2.865001892786438,0.006707474825869047,49.08208568487605,-1.0816896673058485,0.08805195781074585,2.8299804456649436,-2.8268729503028696,-0.19075219694916515,7.28158992677482,5.2042989264334,5.092820882971705,0.20292927930191956,0.1709170851670727,FAR_GUIDANCE,0,0.07909297943115234,0.0,,0,549,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7569035003644053,SAFE,4.9339142376063005,1.000342845916748,20.077213287353516,20.01534080505371,20.0972843170166,20.088136672973633,0.0027881020214408636,0.003165923058986664,0.0031006569042801857,20.037951824496698,0.0006386879977071658,0.0,,,
0.1698896884918213,1,FAR_GUIDANCE,45.44657772477125,2.34488233874204,-5.004396575490074,2.860729314056992,-2.868093151334008,0.007402939615858496,49.23011425048259,-1.2295324298885555,0.07778923133136227,2.8304348410117504,-2.826417982320872,-0.20145936261055447,7.274627286305025,5.204958172703827,5.082185806821436,0.215123304410935,0.18214838516183807,FAR_GUIDANCE,0,0.07915425300598145,0.0,,0,550,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7564455630829254,SAFE,4.933523497200678,1.000342845916748,19.944841384887695,19.988849639892578,20.0972843170166,20.088136672973633,0.0027881020214408636,0.003165923058986664,0.0031006569042801857,20.105476595642692,0.0005694720020983368,0.0,,,
0.21807003021240234,1,FAR_GUIDANCE,45.57953364270158,2.210784627343079,-5.003783314474136,2.863896271087963,-2.8709514123040414,0.007799936358000113,49.36627794698072,-1.3654806980873828,0.06788567976954166,2.8309043501559974,-2.8259477278017457,-0.21010852402272498,7.269864681755739,5.208560847668654,5.0716689942436775,0.22493975987152934,0.1913428554819914,FAR_GUIDANCE,0,0.07919716835021973,0.0,,0,551,PLAN_STALE_ON_ARRIVAL,PLAN_STALE_ON_ARRIVAL,3.0005144661719108,3.0005144661719108,3.944566249847412,3.944566249847412,nan,0.1272428035736084,0.009340047836303711,0.0,0.0,0.0,False,0.0,-0.7565898238669737,SAFE,4.933062584917576,1.000342845916748,19.944841384887695,19.988849639892578,19.813770294189453,19.84880256652832,0.0027881020214408636,0.003165923058986664,0.002324288012459874,20.10952520220738,0.0004900539934169501,0.05020880899974145,,,
0.26755237579345703,1,FAR_GUIDANCE,45.699311159910394,2.089865946139686,-5.003106491895603,2.8667422819941724,-2.8734666290908737,0.00808330551318794,49.50655857920365,-1.5054896173877288,0.0572800763614275,2.831439756551953,-2.8254112806841087,-0.21776355091985128,7.282116914750741,5.236574695342623,5.060386568257031,0.2335859314551712,0.19912532700148136,FAR_GUIDANCE,0,0.07847285270690918,0.0,,0,552,PLAN_STALE_ON_ARRIVAL,PLAN_STALE_ON_ARRIVAL,3.0005144661719108,3.0005144661719108,3.944566249847412,3.944566249847412,nan,0.1272428035736084,0.009340047836303711,0.0,0.0,0.0,False,0.0,-0.7566141904457422,SAFE,4.932476265292436,1.0003015995025635,19.952707290649414,20.09874725341797,19.813770294189453,19.84880256652832,0.003956034779548645,0.005751444026827812,0.002324288012459874,19.91900003799248,0.0005338060000212863,0.05020880899974145,,,
0.3176083564758301,1,FAR_GUIDANCE,45.83780105717056,1.94998740973892,-5.002308866138374,2.8700379074805817,-2.876181446035566,0.0077804376453993445,49.648106235944226,-1.6467066806288968,0.04622959670988115,2.8320332463957545,-2.824816399575222,-0.22415007316462476,7.276151080477536,5.239716970894154,5.048538462848255,0.2405711622506833,0.20621669395551048,FAR_GUIDANCE,0,0.07869839668273926,0.0,,0,553,PLAN_STALE_ON_ARRIVAL,PLAN_STALE_ON_ARRIVAL,3.0005144661719108,3.0005144661719108,3.944566249847412,3.944566249847412,nan,0.1272428035736084,0.009340047836303711,0.0,0.0,0.0,False,0.0,-0.7562363783130963,SAFE,4.931556349129529,1.0003015995025635,19.952707290649414,20.09874725341797,20.065452575683594,20.054471969604492,0.004129278939217329,0.005751444026827812,0.002927338005974889,20.03165478895693,0.0007566660060547292,0.05020880899974145,,,
0.36759519577026367,1,MINCO_READY,45.970870366108855,1.8155268566067757,-5.001507579534941,2.8732969434452893,-2.87879590372137,0.007353326108162317,49.789812229768565,-1.7880196025810522,0.03488395229326767,2.832681047514159,-2.8241667944818856,-0.22915926495862957,7.275651428113411,5.250701290450432,5.036391531828209,0.24611419364131656,0.212096236953678,PLAN_ACCEPTED,2,0.09412002563476562,0.029440879821777344,,553,554,NONE,NONE,3.0097522810580144,3.0097522810580144,3.9353208541870117,3.9353208541870117,nan,0.09234452247619629,0.0008428096771240234,3.350514466171911,1789560789.5434353,3.321073532104492,False,0.34999999999999265,-0.7562670573401071,HOLD,0.0,1.00100576877594,19.94314956665039,19.949216842651367,20.065452575683594,20.054471969604492,0.004129278939217329,0.005751444026827812,0.002927338005974889,22.267454012902327,0.00023724799393676221,0.024001388999749906,,,
0.4175832271575928,1,MINCO_TRACKING,46.11300071133648,1.6719322673163723,-5.000478305934843,2.8769722681060164,-2.881624722396553,0.006766637135002411,49.9314658956926,-1.9292128783954832,0.023330040115819833,2.8333823342871307,-2.8234632187704536,-0.2327521022609807,7.265505696265892,5.248706766873516,5.023808346050663,0.25030395393645805,0.2173545750505615,TRACKING,2,0.07908511161804199,0.06446194648742676,,553,555,NONE,NONE,3.0097522810580144,3.0097522810580144,3.9353208541870117,3.9353208541870117,nan,0.09234452247619629,0.0008428096771240234,3.350514466171911,1789560789.5434353,3.2860524654388428,False,0.34999999999999265,-0.755650467234255,SAFE,4.92988362300457,1.00100576877594,19.94314956665039,19.949216842651367,19.79633331298828,19.80430793762207,0.0049409340135753155,0.005751444026827812,0.0023714550770819187,22.88627127869273,0.0006091299874242395,0.024001388999749906,,,
0.4674999713897705,1,MINCO_TRACKING,46.256547794255205,1.5268579196371175,-4.999349254487458,2.880835623658615,-2.884537896217388,0.010100152436608771,50.072996904328264,-2.070211181610207,0.011645470544716895,2.834136742525647,-2.8227059578826337,-0.2349082869123129,7.2535686433110955,5.244443719683306,5.010994725032175,0.25696908267240665,0.2244927614854683,TRACKING,2,0.07910370826721191,0.11446738243103027,,553,556,NONE,NONE,3.0097522810580144,3.0097522810580144,3.9353208541870117,3.9353208541870117,nan,0.09234452247619629,0.0008428096771240234,3.350514466171911,1789560789.5434353,3.2360470294952393,False,0.34999999999999265,-0.7556642737440833,SAFE,4.929096073237384,0.9998705387115479,19.824464797973633,19.828340530395508,19.79633331298828,19.80430793762207,0.0049409340135753155,0.002864245092496276,0.0023714550770819187,22.524214191863802,0.000599134000367485,0.024001388999749906,,,
