time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.528311,-0.015211,-0.007482,-0.000661,-0.012204,0.004269,-0.004047,8.000345,0.166047,0.114352,0.002269,0.549995,0.153023,1,7.963227,1.157384,0.238258,0.999739,1.000000,1,7.976784,1.073186,0.191151,-0.020069,0.068438,0.057102,0.910689,0.028732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTRV,-0.010668,8.018258,8.017434,0.115013,8.009280,0.936490,0.328724,0.010488,0.549900,0.153023,0.005866,-0.000112,0.000000,1.400913,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131284,0.021657,0.000000,0.000000,-0.551469,0.000000,0.000000,-1.000000,0.002734,0.006156,-0.002440,0,takeoff,,8.018258,0.568064,-0.028531,0,,,
0.578499,-0.015672,-0.006736,-0.001545,-0.012311,0.004547,-0.004004,8.000482,0.196354,0.121665,0.002925,0.599993,0.138494,1,7.963227,1.157384,0.238258,0.968793,1.000000,1,7.975781,1.076608,0.194006,-0.020069,0.068438,0.057102,0.883567,0.028953,8.000002,0.027593,0.129651,0.168951,0.550042,,,,,,,,,,,7.992801,1.013163,0.138853,0.817026,0.550042,,,,,,,,,,,CTRV,-0.011772,8.019673,8.018726,0.123210,8.011511,1.036863,0.315693,0.012820,0.599863,0.138494,0.007062,-0.000151,0.000000,1.400984,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131285,0.025347,0.000000,0.000000,-0.601469,0.000000,0.000000,-1.000000,-0.008230,0.006156,0.002159,0,takeoff,,8.019673,0.612449,-0.032498,0,,,
0.628367,-0.016015,-0.006244,-0.001963,-0.012457,0.004672,-0.004004,8.000654,0.228770,0.128137,0.003697,0.649989,0.123111,1,7.963270,1.172941,0.236807,0.951139,1.000000,1,7.972581,1.097480,0.204448,-0.023221,0.093479,0.067989,0.872508,0.028679,8.000010,0.057755,0.140417,0.171457,0.549635,,,,,,,,,,,7.992103,1.014916,0.137846,0.786253,0.549635,,,,,,,,,,,CTRV,-0.012873,8.021168,8.020113,0.130099,8.014046,1.139347,0.300622,0.015419,0.649817,0.123111,0.008365,-0.000198,0.000000,1.401058,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131287,0.029324,0.000000,0.000000,-0.651469,0.000000,0.000000,-1.000000,-0.000016,0.001906,0.005261,0,takeoff,,8.021168,0.657916,-0.037114,0,,,
0.678452,-0.016694,-0.005549,-0.002440,-0.012716,0.004695,-0.004031,8.000870,0.263827,0.133854,0.004594,0.699985,0.106969,1,7.950929,1.213846,0.263609,0.960139,1.000000,1,7.967711,1.122275,0.217954,-0.028536,0.122316,0.082473,0.863195,0.028892,8.000031,0.090487,0.150316,0.174121,0.548596,,,,,,,,,,,7.991150,1.016863,0.136820,0.753105,0.548596,,,,,,,,,,,CTRV,-0.013985,8.023246,8.022088,0.136294,8.016916,1.244493,0.283735,0.018309,0.699761,0.106969,0.009786,-0.000256,0.000000,1.401162,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131305,0.033606,0.000000,0.000000,-0.701469,0.000000,0.000000,-1.000000,-0.003486,0.001264,-0.001817,0,takeoff,,8.023246,0.704307,-0.042527,0,,,
0.728608,-0.017199,-0.005103,-0.002501,-0.012868,0.004712,-0.003825,8.001137,0.301585,0.138773,0.005626,0.749979,0.090168,1,7.949323,1.242639,0.263038,0.950637,1.000000,1,7.963299,1.148301,0.229324,-0.032814,0.150845,0.092859,0.852384,0.029065,8.000135,0.163012,0.166691,0.141360,0.500138,,,,,,,,,,,7.987677,1.022378,0.142967,0.720932,0.500138,,,,,,,,,,,CTRV,-0.015234,8.025442,8.024199,0.141274,8.020236,1.352345,0.265122,0.021633,0.749688,0.090168,0.011421,-0.000330,0.000000,1.401272,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131280,0.038258,0.000000,0.000000,-0.751469,0.000000,0.000000,-1.000000,-0.001626,0.003029,0.004958,0,takeoff,,8.025442,0.751398,-0.048612,0,,,
0.778548,-0.017997,-0.004386,-0.002647,-0.013372,0.004822,-0.003819,8.001459,0.341675,0.142811,0.006801,0.799971,0.072810,1,7.949323,1.242639,0.263038,0.910444,1.000000,1,7.961656,1.155852,0.233973,-0.032814,0.150845,0.092859,0.820231,0.028962,8.000232,0.203131,0.173510,0.141909,0.500146,,,,,,,,,,,7.984076,1.028293,0.156770,0.686980,0.500146,,,,,,,,,,,CTRV,-0.016425,8.028238,8.026920,0.145459,8.023891,1.462555,0.244849,0.025211,0.799603,0.072810,0.013133,-0.000414,0.000000,1.401412,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131288,0.043152,0.000000,0.000000,-0.801469,0.000000,0.000000,-1.000000,-0.011307,-0.000944,0.006430,0,takeoff,,8.028238,0.799087,-0.055815,0,,,
0.828489,-0.018623,-0.003859,-0.002734,-0.013648,0.004965,-0.003845,8.001842,0.383903,0.145947,0.008129,0.849961,0.055004,1,7.949323,1.242639,0.263038,0.868272,1.000000,1,7.960018,1.163384,0.238609,-0.032814,0.150845,0.092859,0.786082,0.029064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTRV,-0.017532,8.031210,8.029834,0.148681,8.027870,1.574915,0.223038,0.029010,0.849505,0.055004,0.014893,-0.000509,0.000000,1.401561,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131290,0.048334,0.000000,0.000000,-0.851469,0.000000,0.000000,-1.000000,-0.006970,0.004372,0.001200,0,takeoff,,8.031210,0.847323,-0.063636,0,,,
0.879383,-0.019669,-0.003101,-0.002651,-0.014208,0.004976,-0.003545,8.002301,0.428971,0.148214,0.009621,0.899949,0.036859,1,7.949323,1.242639,0.263038,0.823436,1.000000,1,7.958369,1.170964,0.243276,-0.032814,0.150845,0.092859,0.749347,0.028974,8.000945,0.290841,0.183880,0.142666,0.500876,,,,,,,,,,,7.980291,1.044050,0.169195,0.615830,0.500876,,,,,,,,,,,CTRV,-0.018766,8.035013,8.033597,0.150865,8.032376,1.690152,0.199881,0.033289,0.899384,0.036859,0.016878,-0.000625,0.000000,1.401751,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131285,0.053859,0.000000,0.000000,-0.901469,0.000000,0.000000,-1.000000,-0.006847,-0.000784,0.004988,0,takeoff,,8.035013,0.896201,-0.072674,0,,,
0.931272,-0.020276,-0.002674,-0.002251,-0.014444,0.004918,-0.003271,8.002878,0.479758,0.149630,0.011284,0.949933,0.018486,1,7.924264,1.396278,0.289619,0.930476,1.000000,1,7.948944,1.230542,0.258051,-0.043775,0.224100,0.107136,0.760488,0.031108,8.001282,0.338473,0.187389,0.146252,0.502799,,,,,,,,,,,7.975923,1.056656,0.186810,0.578723,0.502799,,,,,,,,,,,CTRV,-0.020164,8.039079,8.037645,0.151882,8.037518,1.811119,0.175548,0.038129,0.949235,0.018486,0.019140,-0.000769,0.000000,1.401954,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131266,0.060081,0.000000,0.000000,-0.951469,0.000000,0.000000,-1.000000,-0.001648,-0.000514,0.005556,0,takeoff,,8.039079,0.945615,-0.082799,0,,,
0.978240,-0.020930,-0.002110,-0.001785,-0.014406,0.004806,-0.003175,8.003475,0.527191,0.150000,0.013129,0.999914,-0.000000,1,7.924576,1.410818,0.289980,0.898118,1.000000,1,7.941849,1.278784,0.269467,-0.050605,0.275652,0.115579,0.763520,0.028716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTRV,-0.021355,8.043275,8.041843,0.151785,8.042871,1.928749,0.150000,0.043059,0.999073,-0.000000,0.021335,-0.000920,0.000000,1.402164,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131267,0.065885,0.000000,0.000000,-1.001469,0.000000,0.000000,-1.000000,0.006376,-0.001839,0.000229,0,takeoff,,8.043275,0.995494,-0.093016,0,,,
1.028650,-0.021221,-0.001805,-0.001506,-0.014354,0.004717,-0.003128,8.004204,0.579840,0.149496,0.015165,1.049890,-0.018486,1,7.912702,1.522304,0.290286,0.957305,1.000000,1,7.933848,1.339232,0.278638,-0.058192,0.340363,0.120282,0.773501,0.029106,8.002212,0.441040,0.190864,0.144846,0.500339,8.000003,0.052593,0.247097,0.536221,1.000193,,,,,,7.966750,1.107405,0.219702,0.533533,0.500339,7.992163,1.009943,0.135349,0.430504,1.000193,,,,,,CTRV,-0.022598,8.047892,8.046475,0.151002,8.048796,2.051617,0.123571,0.048424,1.048883,-0.018486,0.023703,-0.001094,0.000000,1.402395,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131255,0.072382,0.000000,0.000000,-1.051469,0.000000,0.000000,-1.000000,0.000485,-0.005445,0.001806,0,takeoff,,8.047892,1.045703,-0.104687,0,,,
1.078670,-0.021397,-0.001461,-0.001181,-0.013978,0.004620,-0.003089,8.005042,0.634993,0.148069,0.017402,1.099862,-0.036859,1,7.912702,1.522304,0.290286,0.903368,1.000000,1,7.930931,1.356290,0.284666,-0.058192,0.340363,0.120282,0.737848,0.028924,8.002827,0.496345,0.190912,0.145134,0.500171,,,,,,,,,,,7.965746,1.110827,0.222557,0.483230,0.500171,,,,,,,,,,,CTRV,-0.023838,8.053017,8.051633,0.149250,8.055235,2.177020,0.096369,0.054161,1.098666,-0.036859,0.026190,-0.001291,0.000000,1.402651,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131247,0.079164,0.000000,0.000000,-1.101469,0.000000,0.000000,-1.000000,0.010670,-0.000892,-0.001139,0,takeoff,,8.053017,1.096212,-0.117211,0,,,
1.128601,-0.021379,-0.001312,-0.000902,-0.013697,0.004433,-0.003011,8.005989,0.692035,0.145757,0.019848,1.149829,-0.055004,1,7.897307,1.632988,0.290431,0.958194,1.000000,1,7.921373,1.429061,0.290992,-0.067440,0.417892,0.120730,0.755951,0.028926,8.003549,0.553756,0.189692,0.145111,0.500234,8.000020,0.107755,0.256776,0.594764,1.049869,,,,,,7.960970,1.144220,0.238443,0.463776,0.500234,7.991203,1.012554,0.134069,0.321073,1.049869,,,,,,CTRV,-0.025030,8.058590,8.057255,0.146658,8.062149,2.304343,0.068589,0.060205,1.148423,-0.055004,0.028745,-0.001507,0.000000,1.402929,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131257,0.086206,0.000000,0.000000,-1.151469,0.000000,0.000000,-1.000000,0.009131,-0.005472,0.000520,0,takeoff,,8.058590,1.147066,-0.131017,0,,,
1.178426,-0.021201,-0.001174,-0.000458,-0.013203,0.004301,-0.002692,8.007078,0.752313,0.142515,0.022515,1.199789,-0.072810,1,7.897307,1.632988,0.290431,0.899732,1.000000,1,7.917999,1.449967,0.297032,-0.067440,0.417892,0.120730,0.720091,0.028721,,,,,,8.000059,0.165487,0.264870,0.599487,1.048571,,,,,,,,,,,7.989891,1.015408,0.132773,0.263836,1.048571,,,,,,CTRV,-0.026326,8.064828,8.063561,0.142974,8.069757,2.434940,0.040345,0.066811,1.198139,-0.072810,0.031542,-0.001759,0.000000,1.403241,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131270,0.093609,0.000000,0.000000,-1.201469,0.000000,0.000000,-1.000000,0.011836,-0.003057,0.000626,0,takeoff,,8.064828,1.198075,-0.146006,0,,,
1.228416,-0.020975,-0.001140,-0.000071,-0.012860,0.004187,-0.002584,8.008309,0.815107,0.138390,0.025410,1.249742,-0.090168,1,7.887508,1.688020,0.291478,0.894430,1.000000,1,7.908437,1.519989,0.300961,-0.075989,0.485739,0.117824,0.730248,0.028588,8.004391,0.613808,0.187339,0.207201,0.549964,8.000133,0.225400,0.270889,0.604464,1.049892,,,,,,7.953443,1.183433,0.259191,0.391494,0.549964,7.985381,1.023167,0.141839,0.209348,1.049892,,,,,,CTRV,-0.027598,8.071854,8.070667,0.138461,8.077935,2.568106,0.011831,0.073788,1.247820,-0.090168,0.034437,-0.002036,0.000000,1.403593,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131283,0.101346,0.000000,0.000000,-1.251469,0.000000,0.000000,-1.000000,0.008879,-0.001971,0.002393,0,takeoff,,8.071854,1.249217,-0.162519,0,,,
1.278682,-0.020475,-0.001249,0.000285,-0.012034,0.003915,-0.002479,8.009693,0.880310,0.133414,0.028544,1.299687,-0.106969,1,7.885251,1.744388,0.292000,0.887280,1.000000,1,7.900480,1.586315,0.304183,-0.081743,0.543927,0.114129,0.734530,0.028560,8.006502,0.741642,0.179217,0.146071,0.500134,8.000429,0.353131,0.278479,0.546852,1.000280,,,,,,7.945249,1.231274,0.280402,0.385920,0.500134,7.980121,1.031613,0.161358,0.156678,1.000280,,,,,,CTRV,-0.028832,8.079509,8.078412,0.133129,8.086683,2.703729,-0.016768,0.081116,1.297467,-0.106969,0.037408,-0.002339,0.000000,1.403975,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131314,0.109382,0.000000,0.000000,-1.301469,0.000000,0.000000,-1.000000,0.013021,-0.006424,-0.000582,0,takeoff,,8.079509,1.300610,-0.179991,0,,,
1.328467,-0.020202,-0.001416,0.000426,-0.011838,0.003663,-0.002536,8.011236,0.947740,0.127638,0.031926,1.349622,-0.123111,1,7.870290,1.826184,0.292489,0.904823,1.000000,1,7.891195,1.655507,0.306911,-0.088955,0.602188,0.110004,0.739921,0.028995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTRV,-0.030081,8.088329,8.087329,0.127212,8.096092,2.841661,-0.045261,0.088898,1.347070,-0.123111,0.040522,-0.002674,0.000000,1.404416,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131358,0.117675,0.000000,0.000000,-1.351469,0.000000,0.000000,-1.000000,0.003985,-0.003603,-0.003656,0,takeoff,,8.088329,1.352058,-0.199507,0,,,
1.378441,-0.019810,-0.001756,0.000324,-0.011401,0.003299,-0.002597,8.012964,1.017967,0.121048,0.035567,1.399548,-0.138494,1,7.877185,1.855787,0.265308,0.860924,1.000000,1,7.884783,1.717953,0.304202,-0.091696,0.647309,0.098547,0.734818,0.028971,8.007770,0.808861,0.173449,0.215634,0.549952,8.001919,0.420706,0.279682,0.618067,1.049914,,,,,,7.943611,1.238806,0.285039,0.283677,0.549952,7.979726,1.031945,0.161816,0.054426,1.049914,,,,,,CTRV,-0.031368,8.098140,8.097240,0.120724,8.106234,2.982464,-0.073522,0.097190,1.396622,-0.138494,0.043810,-0.003049,0.000000,1.404907,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131359,0.126308,0.000000,0.000000,-1.401469,0.000000,0.000000,-1.000000,0.004520,-0.007064,-0.001587,0,takeoff,,8.098140,1.403633,-0.220379,0,,,
1.428495,-0.019514,-0.002013,0.000062,-0.010992,0.002793,-0.002819,8.014873,1.090293,0.113752,0.039475,1.449463,-0.153023,1,7.862738,1.994250,0.265489,0.929143,1.000000,1,7.876936,1.794219,0.301840,-0.096276,0.708957,0.088310,0.741563,0.029023,8.009222,0.878916,0.166643,0.217968,0.549112,8.003381,0.563463,0.276972,0.551655,1.000022,,,,,,7.941962,1.246387,0.289705,0.246253,0.549112,7.969106,1.071163,0.203189,0.102272,1.000022,,,,,,CTRV,-0.032578,8.109096,8.108299,0.113690,8.116964,3.125466,-0.101315,0.105777,1.446137,-0.153023,0.047112,-0.003446,0.000000,1.405455,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131374,0.135167,0.000000,0.000000,-1.451469,0.000000,0.000000,-1.000000,0.009759,-0.016111,-0.004146,0,takeoff,,8.109096,1.455322,-0.242765,0,,,
