time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,minco_constraint_penalty,minco_optimization_iterations,minco_piece_durations,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
6.805225,2.190150,4.256745,-4.032532,1.544078,3.358137,-1.184372,13.919246,17.841807,-0.143318,2.980453,2.667752,-0.087239,1,12.819258,18.740926,0.052875,1.434183,1.000000,1,12.635764,18.948278,0.057914,2.803363,3.214058,-0.169137,1.706487,0.019754,,,,,,13.845663,17.905042,-0.173321,0.101555,1.000001,13.443506,18.000265,0.347562,0.701713,2.049996,,,,,,10.916073,19.671025,0.347228,3.550453,1.000001,8.745525,19.027741,0.594213,5.358897,2.049996,BCTRA,-0.363327,-0.162344,0.000005,0.049992,0.000000,18.364411,17.947858,3.889214,20.979361,20.152667,-0.310662,3.961006,-0.557192,-0.087239,-0.279614,-1.987742,0.000000,1.918221,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.890065,0.858577,2.100382,4.115243,-1.088380,1.164656,0.945292,1.000000,0.754528,1.143217,0.867561,0,takeoff,,18.364411,1.934814,-0.639031,0,,,
6.855160,2.294429,4.467155,-4.104399,1.593656,3.430313,-1.125873,14.071573,17.970652,-0.146442,3.032634,2.608281,-0.069792,1,13.049484,18.896986,0.026922,1.390258,1.000000,1,12.841660,19.074272,0.044229,2.892693,3.166768,-0.176245,1.663436,0.019649,13.885899,17.873823,-0.177341,0.211673,0.549725,,,,,,13.572645,18.142056,0.317761,0.702704,2.049820,11.958444,19.312299,0.180705,2.524352,0.549725,,,,,,8.869550,19.443703,0.607559,5.458886,2.049820,BCTRA,-0.370623,-0.148468,0.000004,0.049956,0.000000,18.349686,17.917744,3.957957,21.176985,20.132068,-0.280268,3.949938,-0.630883,-0.069792,-0.313718,-1.964182,0.000000,1.917484,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.885714,0.853573,2.160611,4.159823,-1.038425,1.205660,0.892403,1.000000,0.784025,1.118193,0.946581,0,takeoff,,18.349686,1.965121,-0.546422,0,,,
6.905412,2.361168,4.600837,-4.147247,1.625850,3.475233,-1.089756,14.227358,18.097065,-0.148683,3.084579,2.546639,-0.051941,1,13.225256,18.983635,0.017531,1.348274,1.000000,1,13.040364,19.192262,0.031474,2.967100,3.111426,-0.181669,1.625075,0.019878,14.185169,18.130320,-0.188427,0.066824,0.500442,13.969768,18.060436,-0.190809,0.263570,1.049615,13.874965,18.402719,0.252548,0.615298,2.000273,12.367363,19.592876,0.143185,2.404625,0.500442,10.987030,19.862811,0.350384,3.723796,1.049615,9.072751,20.185763,0.629026,5.615823,2.000273,BCTRA,-0.379596,-0.175282,0.000003,0.050044,0.000000,18.410409,17.970938,3.998564,21.398691,19.966738,-0.248437,3.898384,-0.895893,-0.051941,-0.474101,-2.063000,0.000000,1.920520,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.882774,0.849568,2.222896,4.201724,-0.988380,1.244581,0.837269,1.000000,0.808279,1.121730,0.891641,0,takeoff,,18.410409,2.016739,-0.484878,0,,,
6.955402,2.456722,4.790733,-4.204325,1.671763,3.537554,-1.037214,14.385053,18.219694,-0.149992,3.136375,2.482569,-0.033727,1,13.458997,19.113214,0.013560,1.297192,1.000000,1,13.246494,19.313233,0.020271,3.047101,3.063357,-0.184601,1.587808,0.019926,14.353571,18.252405,-0.192728,0.062350,0.500552,14.298058,18.301933,-0.222320,0.139867,1.000295,14.019323,18.538934,0.217471,0.608853,2.000138,12.481203,19.769272,0.139462,2.471765,0.500552,11.523606,20.124668,0.287684,3.465309,1.000295,9.167410,20.510937,0.648181,5.754188,2.000138,BCTRA,-0.387777,-0.163452,0.000002,0.049892,0.000000,18.413573,17.961683,4.054333,21.597893,19.918520,-0.214770,3.875989,-0.988295,-0.033727,-0.521110,-2.043739,0.000000,1.920679,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.878478,0.844497,2.287029,4.240295,-0.938488,1.285438,0.773078,1.000000,0.821121,1.107275,0.959754,0,takeoff,,18.413573,2.065205,-0.400330,0,,,
7.005288,2.526376,4.928476,-4.243084,1.705305,3.581797,-0.999029,14.545216,18.338918,-0.150379,3.187702,2.416311,-0.015330,1,13.458997,19.113214,0.013560,1.343981,1.000000,1,13.398870,19.466423,0.011040,3.047101,3.063357,-0.184601,1.615993,0.019803,14.511612,18.376877,-0.195546,0.067899,0.500099,,,,,,,,,,,12.789643,19.846172,0.099831,2.327328,0.500099,,,,,,,,,,,BCTRA,-0.394599,-0.141654,0.000002,0.050131,0.000000,18.467341,18.008122,4.092705,21.805404,19.900965,-0.179864,3.863661,-1.035441,-0.015330,-0.533828,-1.991935,0.000000,1.923367,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.875365,0.840057,2.353415,4.275612,-0.888358,1.324261,0.704509,1.000000,0.845112,1.107469,0.958260,0,takeoff,,18.467341,2.126857,-0.336432,0,,,
7.055284,2.640479,5.152399,-4.301473,1.760320,3.651655,-0.936027,14.708670,18.455202,-0.149842,3.238536,2.347740,0.003173,1,13.818787,19.362767,0.025635,1.283105,1.000000,1,13.613010,19.577924,0.005968,3.134113,3.004751,-0.178750,1.576468,0.019840,,,,,,14.446919,18.436530,-0.236065,0.276218,1.049988,14.353466,18.778390,0.143505,0.562736,2.000048,,,,,,11.606077,20.313107,0.288842,3.642847,1.049988,9.363223,21.102785,0.674728,6.021911,2.000048,BCTRA,-0.403388,-0.172479,0.000001,0.050019,0.000000,18.434799,17.961230,4.151631,21.992100,19.706511,-0.143744,3.781369,-1.304324,0.003173,-0.718193,-2.082115,0.000000,1.921740,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.870273,0.834011,2.423202,4.303164,-0.838338,1.395206,0.550818,1.000000,0.868733,1.086722,1.005545,0,takeoff,,18.434799,2.183441,-0.238293,0,,,
7.105118,2.713557,5.294646,-4.335769,1.795880,3.695219,-0.897911,14.874070,18.567514,-0.148379,3.288683,2.276964,0.021646,1,13.986628,19.423396,0.050046,1.248783,1.000000,1,13.818775,19.679599,0.006424,3.203620,2.936082,-0.165459,1.540891,0.019598,14.840687,18.607061,-0.197507,0.071359,0.500135,14.609209,18.557164,-0.248355,0.283291,1.049806,,,,,,13.269037,20.036053,0.030734,2.182846,0.500135,12.020199,20.398610,0.238231,3.412764,1.049806,,,,,,BCTRA,-0.411089,-0.155752,0.000001,0.049970,0.000000,18.481919,18.001308,4.187391,22.194871,19.652886,-0.106731,3.754663,-1.379316,0.021646,-0.750486,-2.042913,0.000000,1.924096,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.867028,0.829096,2.492924,4.330678,-0.788368,1.395281,0.550627,1.000000,0.890573,1.095772,0.937132,0,takeoff,,18.481919,2.255104,-0.172032,0,,,
7.155448,2.818393,5.496617,-4.380976,1.847120,3.755416,-0.843458,15.042778,18.676677,-0.145992,3.337989,2.204048,0.039967,1,14.218670,19.537043,0.046780,1.206875,1.000000,1,14.029872,19.782404,0.006387,3.276211,2.873384,-0.153721,1.507259,0.020005,15.008329,18.718326,-0.196669,0.074092,0.500208,14.948428,18.780316,-0.268282,0.186005,1.000237,14.645971,19.047532,0.065920,0.583007,2.000294,13.399954,20.202736,0.023306,2.248642,0.500208,12.498559,20.664877,0.189826,3.246347,1.000237,9.575398,21.519406,0.648926,6.213313,2.000294,BCTRA,-0.418739,-0.154692,0.000001,0.050072,0.000000,18.468478,17.976362,4.234984,22.381243,19.549891,-0.069118,3.703765,-1.510673,0.039967,-0.832123,-2.040143,0.000000,1.923424,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.862390,0.822983,2.564468,4.353542,-0.738296,1.428810,0.456621,1.000000,0.923693,1.068369,0.995006,0,takeoff,,18.468478,2.325913,-0.082255,0,,,
7.205372,2.895059,5.642884,-4.411337,1.884905,3.797534,-0.804309,15.212586,18.781207,-0.142717,3.386476,2.128797,0.058086,1,14.392050,19.601428,0.037646,1.174126,1.000000,1,14.235808,19.877492,0.005001,3.336707,2.803704,-0.144681,1.475723,0.019884,15.181093,18.822993,-0.194658,0.073727,0.500068,15.111717,18.896347,-0.275717,0.202783,1.000164,,,,,,13.654772,20.306931,-0.006315,2.184771,0.500068,12.808441,20.746887,0.160941,3.120259,1.000164,,,,,,BCTRA,-0.425679,-0.142952,0.000001,0.049929,0.000000,18.508326,18.009359,4.268620,22.577324,19.472548,-0.030878,3.666023,-1.600088,0.058086,-0.876506,-2.008197,0.000000,1.925416,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.858995,0.817616,2.637174,4.371512,-0.688367,1.456183,0.359905,1.000000,0.947021,1.047149,0.981189,0,takeoff,,18.508326,2.404812,-0.013642,0,,,
7.255624,3.020941,5.880256,-4.456437,1.947181,3.863345,-0.740295,15.385577,18.882344,-0.138549,3.433902,2.051418,0.075853,1,14.648799,19.746784,0.023039,1.147262,1.000000,1,14.452169,19.979877,0.001595,3.408030,2.749045,-0.139152,1.447574,0.020098,15.352338,18.925938,-0.191357,0.076118,0.500486,15.280089,19.003642,-0.281390,0.215045,1.000522,14.976127,19.290206,-0.013092,0.591389,2.000171,13.790518,20.470921,-0.014626,2.254583,0.500486,12.914767,20.926339,0.158469,3.220410,1.000522,9.637648,21.924343,0.667148,6.552984,2.000171,BCTRA,-0.432274,-0.136519,0.000001,0.050244,0.000000,18.454882,17.942645,4.317888,22.752989,19.383100,0.007298,3.621436,-1.698588,0.075853,-0.932242,-1.987566,0.000000,1.922744,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.853374,0.810504,2.712112,4.379534,-0.638123,1.491478,0.159665,1.000000,0.985632,1.018186,1.021480,0,takeoff,,18.454882,2.481837,0.089517,0,,,
7.305137,3.101659,6.030744,-4.482418,1.987513,3.903621,-0.701736,15.559585,18.978774,-0.133559,3.479950,1.972295,0.093095,1,14.834543,19.819726,0.013823,1.120093,1.000000,1,14.664864,20.075350,-0.002568,3.469680,2.688114,-0.135095,1.421325,0.019593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.438901,-0.136152,0.000000,0.049695,0.000000,18.486860,17.968066,4.348858,22.936512,19.261725,0.045587,3.557730,-1.828268,0.093095,-1.015014,-1.975173,0.000000,1.924343,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.849774,0.804673,2.786246,4.387332,-0.588428,1.491770,0.156915,1.000000,1.011665,1.008044,0.950627,0,takeoff,,18.486860,2.566932,0.159984,0,,,
7.355627,3.217376,6.244310,-4.516033,2.045494,3.958555,-0.646230,15.737356,19.071959,-0.127706,3.524663,1.891230,0.109774,1,15.057059,19.903227,0.059083,1.090276,1.000000,1,14.881409,20.167398,0.001237,3.532468,2.626110,-0.119657,1.396159,0.020052,15.705618,19.118005,-0.181338,0.077486,0.500468,15.643430,19.194570,-0.287931,0.222548,1.000166,15.320119,19.512243,-0.091813,0.607639,2.000310,14.288006,20.657656,-0.043894,2.149902,0.500468,13.391501,21.179793,0.109689,3.162651,1.000166,10.142738,22.235554,0.588907,6.466964,2.000310,BCTRA,-0.445072,-0.128175,0.000000,0.050127,0.000000,18.454156,17.924800,4.388327,23.111579,19.167186,0.083357,3.509809,-1.918657,0.109774,-1.063908,-1.946212,0.000000,1.922708,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.844620,0.797510,2.861408,4.389394,-0.538301,1.499436,0.041128,1.000000,1.044780,0.971019,1.013052,0,takeoff,,18.454156,2.652040,0.253718,0,,,
7.405218,3.301948,6.398833,-4.538081,2.088110,3.996475,-0.606260,15.916165,19.160398,-0.121097,3.567897,1.808345,0.125784,1,15.057059,19.903227,0.059083,1.149923,1.000000,1,15.058157,20.298796,-0.004750,3.532468,2.626110,-0.119657,1.430267,0.019482,,,,,,15.802093,19.303104,-0.288043,0.247483,1.000248,,,,,,,,,,,13.505271,21.356083,0.105968,3.268792,1.000248,,,,,,BCTRA,-0.450771,-0.119692,0.000000,0.049850,0.000000,18.479333,17.943690,4.416983,23.293881,19.065584,0.120907,3.458828,-2.009108,0.125784,-1.111006,-1.912680,0.000000,1.923967,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.840886,0.791183,2.936098,4.385859,-0.488451,1.498323,-0.070903,1.000000,1.073241,0.938743,1.002096,0,takeoff,,18.479333,2.741089,0.325995,0,,,
7.455385,3.440597,6.649013,-4.569859,2.158293,4.054099,-0.541736,16.097762,19.244939,-0.113717,3.609546,1.723710,0.141037,1,15.484085,20.082959,0.070806,1.054953,1.000000,1,15.287728,20.374873,0.003459,3.610383,2.545124,-0.098822,1.395219,0.019952,15.887576,19.205752,-0.174653,0.222322,0.549974,16.024560,19.344867,-0.287099,0.213085,1.000535,15.782809,19.613913,-0.168359,0.488183,2.000173,14.523914,20.747976,-0.059361,2.176940,0.549974,13.619110,21.532478,0.102245,3.379821,1.000535,10.221301,22.637018,0.603577,6.823013,2.000173,BCTRA,-0.455812,-0.107988,0.000000,0.050117,0.000000,18.404304,17.856685,4.456142,23.460485,18.982971,0.157106,3.420651,-2.073439,0.141037,-1.136185,-1.874419,0.000000,1.920215,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.834705,0.782951,3.010681,4.376434,-0.438334,1.488164,-0.188066,1.000000,1.109729,0.883241,1.000598,0,takeoff,,18.404304,2.828962,0.431536,0,,,
7.505417,3.529506,6.807145,-4.587625,2.203625,4.088226,-0.501810,16.281210,19.325086,-0.105638,3.649400,1.637644,0.155409,1,15.671817,20.147728,0.046702,1.035040,1.000000,1,15.512560,20.448004,0.006521,3.675364,2.465874,-0.087099,1.365411,0.019928,16.252540,19.373335,-0.158044,0.076788,0.500129,16.193436,19.453267,-0.284085,0.236597,1.000228,15.875972,19.803924,-0.205361,0.635176,2.000314,14.922421,20.998101,-0.081261,2.155430,0.500129,14.004656,21.569990,0.048389,3.200940,1.000228,10.557231,22.578128,0.510591,6.612560,2.000314,BCTRA,-0.460490,-0.100771,0.000000,0.049985,0.000000,18.422622,17.869102,4.481987,23.637470,18.875007,0.192923,3.366676,-2.159975,0.155409,-1.180436,-1.839904,0.000000,1.921131,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.830688,0.776124,3.084203,4.361728,-0.412375,1.470866,-0.294199,0.519323,1.136889,0.847777,0.989209,0,takeoff,,18.422622,2.920197,0.504516,0,,,
7.555146,3.657099,7.030878,-4.609731,2.268655,4.133332,-0.445116,16.464505,19.400035,-0.096997,3.687420,1.550139,0.168837,1,15.899417,20.220979,0.063199,1.009424,1.000000,1,15.739387,20.519061,0.012124,3.738653,2.389427,-0.072508,1.337880,0.019724,,,,,,,,,,,16.044290,19.913920,-0.240696,0.679196,2.000095,,,,,,,,,,,11.024046,22.730600,0.484625,6.405431,2.000095,BCTRA,-0.463758,-0.076782,0.000000,0.049938,0.000000,18.368192,17.805216,4.512734,23.815369,18.827419,0.226901,3.360008,-2.170333,0.168837,-1.148681,-1.778334,0.000000,1.918410,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.824730,0.767975,3.156421,4.341839,-0.390269,1.446155,-0.398292,0.442672,1.174524,0.788093,0.992496,0,takeoff,,18.368192,3.010435,0.599439,0,,,
7.605338,3.750469,7.192239,-4.623577,2.316929,4.163998,-0.409445,16.653305,19.472001,-0.087589,3.723391,1.461630,0.181200,1,16.073314,20.260237,0.090593,0.994713,1.000000,1,15.959475,20.582705,0.021709,3.786534,2.306915,-0.053090,1.314157,0.019611,16.628435,19.519232,-0.137556,0.073116,0.500220,16.573390,19.598715,-0.272806,0.238218,1.000355,16.239118,19.996239,-0.274787,0.693844,2.000322,15.420585,21.147640,-0.076306,2.080262,0.500220,14.575912,21.699968,-0.043415,3.046531,1.000355,11.433146,22.858746,0.485513,6.248884,2.000322,BCTRA,-0.468373,-0.096391,0.000000,0.050042,0.000000,18.380721,17.812235,4.535988,23.961791,18.634548,0.260141,3.238034,-2.348433,0.181200,-1.293092,-1.782923,0.000000,1.919036,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.820305,0.760637,3.227351,4.317277,-0.376423,1.417424,-0.490824,0.276698,1.219556,0.754148,0.858894,0,takeoff,,18.380721,3.103189,0.672331,0,,,
7.655067,3.903705,7.452971,-4.643291,2.397195,4.209789,-0.361404,16.840768,19.538360,-0.077781,3.757379,1.371897,0.192478,1,16.339520,20.371740,0.096780,0.988050,1.000000,1,16.188023,20.651277,0.031345,3.844704,2.238565,-0.035048,1.294824,0.019594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.470449,-0.055086,0.000000,0.049985,0.000000,18.283001,17.703792,4.565509,24.150783,18.640346,0.290650,3.281097,-2.287882,0.192478,-1.183777,-1.697677,0.000000,1.914150,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.812816,0.751358,3.295199,4.285365,-0.356709,1.357353,-0.638430,0.394383,1.270215,0.691195,0.692077,0,takeoff,,18.283001,3.195390,0.775118,0,,,
7.705329,4.002009,7.617140,-4.654350,2.449359,4.236048,-0.337651,17.031707,19.600845,-0.067398,3.789104,1.281675,0.202533,1,16.508209,20.396568,0.113702,0.969547,1.000000,1,16.409747,20.711096,0.042716,3.887909,2.161911,-0.015760,1.277347,0.019778,16.819244,19.586172,-0.126009,0.220887,0.549881,16.962381,19.723555,-0.254867,0.234539,1.000026,16.662773,20.111933,-0.337598,0.685807,2.000099,15.667977,21.219096,-0.070473,2.116247,0.549881,15.011554,21.946003,-0.089381,3.095362,1.000026,12.191915,23.119464,0.403980,6.002205,2.000099,BCTRA,-0.472988,-0.059853,0.000000,0.050036,0.000000,18.287218,17.702604,4.586952,24.308067,18.497148,0.320324,3.201570,-2.397905,0.202533,-1.256541,-1.677674,0.000000,1.914361,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.807866,0.743577,3.363015,4.253209,-0.345650,1.355355,-0.642662,0.221036,1.310428,0.647684,0.573164,0,takeoff,,18.287218,3.288623,0.845950,0,,,
7.755487,4.143067,7.848558,-4.668527,2.524257,4.269072,-0.307876,17.222906,19.658396,-0.056657,3.818858,1.190094,0.211413,1,16.775057,20.477032,0.110865,0.948048,1.000000,1,16.639621,20.771154,0.052576,3.940224,2.091241,-0.000084,1.261104,0.019939,17.010015,19.648346,-0.113674,0.220623,0.550115,17.150652,19.792206,-0.243423,0.240847,1.000349,16.754114,20.303165,-0.365857,0.855042,2.000468,15.904161,21.279344,-0.067340,2.089659,0.550115,15.147301,22.109993,-0.097692,3.212498,1.000349,12.262888,23.311297,0.407137,6.177424,2.000468,BCTRA,-0.474088,-0.035141,0.000000,0.050005,0.000000,18.216031,17.622555,4.611870,24.485169,18.450008,0.347312,3.206003,-2.391975,0.211413,-1.205628,-1.615922,0.000000,1.910802,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.800506,0.734380,3.427649,4.215147,-0.331473,1.292536,-0.761150,0.283497,1.349524,0.566542,0.500657,0,takeoff,,18.216031,3.380201,0.935119,0,,,
7.805050,4.246504,8.014824,-4.677847,2.579347,4.289836,-0.290142,17.415978,19.711535,-0.045541,3.845948,1.099400,0.218876,1,16.947733,20.492329,0.112703,0.924085,1.000000,1,16.862777,20.821838,0.061782,3.978853,2.011937,0.013482,1.245119,0.019507,17.203290,19.705875,-0.100622,0.219777,0.549426,,,,,,,,,,,16.156184,21.354399,-0.067981,2.070408,0.549426,,,,,,,,,,,BCTRA,-0.475079,-0.030780,0.000000,0.049898,0.000000,18.212807,17.613861,4.632306,24.649897,18.337470,0.372652,3.155415,-2.458324,0.218876,-1.232368,-1.581823,0.000000,1.910640,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.794993,0.726217,3.492040,4.176991,-0.322153,1.290453,-0.764677,0.186796,1.387388,0.500470,0.428174,0,takeoff,,18.212807,3.470196,1.003646,0,,,
7.855606,4.416752,8.282476,-4.691761,2.669471,4.317774,-0.265525,17.608965,19.759788,-0.034216,3.870961,1.007800,0.225052,1,17.223096,20.574465,0.143052,0.918705,1.000000,1,17.095227,20.874174,0.074720,4.028122,1.940657,0.031574,1.231929,0.020129,17.396834,19.757423,-0.087012,0.218616,0.550469,17.544975,19.892639,-0.216234,0.234254,1.000446,17.157102,20.113314,-0.392196,0.676248,2.050381,16.399704,21.419407,-0.070116,2.053762,0.550469,15.734353,22.241040,-0.132016,3.111326,1.000446,12.333770,23.502882,0.410290,6.483519,2.050381,BCTRA,-0.474088,0.002900,0.000000,0.050000,0.000000,18.095743,17.486085,4.657546,24.833136,18.327905,0.394460,3.195709,-2.405711,0.225052,-1.134581,-1.507160,0.000000,1.904787,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.785960,0.715948,3.553516,4.134031,-0.308239,1.229532,-0.859216,0.278282,1.416693,0.403424,0.361855,0,takeoff,,18.095743,3.555302,1.097187,0,,,
7.905054,4.526149,8.450511,-4.699983,2.726560,4.331685,-0.253039,17.805195,19.803971,-0.022554,3.893728,0.915905,0.229851,1,17.223096,20.574465,0.143052,0.979758,1.000000,1,17.296514,20.971149,0.076298,4.028122,1.940657,0.031574,1.277041,0.019554,17.592970,19.805532,-0.072819,0.218101,0.549427,,,,,,17.226012,20.357322,-0.415868,0.892382,2.049257,16.647643,21.480453,-0.058592,2.037601,0.549427,,,,,,12.404727,23.694668,0.413446,6.670283,2.049257,BCTRA,-0.474139,-0.010402,0.000000,0.050015,0.000000,18.086250,17.470950,4.677429,24.975217,18.166239,0.415154,3.103139,-2.523990,0.229851,-1.219068,-1.498792,0.000000,1.904312,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.780205,0.707364,3.613672,4.089203,-0.300017,1.202770,-0.896294,0.164385,1.429498,0.335534,0.303144,0,takeoff,,18.086250,3.641842,1.162394,0,,,
7.955557,4.683002,8.686379,-4.711064,2.806934,4.346130,-0.236766,18.001959,19.843472,-0.010779,3.913992,0.825023,0.233198,1,17.665067,20.643626,0.146975,0.882399,1.000000,1,17.536480,21.000418,0.089767,4.084950,1.840963,0.049074,1.251121,0.020114,17.986892,19.886906,-0.043198,0.056253,0.500172,17.949459,19.959580,-0.183718,0.214814,1.000155,17.716996,20.338538,-0.455521,0.723940,2.000450,17.092920,21.647435,-0.045953,2.020364,0.500172,16.293595,22.376590,-0.164330,3.059211,1.000155,13.169928,23.886372,0.310794,6.308484,2.000450,BCTRA,-0.471989,0.026686,0.000000,0.050376,0.000000,17.999111,17.374560,4.700284,25.171711,18.164235,0.432286,3.157506,-2.455637,0.233198,-1.103303,-1.418648,0.000000,1.899956,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.771869,0.697275,3.672920,4.042302,-0.288936,1.176105,-0.931009,0.219960,1.434073,0.226319,0.274619,0,takeoff,,17.999111,3.720838,1.240699,0,,,
8.005028,4.797681,8.854892,-4.718740,2.864823,4.352879,-0.226692,18.197933,19.878135,0.000965,3.931992,0.734464,0.235119,1,17.847562,20.612650,0.185577,0.834478,1.000000,1,17.768252,21.017049,0.107867,4.125462,1.730281,0.072047,1.221957,0.019599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.470042,0.026715,0.000000,0.049631,0.000000,17.982054,17.351618,4.719705,25.329726,18.048774,0.447480,3.110348,-2.515101,0.235119,-1.125071,-1.391341,0.000000,1.899103,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.765738,0.688357,3.731214,3.995999,-0.281260,1.174561,-0.932956,0.154675,1.446009,0.147194,0.245818,0,takeoff,,17.982054,3.800664,1.301671,0,,,
8.055368,4.985709,9.124477,-4.730897,2.957072,4.357275,-0.212139,18.395834,19.908523,0.012774,3.947830,0.643922,0.235598,1,18.140588,20.689366,0.185132,0.839389,1.000000,1,18.011301,21.040364,0.123610,4.179324,1.637613,0.089844,1.200506,0.020032,18.382457,19.949848,-0.012578,0.050293,0.500222,18.354919,20.008933,-0.146668,0.192817,1.000084,18.081653,20.502657,-0.483953,0.835729,2.000056,17.608713,21.713775,-0.024130,1.969735,0.500222,16.747123,22.582674,-0.172782,3.147025,1.000084,13.857086,24.101650,0.231625,6.183077,2.000056,BCTRA,-0.466182,0.059369,0.000000,0.050075,0.000000,17.850196,17.208344,4.743672,25.516768,18.044104,0.458645,3.163306,-2.448162,0.235598,-1.017846,-1.315174,0.000000,1.892510,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.755366,0.677249,3.787365,3.946108,-0.269103,1.121324,-0.996310,0.242774,1.439750,0.031292,0.216159,0,takeoff,,17.850196,3.869245,1.380090,0,,,
