measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,observation_valid,truth_available,rejection_reason,rgb_raw_stamp,depth_raw_stamp,rgb_receipt_stamp,depth_receipt_stamp,rgb_mapped_stamp,depth_mapped_stamp,rgb_depth_acquisition_skew,pose_history_start_stamp,pose_history_end_stamp,position_source_stamp,position_mapped_stamp,attitude_source_stamp,attitude_mapped_stamp,position_history_start_stamp,position_history_end_stamp,attitude_history_start_stamp,attitude_history_end_stamp,image_clock_offset,px4_clock_offset,px4_clock_reset_count,px4_clock_calibration_count,px4_clock_recalibration_count,px4_clock_status,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
0.0,1790079237.5768726,1790079237.6885626,1790079237.6885626,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.2,42.252,1790079237.5280175,1790079237.5768726,1790079237.5048866,1790079237.5568867,0.0519999999999996,1790079236.632187,1790079237.6322958,1790079237.6322958,1790079237.6322958,1790079237.6322958,1790079237.6322958,1790079236.628187,1790079237.6322958,1790079236.632187,1790079237.6322958,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079237.7068865,1790079237.7734447,1790079237.7931,1790079237.793142,front_rgbd_red_sphere,True,True,True,,42.352,42.452,1790079237.6799603,1790079237.7734447,1790079237.6568866,1790079237.7568865,0.10000000000000142,1790079236.7121868,1790079237.7282958,1790079237.7282958,1790079237.7282958,1790079237.7282958,1790079237.7282958,1790079236.7081869,1790079237.7282958,1790079236.7121868,1790079237.7282958,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,556,1.0,6.5073323249816895,0.596534252166748,77.08078872244613,-20.67614962969068,0.23172355736433398,0.02104626949237602,0.02104626949237602,0.02104626949237602,76.59507321809814,-19.994622369641064,-0.010044265873844589,0.4857155043479935,-0.6815272600496165,0.24176782323817855,0.8368984151943193,0.871120334803459,0.0665581226348877
1790079237.8068867,1790079237.8812177,1790079237.8958309,1790079237.895908,front_rgbd_red_sphere,True,True,True,,42.452,42.552,1790079237.7762759,1790079237.8812177,1790079237.7568865,1790079237.8568866,0.10000000000000142,1790079236.812187,1790079237.824296,1790079237.824296,1790079237.824296,1790079237.828296,1790079237.828296,1790079236.812187,1790079237.824296,1790079236.812187,1790079237.828296,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,572,1.0,6.477848529815674,0.6049948334693909,77.49387635942287,-20.63355350622283,0.23840128204246908,0.02096080950703474,0.02096080950703474,0.02096080950703474,76.9941022926487,-19.973641602082186,-0.017570252095187932,0.49977406677416525,-0.659911904140646,0.255971534137657,0.8278030194717346,0.8664751960300461,0.07433104515075684
0.0,1790079237.9743688,1790079238.0887187,1790079238.0887187,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.6,42.652,1790079237.9430335,1790079237.9743688,1790079237.9048865,1790079237.9568865,0.0519999999999996,1790079237.012187,1790079238.0244238,1790079238.0244238,1790079238.0244238,1790079238.028424,1790079238.028424,1790079237.012187,1790079238.0244238,1790079237.012187,1790079238.028424,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079238.1816857,1790079238.2933834,1790079238.2933834,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.8,42.852,1790079238.1355886,1790079238.1816857,1790079238.1048865,1790079238.1568866,0.0519999999999996,1790079237.192296,1790079238.200424,1790079238.200424,1790079238.200424,1790079238.204424,1790079238.204424,1790079237.1882958,1790079238.200424,1790079237.192296,1790079238.204424,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079238.3855865,1790079238.4898412,1790079238.4898412,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.952,43.052,1790079238.2927082,1790079238.3855865,1790079238.2568865,1790079238.3568866,0.10000000000000142,1790079237.396296,1790079238.404424,1790079238.404424,1790079238.404424,1790079238.404424,1790079238.404424,1790079237.3922958,1790079238.404424,1790079237.396296,1790079238.404424,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079238.5553784,1790079238.6886268,1790079238.6886268,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,43.2,43.2,1790079238.5553784,1790079238.5536005,1790079238.5048866,1790079238.5048866,0.0,1790079237.592296,1790079238.604424,1790079238.604424,1790079238.604424,1790079238.604424,1790079238.604424,1790079237.592296,1790079238.604424,1790079237.592296,1790079238.604424,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079238.5568867,1790079238.592036,1790079238.7943504,1790079238.7944355,front_rgbd_red_sphere,True,True,True,,43.252,43.252,1790079238.592036,1790079238.5901887,1790079238.5568867,1790079238.5568867,0.0,1790079237.6882958,1790079238.700424,1790079238.700424,1790079238.700424,1790079238.700424,1790079238.700424,1790079237.6882958,1790079238.700424,1790079237.6882958,1790079238.700424,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,635,1.0,6.333956718444824,0.6206618547439575,80.52379784258994,-19.649684786851704,0.22930732753032862,0.020546231981686085,0.020546231981686085,0.020546231981686085,79.88957389050957,-19.249939189683104,-0.04993513744635155,0.6342239520803759,-0.39974559716860014,0.27924246497668015,0.7496909789027287,0.800008073768249,0.035149335861206055
1790079238.7308867,1790079238.806822,1790079238.896414,1790079238.89648,front_rgbd_red_sphere,True,True,True,,43.452,43.4,1790079238.806822,1790079238.7594235,1790079238.7568865,1790079238.7048867,0.0519999999999996,1790079237.788296,1790079238.796424,1790079238.796424,1790079238.796424,1790079238.8004239,1790079238.8004239,1790079237.784296,1790079238.796424,1790079237.788296,1790079238.8004239,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,619,1.0,6.330887317657471,0.611831545829773,81.19355111608763,-19.268366261055302,0.22680015064515052,0.020537433288142577,0.020537433288142577,0.020537433288142577,80.5124390655977,-18.939114936853613,-0.04854970054046003,0.6811120504899293,-0.3292513242016888,0.27534985118561056,0.7565183803524945,0.8050699350734067,0.07593536376953125
1790079238.9808867,1790079239.0449173,1790079239.0970523,1790079239.0971205,front_rgbd_red_sphere,True,True,True,,43.7,43.652,1790079239.0449173,1790079239.0062997,1790079239.0048866,1790079238.9568865,0.04800000000000182,1790079237.988296,1790079238.996424,1790079238.996424,1790079238.996424,1790079238.996424,1790079238.996424,1790079237.9842958,1790079238.996424,1790079237.988296,1790079238.996424,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,585,1.0,6.327508926391602,0.5992112755775452,82.085856960808,-18.635910402151758,0.22517893378291381,0.020527751582635652,0.020527751582635652,0.020527751582635652,81.35833205618617,-18.40776766561512,-0.04031078357131217,0.7275249046218306,-0.22814273653663975,0.265489717354226,0.7624576021520346,0.8073576562467574,0.06403064727783203
0.0,1790079239.1563675,1790079239.2891,1790079239.2891,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,43.8,43.8,1790079239.1563675,1790079239.1540678,1790079239.1048865,1790079239.1048865,0.0,1790079238.184424,1790079239.172617,1790079239.172617,1790079239.172617,1790079239.196617,1790079239.196617,1790079238.160424,1790079239.172617,1790079238.184424,1790079239.196617,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079239.2548866,1790079239.3526907,1790079239.3967369,1790079239.3968413,front_rgbd_red_sphere,True,True,True,,43.9,44.0,1790079239.2578807,1790079239.3526907,1790079239.2048867,1790079239.3048866,0.10000000000000142,1790079238.2644238,1790079239.2766168,1790079239.2766168,1790079239.2766168,1790079239.2766168,1790079239.2766168,1790079238.2644238,1790079239.2766168,1790079238.2644238,1790079239.2766168,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,563,1.0,6.37248420715332,0.5903413891792297,82.97781796233964,-17.83817631961792,0.2739272221593723,0.020656830559223748,0.020656830559223748,0.020656830559223748,82.21402184595881,-17.723957947555,-0.02429480552829372,0.7637961163808313,-0.1142183720629184,0.29822202768766604,0.7722890287419236,0.827868782907827,0.09780406951904297
1790079239.3308866,1790079239.4067795,1790079239.4933012,1790079239.4933646,front_rgbd_red_sphere,True,True,True,,44.0,44.052,1790079239.354409,1790079239.4067795,1790079239.3048866,1790079239.3568866,0.0519999999999996,1790079238.364424,1790079239.372617,1790079239.372617,1790079239.372617,1790079239.376617,1790079239.376617,1790079238.364424,1790079239.372617,1790079238.364424,1790079239.376617,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,553,1.0,6.357367992401123,0.5846534371376038,83.2055080241101,-17.602896388716633,0.25269565380544906,0.02061340145492973,0.02061340145492973,0.02061340145492973,82.43803437996314,-17.51794312007754,-0.018922320680032186,0.7674736441469605,-0.0849532686390937,0.27161797448548125,0.7721611569566817,0.8185408825320071,0.07589292526245117
0.0,1790079239.563578,1790079239.6886227,1790079239.6886227,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,44.152,44.2,1790079239.5218205,1790079239.563578,1790079239.4568865,1790079239.5048866,0.04800000000000182,1790079238.584424,1790079239.600617,1790079239.600617,1790079239.600617,1790079239.600617,1790079239.600617,1790079238.5804238,1790079239.600617,1790079238.584424,1790079239.600617,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079239.6808865,1790079239.7657666,1790079239.796259,1790079239.7963562,front_rgbd_red_sphere,True,True,True,,44.352,44.4,1790079239.7236767,1790079239.7657666,1790079239.6568866,1790079239.7048867,0.04800000000000182,1790079238.700424,1790079239.696617,1790079239.696617,1790079239.696617,1790079239.7006168,1790079239.7006168,1790079238.676424,1790079239.696617,1790079238.700424,1790079239.7006168,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,509,1.0,6.404497146606445,0.565679669380188,84.17135368435737,-16.40322877152338,0.28159889196131443,0.020748953131861876,0.020748953131861876,0.020748953131861876,83.39043099517829,-16.493299737281824,0.008035229268808888,0.7809226891790786,0.09007096575844287,0.27356366269250554,0.7860998825514112,0.8323401365385916,0.08488011360168457
1790079239.7808867,1790079239.8640544,1790079239.9028509,1790079239.9029145,front_rgbd_red_sphere,True,True,True,,44.452,44.5,1790079239.8088264,1790079239.8640544,1790079239.7568865,1790079239.8048866,0.04800000000000182,1790079238.8004239,1790079239.800617,1790079239.800617,1790079239.800617,1790079239.800617,1790079239.800617,1790079238.796424,1790079239.800617,1790079238.8004239,1790079239.800617,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,497,1.0,6.427352428436279,0.566594660282135,84.4060569838815,-16.041304733664745,0.2931499707328414,0.020814850382415814,0.020814850382415814,0.020814850382415814,83.63992088715038,-16.180512177694954,0.015655924708670006,0.7661360967311168,0.1392074440302089,0.2774940460241714,0.7786804422789974,0.826647552930921,0.08316779136657715
1790079239.8308866,1790079239.9150171,1790079239.9942746,1790079239.9943602,front_rgbd_red_sphere,True,True,True,,44.5,44.552,1790079239.866274,1790079239.9150171,1790079239.8048866,1790079239.8568866,0.0519999999999996,1790079238.900424,1790079239.896617,1790079239.896617,1790079239.896617,1790079239.900617,1790079239.900617,1790079238.8764238,1790079239.896617,1790079238.900424,1790079239.900617,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,485,1.0,6.435205936431885,0.5658182501792908,84.52387799224167,-15.850459549980334,0.28406041186979275,0.02083751750163435,0.02083751750163435,0.02083751750163435,83.76101288392171,-16.0210853802539,0.01933183837122312,0.7628651083199571,0.1706258302735666,0.26472857349856965,0.7817137247410741,0.8253227035985086,0.08413052558898926
1790079239.9308865,1790079240.0101655,1790079240.0952933,1790079240.0953548,front_rgbd_red_sphere,True,True,True,,44.6,44.652,1790079239.962589,1790079240.0101655,1790079239.9048865,1790079239.9568865,0.0519999999999996,1790079238.996424,1790079240.000617,1790079240.000617,1790079240.000617,1790079240.004617,1790079240.004617,1790079238.996424,1790079240.000617,1790079238.996424,1790079240.004617,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,494,1.0,6.435943603515625,0.5686447024345398,84.75022843839622,-15.496218771628497,0.26678344157832706,0.02083964645784159,0.02083964645784159,0.02083964645784159,83.99602888058807,-15.697420940789097,0.026308359181115404,0.7541995578081497,0.20120216916060052,0.24047508239721166,0.7805762524397853,0.8167787651052671,0.07927894592285156
1790079240.0808866,1790079240.1820433,1790079240.1934123,1790079240.1934822,front_rgbd_red_sphere,True,True,True,,44.752,44.8,1790079240.1463542,1790079240.1820433,1790079240.0568867,1790079240.1048865,0.047999999999994714,1790079239.076617,1790079240.080888,1790079240.080888,1790079240.080888,1790079240.080888,1790079240.080888,1790079239.076617,1790079240.080888,1790079239.076617,1790079240.080888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,481,1.0,6.667206764221191,0.5741706490516663,85.16415329905517,-14.880611447709214,0.4521527220755362,0.021512695858328268,0.021512695858328268,0.021512695858328268,84.33093379457998,-15.199778403909876,0.03550137807258347,0.8332195044751955,0.3191669562006627,0.41665134400295273,0.8922568512307911,0.9847439418588738,0.10115671157836914
0.0,1790079240.291597,1790079240.3886065,1790079240.3886065,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,44.852,44.9,1790079240.228721,1790079240.291597,1790079240.1568866,1790079240.2048867,0.04800000000000182,1790079239.2566168,1790079240.272888,1790079240.272888,1790079240.272888,1790079240.272888,1790079240.272888,1790079239.252617,1790079240.272888,1790079239.2566168,1790079240.272888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079240.3568866,1790079240.424542,1790079240.4936569,1790079240.4937146,front_rgbd_red_sphere,True,True,True,,45.052,45.052,1790079240.424542,1790079240.4219272,1790079240.3568866,1790079240.3568866,0.0,1790079239.356617,1790079240.368888,1790079240.368888,1790079240.368888,1790079240.3728878,1790079240.3728878,1790079239.356617,1790079240.368888,1790079239.356617,1790079240.3728878,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,418,1.0,6.566346645355225,0.5347067713737488,85.6733646835582,-13.765978655209873,0.2618507134733044,0.021217846143772368,0.021217846143772368,0.021217846143772368,84.89531058421336,-14.251234326602084,0.04697792879329071,0.7780540993448426,0.4852556713922116,0.2148727846800137,0.9169739626214151,0.9418129122717334,0.06765532493591309
1790079240.4568865,1790079240.5464277,1790079240.59457,1790079240.5946302,front_rgbd_red_sphere,True,True,True,,45.152,45.152,1790079240.5464277,1790079240.5428743,1790079240.4568865,1790079240.4568865,0.0,1790079239.472617,1790079240.472888,1790079240.472888,1790079240.472888,1790079240.472888,1790079240.472888,1790079239.468617,1790079240.472888,1790079239.472617,1790079240.472888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,407,1.0,6.568119049072266,0.5286669731140137,85.84218545508404,-13.377878549702785,0.2623929854348886,0.021223008924614407,0.021223008924614407,0.021223008924614407,85.08415947945822,-13.898721663050479,0.049060447490861955,0.758025975625813,0.5208431133476932,0.21333253794402662,0.9197178526293722,0.9441354247092009,0.08954119682312012
1790079240.5048866,1790079240.5960321,1790079240.6932817,1790079240.693366,front_rgbd_red_sphere,True,True,True,,45.2,45.2,1790079240.5960321,1790079240.5888877,1790079240.5048866,1790079240.5048866,0.0,1790079239.5526168,1790079240.568888,1790079240.568888,1790079240.568888,1790079240.572888,1790079240.572888,1790079239.548617,1790079240.568888,1790079239.5526168,1790079240.572888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,403,1.0,6.5712103843688965,0.5252669453620911,85.93160787084652,-13.191679864610384,0.26063070466686705,0.021232016605555203,0.021232016605555203,0.021232016605555203,85.1720395094696,-13.727944926884048,0.04963475685747808,0.7595683613769211,0.5362650622736638,0.21099594780938896,0.9297979955991502,0.9534377811961198,0.09114551544189453
1790079240.5808866,1790079240.6971667,1790079240.794092,1790079240.794154,front_rgbd_red_sphere,True,True,True,,45.252,45.3,1790079240.6423516,1790079240.6971667,1790079240.5568867,1790079240.6048865,0.047999999999994714,1790079239.640617,1790079240.6488879,1790079240.6488879,1790079240.6488879,1790079240.6528878,1790079240.6528878,1790079239.640617,1790079240.6488879,1790079239.640617,1790079240.6528878,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,398,1.0,6.573029518127441,0.5225875377655029,86.03780021755738,-12.88477971508716,0.26542915014475016,0.021237319162303127,0.021237319162303127,0.021237319162303127,85.3075546455718,-13.455903509891689,0.04998302995995949,0.7302455719855772,0.5711237948045298,0.21544612018479067,0.9270603995406499,0.95176573540927,0.11628007888793945
0.0,1790079240.8478808,1790079240.9887478,1790079240.9887478,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,45.452,45.452,1790079240.8478808,1790079240.8431287,1790079240.7568865,1790079240.7568865,0.0,1790079239.840617,1790079240.848888,1790079240.848888,1790079240.848888,1790079240.8528879,1790079240.8528879,1790079239.840617,1790079240.848888,1790079239.840617,1790079240.8528879,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079240.8568866,1790079240.952463,1790079241.0990005,1790079241.099056,front_rgbd_red_sphere,True,True,True,,45.552,45.552,1790079240.952463,1790079240.9505274,1790079240.8568866,1790079240.8568866,0.0,1790079239.9406168,1790079240.952888,1790079240.952888,1790079240.952888,1790079240.952888,1790079240.952888,1790079239.936617,1790079240.952888,1790079239.9406168,1790079240.952888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,380,1.0,6.534959316253662,0.5143507719039917,86.44613149476086,-11.791940012476605,0.21896282509845483,0.02112650422931138,0.02112650422931138,0.02112650422931138,85.76331845144814,-12.450288010388075,0.04524561509021012,0.68281304331272,0.6583479979114699,0.1737172100082447,0.9485018389397141,0.9642786980562559,0.09557628631591797
0.0,1790079241.1483808,1790079241.188591,1790079241.188591,front_rgbd_red_sphere,False,False,False,RGB_FRAME_UNMATCHED,45.552,45.552,1790079240.952463,1790079240.9505274,1790079240.8568866,1790079240.8568866,0.0,1790079239.9406168,1790079240.952888,1790079240.952888,1790079240.952888,1790079240.952888,1790079240.952888,1790079239.936617,1790079240.952888,1790079239.9406168,1790079240.952888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079241.1308866,1790079241.256573,1790079241.2968285,1790079241.2968912,front_rgbd_red_sphere,True,True,True,,45.852,45.8,1790079241.256573,1790079241.2002757,1790079241.1568866,1790079241.1048865,0.0519999999999996,1790079240.140888,1790079241.1528878,1790079241.1528878,1790079241.1528878,1790079241.1528878,1790079241.1528878,1790079240.136888,1790079241.1528878,1790079240.140888,1790079241.1528878,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,379,1.0,6.500424385070801,0.5193861126899719,86.80055398609605,-10.710246603118097,0.20308870301726417,0.021026230425294064,0.021026230425294064,0.021026230425294064,86.15952634891006,-11.44155231562634,0.03246712164404272,0.6410276371859851,0.7313057125082434,0.17062158137322145,0.9724836640188032,0.9873379364805828,0.1256864070892334
0.0,1790079241.351582,1790079241.48858,1790079241.48858,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,45.952,45.952,1790079241.351582,1790079241.3497627,1790079241.2568865,1790079241.2568865,0.0,1790079240.3368878,1790079241.344888,1790079241.344888,1790079241.344888,1790079241.348888,1790079241.348888,1790079240.3368878,1790079241.344888,1790079240.3368878,1790079241.348888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079241.4048865,1790079241.518848,1790079241.595557,1790079241.5955985,front_rgbd_red_sphere,True,True,True,,46.1,46.1,1790079241.518848,1790079241.5156667,1790079241.4048865,1790079241.4048865,0.0,1790079240.432888,1790079241.4488878,1790079241.4488878,1790079241.4488878,1790079241.4488878,1790079241.4488878,1790079240.432888,1790079241.4488878,1790079240.432888,1790079241.4488878,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,387,1.0,6.444173812866211,0.5259307026863098,87.07965756748646,-9.600521903959073,0.16245310815335406,0.020863415752851357,0.020863415752851357,0.020863415752851357,86.51620472865419,-10.392635252048187,0.013423820243587091,0.5634528388322764,0.7921133480891136,0.14902928790976697,0.972071323416701,0.9834288924289284,0.11396145820617676
1790079241.4808867,1790079241.5984282,1790079241.6946385,1790079241.6946948,front_rgbd_red_sphere,True,True,True,,46.152,46.2,1790079241.5551047,1790079241.5984282,1790079241.4568865,1790079241.5048866,0.04800000000000182,1790079240.532888,1790079241.544888,1790079241.544888,1790079241.544888,1790079241.544888,1790079241.544888,1790079240.528888,1790079241.544888,1790079240.532888,1790079241.544888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,384,1.0,6.433538913726807,0.5281498432159424,87.15737774075247,-9.289480089172582,0.15259776353774696,0.020832704001814212,0.020832704001814212,0.020832704001814212,86.60324836440016,-10.111768855859177,0.007790676599122614,0.5541293763523072,0.8222887666865955,0.14480708693862435,0.9915735885730111,1.0020914499102411,0.11754155158996582
1790079241.6068866,1790079241.749231,1790079241.7941558,1790079241.794217,front_rgbd_red_sphere,True,True,True,,46.252,46.352,1790079241.655373,1790079241.749231,1790079241.5568867,1790079241.6568866,0.09999999999999432,1790079240.6328878,1790079241.640888,1790079241.640888,1790079241.640888,1790079241.640888,1790079241.640888,1790079240.6328878,1790079241.640888,1790079240.6328878,1790079241.640888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,MID,TURNING,1.0,391,1.0,6.414626121520996,0.5358023643493652,87.26437314590447,-8.78402301365398,0.14952497688242256,0.02077814526828102,0.02077814526828102,0.02077814526828102,86.74785067725331,-9.618480019140804,-0.0022642683307186715,0.5165224686511607,0.8344570054868239,0.15178924521314122,0.981383693887119,0.9930528332318989,0.14234447479248047
0.0,1790079241.8509514,1790079241.9887962,1790079241.9887962,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,46.4,46.452,1790079241.7969651,1790079241.8509514,1790079241.7048867,1790079241.7568865,0.0519999999999996,1790079240.8528879,1790079241.8528879,1790079241.8528879,1790079241.8528879,1790079241.8568878,1790079241.8568878,1790079240.848888,1790079241.8528879,1790079240.8528879,1790079241.8568878,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079241.8808866,1790079241.9934223,1790079242.0933273,1790079242.093385,front_rgbd_red_sphere,True,True,True,,46.552,46.6,1790079241.9526615,1790079241.9934223,1790079241.8568866,1790079241.9048865,0.04800000000000182,1790079240.952888,1790079241.956888,1790079241.956888,1790079241.956888,1790079241.956888,1790079241.956888,1790079240.952888,1790079241.956888,1790079240.952888,1790079241.956888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,TURNING,1.0,400,1.0,6.355618000030518,0.5483483672142029,87.48109831297752,-7.720929627920441,0.14466032767445652,0.020608377053780776,0.020608377053780776,0.020608377053780776,87.02620967174762,-8.558538940461832,-0.022891715840140155,0.4548886412298998,0.8376093125413906,0.16755204351459668,0.9531595020646049,0.9677741077658374,0.11253571510314941
1790079242.0068865,1790079242.1485505,1790079242.1952724,1790079242.1953554,front_rgbd_red_sphere,True,True,True,,46.652,46.752,1790079242.050994,1790079242.1485505,1790079241.9568865,1790079242.0568867,0.10000000000000142,1790079241.052888,1790079242.052888,1790079242.052888,1790079242.052888,1790079242.0568879,1790079242.0568879,1790079241.048888,1790079242.052888,1790079241.052888,1790079242.0568879,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,TURNING,1.0,396,1.0,6.320668697357178,0.5452730059623718,87.57358266388648,-7.236818192910735,0.11011686892059297,0.02050815466141316,0.02050815466141316,0.02050815466141316,87.14084390442198,-8.068054773787704,-0.031164015868113983,0.4327387594644989,0.8312365808769693,0.14128088478870696,0.9371323744972787,0.9477222038854991,0.1416640281677246
1790079242.1308866,1790079242.2480073,1790079242.2931802,1790079242.293232,front_rgbd_red_sphere,True,True,True,,46.8,46.852,1790079242.1968393,1790079242.2480073,1790079242.1048865,1790079242.1568866,0.0519999999999996,1790079241.1528878,1790079242.156888,1790079242.156888,1790079242.156888,1790079242.156888,1790079242.156888,1790079241.1528878,1790079242.156888,1790079241.1528878,1790079242.156888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,TURNING,1.0,394,1.0,6.309635639190674,0.5475621223449707,87.63943756527604,-6.795498918355847,0.14896657931075646,0.020476567075967757,0.020476567075967757,0.020476567075967757,87.2459588983097,-7.584061205100971,-0.038139917840885496,0.39347866696634526,0.7885622867451243,0.18710649715164196,0.8812808527559824,0.9009244045482779,0.11712074279785156
