measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,rejection_reason,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
0.0,1789956345.98922,1789956346.0096505,1789956346.0096505,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956345.98922
0.0,1789956346.074644,1789956346.1096234,1789956346.1096234,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.074644
0.0,1789956346.126907,1789956346.2096014,1789956346.2096014,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.126907
0.0,1789956346.2791028,1789956346.3096917,1789956346.3096917,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.2791028
0.0,1789956346.3820016,1789956346.4096398,1789956346.4096398,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.3820016
0.0,1789956346.4756033,1789956346.509714,1789956346.509714,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.4756033
0.0,1789956346.5312343,1789956346.6096416,1789956346.6096416,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.5312343
0.0,1789956346.6813624,1789956346.7097223,1789956346.7097223,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.6813624
0.0,1789956346.73132,1789956346.8095622,1789956346.8095622,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.73132
0.0,1789956346.8779774,1789956346.9097724,1789956346.9097724,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.8779774
0.0,1789956346.9815445,1789956347.0096695,1789956347.0096695,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956346.9815445
0.0,1789956347.0773995,1789956347.1096609,1789956347.1096609,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.0773995
0.0,1789956347.1263888,1789956347.2096884,1789956347.2096884,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.1263888
0.0,1789956347.2743566,1789956347.3099868,1789956347.3099868,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.2743566
0.0,1789956347.3837688,1789956347.4096484,1789956347.4096484,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.3837688
0.0,1789956347.5304546,1789956347.6096218,1789956347.6096218,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.5304546
0.0,1789956347.6760428,1789956347.7096655,1789956347.7096655,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.6760428
0.0,1789956347.7314289,1789956347.809679,1789956347.809679,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.7314289
0.0,1789956347.875448,1789956347.9096823,1789956347.9096823,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.875448
0.0,1789956347.9844766,1789956348.0096736,1789956348.0096736,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956347.9844766
0.0,1789956348.0773814,1789956348.109653,1789956348.109653,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.0773814
0.0,1789956348.1799545,1789956348.2096431,1789956348.2096431,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.1799545
0.0,1789956348.2751174,1789956348.3096893,1789956348.3096893,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.2751174
0.0,1789956348.3813198,1789956348.4096532,1789956348.4096532,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.3813198
0.0,1789956348.4791503,1789956348.5097451,1789956348.5097451,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.4791503
0.0,1789956348.580075,1789956348.609637,1789956348.609637,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.580075
0.0,1789956348.6765962,1789956348.7097325,1789956348.7097325,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.6765962
0.0,1789956348.780429,1789956348.809642,1789956348.809642,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.780429
0.0,1789956348.8785064,1789956348.9096706,1789956348.9096706,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.8785064
0.0,1789956348.9291866,1789956349.0096173,1789956349.0096173,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956348.9291866
0.0,1789956349.0817387,1789956349.1096613,1789956349.1096613,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.0817387
0.0,1789956349.2869484,1789956349.3096657,1789956349.3096657,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.2869484
0.0,1789956349.380648,1789956349.4096556,1789956349.4096556,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.380648
0.0,1789956349.479369,1789956349.5097306,1789956349.5097306,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.479369
0.0,1789956349.5811894,1789956349.609661,1789956349.609661,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.5811894
0.0,1789956349.6271062,1789956349.7096195,1789956349.7096195,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.6271062
0.0,1789956349.7779095,1789956349.8096626,1789956349.8096626,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.7779095
0.0,1789956349.8815448,1789956349.909652,1789956349.909652,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.8815448
0.0,1789956349.9750044,1789956350.009774,1789956350.009774,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956349.9750044
