measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,observation_valid,truth_available,rejection_reason,rgb_raw_stamp,depth_raw_stamp,rgb_receipt_stamp,depth_receipt_stamp,rgb_mapped_stamp,depth_mapped_stamp,rgb_depth_acquisition_skew,pose_history_start_stamp,pose_history_end_stamp,position_source_stamp,position_mapped_stamp,attitude_source_stamp,attitude_mapped_stamp,position_history_start_stamp,position_history_end_stamp,attitude_history_start_stamp,attitude_history_end_stamp,image_clock_offset,px4_clock_offset,px4_clock_reset_count,px4_clock_calibration_count,px4_clock_recalibration_count,px4_clock_status,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
0.0,1790079151.4488358,1790079151.5166574,1790079151.5166574,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,41.152,41.252,1790079151.3394673,1790079151.4488358,nan,nan,0.10000000000000142,1790079150.4372668,1790079151.437425,1790079151.437425,1790079151.437425,1790079151.437425,1790079151.437425,1790079150.4332669,1790079151.437425,1790079150.4372668,1790079151.437425,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079151.5414085,1790079151.6171086,1790079151.6171086,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,41.352,41.352,1790079151.5414085,1790079151.539707,nan,nan,0.0,1790079150.557267,1790079151.557425,1790079151.557425,1790079151.557425,1790079151.557425,1790079151.557425,1790079150.553267,1790079151.557425,1790079150.557267,1790079151.557425,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079151.6851516,1790079151.7166226,1790079151.7166226,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,41.4,41.5,1790079151.5908475,1790079151.6851516,nan,nan,0.10000000000000142,1790079150.6372669,1790079151.637425,1790079151.637425,1790079151.637425,1790079151.637425,1790079151.637425,1790079150.633267,1790079151.637425,1790079150.6372669,1790079151.637425,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079151.7419083,1790079151.8166637,1790079151.8166637,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,41.452,41.552,1790079151.6397803,1790079151.7419083,nan,nan,0.10000000000000142,1790079150.7374249,1790079151.733582,1790079151.733582,1790079151.733582,1790079151.737582,1790079151.737582,1790079150.713425,1790079151.733582,1790079150.7374249,1790079151.737582,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079151.9433527,1790079152.016687,1790079152.016687,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,41.7,41.752,1790079151.8888838,1790079151.9433527,nan,nan,0.0519999999999996,1790079150.937425,1790079151.9335818,1790079151.9335818,1790079151.9335818,1790079151.937582,1790079151.937582,1790079150.913425,1790079151.9335818,1790079150.937425,1790079151.937582,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.091676,1790079152.117028,1790079152.117028,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,41.8,41.9,1790079151.994909,1790079152.091676,nan,nan,0.10000000000000142,1790079151.0374248,1790079152.053582,1790079152.053582,1790079152.053582,1790079152.053582,1790079152.053582,1790079151.0334249,1790079152.053582,1790079151.0374248,1790079152.053582,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.1881106,1790079152.216672,1790079152.216672,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,41.952,42.0,1790079152.137862,1790079152.1881106,nan,nan,0.04800000000000182,1790079151.117425,1790079152.1335819,1790079152.1335819,1790079152.1335819,1790079152.1335819,1790079152.1335819,1790079151.113425,1790079152.1335819,1790079151.117425,1790079152.1335819,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.2958455,1790079152.3165488,1790079152.3165488,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.1,42.1,1790079152.2958455,1790079152.2943254,nan,nan,0.0,1790079151.2174249,1790079152.2295818,1790079152.2295818,1790079152.2295818,1790079152.233582,1790079152.233582,1790079151.2174249,1790079152.2295818,1790079151.2174249,1790079152.233582,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.393629,1790079152.4172454,1790079152.4172454,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.152,42.2,1790079152.3415828,1790079152.393629,nan,nan,0.04800000000000182,1790079151.3334248,1790079152.333582,1790079152.333582,1790079152.333582,1790079152.333582,1790079152.333582,1790079151.3334248,1790079152.333582,1790079151.317425,1790079152.333582,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.4886124,1790079152.5166245,1790079152.5166245,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.252,42.3,1790079152.4447818,1790079152.4886124,nan,nan,0.047999999999994714,1790079151.417425,1790079152.4295819,1790079152.4295819,1790079152.4295819,1790079152.4335818,1790079152.4335818,1790079151.413425,1790079152.4295819,1790079151.417425,1790079152.4335818,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.586082,1790079152.6167157,1790079152.6167157,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.3,42.4,1790079152.4901502,1790079152.586082,nan,nan,0.10000000000000142,1790079151.5334249,1790079152.533582,1790079152.533582,1790079152.533582,1790079152.533582,1790079152.533582,1790079151.5334249,1790079152.533582,1790079151.5174248,1790079152.533582,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.8908148,1790079152.9176643,1790079152.9176643,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.6,42.7,1790079152.7930636,1790079152.8908148,nan,nan,0.10000000000000142,1790079151.817582,1790079152.829741,1790079152.829741,1790079152.829741,1790079152.833741,1790079152.833741,1790079151.813582,1790079152.829741,1790079151.817582,1790079152.833741,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079152.9880998,1790079153.016557,1790079153.016557,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.7,42.8,1790079152.8917644,1790079152.9880998,nan,nan,0.09999999999999432,1790079151.9335818,1790079152.9337409,1790079152.9337409,1790079152.9337409,1790079152.9337409,1790079152.9337409,1790079151.9335818,1790079152.9337409,1790079151.917582,1790079152.9337409,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079153.087771,1790079153.116992,1790079153.116992,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.8,42.9,1790079152.9892688,1790079153.087771,nan,nan,0.10000000000000142,1790079152.033582,1790079153.0457408,1790079153.0457408,1790079153.0457408,1790079153.049741,1790079153.049741,1790079152.029582,1790079153.0457408,1790079152.033582,1790079153.049741,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079153.1912374,1790079153.216599,1790079153.216599,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,42.9,43.0,1790079153.0918772,1790079153.1912374,nan,nan,0.10000000000000142,1790079152.113582,1790079153.125741,1790079153.125741,1790079153.125741,1790079153.125741,1790079153.125741,1790079152.109582,1790079153.125741,1790079152.113582,1790079153.125741,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079153.2935064,1790079153.3177662,1790079153.3177662,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,43.0,43.1,1790079153.1892521,1790079153.2935064,nan,nan,0.10000000000000142,1790079152.217582,1790079153.221741,1790079153.221741,1790079153.221741,1790079153.221741,1790079153.221741,1790079152.2135818,1790079153.221741,1790079152.217582,1790079153.221741,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079153.3857954,1790079153.4168003,1790079153.4168003,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,43.1,43.2,1790079153.294724,1790079153.3857954,nan,nan,0.10000000000000142,1790079152.313582,1790079153.317741,1790079153.317741,1790079153.317741,1790079153.3217409,1790079153.3217409,1790079152.309582,1790079153.317741,1790079152.313582,1790079153.3217409,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079153.5888104,1790079153.616647,1790079153.616647,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,43.3,43.4,1790079153.4877443,1790079153.5888104,nan,nan,0.10000000000000142,1790079152.513582,1790079153.517741,1790079153.517741,1790079153.517741,1790079153.521741,1790079153.521741,1790079152.5095818,1790079153.517741,1790079152.513582,1790079153.521741,nan,0.0,0,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079153.6863365,1790079153.7166815,1790079153.7166815,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,43.4,43.5,1790079153.5899966,1790079153.6863365,nan,nan,0.10000000000000142,1790079152.613582,1790079153.6217408,1790079153.6217408,1790079153.6217408,1790079153.6217408,1790079153.6217408,1790079152.613582,1790079153.6217408,1790079152.613582,1790079153.6217408,nan,0.0,0,1,0,DIRECT_TIMESTAMP,RECOVERY,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
