measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,rejection_reason,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
0.0,1789956412.555886,1789956412.556552,1789956412.556552,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956412.555886
0.0,1789956412.5963604,1789956412.6556087,1789956412.6556087,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956412.5963604
0.0,1789956412.751285,1789956412.7559023,1789956412.7559023,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956412.751285
0.0,1789956412.8541403,1789956412.8555388,1789956412.8555388,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956412.8541403
0.0,1789956412.952829,1789956412.9556818,1789956412.9556818,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956412.952829
0.0,1789956413.0538528,1789956413.0554852,1789956413.0554852,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.0538528
0.0,1789956413.1535244,1789956413.1559043,1789956413.1559043,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.1535244
0.0,1789956413.2543514,1789956413.255571,1789956413.255571,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.2543514
0.0,1789956413.3508382,1789956413.355841,1789956413.355841,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.3508382
0.0,1789956413.5516667,1789956413.555853,1789956413.555853,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.5516667
0.0,1789956413.7507071,1789956413.7558014,1789956413.7558014,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.7507071
0.0,1789956413.855053,1789956413.8554835,1789956413.8554835,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.855053
0.0,1789956413.9554064,1789956413.9558756,1789956413.9558756,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956413.9554064
0.0,1789956414.057989,1789956414.0585542,1789956414.0585542,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.057989
0.0,1789956414.099392,1789956414.155657,1789956414.155657,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.099392
0.0,1789956414.1994674,1789956414.2556002,1789956414.2556002,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.1994674
0.0,1789956414.2994304,1789956414.3555923,1789956414.3555923,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.2994304
0.0,1789956414.3995543,1789956414.459209,1789956414.459209,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.3995543
0.0,1789956414.5029886,1789956414.5555778,1789956414.5555778,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.5029886
0.0,1789956414.6556416,1789956414.6560721,1789956414.6560721,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.6556416
0.0,1789956414.700977,1789956414.756631,1789956414.756631,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.700977
0.0,1789956414.8535929,1789956414.8555157,1789956414.8555157,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.8535929
0.0,1789956414.9527042,1789956414.9558241,1789956414.9558241,front_rgbd_red_sphere,False,RGB_DEPTH_TIME_MISMATCH,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1789956414.9527042
