time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
4.751875,0.276877,-0.010472,-1.499805,0.469451,-0.012654,-1.071208,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.025694,0.907226,0.009455,0.907639,1.000000,1,8.003722,0.969726,0.018145,0.004716,-0.014546,-0.011009,0.969903,0.024470,8.000000,-0.000000,0.000000,0.000000,0.549861,8.000000,-0.000000,0.000000,0.000000,1.049871,8.000000,-0.000000,0.000000,0.000000,2.049855,7.993384,0.981182,-0.027556,0.981591,0.549861,8.019533,0.863836,-0.057732,0.865984,1.049871,8.013626,1.033324,0.069560,1.035752,2.049855,CV,0.000000,0.000000,0.000000,0.049913,0.000000,7.867411,7.723130,1.499805,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.393371,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011315,0.001356,1.338600,0.001064,-1.500000,1.499973,0.009033,0.000000,1.127169,-0.028048,-0.243798,0,takeoff,,7.867411,1.169628,0.256615,0,,,
4.801884,0.299133,-0.012333,-1.543829,0.516021,-0.013762,-1.080645,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.031478,0.907835,0.003966,0.908389,1.000000,1,8.008135,0.959706,0.015507,0.010870,-0.028236,-0.014084,0.959866,0.024594,8.000000,-0.000000,0.000000,0.000000,0.549892,8.000000,-0.000000,0.000000,0.000000,1.000057,8.000000,-0.000000,0.000000,0.000000,2.049890,7.991607,0.992967,-0.021520,0.993236,0.549892,8.014614,0.877053,-0.061697,0.879341,1.000057,8.015536,1.036655,0.067874,1.038991,2.049890,CV,0.000000,0.000000,0.000000,0.049991,0.000000,7.854102,7.700877,1.543829,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.392705,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011320,0.001601,1.413583,0.001686,-1.500000,1.499948,0.012440,0.000000,1.172863,-0.027884,-0.235155,0,takeoff,,7.854102,1.197606,0.293517,0,,,
4.852051,0.333791,-0.015099,-1.605947,0.583924,-0.015281,-1.093673,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.055611,0.876490,-0.005538,0.878269,1.000000,1,8.015749,0.945950,0.011719,0.021296,-0.046438,-0.018633,0.946154,0.025089,8.000000,-0.000000,0.000000,0.000000,0.500045,8.000000,-0.000000,0.000000,0.000000,1.000001,8.000000,-0.000000,0.000000,0.000000,2.000172,7.988449,1.008825,0.000658,1.008892,0.500045,8.012792,0.895556,-0.072133,0.898548,1.000001,8.017403,1.039816,0.067912,1.042177,2.000172,CV,0.000000,0.000000,0.000000,0.050028,0.000000,7.832627,7.666224,1.605947,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.391631,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012190,0.001970,1.488617,0.002787,-1.500000,1.499838,0.022021,0.000000,1.233760,-0.024945,-0.234798,0,takeoff,,7.832627,1.239888,0.347249,0,,,
4.902019,0.361172,-0.017236,-1.650666,0.634426,-0.016598,-1.102718,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.043946,0.865923,0.003710,0.867045,1.000000,1,8.020904,0.931944,0.009693,0.027335,-0.063687,-0.020248,0.932229,0.024882,8.000000,-0.000000,0.000000,0.000000,0.500010,,,,,,,,,,,7.987601,1.010787,0.003725,1.010870,0.500010,,,,,,,,,,,CV,0.000000,0.000000,0.000000,0.050037,0.000000,7.815157,7.638847,1.650666,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.390758,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013332,0.002256,1.499996,0.003384,-1.500000,0.227423,0.011938,0.000000,1.273766,-0.030207,-0.221431,0,takeoff,,7.815157,1.272305,0.387167,0,,,
4.952082,0.409671,-0.020785,-1.722747,0.718333,-0.018470,-1.116254,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.043946,0.865923,0.003710,0.867045,1.000000,1,8.022272,0.928757,0.008680,0.027335,-0.063687,-0.020248,0.929065,0.024890,,,,,,8.000000,-0.000000,0.000000,0.000000,1.000186,8.000000,-0.000000,0.000000,0.000000,2.000136,,,,,,8.004486,0.925326,-0.075756,0.928433,1.000186,8.024907,0.989438,0.127286,0.997903,2.000136,CV,0.000000,0.000000,0.000000,0.049984,0.000000,7.783405,7.590358,1.722747,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.389170,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015850,0.002738,1.499994,0.004107,-1.500000,-0.000036,0.014465,0.000000,1.325535,-0.028325,-0.199561,0,takeoff,,7.783405,1.327541,0.453397,0,,,
5.001896,0.443086,-0.023101,-1.768043,0.772208,-0.019624,-1.123498,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.043946,0.865923,0.003710,0.867045,1.000000,1,8.023639,0.925572,0.007668,0.027335,-0.063687,-0.020248,0.925906,0.024543,8.000000,-0.000000,0.000000,0.000000,0.549784,,,,,,,,,,,7.986916,1.012482,0.002578,1.012570,0.549784,,,,,,,,,,,CV,0.000000,0.000000,0.000000,0.049974,0.000000,7.761022,7.556949,1.768043,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.388051,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017640,0.003057,1.499993,0.004585,-1.500000,-0.000028,0.009562,0.000000,1.351103,-0.027014,-0.175412,0,takeoff,,7.761022,1.363429,0.495896,0,,,
5.051939,0.493956,-0.026572,-1.831720,0.848986,-0.021132,-1.132005,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.043946,0.865923,0.003710,0.867045,1.000000,1,8.025005,0.922390,0.006656,0.027335,-0.063687,-0.020248,0.922753,0.025011,8.000000,-0.000000,0.000000,0.000000,0.549902,8.000000,-0.000000,0.000000,0.000000,1.000030,8.000000,-0.000000,0.000000,0.000000,2.000122,7.985824,1.013747,0.008450,1.013882,0.549902,7.999661,0.954760,-0.080516,0.958149,1.000030,8.035447,0.866387,0.151120,0.880182,2.000122,CV,0.000000,0.000000,0.000000,0.050059,0.000000,7.726358,7.506091,1.831720,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.386318,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020521,0.003540,1.499991,0.005310,-1.500000,-0.000048,0.014477,0.000000,1.376282,-0.021311,-0.145584,0,takeoff,,7.726358,1.415153,0.556336,0,,,
5.101844,0.533387,-0.029324,-1.877339,0.903822,-0.022352,-1.137633,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.088334,0.781855,-0.031909,0.787476,1.000000,1,8.039749,0.889542,-0.002476,0.046629,-0.106470,-0.031958,0.890433,0.023420,8.000000,-0.000000,0.000000,0.000000,0.549798,,,,,,,,,,,7.990057,1.013949,0.012916,1.014080,0.549798,,,,,,,,,,,CV,0.000000,0.000000,0.000000,0.049914,0.000000,7.699063,7.466671,1.877339,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.384953,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022828,0.003927,1.499988,0.005891,-1.500000,-0.000043,0.011637,0.000000,1.367755,-0.033482,-0.140384,0,takeoff,,7.699063,1.453136,0.599048,0,,,
5.151888,0.601269,-0.034211,-1.950591,0.989693,-0.024407,-1.146440,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.088334,0.781855,-0.031909,0.787476,1.000000,1,8.042075,0.884232,-0.004070,0.046629,-0.106470,-0.031958,0.885242,0.024757,8.000000,-0.000000,0.000000,0.000000,0.549875,8.000000,-0.000000,0.000000,0.000000,1.049928,8.000000,-0.000000,0.000000,0.000000,2.000004,7.991911,1.005599,0.013036,1.005716,0.549875,7.996819,0.964839,-0.077480,0.967950,1.049928,8.045255,0.800277,0.101312,0.807933,2.000004,CV,0.000000,0.000000,0.000000,0.050067,0.000000,7.651614,7.398810,1.950591,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.382581,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027166,0.004624,1.499984,0.006936,-1.500000,-0.000089,0.020868,0.000000,1.322791,-0.031173,-0.140304,0,takeoff,,7.651614,1.514732,0.664618,0,,,
5.202050,0.646473,-0.037609,-1.996628,1.041258,-0.025974,-1.152096,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.114996,0.721462,-0.049240,0.732226,1.000000,1,8.060386,0.843258,-0.015541,0.069269,-0.156978,-0.045946,0.845561,0.024655,8.000000,-0.000000,0.000000,0.000000,0.500099,8.000000,-0.000000,0.000000,0.000000,1.000036,8.000000,-0.000000,0.000000,0.000000,2.000038,7.999258,0.981919,0.015836,0.982047,0.500099,7.987899,0.987544,-0.055982,0.989203,1.000036,8.047344,0.789259,0.068620,0.793650,2.000038,CV,0.000000,0.000000,0.000000,0.050010,0.000000,7.619862,7.353623,1.996628,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.380993,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030099,0.005114,1.499980,0.007672,-1.500000,-0.000072,0.014715,0.000000,1.278400,-0.041068,-0.142147,0,takeoff,,7.619862,1.553132,0.702852,0,,,
5.252004,0.713019,-0.042903,-2.061368,1.109457,-0.028669,-1.160313,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.147454,0.679572,-0.095921,0.701970,1.000000,1,8.081315,0.802777,-0.034098,0.093865,-0.202936,-0.068844,0.807605,0.024911,8.000000,-0.000000,0.000000,0.000000,0.500129,8.000000,-0.000000,0.000000,0.000000,1.000011,8.000000,-0.000000,0.000000,0.000000,2.000108,8.006080,0.962453,0.012641,0.962556,0.500129,7.985599,1.004069,-0.046171,1.005233,1.000011,8.049273,0.749852,0.035132,0.752290,2.000108,CV,0.000000,0.000000,0.000000,0.049980,0.000000,7.573056,7.287108,2.061368,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.378653,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.034920,0.005888,1.499974,0.008831,-1.500000,-0.000128,0.023203,0.000000,1.187950,-0.049402,-0.145376,0,takeoff,,7.573056,1.605628,0.751550,0,,,
5.302030,0.762802,-0.047107,-2.107795,1.155050,-0.031137,-1.166460,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.175968,0.664755,-0.056997,0.690009,1.000000,1,8.103646,0.767368,-0.041488,0.118645,-0.238425,-0.074388,0.775447,0.024731,8.000000,-0.000000,0.000000,0.000000,0.500146,8.000000,-0.000000,0.000000,0.000000,1.000043,8.000000,-0.000000,0.000000,0.000000,2.000023,8.013570,0.945588,0.008465,0.945724,0.500146,7.981363,1.009697,-0.029779,1.010308,1.000043,8.047051,0.741294,0.010205,0.742856,2.000023,CV,0.000000,0.000000,0.000000,0.049981,0.000000,7.538040,7.237351,2.107795,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.376902,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038527,0.006509,1.499968,0.009763,-1.500000,-0.000116,0.018648,0.000000,1.119293,-0.066891,-0.156842,0,takeoff,,7.538040,1.641870,0.782590,0,,,
5.351938,0.845725,-0.054535,-2.182484,1.222021,-0.035228,-1.176849,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.181461,0.623179,-0.115280,0.659219,1.000000,1,8.123035,0.730635,-0.058220,0.137593,-0.273362,-0.092708,0.743205,0.024866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,0.000000,0.000000,0.000000,0.049966,0.000000,7.479964,7.154483,2.182484,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.373998,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.044732,0.007623,1.499956,0.011434,-1.500000,-0.000236,0.033433,0.000000,1.006196,-0.070340,-0.161583,0,takeoff,,7.479964,1.696924,0.825178,0,,,
5.402031,0.899211,-0.059596,-2.229415,1.259615,-0.037965,-1.183804,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.175183,0.587338,-0.079608,0.618056,1.000000,1,8.138154,0.693635,-0.065996,0.149264,-0.306408,-0.097157,0.710333,0.023402,8.000000,-0.000000,0.000000,0.000000,0.500013,8.000000,-0.000000,0.000000,0.000000,1.000022,8.000000,-0.000000,0.000000,0.000000,2.000013,8.034572,0.900101,-0.000431,0.900764,0.500013,7.980737,1.027754,-0.007758,1.027963,1.000022,8.048899,0.728094,-0.051813,0.731572,2.000013,CV,0.000000,0.000000,0.000000,0.050120,0.000000,7.442785,7.101039,2.229415,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.372139,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.048704,0.008393,1.499947,0.012589,-1.500000,-0.000185,0.023045,0.000000,0.924384,-0.068903,-0.176902,0,takeoff,,7.442785,1.729006,0.846835,0,,,
5.451958,0.975816,-0.066991,-2.295630,1.307126,-0.041443,-1.193729,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.175183,0.587338,-0.079608,0.618056,1.000000,1,8.145619,0.678311,-0.070855,0.149264,-0.306408,-0.097157,0.697375,0.022728,,,,,,,,,,,8.000000,-0.000000,0.000000,0.000000,2.000136,,,,,,,,,,,8.050865,0.720001,-0.085132,0.726799,2.000136,CV,0.000000,0.000000,0.000000,0.049916,0.000000,7.390099,7.024503,2.295630,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.369505,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.053766,0.009537,1.499932,0.014305,-1.500000,-0.000308,0.034384,0.000000,0.805870,-0.059334,-0.174806,0,takeoff,,7.390099,1.770673,0.871214,0,,,
5.501845,1.031578,-0.072498,-2.343300,1.337267,-0.043580,-1.200752,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.175183,0.587338,-0.079608,0.618056,1.000000,1,8.153091,0.662974,-0.075719,0.149264,-0.306408,-0.097157,0.684620,0.024646,8.000000,-0.000000,0.000000,0.000000,0.549763,8.000000,-0.000000,0.000000,0.000000,1.049733,,,,,,8.035940,0.896913,-0.001444,0.897634,0.549763,7.980051,1.029449,-0.008905,1.029681,1.049733,,,,,,CV,0.000000,0.000000,0.000000,0.049970,0.000000,7.352226,6.968800,2.343300,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.367611,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.056885,0.010403,1.499919,0.015605,-1.500000,-0.000259,0.026008,0.000000,0.726029,-0.046742,-0.171877,0,takeoff,,7.352226,1.797773,0.884325,0,,,
5.552023,1.122083,-0.081230,-2.420038,1.379151,-0.045225,-1.211918,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.224836,0.429374,-0.095443,0.493987,1.000000,1,8.174739,0.600105,-0.084050,0.169298,-0.373544,-0.102069,0.630654,0.024910,8.000000,-0.000000,0.000000,0.000000,0.500084,8.000000,-0.000000,0.000000,0.000000,1.049987,8.000000,-0.000000,0.000000,0.000000,2.000049,8.038672,0.890547,-0.003468,0.891393,0.500084,7.978787,1.030530,-0.000048,1.030748,1.049987,8.044322,0.723400,-0.112646,0.733458,2.000049,CV,0.000000,0.000000,0.000000,0.050073,0.000000,7.291702,6.878397,2.420038,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.364585,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060378,0.011810,1.499895,0.017714,-1.500000,-0.000468,0.042127,0.000000,0.618607,-0.018494,-0.170554,0,takeoff,,7.291702,1.836532,0.898161,0,,,
5.601919,1.179227,-0.086535,-2.468323,1.401726,-0.045147,-1.218888,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.218457,0.406310,-0.070759,0.466710,1.000000,1,8.190706,0.545532,-0.085797,0.179846,-0.424080,-0.097323,0.584239,0.024298,8.000000,-0.000000,0.000000,0.000000,0.500075,8.000000,-0.000000,0.000000,0.000000,1.049873,8.000000,-0.000000,0.000000,0.000000,2.000072,8.063064,0.836307,-0.018455,0.838885,0.500075,7.985115,1.030105,0.006673,1.030234,1.049873,8.038308,0.746162,-0.122638,0.757143,2.000072,CV,0.000000,0.000000,0.000000,0.050003,0.000000,7.254175,6.821322,2.468323,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.362709,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061293,0.012686,1.499879,0.019029,-1.500000,-0.000322,0.026293,0.000000,0.549341,0.008941,-0.174930,0,takeoff,,7.254175,1.858107,0.902699,0,,,
5.651895,1.259752,-0.093610,-2.536400,1.428771,-0.043304,-1.228748,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.283963,0.364849,-0.068497,0.467377,1.000000,1,8.215950,0.493351,-0.086768,0.202810,-0.467870,-0.091849,0.545489,0.024751,8.000000,-0.000000,0.000000,0.000000,0.500008,8.000000,-0.000000,0.000000,0.000000,1.049883,,,,,,8.065389,0.830997,-0.020049,0.833807,0.500008,7.987966,1.017527,0.007108,1.017623,1.049883,,,,,,CV,0.000000,0.000000,0.000000,0.049959,0.000000,7.202293,6.740898,2.536400,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.360115,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060761,0.013887,1.499855,0.020830,-1.500000,-0.000479,0.036054,0.000000,0.449560,0.046986,-0.171961,0,takeoff,,7.202293,1.884963,0.903826,0,,,
5.701949,1.317626,-0.098390,-2.585372,1.445266,-0.040926,-1.235542,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,,,1,8.226103,0.469928,-0.091366,0.202810,-0.467870,-0.091849,0.529436,0.024426,,,,,,8.000000,-0.000000,0.000000,0.000000,1.049933,8.000000,-0.000000,0.000000,0.000000,2.049742,,,,,,7.992333,1.007630,0.014197,1.007759,1.049933,8.034349,0.766735,-0.135508,0.779375,2.049742,CV,0.000000,0.000000,0.000000,0.050074,0.000000,7.165748,6.683098,2.585372,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.358287,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059198,0.014723,1.499837,0.022083,-1.500000,-0.000358,0.025025,0.000000,0.397004,0.069073,-0.169247,0,takeoff,,7.165748,1.901850,0.901433,0,,,
5.751859,1.410789,-0.105329,-2.664441,1.467376,-0.035465,-1.246017,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.260528,0.338444,-0.090974,0.436687,1.000000,1,8.241709,0.423463,-0.095222,0.210533,-0.500473,-0.090808,0.496801,0.024699,8.000000,-0.000000,0.000000,0.000000,0.549809,8.000000,-0.000000,0.000000,0.000000,1.049909,8.000000,-0.000000,0.000000,0.000000,2.049855,8.095020,0.764770,-0.038515,0.771612,0.549809,7.998701,0.982940,0.011502,0.983009,1.049909,8.027444,0.793226,-0.138912,0.805765,2.049855,CV,0.000000,0.000000,0.000000,0.049890,0.000000,7.108308,6.590052,2.664441,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.355415,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.054768,0.015984,1.499808,0.023975,-1.500000,-0.000582,0.037907,0.000000,0.323157,0.100139,-0.161633,0,takeoff,,7.108308,1.925359,0.892642,0,,,
5.802022,1.469222,-0.109079,-2.714165,1.478884,-0.031033,-1.252535,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.245680,0.326124,-0.058761,0.412515,1.000000,1,8.251561,0.383415,-0.092249,0.209574,-0.521718,-0.080177,0.467761,0.024712,8.000000,-0.000000,0.000000,0.000000,0.550019,8.000000,-0.000000,0.000000,0.000000,1.000138,8.000000,-0.000000,0.000000,0.000000,2.000196,8.128247,0.701309,-0.068520,0.716224,0.550019,8.019005,0.931470,0.001423,0.931665,1.000138,8.019114,0.818559,-0.140393,0.830732,2.000196,CV,0.000000,0.000000,0.000000,0.050063,0.000000,7.073164,6.531689,2.714165,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.353658,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050845,0.016701,1.499791,0.025050,-1.500000,-0.000351,0.021480,0.000000,0.278061,0.114431,-0.161901,0,takeoff,,7.073164,1.938273,0.884369,0,,,
5.851932,1.551264,-0.113488,-2.784070,1.492200,-0.023649,-1.261135,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.266057,0.334146,-0.078509,0.434285,1.000000,1,8.263292,0.351837,-0.093264,0.211352,-0.529514,-0.075927,0.449233,0.024746,8.000000,-0.000000,0.000000,0.000000,0.549901,,,,,,,,,,,8.162968,0.648156,-0.078681,0.672945,0.549901,,,,,,,,,,,CV,0.000000,0.000000,0.000000,0.050013,0.000000,7.024964,6.449734,2.784070,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.351248,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.044138,0.017597,1.499768,0.026394,-1.500000,-0.000461,0.026866,0.000000,0.220507,0.137183,-0.147477,0,takeoff,,7.024964,1.953889,0.869618,0,,,
5.902072,1.610014,-0.115854,-2.834179,1.500065,-0.017524,-1.266917,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.243698,0.311213,-0.045268,0.397858,1.000000,1,8.269156,0.321628,-0.088287,0.204649,-0.534844,-0.063420,0.428584,0.024885,8.000000,-0.000000,0.000000,0.000000,0.500041,8.000000,-0.000000,0.000000,0.000000,1.000054,8.000000,-0.000000,0.000000,0.000000,2.000044,8.212786,0.540431,-0.114575,0.592006,0.500041,8.048239,0.868257,-0.010555,0.869660,1.000054,8.010266,0.875117,-0.155040,0.888804,2.000044,CV,0.000000,0.000000,0.000000,0.049984,0.000000,6.991274,6.391036,2.834179,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.349564,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038475,0.018129,1.499754,0.027191,-1.500000,-0.000285,0.015962,0.000000,0.186339,0.159110,-0.142567,0,takeoff,,6.991274,1.963564,0.857168,0,,,
5.952016,1.704258,-0.118195,-2.914822,1.510422,-0.006724,-1.276003,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.274927,0.339160,-0.068647,0.441958,1.000000,1,8.279122,0.301042,-0.087789,0.204263,-0.526008,-0.058157,0.419812,0.024994,8.000000,-0.000000,0.000000,0.000000,0.500058,,,,,,8.000000,-0.000000,0.000000,0.000000,2.000119,8.220251,0.525107,-0.119434,0.581818,0.500058,,,,,,8.002682,0.899790,-0.155613,0.913151,2.000119,CV,0.000000,0.000000,0.000000,0.049983,0.000000,6.938770,6.296851,2.914822,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.346938,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028405,0.018772,1.499736,0.028156,-1.500000,-0.000356,0.019296,0.000000,0.151128,0.172356,-0.143970,0,takeoff,,6.938770,1.977272,0.834314,0,,,
6.002016,1.763250,-0.118791,-2.965514,1.515752,0.000217,-1.281539,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1,8.261211,0.328679,-0.056203,0.423580,1.000000,1,8.285212,0.282346,-0.085206,0.198309,-0.515022,-0.050234,0.410275,0.024743,8.000000,-0.000000,0.000000,0.000000,0.500171,8.000000,-0.000000,0.000000,0.000000,1.000120,,,,,,8.227723,0.509770,-0.124297,0.571990,0.500171,8.050974,0.861885,-0.012581,0.863483,1.000120,,,,,,CV,0.000000,0.000000,0.000000,0.050033,0.000000,6.906912,6.237881,2.965514,8.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.345346,nan,0.000000,0,PURSUIT,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021696,0.019045,1.499728,0.028565,-1.500000,-0.000155,0.008184,0.000000,0.127710,0.175227,-0.137545,0,takeoff,,6.906912,1.984905,0.818451,0,,,
