time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,trajectory_plan_feasible,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
0.749002,-0.093530,0.023267,-0.078516,-0.017369,-0.000020,-0.007622,20.183239,3.806826,0.139713,0.476417,4.977251,0.090168,CTRV,-0.129258,20.627901,20.626746,0.218229,22.405042,13.528344,0.320048,1.732998,4.690066,0.090168,0.606227,-0.224004,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667392,0.542302,-0.017369,-0.000020,-0.007622,0.000000,0.000000,0.000000,-0.007984,0.000811,0.002949,0,takeoff,,20.627901,5.002661,-1.399344,0,,,
0.798885,-0.094221,0.023429,-0.077393,-0.017621,0.000167,-0.006947,20.208261,4.055241,0.143567,0.509324,4.973991,0.072810,CTRV,-0.130061,20.700123,20.698943,0.220960,22.502023,13.759677,0.289188,1.771490,4.675663,0.072810,0.608120,-0.230401,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667399,0.467302,-0.017621,0.000167,-0.006947,0.000000,0.000000,0.000000,-0.005024,0.003127,0.006266,0,takeoff,,20.700123,5.002295,-1.486437,0,,,
0.849075,-0.094505,0.023527,-0.076478,-0.017620,0.000233,-0.006522,20.235066,4.304696,0.146552,0.542458,4.970487,0.055004,CTRV,-0.130860,20.776660,20.775463,0.223030,22.601110,13.991405,0.256560,1.810065,4.660865,0.055004,0.609923,-0.236866,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667411,0.392302,-0.017620,0.000233,-0.006522,0.000000,0.000000,0.000000,0.001354,0.001274,0.008250,0,takeoff,,20.776660,5.002089,-1.572840,0,,,
0.898789,-0.094699,0.023660,-0.075031,-0.017526,0.000331,-0.005798,20.263394,4.552646,0.148617,0.575835,4.966731,0.036859,CTRV,-0.131844,20.856982,20.855783,0.223648,22.703866,14.220428,0.222335,1.850479,4.644968,0.036859,0.612413,-0.243976,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667421,0.317302,-0.017526,0.000331,-0.005798,0.000000,0.000000,0.000000,0.000853,0.002086,0.012005,0,takeoff,,20.856982,5.001902,-1.658054,0,,,
0.948988,-0.094695,0.023754,-0.074167,-0.017504,0.000571,-0.005448,20.293465,4.800963,0.149770,0.609472,4.962715,0.018486,CTRV,-0.132651,20.941560,20.940363,0.223937,22.807072,14.449622,0.186743,1.889374,4.629283,0.018486,0.614078,-0.250627,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667414,0.242302,-0.017504,0.000571,-0.005448,0.000000,0.000000,0.000000,0.000854,0.003621,0.006998,0,takeoff,,20.941560,5.001655,-1.742634,0,,,
0.998884,-0.094596,0.023896,-0.073002,-0.017383,0.000822,-0.004890,20.325211,5.048922,0.150000,0.643385,4.958433,-0.000000,CTRV,-0.133758,21.030196,21.029013,0.223002,22.915257,14.676835,0.150000,1.931196,4.611993,-0.000000,0.616891,-0.258313,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667418,0.241328,-0.017383,0.000822,-0.004890,0.000000,0.000000,0.000000,-0.000983,0.003423,0.010894,0,takeoff,,21.030196,5.001454,-1.826230,0,,,
1.049170,-0.094586,0.023978,-0.072131,-0.017402,0.000881,-0.004389,20.358773,5.297453,0.149302,0.677592,4.953874,-0.018486,CTRV,-0.134714,21.123410,21.122250,0.221433,23.024281,14.904304,0.112329,1.971772,4.594792,-0.018486,0.618984,-0.265626,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667388,0.252375,-0.017402,0.000881,-0.004389,0.000000,0.000000,0.000000,-0.003568,0.005829,0.012806,0,takeoff,,21.123410,5.001535,-1.909318,0,,,
1.098975,-0.094634,0.024055,-0.070692,-0.017238,0.000909,-0.003754,20.393848,5.544227,0.147689,0.712108,4.949030,-0.036859,CTRV,-0.135965,21.220223,21.219099,0.218381,23.138093,15.128298,0.073971,2.015206,4.575909,-0.036859,0.622163,-0.273997,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667360,0.263214,-0.017238,0.000909,-0.003754,0.000000,0.000000,0.000000,-0.000163,-0.000678,0.009737,0,takeoff,,21.220223,5.001694,-1.991046,0,,,
1.148928,-0.094602,0.023964,-0.069730,-0.017196,0.000832,-0.003260,20.430774,5.791565,0.145161,0.746953,4.943891,-0.055004,CTRV,-0.137200,21.321409,21.320326,0.214891,23.254116,15.352049,0.035153,2.058651,4.556529,-0.055004,0.625156,-0.282447,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667353,0.273965,-0.017196,0.000832,-0.003260,0.000000,0.000000,0.000000,0.004700,-0.004512,0.014017,0,takeoff,,21.321409,5.002043,-2.072232,0,,,
1.198912,-0.094428,0.023641,-0.068280,-0.017152,0.000412,-0.002510,20.469338,6.037889,0.141750,0.782144,4.938446,-0.072810,CTRV,-0.138437,21.426240,21.425210,0.210030,23.372335,15.573895,-0.003871,2.102284,4.536563,-0.072810,0.628030,-0.291035,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667338,0.284565,-0.017152,0.000412,-0.002510,0.000000,0.000000,0.000000,0.002514,-0.011278,0.012956,0,takeoff,,21.426240,5.002799,-2.152517,0,,,
1.249091,-0.094147,0.023192,-0.067281,-0.016946,0.000033,-0.002033,20.509866,6.285131,0.137447,0.817701,4.932683,-0.090168,CTRV,-0.139853,21.535533,21.534559,0.204727,23.494759,15.795133,-0.042889,2.147706,4.515237,-0.090168,0.631470,-0.300364,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667357,0.295096,-0.016946,0.000033,-0.002033,0.000000,0.000000,0.000000,0.007745,-0.012443,0.014705,0,takeoff,,21.535533,5.003543,-2.231985,0,,,
1.298957,-0.093469,0.022206,-0.066036,-0.016527,-0.000622,-0.001482,20.552036,6.531161,0.132312,0.853642,4.926591,-0.106969,CTRV,-0.141379,21.648156,21.647248,0.198348,23.620436,16.013799,-0.081626,2.194288,4.492783,-0.106969,0.635185,-0.310226,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667355,0.305446,-0.016527,-0.000622,-0.001482,0.000000,0.000000,0.000000,0.003996,-0.009850,0.007605,0,takeoff,,21.648156,5.004573,-2.310365,0,,,
1.349000,-0.092993,0.021426,-0.065454,-0.016255,-0.001270,-0.001154,20.596073,6.777214,0.126356,0.889987,4.920155,-0.123111,CTRV,-0.142845,21.764993,21.764148,0.191810,23.748033,16.231676,-0.119865,2.240506,4.469914,-0.123111,0.638503,-0.320044,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667369,0.315658,-0.016255,-0.001270,-0.001154,0.000000,0.000000,0.000000,0.006824,-0.016534,0.007013,0,takeoff,,21.764993,5.005654,-2.387963,0,,,
1.398842,-0.092317,0.020280,-0.064539,-0.015970,-0.002025,-0.000873,20.641909,7.022749,0.119626,0.926756,4.913362,-0.138494,CTRV,-0.144627,21.885534,21.884759,0.184166,23.881009,16.446811,-0.157361,2.289729,4.444901,-0.138494,0.642852,-0.331156,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667390,0.325731,-0.015970,-0.002025,-0.000873,0.000000,0.000000,0.000000,0.010836,-0.010016,0.005969,0,takeoff,,21.885534,5.006865,-2.464696,0,,,
1.449021,-0.091723,0.019495,-0.063865,-0.015693,-0.002736,-0.000679,20.689845,7.269185,0.112121,0.963970,4.906196,-0.153023,CTRV,-0.146418,22.010510,22.009806,0.175986,24.016819,16.661665,-0.193924,2.339195,4.419069,-0.153023,0.647030,-0.342499,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667412,0.335686,-0.015693,-0.002736,-0.000679,0.000000,0.000000,0.000000,0.003924,-0.015408,0.004284,0,takeoff,,22.010510,5.008050,-2.540621,0,,,
1.498959,-0.090452,0.018419,-0.062730,-0.014873,-0.003606,-0.000366,20.739256,7.513217,0.103988,1.001651,4.898642,-0.166608,CTRV,-0.148116,22.137673,22.137045,0.166719,24.153941,16.873280,-0.229228,2.388026,4.392873,-0.166608,0.650655,-0.353705,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667446,0.345421,-0.014873,-0.003606,-0.000366,0.000000,0.000000,0.000000,0.014328,-0.013490,0.005777,0,takeoff,,22.137673,5.009290,-2.614888,0,,,
1.549046,-0.089466,0.017878,-0.061887,-0.014392,-0.004010,-0.000128,20.790975,7.758819,0.095147,1.039820,4.890682,-0.179166,CTRV,-0.150170,22.269703,22.269149,0.157034,24.297350,17.083833,-0.263186,2.440157,4.364130,-0.179166,0.655362,-0.366439,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667457,0.355055,-0.014392,-0.004010,-0.000128,0.000000,0.000000,0.000000,0.014328,-0.013490,0.005777,0,takeoff,,22.269703,5.010133,-2.688577,0,,,
1.598787,-0.087867,0.017420,-0.060521,-0.013553,-0.004322,0.000282,20.844136,8.001755,0.085803,1.078500,4.882299,-0.190620,CTRV,-0.152171,22.403565,22.403087,0.146324,24.442444,17.290602,-0.295437,2.491992,4.334741,-0.190620,0.659621,-0.379209,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667452,0.364432,-0.013553,-0.004322,0.000282,0.000000,0.000000,0.000000,0.016556,-0.005168,0.003283,0,takeoff,,22.403565,5.010797,-2.760602,0,,,
1.648974,-0.086566,0.017321,-0.059562,-0.012922,-0.004341,0.000583,20.899689,8.246247,0.075853,1.117714,4.873471,-0.200899,CTRV,-0.154307,22.542326,22.541920,0.135416,24.591925,17.496989,-0.325944,2.545170,4.303732,-0.200899,0.664097,-0.392738,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667451,0.373716,-0.012922,-0.004341,0.000583,0.000000,0.000000,0.000000,0.018111,-0.002002,0.007930,0,takeoff,,22.542326,5.011185,-2.831992,0,,,
1.698922,-0.084320,0.017345,-0.058048,-0.011937,-0.004102,0.001041,20.957058,8.489534,0.065465,1.157486,4.864178,-0.209938,CTRV,-0.156616,22.683315,22.682979,0.123513,24.745560,17.699979,-0.354412,2.599991,4.270837,-0.209938,0.668882,-0.407201,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667428,0.382813,-0.011937,-0.004102,0.001041,0.000000,0.000000,0.000000,0.019518,0.003628,0.009508,0,takeoff,,22.683315,5.011208,-2.901921,0,,,
1.749046,-0.082795,0.017410,-0.057188,-0.011209,-0.004006,0.001256,21.015731,8.729507,0.054801,1.197840,4.854398,-0.217684,CTRV,-0.158412,22.826760,22.826486,0.111989,24.896701,17.900351,-0.380567,2.650612,4.239606,-0.217684,0.671604,-0.419889,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667417,0.391630,-0.011209,-0.004006,0.001256,0.000000,0.000000,0.000000,0.017210,0.001044,0.005580,0,takeoff,,22.826760,5.011369,-2.970703,0,,,
1.798819,-0.080587,0.017502,-0.056163,-0.010023,-0.003878,0.001413,21.076708,8.970194,0.043751,1.238803,4.844106,-0.224087,CTRV,-0.160903,22.973721,22.973503,0.099914,25.057230,18.096827,-0.404424,2.707307,4.203628,-0.224087,0.676377,-0.435614,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667397,0.400327,-0.010023,-0.003878,0.001413,0.000000,0.000000,0.000000,0.028389,0.000002,0.004557,0,takeoff,,22.973721,5.011324,-3.038331,0,,,
1.849050,-0.078940,0.017540,-0.055357,-0.009151,-0.003777,0.001599,21.141494,9.216963,0.032122,1.280400,4.833278,-0.229109,CTRV,-0.164404,23.128853,23.128687,0.087478,25.231356,18.293047,-0.426097,2.772548,4.160886,-0.229109,0.684068,-0.455819,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667405,0.409093,-0.009151,-0.003777,0.001599,0.000000,0.000000,0.000000,0.019439,0.006012,0.005627,0,takeoff,,23.128853,5.011314,-3.106196,0,,,
1.898686,-0.076425,0.017721,-0.054319,-0.007789,-0.003780,0.001926,21.206730,9.456853,0.020590,1.322657,4.821885,-0.232719,CTRV,-0.167031,23.282515,23.282394,0.074908,25.399004,18.484494,-0.444848,2.830557,4.121644,-0.232719,0.688444,-0.472792,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667387,0.417455,-0.007789,-0.003780,0.001926,0.000000,0.000000,0.000000,0.020552,-0.000377,0.005531,0,takeoff,,23.282515,5.011206,-3.171848,0,,,
1.948971,-0.074959,0.017932,-0.053630,-0.007041,-0.003596,0.001940,21.274881,9.698954,0.008795,1.365602,4.809899,-0.234893,CTRV,-0.169949,23.442306,23.442223,0.062426,25.572994,18.674876,-0.460991,2.891050,4.079440,-0.234893,0.693296,-0.491331,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667371,0.425743,-0.007041,-0.003596,0.001940,0.000000,0.000000,0.000000,0.021404,0.004693,-0.001488,0,takeoff,,23.442306,5.010985,-3.237330,0,,,
1.999272,-0.073038,0.018380,-0.052723,-0.006175,-0.003365,0.002206,21.344554,9.938133,-0.002941,1.409264,4.797288,-0.235619,CTRV,-0.172895,23.603331,23.603278,0.049782,25.749641,18.860170,-0.474180,2.951842,4.035669,-0.235619,0.697748,-0.510360,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667357,0.433761,-0.006175,-0.003365,0.002206,0.000000,0.000000,0.000000,0.014570,0.003323,0.005039,0,takeoff,,23.603331,5.010619,-3.301430,0,,,
2.049030,-0.071456,0.018967,-0.051785,-0.005298,-0.003038,0.002392,21.417000,10.178549,-0.014753,1.453671,4.784019,-0.234893,CTRV,-0.175966,23.769144,23.769115,0.037033,25.931040,19.043963,-0.484539,3.013682,3.989702,-0.234893,0.702052,-0.530305,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667353,0.441667,-0.005298,-0.003038,0.002392,0.000000,0.000000,0.000000,0.016602,0.009856,0.002881,0,takeoff,,23.769144,5.010071,-3.364727,0,,,
2.098961,-0.069671,0.019840,-0.050692,-0.004500,-0.002529,0.002710,21.491239,10.416767,-0.026399,1.498853,4.770057,-0.232719,CTRV,-0.179391,23.936782,23.936769,0.024293,26.118177,19.221501,-0.491836,3.078344,3.940025,-0.232719,0.706806,-0.552228,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667353,0.449345,-0.004500,-0.002529,0.002710,0.000000,0.000000,0.000000,0.013434,0.010004,0.004468,0,takeoff,,23.936782,5.009298,-3.426867,0,,,
2.149098,-0.068500,0.020544,-0.049979,-0.003790,-0.002138,0.002892,21.567932,10.654790,-0.037908,1.544840,4.755362,-0.229109,CTRV,-0.182617,24.108557,24.108554,0.012071,26.306978,19.397486,-0.496127,3.141407,3.889931,-0.229109,0.710368,-0.573675,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667341,0.456848,-0.003790,-0.002138,0.002892,0.000000,0.000000,0.000000,0.015900,0.010757,0.006810,0,takeoff,,24.108557,5.008581,-3.488241,0,,,
2.198761,-0.066938,0.021618,-0.049152,-0.003122,-0.001405,0.003247,21.646609,10.891020,-0.049135,1.591663,4.739895,-0.224087,CTRV,-0.186360,24.282135,24.282135,0.000017,26.503037,19.566433,-0.497310,3.208413,3.834852,-0.224087,0.714663,-0.597920,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667315,0.464133,-0.003122,-0.001405,0.003247,0.000000,0.000000,0.000000,0.012026,0.010844,0.006825,0,takeoff,,24.282135,5.007490,-3.548434,0,,,
2.249045,-0.065818,0.022406,-0.048627,-0.002642,-0.000891,0.003522,21.728071,11.127686,-0.060119,1.639354,4.723613,-0.217684,CTRV,-0.190057,24.460192,24.460189,-0.011492,26.702392,19.733373,-0.495487,3.274928,3.778207,-0.217684,0.718076,-0.622424,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667315,0.471292,-0.002642,-0.000891,0.003522,0.000000,0.000000,0.000000,0.013277,0.017147,0.010721,0,takeoff,,24.460192,5.006597,-3.608106,0,,,
2.298923,-0.063892,0.023506,-0.047940,-0.001789,-0.000183,0.003784,21.812072,11.363820,-0.070745,1.687946,4.706468,-0.209938,CTRV,-0.194267,24.640638,24.640628,-0.022805,26.909400,19.894093,-0.490621,3.345096,3.716225,-0.209938,0.721940,-0.649842,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667286,0.478275,-0.001789,-0.000183,0.003784,0.000000,0.000000,0.000000,0.013039,0.008806,0.002630,0,takeoff,,24.640638,5.005341,-3.666477,0,,,
2.349053,-0.062539,0.024094,-0.047541,-0.001126,0.000098,0.003982,21.898458,11.598813,-0.080922,1.737470,4.688411,-0.200899,CTRV,-0.198341,24.824598,24.824575,-0.033381,27.118529,20.051411,-0.482719,3.413969,3.653056,-0.200899,0.724552,-0.677131,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667273,0.485083,-0.001126,0.000098,0.003982,0.000000,0.000000,0.000000,0.016238,0.006426,0.002858,0,takeoff,,24.824598,5.004495,-3.724292,0,,,
2.398648,-0.060547,0.024827,-0.047030,-0.000125,0.000477,0.004079,21.986681,11.831094,-0.090526,1.787961,4.669389,-0.190620,CTRV,-0.202699,25.009400,25.009362,-0.043497,27.332630,20.201205,-0.471766,3.484571,3.585773,-0.190620,0.726831,-0.706318,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667269,0.491655,-0.000125,0.000477,0.004079,0.000000,0.000000,0.000000,0.015913,0.008165,-0.000233,0,takeoff,,25.009400,5.003389,-3.780708,0,,,
2.448870,-0.059108,0.025223,-0.046733,0.000711,0.000626,0.004150,22.078242,12.064424,-0.099657,1.839451,4.649346,-0.179166,CTRV,-0.207251,25.199354,25.199299,-0.052924,27.552428,20.347521,-0.457990,3.556132,3.514815,-0.179166,0.728449,-0.737012,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667277,0.498119,0.000711,0.000626,0.004150,0.000000,0.000000,0.000000,0.020994,0.004034,0.001738,0,takeoff,,25.199354,5.002516,-3.836663,0,,,
2.498834,-0.056826,0.025627,-0.046593,0.001689,0.000600,0.004188,22.172072,12.295835,-0.108139,1.891975,4.628221,-0.166608,CTRV,-0.212092,25.390661,25.390586,-0.061547,27.777517,20.486593,-0.441356,3.629167,3.439352,-0.166608,0.729458,-0.769717,0.000000,2.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.667295,0.504392,0.001689,0.000600,0.004188,0.000000,0.000000,0.000000,0.011460,0.001090,0.000550,0,takeoff,,25.390661,5.001723,-3.891642,0,,,
