time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go
18.599582,19.868294,26.973679,-5.001195,0.022137,1.023165,20.000000,28.150000,0.000000,1.000000,1.183672,20.000000,28.150000,0.000000
18.649529,19.868832,27.015259,-5.000705,0.022520,1.024823,20.000000,28.200000,0.000000,1.000000,1.191980,20.000000,28.200000,0.000000
18.699517,19.869848,27.082024,-4.999989,0.023087,1.027323,20.000000,28.250000,0.000000,1.000000,1.175206,20.000000,28.250000,0.000000
18.749504,19.870565,27.123850,-4.999597,0.023582,1.028583,20.000000,28.300000,0.000000,1.000000,1.183251,20.000000,28.300000,0.000000
18.799576,19.871597,27.182579,-4.999007,0.024062,1.030274,20.000000,28.350000,0.000000,1.000000,1.174461,20.000000,28.350000,0.000000
18.849296,19.872334,27.224674,-4.998524,0.024451,1.031457,20.000000,28.400000,0.000000,1.000000,1.182239,20.000000,28.400000,0.000000
18.899560,19.873655,27.292469,-4.997713,0.025373,1.033312,20.000000,28.450000,0.000000,1.000000,1.164406,20.000000,28.450000,0.000000
18.949579,19.874613,27.334948,-4.997301,0.025945,1.034117,20.000000,28.500000,0.000000,1.000000,1.171780,20.000000,28.500000,0.000000
18.999791,19.876066,27.394361,-4.996829,0.026941,1.035082,20.000000,28.550000,0.000000,1.000000,1.162265,20.000000,28.550000,0.000000
19.049592,19.877167,27.436773,-4.996678,0.027653,1.035468,20.000000,28.600000,0.000000,1.000000,1.169694,20.000000,28.600000,0.000000
19.099559,19.879047,27.504646,-4.996846,0.028548,1.035578,20.000000,28.650000,0.000000,1.000000,1.151722,20.000000,28.650000,0.000000
19.149402,19.880358,27.546976,-4.997069,0.029366,1.035500,20.000000,28.700000,0.000000,1.000000,1.159215,20.000000,28.700000,0.000000
19.199381,19.882278,27.606054,-4.997384,0.030290,1.034732,20.000000,28.750000,0.000000,1.000000,1.149987,20.000000,28.750000,0.000000
19.249564,19.883690,27.648079,-4.997589,0.030903,1.033863,20.000000,28.800000,0.000000,1.000000,1.157778,20.000000,28.800000,0.000000
19.299537,19.886066,27.714830,-4.997704,0.031639,1.032216,20.000000,28.850000,0.000000,1.000000,1.140873,20.000000,28.850000,0.000000
19.349468,19.887663,27.756266,-4.997605,0.032014,1.030819,20.000000,28.900000,0.000000,1.000000,1.149238,20.000000,28.900000,0.000000
19.399370,19.890007,27.814034,-4.997340,0.032658,1.028578,20.000000,28.950000,0.000000,1.000000,1.141279,20.000000,28.950000,0.000000
19.449322,19.891670,27.855150,-4.997089,0.032893,1.026924,20.000000,29.000000,0.000000,1.000000,1.149964,20.000000,29.000000,0.000000
19.499519,19.894222,27.920715,-4.996782,0.033272,1.024043,20.000000,29.050000,0.000000,1.000000,1.134228,20.000000,29.050000,0.000000
19.549454,19.895712,27.961546,-4.996660,0.033277,1.022184,20.000000,29.100000,0.000000,1.000000,1.143221,20.000000,29.100000,0.000000
19.599369,19.897629,28.018492,-4.996420,0.032998,1.019671,20.000000,29.150000,0.000000,1.000000,1.136130,20.000000,29.150000,0.000000
19.649441,19.898897,28.059061,-4.996225,0.032608,1.017869,20.000000,29.200000,0.000000,1.000000,1.145410,20.000000,29.200000,0.000000
19.699587,19.900778,28.123896,-4.996093,0.031812,1.015213,20.000000,29.250000,0.000000,1.000000,1.130467,20.000000,29.250000,0.000000
19.749364,19.901840,28.164465,-4.996170,0.031126,1.013800,20.000000,29.300000,0.000000,1.000000,1.139770,20.000000,29.300000,0.000000
19.799519,19.903229,28.221329,-4.996316,0.030177,1.012045,20.000000,29.350000,0.000000,1.000000,1.132812,20.000000,29.350000,0.000000
19.849328,19.904158,28.261932,-4.996453,0.029520,1.010746,20.000000,29.400000,0.000000,1.000000,1.142096,20.000000,29.400000,0.000000
19.899618,19.905779,28.326744,-4.996764,0.028463,1.009082,20.000000,29.450000,0.000000,1.000000,1.127201,20.000000,29.450000,0.000000
19.949364,19.906904,28.367271,-4.997003,0.027902,1.008223,20.000000,29.500000,0.000000,1.000000,1.136548,20.000000,29.500000,0.000000
20.000265,19.908533,28.424047,-4.997484,0.027230,1.006875,20.000000,29.550000,0.000000,1.000000,1.129662,20.000000,29.550000,0.000000
20.049352,19.909689,28.464563,-4.997942,0.026879,1.006015,20.000000,29.600000,0.000000,1.000000,1.139023,20.000000,29.600000,0.000000
20.099369,19.911438,28.529196,-4.998609,0.026416,1.004578,20.000000,29.650000,0.000000,1.000000,1.124298,20.000000,29.650000,0.000000
20.149314,19.912504,28.569553,-4.999002,0.025902,1.003847,20.000000,29.700000,0.000000,1.000000,1.133828,20.000000,29.700000,0.000000
20.199426,19.914066,28.626091,-4.999578,0.025396,1.002994,20.000000,29.750000,0.000000,1.000000,1.127189,20.000000,29.750000,0.000000
20.249359,19.915279,28.666485,-5.000064,0.025134,1.002520,20.000000,29.800000,0.000000,1.000000,1.136677,20.000000,29.800000,0.000000
20.299550,19.917145,28.731104,-5.001019,0.024675,1.001775,20.000000,29.850000,0.000000,1.000000,1.121960,20.000000,29.850000,0.000000
20.349483,19.918196,28.771559,-5.001634,0.024369,1.001553,20.000000,29.900000,0.000000,1.000000,1.131402,20.000000,29.900000,0.000000
20.399445,19.919546,28.828154,-5.002295,0.023799,1.001033,20.000000,29.950000,0.000000,1.000000,1.124728,20.000000,29.950000,0.000000
20.449550,19.920446,28.868544,-5.002614,0.023146,1.000738,20.000000,30.000000,0.000000,1.000000,1.134250,20.000000,30.000000,0.000000
20.499346,19.921747,28.933142,-5.002984,0.022098,1.000131,20.000000,30.050000,0.000000,1.000000,1.119596,20.000000,30.050000,0.000000
20.549368,19.922445,28.973537,-5.003088,0.021496,1.000014,20.000000,30.100000,0.000000,1.000000,1.129129,20.000000,30.100000,0.000000
20.599706,19.923382,29.030128,-5.003147,0.020294,0.999721,20.000000,30.150000,0.000000,1.000000,1.122489,20.000000,30.150000,0.000000
20.649372,19.924070,29.070515,-5.003107,0.019646,0.999660,20.000000,30.200000,0.000000,1.000000,1.132035,20.000000,30.200000,0.000000
20.699442,19.925272,29.135057,-5.002921,0.018797,0.999520,20.000000,30.250000,0.000000,1.000000,1.117444,20.000000,30.250000,0.000000
20.749518,19.926020,29.175303,-5.002791,0.018221,0.999295,20.000000,30.300000,0.000000,1.000000,1.127128,20.000000,30.300000,0.000000
20.799565,19.927044,29.231375,-5.002609,0.017315,0.998807,20.000000,30.350000,0.000000,1.000000,1.121002,20.000000,30.350000,0.000000
20.849495,19.927721,29.271235,-5.002512,0.016785,0.998396,20.000000,30.400000,0.000000,1.000000,1.131077,20.000000,30.400000,0.000000
20.899618,19.928701,29.334503,-5.002445,0.015736,0.997372,20.000000,30.450000,0.000000,1.000000,1.117773,20.000000,30.450000,0.000000
20.949364,19.929300,29.373617,-5.002455,0.015088,0.996257,20.000000,30.500000,0.000000,1.000000,1.128599,20.000000,30.500000,0.000000
21.000436,19.930244,29.427912,-5.002490,0.014535,0.994625,20.000000,30.550000,0.000000,1.000000,1.124254,20.000000,30.550000,0.000000
21.049472,19.930925,29.466534,-5.002631,0.013990,0.993425,20.000000,30.600000,0.000000,1.000000,1.135569,20.000000,30.600000,0.000000
21.099734,19.931971,29.528193,-5.002906,0.013541,0.991784,20.000000,30.650000,0.000000,1.000000,1.123868,20.000000,30.650000,0.000000
21.149328,19.932480,29.566753,-5.003102,0.013233,0.991065,20.000000,30.700000,0.000000,1.000000,1.135256,20.000000,30.700000,0.000000
21.199525,19.932907,29.620888,-5.003492,0.012619,0.990408,20.000000,30.750000,0.000000,1.000000,1.131104,20.000000,30.750000,0.000000
21.249434,19.933037,29.659712,-5.003824,0.012062,0.990369,20.000000,30.800000,0.000000,1.000000,1.142253,20.000000,30.800000,0.000000
21.299541,19.933176,29.722044,-5.004452,0.011102,0.990473,20.000000,30.850000,0.000000,1.000000,1.129934,20.000000,30.850000,0.000000
21.349488,19.933321,29.761103,-5.004839,0.010550,0.990800,20.000000,30.900000,0.000000,1.000000,1.140848,20.000000,30.900000,0.000000
21.399587,19.933699,29.815918,-5.005235,0.010144,0.991750,20.000000,30.950000,0.000000,1.000000,1.136018,20.000000,30.950000,0.000000
21.449504,19.934090,29.855181,-5.005342,0.010089,0.992613,20.000000,31.000000,0.000000,1.000000,1.146715,20.000000,31.000000,0.000000
21.499493,19.935015,29.918177,-5.005100,0.010374,0.994286,20.000000,31.050000,0.000000,1.000000,1.133687,20.000000,31.050000,0.000000
21.549385,19.935757,29.957838,-5.004731,0.010722,0.995661,20.000000,31.100000,0.000000,1.000000,1.143967,20.000000,31.100000,0.000000
21.599980,19.936880,30.013664,-5.003996,0.011227,0.997695,20.000000,31.150000,0.000000,1.000000,1.138087,20.000000,31.150000,0.000000
21.649455,19.937685,30.053665,-5.003378,0.011582,0.999043,20.000000,31.200000,0.000000,1.000000,1.148027,20.000000,31.200000,0.000000
21.699346,19.938869,30.117918,-5.002257,0.011893,1.001454,20.000000,31.250000,0.000000,1.000000,1.133731,20.000000,31.250000,0.000000
21.749371,19.939566,30.158272,-5.001501,0.012001,1.003150,20.000000,31.300000,0.000000,1.000000,1.143327,20.000000,31.300000,0.000000
21.799402,19.940485,30.214840,-5.000446,0.012329,1.005147,20.000000,31.350000,0.000000,1.000000,1.136719,20.000000,31.350000,0.000000
21.849347,19.941101,30.255228,-4.999704,0.012536,1.006361,20.000000,31.400000,0.000000,1.000000,1.146286,20.000000,31.400000,0.000000
21.899311,19.942116,30.319824,-4.998630,0.012623,1.008159,20.000000,31.450000,0.000000,1.000000,1.131657,20.000000,31.450000,0.000000
21.949337,19.942795,30.360163,-4.997989,0.012595,1.009051,20.000000,31.500000,0.000000,1.000000,1.141272,20.000000,31.500000,0.000000
21.999765,19.943901,30.416521,-4.997002,0.012758,1.010067,20.000000,31.550000,0.000000,1.000000,1.134866,20.000000,31.550000,0.000000
22.049367,19.944731,30.456678,-4.996357,0.012898,1.010560,20.000000,31.600000,0.000000,1.000000,1.144657,20.000000,31.600000,0.000000
22.099589,19.946232,30.520922,-4.995543,0.013205,1.011153,20.000000,31.650000,0.000000,1.000000,1.130358,20.000000,31.650000,0.000000
22.149454,19.947205,30.561043,-4.995080,0.013309,1.011487,20.000000,31.700000,0.000000,1.000000,1.140180,20.000000,31.700000,0.000000
22.199390,19.948631,30.617073,-4.994503,0.013345,1.011682,20.000000,31.750000,0.000000,1.000000,1.134091,20.000000,31.750000,0.000000
22.249382,19.949673,30.657047,-4.994104,0.013489,1.011563,20.000000,31.800000,0.000000,1.000000,1.144060,20.000000,31.800000,0.000000
22.299367,19.951405,30.721022,-4.993417,0.013633,1.011629,20.000000,31.850000,0.000000,1.000000,1.130024,20.000000,31.850000,0.000000
22.349488,19.952505,30.761072,-4.992890,0.013535,1.011785,20.000000,31.900000,0.000000,1.000000,1.139918,20.000000,31.900000,0.000000
22.399586,19.954033,30.817364,-4.992271,0.013690,1.012155,20.000000,31.950000,0.000000,1.000000,1.133569,20.000000,31.950000,0.000000
22.449382,19.955067,30.857727,-4.991964,0.013728,1.012489,20.000000,32.000000,0.000000,1.000000,1.143156,20.000000,32.000000,0.000000
22.499577,19.956568,30.922583,-4.991668,0.013415,1.013442,20.000000,32.050000,0.000000,1.000000,1.128254,20.000000,32.050000,0.000000
22.549555,19.957586,30.963057,-4.991647,0.013199,1.013975,20.000000,32.100000,0.000000,1.000000,1.137734,20.000000,32.100000,0.000000
22.599629,19.959141,31.019699,-4.991838,0.012896,1.014342,20.000000,32.150000,0.000000,1.000000,1.131039,20.000000,32.150000,0.000000
22.649334,19.960375,31.060192,-4.992103,0.012621,1.014627,20.000000,32.200000,0.000000,1.000000,1.140496,20.000000,32.200000,0.000000
22.699295,19.962343,31.125027,-4.992575,0.012262,1.015051,20.000000,32.250000,0.000000,1.000000,1.125603,20.000000,32.250000,0.000000
22.749341,19.963524,31.165504,-4.992826,0.012099,1.015229,20.000000,32.300000,0.000000,1.000000,1.135082,20.000000,32.300000,0.000000
22.799433,19.965105,31.222027,-4.993135,0.011566,1.015240,20.000000,32.350000,0.000000,1.000000,1.128513,20.000000,32.350000,0.000000
22.849588,19.966242,31.262306,-4.993196,0.011064,1.015057,20.000000,32.400000,0.000000,1.000000,1.138195,20.000000,32.400000,0.000000
22.899488,19.968077,31.326727,-4.993084,0.010160,1.014828,20.000000,32.450000,0.000000,1.000000,1.123727,20.000000,32.450000,0.000000
22.949650,19.969225,31.366970,-4.992885,0.009521,1.014706,20.000000,32.500000,0.000000,1.000000,1.133448,20.000000,32.500000,0.000000
22.999729,19.970873,31.423172,-4.992395,0.008797,1.014119,20.000000,32.550000,0.000000,1.000000,1.127204,20.000000,32.550000,0.000000
23.049609,19.972248,31.463074,-4.991889,0.008403,1.013725,20.000000,32.600000,0.000000,1.000000,1.137265,20.000000,32.600000,0.000000
23.099379,19.974741,31.526636,-4.990935,0.008051,1.012849,20.000000,32.650000,0.000000,1.000000,1.123648,20.000000,32.650000,0.000000
23.149503,19.976448,31.566278,-4.990331,0.007805,1.012277,20.000000,32.700000,0.000000,1.000000,1.133966,20.000000,32.700000,0.000000
23.199424,19.978741,31.621750,-4.989656,0.007451,1.011492,20.000000,32.750000,0.000000,1.000000,1.128450,20.000000,32.750000,0.000000
23.249365,19.980188,31.661400,-4.989312,0.006936,1.011107,20.000000,32.800000,0.000000,1.000000,1.138773,20.000000,32.800000,0.000000
23.299331,19.982012,31.724936,-4.989080,0.005538,1.010541,20.000000,32.850000,0.000000,1.000000,1.125208,20.000000,32.850000,0.000000
23.349526,19.982882,31.764677,-4.989144,0.004476,1.010472,20.000000,32.900000,0.000000,1.000000,1.135452,20.000000,32.900000,0.000000
23.399570,19.983845,31.820284,-4.989276,0.002750,1.010348,20.000000,32.950000,0.000000,1.000000,1.129832,20.000000,32.950000,0.000000
23.449751,19.984335,31.859976,-4.989303,0.001405,1.010251,20.000000,33.000000,0.000000,1.000000,1.140132,20.000000,33.000000,0.000000
23.499535,19.984724,31.923426,-4.989522,-0.000952,1.010353,20.000000,33.050000,0.000000,1.000000,1.126678,20.000000,33.050000,0.000000
23.549465,19.984692,31.963085,-4.989734,-0.002585,1.010527,20.000000,33.100000,0.000000,1.000000,1.137018,20.000000,33.100000,0.000000
23.599456,19.984283,32.018642,-4.990109,-0.004825,1.010750,20.000000,33.150000,0.000000,1.000000,1.131467,20.000000,33.150000,0.000000
23.649579,19.983786,32.058357,-4.990453,-0.006610,1.010967,20.000000,33.200000,0.000000,1.000000,1.141758,20.000000,33.200000,0.000000
23.699552,19.982691,32.121975,-4.991103,-0.009413,1.011496,20.000000,33.250000,0.000000,1.000000,1.128158,20.000000,33.250000,0.000000
23.749413,19.981815,32.161816,-4.991550,-0.010944,1.011891,20.000000,33.300000,0.000000,1.000000,1.138330,20.000000,33.300000,0.000000
23.799462,19.980429,32.217644,-4.992148,-0.012973,1.012249,20.000000,33.350000,0.000000,1.000000,1.132525,20.000000,33.350000,0.000000
23.849483,19.979353,32.257534,-4.992472,-0.014221,1.012650,20.000000,33.400000,0.000000,1.000000,1.142653,20.000000,33.400000,0.000000
23.899335,19.977541,32.321434,-4.992903,-0.016213,1.013226,20.000000,33.450000,0.000000,1.000000,1.128789,20.000000,33.450000,0.000000
23.949389,19.976404,32.361492,-4.993205,-0.017306,1.013635,20.000000,33.500000,0.000000,1.000000,1.138752,20.000000,33.500000,0.000000
24.000380,19.974874,32.417641,-4.993634,-0.018284,1.014329,20.000000,33.550000,0.000000,1.000000,1.132638,20.000000,33.550000,0.000000
24.049509,19.973866,32.457825,-4.993943,-0.018474,1.014968,20.000000,33.600000,0.000000,1.000000,1.142474,20.000000,33.600000,0.000000
24.099365,19.972393,32.522465,-4.994447,-0.018567,1.016009,20.000000,33.650000,0.000000,1.000000,1.127873,20.000000,33.650000,0.000000
24.149612,19.971603,32.563065,-4.994775,-0.018416,1.016905,20.000000,33.700000,0.000000,1.000000,1.137290,20.000000,33.700000,0.000000
24.199479,19.970810,32.620224,-4.995219,-0.017558,1.018179,20.000000,33.750000,0.000000,1.000000,1.130153,20.000000,33.750000,0.000000
24.249632,19.970427,32.661335,-4.995524,-0.016601,1.019027,20.000000,33.800000,0.000000,1.000000,1.139049,20.000000,33.800000,0.000000
