time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase
3.572817,-0.011714,-0.004409,0.005697,-0.012819,0.003174,20.000000,24.747143,0.000000,1.000000,31.829359,20.000000,29.362330,4.615187,0.005517,0.000000,0.000000,31.829358,-0.005697,0.000000,-0.012819,0.003174,0.005517,0.000000,0.000000,0.000000,0.011394,-0.007462,-0.000130,0,takeoff
3.622811,-0.010918,-0.004621,0.006128,-0.012110,0.002940,20.000000,24.797007,0.000000,1.000000,31.867815,20.000000,29.418151,4.621144,0.005339,0.000000,0.000000,31.867814,-0.006128,0.000000,-0.012110,0.002940,0.005339,0.000000,0.000000,0.000000,0.012852,-0.003897,-0.007518,0,takeoff
3.672520,-0.009415,-0.005385,0.006962,-0.010898,0.002101,20.000000,24.846788,0.000000,1.000000,31.906225,20.000000,29.473892,4.627104,0.005350,0.000000,0.000000,31.906225,-0.006962,0.000000,-0.010898,0.002101,0.005350,0.000000,0.000000,0.000000,0.020224,-0.012615,0.001960,0,takeoff
3.722858,-0.008367,-0.006087,0.007562,-0.010044,0.001501,20.000000,24.897045,0.000000,1.000000,31.945279,20.000000,29.530201,4.633156,0.005563,0.000000,0.000000,31.945278,-0.007562,0.000000,-0.010044,0.001501,0.005563,0.000000,0.000000,0.000000,0.020423,-0.017969,0.004925,0,takeoff
3.772779,-0.006821,-0.007307,0.008441,-0.008985,0.000342,20.000000,24.947131,0.000000,1.000000,31.984323,20.000000,29.586344,4.639213,0.005641,0.000000,0.000000,31.984322,-0.008441,0.000000,-0.008985,0.000342,0.005641,0.000000,0.000000,0.000000,0.017215,-0.019966,0.000167,0,takeoff
3.822560,-0.005774,-0.008201,0.009016,-0.008350,-0.000526,20.000000,24.996816,0.000000,1.000000,32.023147,20.000000,29.642044,4.645228,0.005553,0.000000,0.000000,32.023146,-0.009016,0.000000,-0.008350,-0.000526,0.005553,0.000000,0.000000,0.000000,0.014246,-0.018157,0.001610,0,takeoff
3.872594,-0.004143,-0.009587,0.009831,-0.007339,-0.001585,20.000000,25.046760,0.000000,1.000000,32.062226,20.000000,29.698050,4.651290,0.005690,0.000000,0.000000,32.062225,-0.009831,0.000000,-0.007339,-0.001585,0.005690,0.000000,0.000000,0.000000,0.014230,-0.011254,0.003085,0,takeoff
3.923363,-0.003203,-0.010332,0.010315,-0.006718,-0.002114,20.000000,25.097679,0.000000,1.000000,32.102032,20.000000,29.755132,4.657453,0.005787,0.000000,0.000000,32.102030,-0.010315,0.000000,-0.006718,-0.002114,0.005787,0.000000,0.000000,0.000000,0.015555,-0.008437,0.003816,0,takeoff
3.972462,-0.002011,-0.011301,0.010885,-0.006049,-0.002855,20.000000,25.146670,0.000000,1.000000,32.140380,20.000000,29.810064,4.663394,0.005875,0.000000,0.000000,32.140378,-0.010885,0.000000,-0.006049,-0.002855,0.005875,0.000000,0.000000,0.000000,0.007355,-0.012977,0.004894,0,takeoff
4.022587,-0.001157,-0.011977,0.011287,-0.005517,-0.003379,20.000000,25.196618,0.000000,1.000000,32.179491,20.000000,29.866065,4.669447,0.005951,0.000000,0.000000,32.179489,-0.011287,0.000000,-0.005517,-0.003379,0.005951,0.000000,0.000000,0.000000,0.012013,-0.011435,0.006748,0,takeoff
4.072810,0.000180,-0.013071,0.011829,-0.004753,-0.004191,20.000000,25.246990,0.000000,1.000000,32.218995,20.000000,29.922558,4.675568,0.006074,0.000000,0.000000,32.218993,-0.011829,0.000000,-0.004753,-0.004191,0.006074,0.000000,0.000000,0.000000,0.011961,-0.010141,0.001645,0,takeoff
4.122660,0.000933,-0.013747,0.012121,-0.004321,-0.004776,20.000000,25.296987,0.000000,1.000000,32.258272,20.000000,29.978630,4.681643,0.006107,0.000000,0.000000,32.258269,-0.012121,0.000000,-0.004321,-0.004776,0.006107,0.000000,0.000000,0.000000,0.011964,-0.013421,0.001469,0,takeoff
