time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go
19.199340,19.918146,29.519144,-4.997471,0.036388,1.012294,20.000000,29.600000,0.000000,1.000000,0.115055,20.000000,29.627095,0.027095
19.249156,19.920387,29.583687,-4.997954,0.033193,1.011327,20.000000,29.650000,0.000000,1.000000,0.103613,20.000000,29.674093,0.024093
19.299338,19.921667,29.623831,-4.998325,0.031401,1.010725,20.000000,29.700000,0.000000,1.000000,0.109260,20.000000,29.725701,0.025701
19.349238,19.923395,29.679846,-4.998958,0.028654,1.009616,20.000000,29.750000,0.000000,1.000000,0.103875,20.000000,29.774327,0.024327
19.399365,19.924597,29.719719,-4.999660,0.026598,1.008868,20.000000,29.800000,0.000000,1.000000,0.110139,20.000000,29.826075,0.026075
19.449471,19.926512,29.783325,-5.000921,0.023862,1.007464,20.000000,29.850000,0.000000,1.000000,0.099227,20.000000,29.873222,0.023222
19.499206,19.927729,29.822910,-5.001813,0.022366,1.006548,20.000000,29.900000,0.000000,1.000000,0.105669,20.000000,29.925020,0.025020
19.549421,19.929377,29.878113,-5.003077,0.020462,1.005279,20.000000,29.950000,0.000000,1.000000,0.100774,20.000000,29.973783,0.023783
19.599532,19.930553,29.917463,-5.003963,0.019287,1.004422,20.000000,30.000000,0.000000,1.000000,0.107866,20.000000,30.025724,0.025724
19.649255,19.932549,29.980246,-5.005189,0.017674,1.003096,20.000000,30.050000,0.000000,1.000000,0.097033,20.000000,30.072925,0.022925
19.699235,19.933853,30.019363,-5.005784,0.016957,1.002220,20.000000,30.100000,0.000000,1.000000,0.104296,20.000000,30.124913,0.024913
19.749174,19.935658,30.073965,-5.006430,0.015913,1.001313,20.000000,30.150000,0.000000,1.000000,0.099606,20.000000,30.173745,0.023745
19.799439,19.936880,30.112881,-5.006887,0.015322,1.000556,20.000000,30.200000,0.000000,1.000000,0.107582,20.000000,30.225888,0.025888
19.849276,19.938740,30.175097,-5.007595,0.014306,0.999688,20.000000,30.250000,0.000000,1.000000,0.096764,20.000000,30.273118,0.023118
19.899221,19.939819,30.213966,-5.007992,0.013582,0.999437,20.000000,30.300000,0.000000,1.000000,0.104993,20.000000,30.325314,0.025314
19.949716,19.941210,30.268290,-5.008435,0.012527,0.999156,20.000000,30.350000,0.000000,1.000000,0.100662,20.000000,30.374232,0.024232
19.999757,19.942141,30.307085,-5.008721,0.011855,0.999180,20.000000,30.400000,0.000000,1.000000,0.109457,20.000000,30.426547,0.026547
20.049478,19.943483,30.369150,-5.009307,0.010725,0.999182,20.000000,30.450000,0.000000,1.000000,0.098645,20.000000,30.473784,0.023784
20.099440,19.944237,30.407911,-5.009679,0.010175,0.999470,20.000000,30.500000,0.000000,1.000000,0.107656,20.000000,30.526145,0.026145
20.149266,19.945375,30.462107,-5.010056,0.009377,0.999929,20.000000,30.550000,0.000000,1.000000,0.103485,20.000000,30.575101,0.025101
20.199599,19.946188,30.500830,-5.010196,0.008653,1.000429,20.000000,30.600000,0.000000,1.000000,0.112829,20.000000,30.627531,0.027531
20.249430,19.947372,30.562931,-5.010211,0.007463,1.001410,20.000000,30.650000,0.000000,1.000000,0.101738,20.000000,30.674710,0.024710
20.299394,19.948015,30.601898,-5.010226,0.006864,1.002210,20.000000,30.700000,0.000000,1.000000,0.111024,20.000000,30.727116,0.027116
20.349286,19.948830,30.656685,-5.010180,0.005932,1.003589,20.000000,30.750000,0.000000,1.000000,0.106424,20.000000,30.775957,0.025957
20.399414,19.949427,30.695980,-5.010233,0.005321,1.004943,20.000000,30.800000,0.000000,1.000000,0.115662,20.000000,30.828338,0.028338
20.449276,19.950417,30.759212,-5.010402,0.004489,1.007350,20.000000,30.850000,0.000000,1.000000,0.103445,20.000000,30.875235,0.025235
20.499262,19.950937,30.798935,-5.010557,0.003933,1.008874,20.000000,30.900000,0.000000,1.000000,0.112345,20.000000,30.927527,0.027527
20.549272,19.951466,30.854891,-5.010750,0.002870,1.011418,20.000000,30.950000,0.000000,1.000000,0.106777,20.000000,30.976116,0.026116
20.599213,19.951767,30.895121,-5.010952,0.002268,1.013367,20.000000,31.000000,0.000000,1.000000,0.115439,20.000000,31.028336,0.028336
20.649406,19.952173,30.960070,-5.011334,0.000900,1.016667,20.000000,31.050000,0.000000,1.000000,0.101857,20.000000,31.074874,0.024874
20.699256,19.952414,31.000944,-5.011559,0.000124,1.018793,20.000000,31.100000,0.000000,1.000000,0.109893,20.000000,31.126936,0.026936
20.749275,19.952761,31.058437,-5.011780,-0.000568,1.021912,20.000000,31.150000,0.000000,1.000000,0.103030,20.000000,31.175189,0.025189
20.799394,19.952972,31.099550,-5.011895,-0.000997,1.023764,20.000000,31.200000,0.000000,1.000000,0.110913,20.000000,31.227209,0.027209
20.850073,19.953501,31.165346,-5.012142,-0.001499,1.026263,20.000000,31.250000,0.000000,1.000000,0.096584,20.000000,31.273555,0.023555
20.899465,19.954000,31.206511,-5.012242,-0.001605,1.027652,20.000000,31.300000,0.000000,1.000000,0.104193,20.000000,31.325518,0.025518
20.949614,19.954870,31.264286,-5.012419,-0.001562,1.029693,20.000000,31.350000,0.000000,1.000000,0.096869,20.000000,31.373665,0.023665
20.999690,19.955557,31.305685,-5.012509,-0.001210,1.031019,20.000000,31.400000,0.000000,1.000000,0.104262,20.000000,31.425572,0.025572
21.049422,19.956823,31.372097,-5.012632,-0.000592,1.032734,20.000000,31.450000,0.000000,1.000000,0.089068,20.000000,31.471714,0.021714
21.099353,19.957695,31.413795,-5.012650,-0.000230,1.033809,20.000000,31.500000,0.000000,1.000000,0.096026,20.000000,31.523519,0.023519
21.149351,19.958879,31.472324,-5.012550,0.000143,1.035163,20.000000,31.550000,0.000000,1.000000,0.087889,20.000000,31.571466,0.021466
21.199367,19.959658,31.514175,-5.012405,0.000345,1.035815,20.000000,31.600000,0.000000,1.000000,0.094833,20.000000,31.623261,0.023261
21.249482,19.960720,31.581450,-5.012139,0.000268,1.036479,20.000000,31.650000,0.000000,1.000000,0.079007,20.000000,31.669234,0.019234
21.299334,19.961285,31.623564,-5.011962,0.000252,1.036845,20.000000,31.700000,0.000000,1.000000,0.085682,20.000000,31.720962,0.020962
21.349223,19.962030,31.682520,-5.011609,0.000303,1.036820,20.000000,31.750000,0.000000,1.000000,0.077429,20.000000,31.768865,0.018865
21.399495,19.962488,31.724588,-5.011192,0.000133,1.036661,20.000000,31.800000,0.000000,1.000000,0.084226,20.000000,31.820620,0.020620
21.449218,19.962845,31.791815,-5.010419,-0.000431,1.035937,20.000000,31.850000,0.000000,1.000000,0.069036,20.000000,31.866723,0.016723
21.499246,19.962820,31.833788,-5.009876,-0.000975,1.035377,20.000000,31.900000,0.000000,1.000000,0.075937,20.000000,31.918503,0.018503
21.549325,19.962523,31.892424,-5.008958,-0.001927,1.034176,20.000000,31.950000,0.000000,1.000000,0.068699,20.000000,31.966626,0.016626
21.599311,19.962158,31.934198,-5.008187,-0.002702,1.033099,20.000000,32.000000,0.000000,1.000000,0.075907,20.000000,32.018477,0.018477
21.649259,19.961216,32.000870,-5.006907,-0.004122,1.031178,20.000000,32.050000,0.000000,1.000000,0.062594,20.000000,32.064987,0.014987
21.699275,19.960333,32.042473,-5.006017,-0.005061,1.029891,20.000000,32.100000,0.000000,1.000000,0.069877,20.000000,32.116861,0.016861
21.749200,19.958963,32.100605,-5.004794,-0.006419,1.027934,20.000000,32.150000,0.000000,1.000000,0.064217,20.000000,32.165327,0.015327
21.799243,19.957888,32.142010,-5.003989,-0.007305,1.026354,20.000000,32.200000,0.000000,1.000000,0.071668,20.000000,32.217244,0.017244
21.849042,19.955996,32.208057,-5.002531,-0.008543,1.023617,20.000000,32.250000,0.000000,1.000000,0.060791,20.000000,32.264279,0.014279
21.899560,19.954788,32.249142,-5.001584,-0.009156,1.021905,20.000000,32.300000,0.000000,1.000000,0.068049,20.000000,32.316170,0.016170
21.949209,19.953119,32.306503,-5.000421,-0.009870,1.019274,20.000000,32.350000,0.000000,1.000000,0.063951,20.000000,32.364992,0.014992
21.999658,19.951891,32.347378,-4.999613,-0.010256,1.017490,20.000000,32.400000,0.000000,1.000000,0.071299,20.000000,32.416911,0.016911
22.049237,19.949869,32.412697,-4.998407,-0.010582,1.014701,20.000000,32.450000,0.000000,1.000000,0.062487,20.000000,32.464404,0.014404
22.099398,19.948652,32.453430,-4.997733,-0.010525,1.012964,20.000000,32.500000,0.000000,1.000000,0.069321,20.000000,32.516223,0.016223
22.149258,19.947212,32.510246,-4.996790,-0.010085,1.010910,20.000000,32.550000,0.000000,1.000000,0.066083,20.000000,32.565247,0.015247
22.199359,19.946430,32.550659,-4.996268,-0.009281,1.009342,20.000000,32.600000,0.000000,1.000000,0.072830,20.000000,32.617064,0.017064
22.249188,19.945494,32.615131,-4.995574,-0.007608,1.006847,20.000000,32.650000,0.000000,1.000000,0.064705,20.000000,32.664740,0.014740
22.299443,19.945044,32.655296,-4.995271,-0.006412,1.005202,20.000000,32.700000,0.000000,1.000000,0.070842,20.000000,32.716443,0.016443
22.349109,19.944565,32.711346,-4.995020,-0.004542,1.003042,20.000000,32.750000,0.000000,1.000000,0.067581,20.000000,32.765499,0.015499
22.399337,19.944370,32.751183,-4.994853,-0.003013,1.001456,20.000000,32.800000,0.000000,1.000000,0.074012,20.000000,32.817278,0.017278
22.449205,19.944504,32.814636,-4.994756,-0.000181,0.999074,20.000000,32.850000,0.000000,1.000000,0.065806,20.000000,32.864987,0.014987
22.499473,19.944914,32.854149,-4.994707,0.001565,0.997822,20.000000,32.900000,0.000000,1.000000,0.071672,20.000000,32.916665,0.016665
22.549265,19.945799,32.909367,-4.994587,0.004054,0.996105,20.000000,32.950000,0.000000,1.000000,0.067741,20.000000,32.965624,0.015624
22.599276,19.946604,32.948746,-4.994443,0.006004,0.994931,20.000000,33.000000,0.000000,1.000000,0.074015,20.000000,33.017394,0.017394
22.649097,19.948141,33.011742,-4.994181,0.008929,0.993485,20.000000,33.050000,0.000000,1.000000,0.064444,20.000000,33.064845,0.014845
22.699368,19.949251,33.051109,-4.994011,0.010538,0.992815,20.000000,33.100000,0.000000,1.000000,0.070468,20.000000,33.116565,0.016565
22.749376,19.950899,33.106018,-4.993764,0.012724,0.991975,20.000000,33.150000,0.000000,1.000000,0.065919,20.000000,33.165412,0.015412
22.799449,19.952148,33.145107,-4.993633,0.014011,0.991468,20.000000,33.200000,0.000000,1.000000,0.072822,20.000000,33.217327,0.017327
22.849375,19.954227,33.207462,-4.993470,0.015658,0.990442,20.000000,33.250000,0.000000,1.000000,0.062487,20.000000,33.264650,0.014650
22.899500,19.955572,33.246342,-4.993406,0.016552,0.989987,20.000000,33.300000,0.000000,1.000000,0.069664,20.000000,33.316631,0.016631
22.949613,19.957447,33.300800,-4.993475,0.017604,0.989504,20.000000,33.350000,0.000000,1.000000,0.065049,20.000000,33.365485,0.015485
22.999989,19.958708,33.339855,-4.993680,0.018009,0.989387,20.000000,33.400000,0.000000,1.000000,0.072955,20.000000,33.417607,0.017607
23.049238,19.960667,33.402515,-4.994359,0.018537,0.989547,20.000000,33.450000,0.000000,1.000000,0.061660,20.000000,33.464719,0.014719
23.099348,19.961918,33.441795,-4.994955,0.018638,0.989715,20.000000,33.500000,0.000000,1.000000,0.069556,20.000000,33.516829,0.016829
23.149277,19.963560,33.496964,-4.995806,0.018390,0.990603,20.000000,33.550000,0.000000,1.000000,0.064349,20.000000,33.565530,0.015530
23.199214,19.964598,33.536575,-4.996511,0.017991,0.991454,20.000000,33.600000,0.000000,1.000000,0.072636,20.000000,33.617703,0.017703
23.249326,19.965984,33.600269,-4.997910,0.017239,0.993172,20.000000,33.650000,0.000000,1.000000,0.060251,20.000000,33.664544,0.014544
23.299243,19.966719,33.640217,-4.998991,0.016626,0.994452,20.000000,33.700000,0.000000,1.000000,0.068423,20.000000,33.716678,0.016678
23.349243,19.967621,33.696201,-5.000653,0.015756,0.996194,20.000000,33.750000,0.000000,1.000000,0.062791,20.000000,33.765253,0.015253
23.399432,19.968174,33.736221,-5.001799,0.015104,0.997469,20.000000,33.800000,0.000000,1.000000,0.071278,20.000000,33.817448,0.017448
23.449646,19.968925,33.800320,-5.003644,0.013880,0.999421,20.000000,33.850000,0.000000,1.000000,0.058598,20.000000,33.864209,0.014209
23.499399,19.969320,33.840481,-5.004838,0.013012,1.000491,20.000000,33.900000,0.000000,1.000000,0.066961,20.000000,33.916371,0.016371
23.549332,19.969633,33.896740,-5.006589,0.011573,1.001957,20.000000,33.950000,0.000000,1.000000,0.061309,20.000000,33.964929,0.014929
23.599188,19.969696,33.936981,-5.007644,0.010361,1.003049,20.000000,34.000000,0.000000,1.000000,0.069926,20.000000,34.017139,0.017139
23.649146,19.969532,34.001606,-5.008924,0.008403,1.004481,20.000000,34.050000,0.000000,1.000000,0.057186,20.000000,34.063862,0.013862
23.699252,19.969242,34.042068,-5.009463,0.007164,1.005465,20.000000,34.100000,0.000000,1.000000,0.065590,20.000000,34.116018,0.016018
23.749415,19.968517,34.098686,-5.010063,0.005252,1.006728,20.000000,34.150000,0.000000,1.000000,0.060202,20.000000,34.164611,0.014611
23.799445,19.967758,34.139065,-5.010339,0.003894,1.007463,20.000000,34.200000,0.000000,1.000000,0.068939,20.000000,34.216838,0.016838
23.849441,19.966164,34.203529,-5.010603,0.001844,1.008178,20.000000,34.250000,0.000000,1.000000,0.057484,20.000000,34.263829,0.013829
23.899351,19.965004,34.243793,-5.010606,0.000707,1.008423,20.000000,34.300000,0.000000,1.000000,0.066211,20.000000,34.316059,0.016059
23.949499,19.963306,34.299931,-5.010513,-0.000744,1.008591,20.000000,34.350000,0.000000,1.000000,0.062075,20.000000,34.364928,0.014928
24.000060,19.962061,34.339870,-5.010269,-0.001579,1.008614,20.000000,34.400000,0.000000,1.000000,0.071098,20.000000,34.417233,0.017233
24.049118,19.960073,34.403580,-5.009279,-0.002525,1.008114,20.000000,34.450000,0.000000,1.000000,0.061229,20.000000,34.464581,0.014581
24.099224,19.958839,34.443333,-5.008451,-0.002881,1.007703,20.000000,34.500000,0.000000,1.000000,0.070038,20.000000,34.516851,0.016851
24.149163,19.957069,34.498890,-5.007035,-0.003193,1.007054,20.000000,34.550000,0.000000,1.000000,0.066748,20.000000,34.565920,0.015920
24.199212,19.955816,34.538471,-5.006002,-0.003229,1.006400,20.000000,34.600000,0.000000,1.000000,0.075750,20.000000,34.618237,0.018237
24.249517,19.953720,34.601562,-5.004188,-0.003215,1.005451,20.000000,34.650000,0.000000,1.000000,0.066993,20.000000,34.665841,0.015841
24.299202,19.952549,34.640942,-5.003001,-0.002892,1.004918,20.000000,34.700000,0.000000,1.000000,0.075759,20.000000,34.718120,0.018120
24.349342,19.951267,34.696243,-5.001254,-0.001847,1.004552,20.000000,34.750000,0.000000,1.000000,0.072558,20.000000,34.767219,0.017219
24.399325,19.950600,34.735931,-5.000035,-0.001043,1.004484,20.000000,34.800000,0.000000,1.000000,0.080902,20.000000,34.819398,0.019398
24.449380,19.949827,34.799656,-4.998116,0.000780,1.004601,20.000000,34.850000,0.000000,1.000000,0.071076,20.000000,34.866757,0.016757
24.499312,19.949419,34.839497,-4.996977,0.001960,1.004887,20.000000,34.900000,0.000000,1.000000,0.078861,20.000000,34.918815,0.018815
24.549317,19.949024,34.895214,-4.995558,0.003756,1.005547,20.000000,34.950000,0.000000,1.000000,0.074833,20.000000,34.967728,0.017728
24.599549,19.948896,34.934990,-4.994691,0.004964,1.005921,20.000000,35.000000,0.000000,1.000000,0.082692,20.000000,35.019804,0.019804
24.649415,19.948910,34.998566,-4.993465,0.007118,1.006424,20.000000,35.050000,0.000000,1.000000,0.072496,20.000000,35.067096,0.017096
24.699637,19.949051,35.038372,-4.992766,0.008464,1.006898,20.000000,35.100000,0.000000,1.000000,0.079961,20.000000,35.119091,0.019091
24.749338,19.949406,35.094269,-4.991934,0.010379,1.007776,20.000000,35.150000,0.000000,1.000000,0.075271,20.000000,35.167861,0.017861
24.799385,19.949800,35.134357,-4.991483,0.011719,1.008408,20.000000,35.200000,0.000000,1.000000,0.082637,20.000000,35.219824,0.019824
24.849260,19.950636,35.198750,-4.991144,0.013868,1.009622,20.000000,35.250000,0.000000,1.000000,0.071158,20.000000,35.266817,0.016817
24.899477,19.951242,35.239052,-4.991092,0.015094,1.010521,20.000000,35.300000,0.000000,1.000000,0.078051,20.000000,35.318673,0.018673
24.949282,19.952139,35.295399,-4.991133,0.016660,1.011468,20.000000,35.350000,0.000000,1.000000,0.072608,20.000000,35.367270,0.017270
25.000183,19.952852,35.335644,-4.991226,0.017675,1.012123,20.000000,35.400000,0.000000,1.000000,0.079779,20.000000,35.419186,0.019186
25.049233,19.953897,35.400208,-4.991802,0.018980,1.013368,20.000000,35.450000,0.000000,1.000000,0.067858,20.000000,35.466081,0.016081
25.099181,19.954624,35.440559,-4.992243,0.019749,1.013940,20.000000,35.500000,0.000000,1.000000,0.074781,20.000000,35.517941,0.017941
25.149344,19.955814,35.496998,-4.992909,0.020643,1.014552,20.000000,35.550000,0.000000,1.000000,0.069004,20.000000,35.566466,0.016466
25.199352,19.956818,35.537357,-4.993323,0.021221,1.014893,20.000000,35.600000,0.000000,1.000000,0.076084,20.000000,35.618359,0.018359
25.249497,19.958548,35.601990,-4.993888,0.022040,1.015286,20.000000,35.650000,0.000000,1.000000,0.063429,20.000000,35.665102,0.015102
25.299377,19.959732,35.642456,-4.994098,0.022513,1.015463,20.000000,35.700000,0.000000,1.000000,0.070234,20.000000,35.716933,0.016933
25.349296,19.961555,35.699265,-4.994336,0.023038,1.015846,20.000000,35.750000,0.000000,1.000000,0.063656,20.000000,35.765279,0.015279
25.399450,19.962967,35.739914,-4.994435,0.023466,1.015960,20.000000,35.800000,0.000000,1.000000,0.070582,20.000000,35.817127,0.017127
25.449358,19.965229,35.805000,-4.994352,0.024095,1.016365,20.000000,35.850000,0.000000,1.000000,0.056868,20.000000,35.863634,0.013634
25.499261,19.966658,35.845791,-4.994200,0.024323,1.016550,20.000000,35.900000,0.000000,1.000000,0.063642,20.000000,35.915445,0.015445
25.549195,19.968769,35.903042,-4.993952,0.024683,1.016850,20.000000,35.950000,0.000000,1.000000,0.056395,20.000000,35.963633,0.013633
25.599252,19.970329,35.943958,-4.993834,0.024951,1.016893,20.000000,36.000000,0.000000,1.000000,0.063412,20.000000,36.015488,0.015488
25.649168,19.972780,36.009422,-4.993610,0.024937,1.016775,20.000000,36.050000,0.000000,1.000000,0.048862,20.000000,36.061807,0.011807
25.699400,19.974234,36.050327,-4.993435,0.024964,1.016626,20.000000,36.100000,0.000000,1.000000,0.055958,20.000000,36.113678,0.013678
25.749254,19.976042,36.107662,-4.993166,0.024541,1.016358,20.000000,36.150000,0.000000,1.000000,0.048647,20.000000,36.161849,0.011849
25.799247,19.977146,36.148651,-4.993015,0.023926,1.016051,20.000000,36.200000,0.000000,1.000000,0.056205,20.000000,36.213810,0.013810
25.849243,19.978857,36.214191,-4.992826,0.023110,1.015259,20.000000,36.250000,0.000000,1.000000,0.041585,20.000000,36.260111,0.010111
25.899287,19.979977,36.255104,-4.992818,0.022489,1.014765,20.000000,36.300000,0.000000,1.000000,0.049159,20.000000,36.312078,0.012078
25.949063,19.981604,36.312286,-4.992946,0.021718,1.014106,20.000000,36.350000,0.000000,1.000000,0.041961,20.000000,36.360280,0.010280
25.999591,19.982706,36.353149,-4.993164,0.021040,1.013481,20.000000,36.400000,0.000000,1.000000,0.049941,20.000000,36.412331,0.012331
26.049329,19.984283,36.418549,-4.993461,0.019594,1.012465,20.000000,36.450000,0.000000,1.000000,0.035160,20.000000,36.458606,0.008606
26.099476,19.985117,36.459503,-4.993740,0.018606,1.011817,20.000000,36.500000,0.000000,1.000000,0.043145,20.000000,36.510655,0.010655
26.149334,19.986063,36.516907,-4.994241,0.017022,1.010847,20.000000,36.550000,0.000000,1.000000,0.035908,20.000000,36.558837,0.008837
26.199448,19.986525,36.557961,-4.994630,0.015599,1.010256,20.000000,36.600000,0.000000,1.000000,0.044146,20.000000,36.610932,0.010932
26.249383,19.986897,36.623821,-4.994903,0.013214,1.009326,20.000000,36.650000,0.000000,1.000000,0.029275,20.000000,36.657165,0.007165
26.299434,19.986961,36.664951,-4.994922,0.011621,1.008868,20.000000,36.700000,0.000000,1.000000,0.037395,20.000000,36.709232,0.009232
26.349286,19.986868,36.722443,-4.994846,0.009323,1.007971,20.000000,36.750000,0.000000,1.000000,0.030526,20.000000,36.757484,0.007484
26.399579,19.986771,36.763416,-4.994784,0.007842,1.006940,20.000000,36.800000,0.000000,1.000000,0.038902,20.000000,36.809610,0.009610
26.449446,19.986656,36.828888,-4.994493,0.005874,1.005692,20.000000,36.850000,0.000000,1.000000,0.024976,20.000000,36.856053,0.006053
26.499555,19.986628,36.869778,-4.994263,0.004776,1.004709,20.000000,36.900000,0.000000,1.000000,0.033049,20.000000,36.908122,0.008122
26.549367,19.986618,36.927002,-4.994034,0.003621,1.003483,20.000000,36.950000,0.000000,1.000000,0.026608,20.000000,36.956473,0.006473
26.599236,19.986679,36.967854,-4.993791,0.002951,1.002568,20.000000,37.000000,0.000000,1.000000,0.034797,20.000000,37.008568,0.008568
26.649089,19.986916,37.033081,-4.993305,0.002155,1.000997,20.000000,37.050000,0.000000,1.000000,0.021388,20.000000,37.055127,0.005127
26.699382,19.987015,37.073708,-4.992944,0.001655,0.999950,20.000000,37.100000,0.000000,1.000000,0.029324,20.000000,37.107181,0.007181
26.749337,19.986898,37.130295,-4.992425,0.001017,0.998502,20.000000,37.150000,0.000000,1.000000,0.023663,20.000000,37.155721,0.005721
26.799510,19.986637,37.170547,-4.992126,0.000445,0.997292,20.000000,37.200000,0.000000,1.000000,0.032342,20.000000,37.207942,0.007942
26.849485,19.986050,37.234768,-4.991987,-0.000565,0.995280,20.000000,37.250000,0.000000,1.000000,0.020655,20.000000,37.254898,0.004898
26.899445,19.985657,37.274757,-4.992115,-0.001121,0.993963,20.000000,37.300000,0.000000,1.000000,0.029033,20.000000,37.307071,0.007071
26.949404,19.985168,37.330486,-4.992549,-0.001678,0.992257,20.000000,37.350000,0.000000,1.000000,0.024510,20.000000,37.355882,0.005882
27.000678,19.984880,37.370186,-4.992787,-0.001967,0.991163,20.000000,37.400000,0.000000,1.000000,0.033429,20.000000,37.408178,0.008178
27.049412,19.984474,37.433514,-4.992981,-0.002274,0.989245,20.000000,37.450000,0.000000,1.000000,0.022646,20.000000,37.455360,0.005360
27.099391,19.984215,37.472881,-4.993059,-0.002416,0.988108,20.000000,37.500000,0.000000,1.000000,0.031378,20.000000,37.507634,0.007634
27.149405,19.983812,37.527687,-4.992826,-0.002450,0.986215,20.000000,37.550000,0.000000,1.000000,0.027566,20.000000,37.556633,0.006633
27.199333,19.983616,37.566677,-4.992616,-0.002455,0.984919,20.000000,37.600000,0.000000,1.000000,0.037133,20.000000,37.609094,0.009094
27.249076,19.983524,37.628960,-4.992295,-0.002101,0.983379,20.000000,37.650000,0.000000,1.000000,0.026723,20.000000,37.656402,0.006402
27.299379,19.983557,37.667839,-4.992116,-0.001703,0.982640,20.000000,37.700000,0.000000,1.000000,0.036121,20.000000,37.708834,0.008834
27.349320,19.983789,37.722195,-4.991778,-0.001043,0.981765,20.000000,37.750000,0.000000,1.000000,0.032186,20.000000,37.757830,0.007830
27.399271,19.984104,37.760933,-4.991559,-0.000359,0.981361,20.000000,37.800000,0.000000,1.000000,0.042177,20.000000,37.810390,0.010390
27.449353,19.984966,37.822868,-4.991411,0.001097,0.980633,20.000000,37.850000,0.000000,1.000000,0.031018,20.000000,37.857562,0.007562
27.499567,19.985708,37.861675,-4.991436,0.001858,0.980589,20.000000,37.900000,0.000000,1.000000,0.040903,20.000000,37.910097,0.010097
27.549484,19.986996,37.916176,-4.991603,0.003441,0.980866,20.000000,37.950000,0.000000,1.000000,0.036238,20.000000,37.958939,0.008939
27.599452,19.987906,37.955170,-4.991797,0.004368,0.981257,20.000000,38.000000,0.000000,1.000000,0.046433,20.000000,38.011528,0.011528
27.649701,19.989250,38.017735,-4.992317,0.005428,0.982206,20.000000,38.050000,0.000000,1.000000,0.034009,20.000000,38.058415,0.008415
27.699384,19.989994,38.056999,-4.992661,0.005990,0.983051,20.000000,38.100000,0.000000,1.000000,0.044150,20.000000,38.110980,0.010980
27.749213,19.990755,38.112320,-4.993268,0.006368,0.984724,20.000000,38.150000,0.000000,1.000000,0.038798,20.000000,38.159644,0.009644
27.799338,19.991117,38.152039,-4.993844,0.006467,0.985975,20.000000,38.200000,0.000000,1.000000,0.048777,20.000000,38.212154,0.012154
27.849781,19.991499,38.215801,-4.994810,0.006177,0.988027,20.000000,38.250000,0.000000,1.000000,0.035240,20.000000,38.258758,0.008758
27.899289,19.991655,38.255749,-4.995532,0.005895,0.989351,20.000000,38.300000,0.000000,1.000000,0.045031,20.000000,38.311219,0.011219
27.949441,19.991808,38.311836,-4.996734,0.005447,0.991253,20.000000,38.350000,0.000000,1.000000,0.039033,20.000000,38.359715,0.009715
27.999751,19.991852,38.351997,-4.997648,0.005140,0.992659,20.000000,38.400000,0.000000,1.000000,0.048689,20.000000,38.412138,0.012138
28.049332,19.991962,38.416454,-4.999051,0.004456,0.994688,20.000000,38.450000,0.000000,1.000000,0.034495,20.000000,38.458576,0.008576
28.099218,19.992125,38.456722,-4.999864,0.004047,0.995770,20.000000,38.500000,0.000000,1.000000,0.043988,20.000000,38.510962,0.010962
28.149303,19.992357,38.513031,-5.000776,0.003696,0.997187,20.000000,38.550000,0.000000,1.000000,0.037751,20.000000,38.559399,0.009399
28.199249,19.992428,38.553204,-5.001390,0.003445,0.997971,20.000000,38.600000,0.000000,1.000000,0.047405,20.000000,38.611821,0.011821
28.249510,19.992466,38.617516,-5.002174,0.002945,0.999189,20.000000,38.650000,0.000000,1.000000,0.033347,20.000000,38.658294,0.008294
28.299324,19.992502,38.657768,-5.002622,0.002591,0.999888,20.000000,38.700000,0.000000,1.000000,0.042892,20.000000,38.710690,0.010690
28.349192,19.992588,38.714123,-5.003133,0.002114,1.000633,20.000000,38.750000,0.000000,1.000000,0.036635,20.000000,38.759121,0.009121
28.399240,19.992670,38.754433,-5.003497,0.001788,1.001091,20.000000,38.800000,0.000000,1.000000,0.046153,20.000000,38.811509,0.011509
28.449257,19.992773,38.818863,-5.004074,0.001576,1.001858,20.000000,38.850000,0.000000,1.000000,0.031965,20.000000,38.857950,0.007950
28.499187,19.992769,38.859058,-5.004402,0.001370,1.001877,20.000000,38.900000,0.000000,1.000000,0.041575,20.000000,38.910362,0.010362
28.549222,19.992611,38.915127,-5.004643,0.001027,1.001957,20.000000,38.950000,0.000000,1.000000,0.035647,20.000000,38.958873,0.008873
28.599342,19.992306,38.955009,-5.004783,0.000677,1.001786,20.000000,39.000000,0.000000,1.000000,0.045644,20.000000,39.011378,0.011378
28.649361,19.991711,39.018654,-5.004843,0.000099,1.001340,20.000000,39.050000,0.000000,1.000000,0.032424,20.000000,39.058052,0.008052
28.699206,19.991339,39.058311,-5.004878,-0.000296,1.000844,20.000000,39.100000,0.000000,1.000000,0.042579,20.000000,39.110600,0.010600
28.749243,19.990849,39.113701,-5.004849,-0.000656,1.000214,20.000000,39.150000,0.000000,1.000000,0.037435,20.000000,39.159302,0.009302
28.799528,19.990410,39.153202,-5.004861,-0.000936,0.999707,20.000000,39.200000,0.000000,1.000000,0.047770,20.000000,39.211894,0.011894
28.849326,19.989561,39.216301,-5.004844,-0.001670,0.998878,20.000000,39.250000,0.000000,1.000000,0.035279,20.000000,39.258741,0.008741
28.899246,19.989044,39.255695,-5.004819,-0.001965,0.998511,20.000000,39.300000,0.000000,1.000000,0.045639,20.000000,39.311343,0.011343
