time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase
1.665103,0.006017,0.009316,0.057922,-0.006220,-0.001002,20.000000,20.916874,0.000000,1.000000,28.929028,20.000000,25.081593,4.164720,0.006753,0.000000,0.000000,28.928970,-0.057922,0.000000,-0.006220,-0.001002,0.006753,0.000000,0.000000,0.000000,-0.015191,-0.007348,-0.002497,0,takeoff
1.715046,0.004996,0.009052,0.057964,-0.006779,-0.001376,20.000000,20.966975,0.000000,1.000000,28.966154,20.000000,25.137481,4.170506,0.006662,0.000000,0.000000,28.966096,-0.057964,0.000000,-0.006779,-0.001376,0.006662,0.000000,0.000000,0.000000,-0.015916,-0.008960,-0.003338,0,takeoff
1.765196,0.003453,0.008571,0.057902,-0.007956,-0.002059,20.000000,21.017038,0.000000,1.000000,29.003809,20.000000,25.193403,4.176365,0.006567,0.000000,0.000000,29.003751,-0.057902,0.000000,-0.007956,-0.002059,0.006567,0.000000,0.000000,0.000000,-0.019561,-0.010030,-0.000660,0,takeoff
1.814990,0.002494,0.008274,0.057767,-0.008600,-0.002284,20.000000,21.066877,0.000000,1.000000,29.040805,20.000000,25.249008,4.182130,0.006453,0.000000,0.000000,29.040747,-0.057767,0.000000,-0.008600,-0.002284,0.006453,0.000000,0.000000,0.000000,-0.016593,-0.005606,-0.003020,0,takeoff
1.864998,0.001140,0.007801,0.057650,-0.009670,-0.002688,20.000000,21.116864,0.000000,1.000000,29.078346,20.000000,25.304837,4.187973,0.006230,0.000000,0.000000,29.078289,-0.057650,0.000000,-0.009670,-0.002688,0.006230,0.000000,0.000000,0.000000,-0.023637,-0.006622,-0.005913,0,takeoff
1.915271,0.000158,0.007521,0.057523,-0.010335,-0.002921,20.000000,21.166579,0.000000,1.000000,29.115334,20.000000,25.360314,4.193735,0.005862,0.000000,0.000000,29.115277,-0.057523,0.000000,-0.010335,-0.002921,0.005862,0.000000,0.000000,0.000000,-0.018973,-0.003293,-0.012293,0,takeoff
1.966796,-0.001434,0.007201,0.057149,-0.011192,-0.002951,20.000000,21.218671,0.000000,1.000000,29.154539,20.000000,25.418502,4.199831,0.005659,0.000000,0.000000,29.154483,-0.057149,0.000000,-0.011192,-0.002951,0.005659,0.000000,0.000000,0.000000,-0.014560,-0.001637,-0.005312,0,takeoff
2.015120,-0.002424,0.007114,0.056820,-0.011777,-0.003016,20.000000,21.266306,0.000000,1.000000,29.189954,20.000000,25.471651,4.205346,0.005289,0.000000,0.000000,29.189899,-0.056820,0.000000,-0.011777,-0.003016,0.005289,0.000000,0.000000,0.000000,-0.011641,-0.002240,-0.009776,0,takeoff
2.065034,-0.003823,0.007054,0.056296,-0.012556,-0.003212,20.000000,21.316901,0.000000,1.000000,29.227824,20.000000,25.528136,4.211235,0.004883,0.000000,0.000000,29.227770,-0.056296,0.000000,-0.012556,-0.003212,0.004883,0.000000,0.000000,0.000000,-0.013350,-0.001042,-0.010668,0,takeoff
2.114819,-0.004896,0.007046,0.055950,-0.013070,-0.003246,20.000000,21.366263,0.000000,1.000000,29.264571,20.000000,25.583217,4.216954,0.004715,0.000000,0.000000,29.264518,-0.055950,0.000000,-0.013070,-0.003246,0.004715,0.000000,0.000000,0.000000,-0.010930,-0.000376,-0.003896,0,takeoff
2.164895,-0.006772,0.007136,0.055471,-0.013938,-0.003045,20.000000,21.416306,0.000000,1.000000,29.302331,20.000000,25.639122,4.222816,0.004703,0.000000,0.000000,29.302278,-0.055471,0.000000,-0.013938,-0.003045,0.004703,0.000000,0.000000,0.000000,-0.013197,0.000798,-0.000317,0,takeoff
2.215240,-0.007962,0.007240,0.055286,-0.014328,-0.003131,20.000000,21.466937,0.000000,1.000000,29.340078,20.000000,25.695624,4.228687,0.004604,0.000000,0.000000,29.340026,-0.055286,0.000000,-0.014328,-0.003131,0.004604,0.000000,0.000000,0.000000,-0.010160,-0.000595,-0.002754,0,takeoff
2.264902,-0.009565,0.007524,0.055361,-0.014923,-0.002830,20.000000,21.516951,0.000000,1.000000,29.377563,20.000000,25.751460,4.234509,0.004669,0.000000,0.000000,29.377511,-0.055361,0.000000,-0.014923,-0.002830,0.004669,0.000000,0.000000,0.000000,-0.009575,0.009069,0.003018,0,takeoff
2.314828,-0.010715,0.007847,0.055425,-0.015245,-0.002576,20.000000,21.566355,0.000000,1.000000,29.414301,20.000000,25.806576,4.240221,0.004630,0.000000,0.000000,29.414248,-0.055425,0.000000,-0.015245,-0.002576,0.004630,0.000000,0.000000,0.000000,-0.007803,0.003852,-0.002170,0,takeoff
2.365420,-0.012742,0.008537,0.055717,-0.015934,-0.002133,20.000000,21.617149,0.000000,1.000000,29.452421,20.000000,25.863282,4.246133,0.004801,0.000000,0.000000,29.452368,-0.055717,0.000000,-0.015934,-0.002133,0.004801,0.000000,0.000000,0.000000,-0.013527,0.006501,0.006162,0,takeoff
2.415548,-0.014112,0.008969,0.056026,-0.016412,-0.001800,20.000000,21.667222,0.000000,1.000000,29.489790,20.000000,25.919161,4.251938,0.004947,0.000000,0.000000,29.489737,-0.056026,0.000000,-0.016412,-0.001800,0.004947,0.000000,0.000000,0.000000,-0.013577,0.010050,0.002371,0,takeoff
2.465343,-0.016117,0.009667,0.056511,-0.017115,-0.001242,20.000000,21.716236,0.000000,1.000000,29.526654,20.000000,25.973889,4.257653,0.004976,0.000000,0.000000,29.526599,-0.056511,0.000000,-0.017115,-0.001242,0.004976,0.000000,0.000000,0.000000,-0.013213,0.007473,0.000614,0,takeoff
2.515015,-0.017585,0.010188,0.056663,-0.017832,-0.000831,20.000000,21.766411,0.000000,1.000000,29.564170,20.000000,26.029888,4.263477,0.005070,0.000000,0.000000,29.564116,-0.056663,0.000000,-0.017832,-0.000831,0.005070,0.000000,0.000000,0.000000,-0.017591,0.010422,0.000402,0,takeoff
2.564968,-0.019903,0.011162,0.056947,-0.019120,-0.000117,20.000000,21.816256,0.000000,1.000000,29.601720,20.000000,26.085547,4.269292,0.005068,0.000000,0.000000,29.601665,-0.056947,0.000000,-0.019120,-0.000117,0.005068,0.000000,0.000000,0.000000,-0.020623,0.010904,-0.000302,0,takeoff
2.614934,-0.021300,0.011894,0.057127,-0.019831,0.000460,20.000000,21.866976,0.000000,1.000000,29.639507,20.000000,26.142134,4.275158,0.005161,0.000000,0.000000,29.639451,-0.057127,0.000000,-0.019831,0.000460,0.005161,0.000000,0.000000,0.000000,-0.015786,0.014811,0.002930,0,takeoff
2.665329,-0.023057,0.013185,0.057318,-0.020463,0.001326,20.000000,21.917175,0.000000,1.000000,29.676773,20.000000,26.198111,4.280936,0.005215,0.000000,0.000000,29.676718,-0.057318,0.000000,-0.020463,0.001326,0.005215,0.000000,0.000000,0.000000,-0.008537,0.014174,-0.000266,0,takeoff
2.715126,-0.024131,0.014127,0.057531,-0.020871,0.001899,20.000000,21.966517,0.000000,1.000000,29.713239,20.000000,26.253117,4.286601,0.005402,0.000000,0.000000,29.713183,-0.057531,0.000000,-0.020871,0.001899,0.005402,0.000000,0.000000,0.000000,-0.012645,0.011043,0.006014,0,takeoff
2.765150,-0.025636,0.015450,0.057984,-0.021225,0.002828,20.000000,22.016936,0.000000,1.000000,29.750544,20.000000,26.309323,4.292387,0.005562,0.000000,0.000000,29.750487,-0.057984,0.000000,-0.021225,0.002828,0.005562,0.000000,0.000000,0.000000,-0.004849,0.011296,-0.001313,0,takeoff
2.815095,-0.026343,0.016093,0.058319,-0.021426,0.003290,20.000000,22.067241,0.000000,1.000000,29.787765,20.000000,26.365415,4.298174,0.005737,0.000000,0.000000,29.787708,-0.058319,0.000000,-0.021426,0.003290,0.005737,0.000000,0.000000,0.000000,-0.007212,0.009028,0.005355,0,takeoff
2.865442,-0.026962,0.016912,0.058887,-0.021443,0.003962,20.000000,22.117349,0.000000,1.000000,29.824688,20.000000,26.421264,4.303915,0.005916,0.000000,0.000000,29.824630,-0.058887,0.000000,-0.021443,0.003962,0.005916,0.000000,0.000000,0.000000,-0.000199,0.011648,0.002760,0,takeoff
2.914859,-0.027126,0.017432,0.059482,-0.021274,0.004331,20.000000,22.167013,0.000000,1.000000,29.861233,20.000000,26.476616,4.309603,0.006135,0.000000,0.000000,29.861174,-0.059482,0.000000,-0.021274,0.004331,0.006135,0.000000,0.000000,0.000000,0.005401,0.004597,0.004689,0,takeoff
2.965245,-0.027021,0.018272,0.060538,-0.020416,0.004976,20.000000,22.217412,0.000000,1.000000,29.897944,20.000000,26.532733,4.315321,0.006747,0.000000,0.000000,29.897883,-0.060538,0.000000,-0.020416,0.004976,0.006747,0.000000,0.000000,0.000000,0.013168,0.011936,0.011139,0,takeoff
3.014973,-0.026820,0.018810,0.061317,-0.019934,0.005367,20.000000,22.267273,0.000000,1.000000,29.934451,20.000000,26.588281,4.321008,0.007027,0.000000,0.000000,29.934389,-0.061317,0.000000,-0.019934,0.005367,0.007027,0.000000,0.000000,0.000000,0.012427,0.010776,0.007280,0,takeoff
3.065170,-0.026440,0.019614,0.062537,-0.019125,0.006009,20.000000,22.316918,0.000000,1.000000,29.970519,20.000000,26.643547,4.326629,0.007555,0.000000,0.000000,29.970453,-0.062537,0.000000,-0.019125,0.006009,0.007555,0.000000,0.000000,0.000000,0.016360,0.013190,0.008763,0,takeoff
3.114886,-0.026078,0.020212,0.063594,-0.018477,0.006633,20.000000,22.367059,0.000000,1.000000,30.007157,20.000000,26.699397,4.332337,0.007953,0.000000,0.000000,30.007089,-0.063594,0.000000,-0.018477,0.006633,0.007953,0.000000,0.000000,0.000000,0.018109,0.017257,0.009811,0,takeoff
3.165117,-0.025317,0.021098,0.065232,-0.017627,0.007294,20.000000,22.416979,0.000000,1.000000,30.043186,20.000000,26.754936,4.337957,0.008483,0.000000,0.000000,30.043116,-0.065232,0.000000,-0.017627,0.007294,0.008483,0.000000,0.000000,0.000000,0.014367,0.008537,0.008137,0,takeoff
3.214933,-0.024776,0.021629,0.066302,-0.016880,0.007696,20.000000,22.466565,0.000000,1.000000,30.079415,20.000000,26.810167,4.343602,0.008802,0.000000,0.000000,30.079342,-0.066302,0.000000,-0.016880,0.007696,0.008802,0.000000,0.000000,0.000000,0.020569,0.008010,0.007399,0,takeoff
3.264899,-0.024017,0.022454,0.067708,-0.015832,0.008435,20.000000,22.517000,0.000000,1.000000,30.115950,20.000000,26.866299,4.349299,0.009287,0.000000,0.000000,30.115874,-0.067708,0.000000,-0.015832,0.008435,0.009287,0.000000,0.000000,0.000000,0.017339,0.014255,0.011304,0,takeoff
3.314766,-0.023589,0.023052,0.068547,-0.015231,0.009017,20.000000,22.567164,0.000000,1.000000,30.152709,20.000000,26.922188,4.355023,0.009633,0.000000,0.000000,30.152631,-0.068547,0.000000,-0.015231,0.009017,0.009633,0.000000,0.000000,0.000000,0.014640,0.016555,0.004586,0,takeoff
3.364647,-0.023045,0.023835,0.069703,-0.014574,0.009625,20.000000,22.616839,0.000000,1.000000,30.188922,20.000000,26.977503,4.360664,0.010080,0.000000,0.000000,30.188842,-0.069703,0.000000,-0.014574,0.009625,0.010080,0.000000,0.000000,0.000000,0.008894,0.011980,0.004835,0,takeoff
3.414739,-0.022706,0.024259,0.070276,-0.014136,0.009909,20.000000,22.667094,0.000000,1.000000,30.226010,20.000000,27.033531,4.366437,0.010440,0.000000,0.000000,30.225928,-0.070276,0.000000,-0.014136,0.009909,0.010440,0.000000,0.000000,0.000000,0.010880,0.005774,0.007994,0,takeoff
3.466275,-0.022176,0.024819,0.071010,-0.013504,0.010468,20.000000,22.718244,0.000000,1.000000,30.263577,20.000000,27.090530,4.372286,0.010582,0.000000,0.000000,30.263494,-0.071010,0.000000,-0.013504,0.010468,0.010582,0.000000,0.000000,0.000000,0.013565,0.008344,-0.002821,0,takeoff
3.515203,-0.021791,0.025271,0.071456,-0.012889,0.010883,20.000000,22.767388,0.000000,1.000000,30.299853,20.000000,27.145320,4.377932,0.010771,0.000000,0.000000,30.299769,-0.071456,0.000000,-0.012889,0.010883,0.010771,0.000000,0.000000,0.000000,0.012879,0.012203,0.005329,0,takeoff
3.564972,-0.021198,0.026038,0.072127,-0.012251,0.011259,20.000000,22.816915,0.000000,1.000000,30.336079,20.000000,27.200487,4.383572,0.010744,0.000000,0.000000,30.335993,-0.072127,0.000000,-0.012251,0.011259,0.010744,0.000000,0.000000,0.000000,0.008100,0.004397,-0.001953,0,takeoff
3.615147,-0.020842,0.026464,0.072444,-0.011687,0.011569,20.000000,22.867106,0.000000,1.000000,30.373250,20.000000,27.256460,4.389355,0.010772,0.000000,0.000000,30.373163,-0.072444,0.000000,-0.011687,0.011569,0.010772,0.000000,0.000000,0.000000,0.013858,0.005723,0.000981,0,takeoff
3.664996,-0.020345,0.026961,0.072811,-0.010838,0.011742,20.000000,22.917118,0.000000,1.000000,30.410176,20.000000,27.312218,4.395100,0.010692,0.000000,0.000000,30.410088,-0.072811,0.000000,-0.010838,0.011742,0.010692,0.000000,0.000000,0.000000,0.019248,-0.000649,-0.005639,0,takeoff
3.714769,-0.019960,0.027206,0.072863,-0.010340,0.011854,20.000000,22.967158,0.000000,1.000000,30.447422,20.000000,27.368051,4.400893,0.010638,0.000000,0.000000,30.447335,-0.072863,0.000000,-0.010340,0.011854,0.010638,0.000000,0.000000,0.000000,0.013799,0.001902,-0.000193,0,takeoff
3.764814,-0.019187,0.027300,0.072836,-0.009285,0.011741,20.000000,23.016987,0.000000,1.000000,30.484403,20.000000,27.423638,4.406651,0.010373,0.000000,0.000000,30.484316,-0.072836,0.000000,-0.009285,0.011741,0.010373,0.000000,0.000000,0.000000,0.019146,-0.005236,-0.005672,0,takeoff
3.814737,-0.018604,0.027226,0.072539,-0.008345,0.011535,20.000000,23.067069,0.000000,1.000000,30.521863,20.000000,27.479547,4.412479,0.010129,0.000000,0.000000,30.521776,-0.072539,0.000000,-0.008345,0.011535,0.010129,0.000000,0.000000,0.000000,0.024244,-0.006883,-0.004850,0,takeoff
3.865564,-0.017741,0.027114,0.072034,-0.007224,0.011030,20.000000,23.117393,0.000000,1.000000,30.559387,20.000000,27.535713,4.418320,0.009844,0.000000,0.000000,30.559302,-0.072034,0.000000,-0.007224,0.011030,0.009844,0.000000,0.000000,0.000000,0.023165,-0.003751,-0.004642,0,takeoff
3.914820,-0.017184,0.027004,0.071619,-0.006489,0.010666,20.000000,23.166953,0.000000,1.000000,30.596568,20.000000,27.591056,4.424103,0.009630,0.000000,0.000000,30.596485,-0.071619,0.000000,-0.006489,0.010666,0.009630,0.000000,0.000000,0.000000,0.020094,-0.011127,-0.002663,0,takeoff
3.965870,-0.016352,0.026813,0.070850,-0.005253,0.009917,20.000000,23.217231,0.000000,1.000000,30.634210,20.000000,27.647192,4.429961,0.009177,0.000000,0.000000,30.634128,-0.070850,0.000000,-0.005253,0.009917,0.009177,0.000000,0.000000,0.000000,0.019658,-0.012769,-0.010038,0,takeoff
4.014961,-0.015768,0.026685,0.070261,-0.004536,0.009631,20.000000,23.267103,0.000000,1.000000,30.671696,20.000000,27.702892,4.435789,0.008816,0.000000,0.000000,30.671615,-0.070261,0.000000,-0.004536,0.009631,0.008816,0.000000,0.000000,0.000000,0.020335,-0.007658,-0.007553,0,takeoff
4.065266,-0.014759,0.026563,0.069569,-0.003179,0.009283,20.000000,23.317187,0.000000,1.000000,30.709096,20.000000,27.758797,4.441610,0.008394,0.000000,0.000000,30.709017,-0.069569,0.000000,-0.003179,0.009283,0.008394,0.000000,0.000000,0.000000,0.027975,-0.006873,-0.006016,0,takeoff
4.115004,-0.013821,0.026511,0.069001,-0.002287,0.008994,20.000000,23.367274,0.000000,1.000000,30.746529,20.000000,27.814709,4.447435,0.008294,0.000000,0.000000,30.746451,-0.069001,0.000000,-0.002287,0.008994,0.008294,0.000000,0.000000,0.000000,0.022515,-0.008248,-0.002925,0,takeoff
4.164776,-0.012114,0.026465,0.068190,-0.000386,0.008375,20.000000,23.416937,0.000000,1.000000,30.783170,20.000000,27.870085,4.453148,0.007855,0.000000,0.000000,30.783094,-0.068190,0.000000,-0.000386,0.008375,0.007855,0.000000,0.000000,0.000000,0.029663,-0.007709,-0.006218,0,takeoff
4.214756,-0.011017,0.026396,0.067593,0.000849,0.008108,20.000000,23.467101,0.000000,1.000000,30.820642,20.000000,27.926080,4.458979,0.007569,0.000000,0.000000,30.820568,-0.067593,0.000000,0.000849,0.008108,0.007569,0.000000,0.000000,0.000000,0.031525,-0.008656,-0.005728,0,takeoff
4.264831,-0.009579,0.026195,0.066965,0.002251,0.007734,20.000000,23.516913,0.000000,1.000000,30.857763,20.000000,27.981673,4.464761,0.007570,0.000000,0.000000,30.857691,-0.066965,0.000000,0.002251,0.007734,0.007570,0.000000,0.000000,0.000000,0.020287,-0.007606,-0.001798,0,takeoff
